Time,Timestamp,X,Y,Type
132.494,Wed Jul 18 14:10:32.312 2018,989,1047, 0
293.205,Wed Jul 18 14:13:13.023 2018,989,1047, 0
293.213,Wed Jul 18 14:13:13.031 2018,989,1045, 0
293.221,Wed Jul 18 14:13:13.039 2018,988,1040, 0
293.229,Wed Jul 18 14:13:13.047 2018,984,1033, 0
293.237,Wed Jul 18 14:13:13.055 2018,979,1024, 0
293.245,Wed Jul 18 14:13:13.062 2018,973,1015, 0
293.253,Wed Jul 18 14:13:13.071 2018,964,1004, 0
293.261,Wed Jul 18 14:13:13.079 2018,955,997, 0
293.269,Wed Jul 18 14:13:13.087 2018,947,991, 0
293.277,Wed Jul 18 14:13:13.095 2018,944,987, 0
293.285,Wed Jul 18 14:13:13.103 2018,942,985, 0
293.405,Wed Jul 18 14:13:13.223 2018,940,984, 0
293.413,Wed Jul 18 14:13:13.231 2018,939,983, 0
293.421,Wed Jul 18 14:13:13.239 2018,938,982, 0
293.429,Wed Jul 18 14:13:13.247 2018,936,978, 0
293.437,Wed Jul 18 14:13:13.254 2018,932,972, 0
293.445,Wed Jul 18 14:13:13.263 2018,926,963, 0
293.453,Wed Jul 18 14:13:13.271 2018,918,950, 0
293.461,Wed Jul 18 14:13:13.279 2018,910,937, 0
293.469,Wed Jul 18 14:13:13.287 2018,904,928, 0
293.477,Wed Jul 18 14:13:13.295 2018,898,919, 0
293.485,Wed Jul 18 14:13:13.303 2018,893,912, 0
293.493,Wed Jul 18 14:13:13.311 2018,891,908, 0
293.501,Wed Jul 18 14:13:13.319 2018,889,906, 0
293.509,Wed Jul 18 14:13:13.327 2018,888,904, 0
293.517,Wed Jul 18 14:13:13.335 2018,888,902, 0
293.525,Wed Jul 18 14:13:13.343 2018,888,896, 0
293.533,Wed Jul 18 14:13:13.351 2018,890,882, 0
293.541,Wed Jul 18 14:13:13.359 2018,893,864, 0
293.549,Wed Jul 18 14:13:13.367 2018,895,844, 0
293.557,Wed Jul 18 14:13:13.375 2018,897,826, 0
293.565,Wed Jul 18 14:13:13.383 2018,896,810, 0
293.573,Wed Jul 18 14:13:13.391 2018,895,796, 0
293.581,Wed Jul 18 14:13:13.399 2018,891,781, 0
293.589,Wed Jul 18 14:13:13.407 2018,888,767, 0
293.597,Wed Jul 18 14:13:13.415 2018,885,749, 0
293.605,Wed Jul 18 14:13:13.423 2018,882,732, 0
293.613,Wed Jul 18 14:13:13.431 2018,877,714, 0
293.621,Wed Jul 18 14:13:13.439 2018,873,696, 0
293.629,Wed Jul 18 14:13:13.447 2018,868,680, 0
293.637,Wed Jul 18 14:13:13.455 2018,865,663, 0
293.645,Wed Jul 18 14:13:13.463 2018,864,651, 0
293.653,Wed Jul 18 14:13:13.471 2018,862,639, 0
293.661,Wed Jul 18 14:13:13.479 2018,862,631, 0
293.669,Wed Jul 18 14:13:13.487 2018,862,626, 0
293.677,Wed Jul 18 14:13:13.495 2018,862,623, 0
293.685,Wed Jul 18 14:13:13.503 2018,863,621, 0
293.693,Wed Jul 18 14:13:13.511 2018,864,619, 0
293.701,Wed Jul 18 14:13:13.519 2018,865,617, 0
293.709,Wed Jul 18 14:13:13.527 2018,867,616, 0
293.717,Wed Jul 18 14:13:13.535 2018,868,614, 0
293.725,Wed Jul 18 14:13:13.543 2018,870,611, 0
293.733,Wed Jul 18 14:13:13.551 2018,873,610, 0
293.741,Wed Jul 18 14:13:13.559 2018,875,609, 0
293.749,Wed Jul 18 14:13:13.567 2018,875,609, 0
293.757,Wed Jul 18 14:13:13.575 2018,877,609, 0
293.765,Wed Jul 18 14:13:13.583 2018,879,609, 0
293.773,Wed Jul 18 14:13:13.591 2018,881,610, 0
293.781,Wed Jul 18 14:13:13.599 2018,885,612, 0
293.789,Wed Jul 18 14:13:13.607 2018,889,614, 0
293.797,Wed Jul 18 14:13:13.615 2018,895,618, 0
