"Time","NR_Perspiration","CovertedTime","Perspiration"
0,"0.00394975107228367",2018-07-18 14:01:57,"0.0054957897"
1,"",2018-07-18 14:01:58,""
2,"",2018-07-18 14:01:59,""
3,"",2018-07-18 14:02:00,""
4,"",2018-07-18 14:02:01,""
5,"",2018-07-18 14:02:02,""
6,"",2018-07-18 14:02:03,""
7,"",2018-07-18 14:02:04,""
8,"",2018-07-18 14:02:05,""
9,"",2018-07-18 14:02:06,""
10,"",2018-07-18 14:02:07,""
11,"",2018-07-18 14:02:08,""
12,"",2018-07-18 14:02:09,""
13,"",2018-07-18 14:02:10,""
14,"",2018-07-18 14:02:11,""
15,"",2018-07-18 14:02:12,""
16,"",2018-07-18 14:02:13,""
17,"",2018-07-18 14:02:14,""
18,"",2018-07-18 14:02:15,""
19,"",2018-07-18 14:02:16,""
20,"",2018-07-18 14:02:17,""
21,"",2018-07-18 14:02:18,""
22,"",2018-07-18 14:02:19,""
23,"",2018-07-18 14:02:20,""
24,"",2018-07-18 14:02:21,""
25,"",2018-07-18 14:02:22,""
26,"",2018-07-18 14:02:23,""
27,"",2018-07-18 14:02:24,""
28,"",2018-07-18 14:02:25,""
29,"",2018-07-18 14:02:26,""
30,"",2018-07-18 14:02:27,""
31,"",2018-07-18 14:02:28,""
32,"",2018-07-18 14:02:29,""
33,"",2018-07-18 14:02:30,""
34,"",2018-07-18 14:02:31,""
35,"",2018-07-18 14:02:32,""
36,"",2018-07-18 14:02:33,""
37,"",2018-07-18 14:02:34,""
38,"",2018-07-18 14:02:35,""
39,"",2018-07-18 14:02:36,""
40,"",2018-07-18 14:02:37,""
41,"",2018-07-18 14:02:38,""
42,"",2018-07-18 14:02:39,""
43,"",2018-07-18 14:02:40,""
44,"",2018-07-18 14:02:41,""
45,"",2018-07-18 14:02:42,""
46,"",2018-07-18 14:02:43,""
47,"",2018-07-18 14:02:44,""
48,"",2018-07-18 14:02:45,""
49,"",2018-07-18 14:02:46,""
50,"",2018-07-18 14:02:47,""
51,"",2018-07-18 14:02:48,""
52,"",2018-07-18 14:02:49,""
