#KeystrokeID,Time,Timestamp,IsKeyDown,Key
0,392.088,Tue Jul 17 10:24:42.623 2018,0,LCONTROL
1,392.27,Tue Jul 17 10:24:42.806 2018,0,KEY_C
2,392.351,Tue Jul 17 10:24:42.887 2018,1,LCONTROL
3,392.354,Tue Jul 17 10:24:42.890 2018,1,KEY_C
4,395.255,Tue Jul 17 10:24:45.790 2018,0,LCONTROL
5,395.511,Tue Jul 17 10:24:46.046 2018,0,KEY_V
6,395.566,Tue Jul 17 10:24:46.102 2018,1,KEY_V
7,395.59,Tue Jul 17 10:24:46.126 2018,1,LCONTROL
8,408.358,Tue Jul 17 10:24:58.894 2018,0,LSHIFT
9,408.471,Tue Jul 17 10:24:59.007 2018,0,KEY_S
10,408.518,Tue Jul 17 10:24:59.054 2018,1,LSHIFT
11,408.574,Tue Jul 17 10:24:59.110 2018,1,KEY_S
12,408.686,Tue Jul 17 10:24:59.222 2018,0,KEY_E
13,408.782,Tue Jul 17 10:24:59.318 2018,1,KEY_E
14,408.878,Tue Jul 17 10:24:59.415 2018,0,KEY_N
15,408.95,Tue Jul 17 10:24:59.487 2018,1,KEY_N
16,408.998,Tue Jul 17 10:24:59.534 2018,0,KEY_S
17,409.118,Tue Jul 17 10:24:59.655 2018,0,KEY_E
18,409.19,Tue Jul 17 10:24:59.727 2018,1,KEY_S
19,409.254,Tue Jul 17 10:24:59.791 2018,1,KEY_E
20,409.454,Tue Jul 17 10:24:59.991 2018,0,SPACE
21,409.534,Tue Jul 17 10:25:00.071 2018,1,SPACE
22,409.742,Tue Jul 17 10:25:00.278 2018,0,KEY_O
23,409.838,Tue Jul 17 10:25:00.374 2018,1,KEY_O
24,409.886,Tue Jul 17 10:25:00.422 2018,0,KEY_F
25,409.966,Tue Jul 17 10:25:00.502 2018,1,KEY_F
26,410.126,Tue Jul 17 10:25:00.662 2018,0,SPACE
27,410.222,Tue Jul 17 10:25:00.758 2018,1,SPACE
28,410.734,Tue Jul 17 10:25:01.271 2018,0,KEY_C
29,410.862,Tue Jul 17 10:25:01.399 2018,1,KEY_C
30,410.866,Tue Jul 17 10:25:01.403 2018,0,KEY_O
31,410.926,Tue Jul 17 10:25:01.463 2018,1,KEY_O
32,410.99,Tue Jul 17 10:25:01.527 2018,0,KEY_O
33,411.094,Tue Jul 17 10:25:01.631 2018,1,KEY_O
34,411.19,Tue Jul 17 10:25:01.727 2018,0,KEY_P
35,411.286,Tue Jul 17 10:25:01.822 2018,1,KEY_P
36,411.318,Tue Jul 17 10:25:01.854 2018,0,KEY_E
37,411.414,Tue Jul 17 10:25:01.950 2018,0,KEY_R
38,411.439,Tue Jul 17 10:25:01.974 2018,1,KEY_E
