"Time","NR_Perspiration","CovertedTime","Perspiration","Session"
43,0.00397844470432119,2018-06-27 15:44:59,0.00317118885714286,"RestingBaseline"
44,0.00398773258587061,2018-06-27 15:45:00,0.003969564,"RestingBaseline"
45,0.00400087145248604,2018-06-27 15:45:01,0.00357937757142857,"RestingBaseline"
46,0.00401218062571377,2018-06-27 15:45:02,0.004117032,"RestingBaseline"
47,NA,2018-06-27 15:45:03,NA,"RestingBaseline"
48,0.00402546650120099,2018-06-27 15:45:04,0.004573890375,"RestingBaseline"
49,0.00404251634307343,2018-06-27 15:45:05,0.00447374685714286,"RestingBaseline"
50,0.00405865116116703,2018-06-27 15:45:06,0.00477711885714286,"RestingBaseline"
51,NA,2018-06-27 15:45:07,NA,"RestingBaseline"
52,0.00407405484562706,2018-06-27 15:45:08,0.0034218365,"RestingBaseline"
53,0.00409037363087545,2018-06-27 15:45:09,0.00340689,"RestingBaseline"
54,0.0041108132321995,2018-06-27 15:45:10,0.0042433575,"RestingBaseline"
55,0.00413294109577425,2018-06-27 15:45:11,0.003839621,"RestingBaseline"
56,0.0041559951122526,2018-06-27 15:45:12,0.003722592625,"RestingBaseline"
57,0.00417831529913556,2018-06-27 15:45:13,0.00434645071428571,"RestingBaseline"
58,0.00419756832954297,2018-06-27 15:45:14,0.0051708535,"RestingBaseline"
59,0.00421160544183258,2018-06-27 15:45:15,0.00474482571428571,"RestingBaseline"
60,0.00421838750139285,2018-06-27 15:45:16,0.00553636375,"RestingBaseline"
61,0.00421799722943743,2018-06-27 15:45:17,0.00527119733333333,"RestingBaseline"
62,0.00421134127211395,2018-06-27 15:45:18,0.004584439875,"RestingBaseline"
63,0.00419988281197774,2018-06-27 15:45:19,0.00420717785714286,"RestingBaseline"
64,0.00418695113769753,2018-06-27 15:45:20,0.00435242625,"RestingBaseline"
65,0.00417665661048441,2018-06-27 15:45:21,0.00370469833333333,"RestingBaseline"
66,0.00417103491959904,2018-06-27 15:45:22,0.003133107125,"RestingBaseline"
67,0.0041717558618901,2018-06-27 15:45:23,0.00364488171428571,"RestingBaseline"
68,0.0041805911024151,2018-06-27 15:45:24,0.003264259375,"RestingBaseline"
69,0.0041964554117946,2018-06-27 15:45:25,0.00358658128571429,"RestingBaseline"
70,0.00421755901985803,2018-06-27 15:45:26,0.004621465375,"RestingBaseline"
71,0.00424087252605272,2018-06-27 15:45:27,0.00437193228571429,"RestingBaseline"
72,0.00426332293947513,2018-06-27 15:45:28,0.004083196,"RestingBaseline"
73,0.00428228865374881,2018-06-27 15:45:29,0.00476310042857143,"RestingBaseline"
74,0.00429595522325137,2018-06-27 15:45:30,0.00708766275,"RestingBaseline"
75,0.00430457904797202,2018-06-27 15:45:31,0.00407364842857143,"RestingBaseline"
76,0.00430974246999217,2018-06-27 15:45:32,0.004815157375,"RestingBaseline"
77,0.00431433750935672,2018-06-27 15:45:33,0.00392757814285714,"RestingBaseline"
78,0.00432114992200378,2018-06-27 15:45:34,0.00299952525,"RestingBaseline"
79,0.00433186137053908,2018-06-27 15:45:35,0.003812694,"RestingBaseline"
80,0.00434731679420967,2018-06-27 15:45:36,0.004891618125,"RestingBaseline"
81,0.00436726871348123,2018-06-27 15:45:37,0.00485841471428571,"RestingBaseline"
82,0.00439174495262757,2018-06-27 15:45:38,0.003846916875,"RestingBaseline"
83,0.00441832333990849,2018-06-27 15:45:39,0.0037766595,"RestingBaseline"
84,0.0044484174297629,2018-06-27 15:45:40,0.004204479875,"RestingBaseline"
85,0.00448318293589745,2018-06-27 15:45:41,0.003792703,"RestingBaseline"
86,0.00451862324330348,2018-06-27 15:45:42,0.005252594,"RestingBaseline"
87,0.00455204472471939,2018-06-27 15:45:43,0.00550419385714286,"RestingBaseline"
88,0.00457890195861572,2018-06-27 15:45:44,0.00475476942857143,"RestingBaseline"
89,0.0045960198795394,2018-06-27 15:45:45,0.0057315915,"RestingBaseline"
90,0.0046074844863716,2018-06-27 15:45:46,0.00568871683333333,"RestingBaseline"
91,0.00461528214446291,2018-06-27 15:45:47,0.00541088775,"RestingBaseline"
92,0.00461866975575148,2018-06-27 15:45:48,0.0048251758,"RestingBaseline"
93,0.00461912723430363,2018-06-27 15:45:49,0.00682068566666667,"RestingBaseline"
94,0.00461777857388254,2018-06-27 15:45:50,0.005739392,"RestingBaseline"
95,0.00461387315135986,2018-06-27 15:45:51,0.0059443468,"RestingBaseline"
96,0.00460890262875162,2018-06-27 15:45:52,0.0052077165,"RestingBaseline"
97,0.00460226254578506,2018-06-27 15:45:53,0.004817415,"RestingBaseline"
98,0.00459072367171581,2018-06-27 15:45:54,0.0041275686,"RestingBaseline"
99,NA,2018-06-27 15:45:55,NA,"RestingBaseline"
100,0.0045740006234161,2018-06-27 15:45:56,0.00448200357142857,"RestingBaseline"
