Frame#,Time,Perspiration
0,0,0.001600073
2,0.1133109,0.001600073
3,0.2461545,0.002971434
4,0.3775031,0.002799976
5,0.5103818,0.01439964
6,0.6477437,0.0143999
7,0.7790935,0.01060007
8,0.9254825,0.006666667
9,1.044799,0.0186662
10,1.195206,0.001600012
11,1.312519,0.002400008
12,1.446896,0.002559995
13,1.58023,0.003200146
14,1.712582,0.003555413
15,1.857967,0.003519917
16,1.981308,0.00447993
17,2.11346,0.002472646
18,2.247316,0.00335991
19,2.389193,0.003839871
20,2.515027,0.005000038
21,2.646887,0.007999959
22,2.795272,0.005672793
23,2.913588,0.004400011
24,3.046941,0.004676902
25,3.180296,0.005333171
26,3.313148,0.009010609
27,3.467751,0.007657188
28,3.58005,0.005600195
29,3.714917,0.005527221
30,3.847772,0.004143592
31,3.981626,0.00567271
32,4.126009,0.005699994
33,4.247833,0.005236243
34,4.382692,0.003045124
35,4.518051,0.004228503
36,4.648899,0.007660513
37,4.783256,0.02476193
38,4.915609,0.02148131
39,5.049964,0.01603022
40,5.184321,0.008782217
41,5.31567,0.005226702
42,5.451557,0.005399904
44,5.582907,0.005866681
45,5.717114,0.006399944
46,5.852974,0.002799938
47,5.985828,0.002400059
48,6.116801,0.005599921
49,6.251167,0.002971521
50,6.383512,0.003569253
51,6.517898,0.00416019
52,6.650218,0.002559873
53,6.784575,0.001600073
54,6.91793,0.001599972
55,7.065321,0.001600073
56,7.185641,0.009600221
57,7.31699,0.03648002
58,7.450345,0.01028091
59,7.604755,0.01084996
60,7.720474,0.002800128
61,7.852921,0.005999893
62,7.98728,0.015754
63,8.117625,0.01584033
64,8.252985,0.02479989
65,8.389348,0.02114313
67,8.519835,0.02421842
68,8.653316,0.02989071
69,8.805719,0.01986658
71,8.920512,0.02730348
73,9.05396,0.03745162
74,9.187305,0.04690494
75,9.319655,0.03727992
76,9.476073,0.03653394
77,9.589375,0.01728009
78,9.721724,0.01569537
79,9.854894,0.007400129
80,9.989764,0.01048289
81,10.1201,0.01132541
82,10.25407,0.01452313
83,10.40347,0.01531433
84,10.52269,0.0192641
85,10.65655,0.01667879
86,10.81246,0.01688877
89,10.92275,0.01688877
90,11.05611,0.02142597
91,11.191,0.0232888
92,11.32135,0.02690401
93,11.4547,0.02246195
94,11.59708,0.01767463
95,11.72702,0.0155079
96,11.85587,0.0165335
97,12.00182,0.01173344
98,12.1228,0.008842028
99,12.25615,0.009527237
100,12.39117,0.007323002
101,12.52352,0.03610471
102,12.65662,0.01759987
103,12.79035,0.01534517
104,12.9227,0.01682945
105,13.05743,0.01870332
106,13.19348,0.02477089
107,13.32382,0.02853311
