Time,BreathingWaveform
06/07/2018 10:32:43.626,7189351
06/07/2018 10:32:43.666,7189657
06/07/2018 10:32:43.706,7188435
06/07/2018 10:32:43.746,7188638
06/07/2018 10:32:43.786,7188180
06/07/2018 10:32:43.826,7187213
06/07/2018 10:32:43.866,7187111
06/07/2018 10:32:43.906,7187467
06/07/2018 10:32:43.946,7187315
06/07/2018 10:32:43.986,7187111
06/07/2018 10:32:44.026,7187264
06/07/2018 10:32:44.066,7187264
06/07/2018 10:32:44.106,7188028
06/07/2018 10:32:44.146,7187977
06/07/2018 10:32:44.186,7188078
06/07/2018 10:32:44.226,7187620
06/07/2018 10:32:44.266,7186755
06/07/2018 10:32:44.306,7186806
06/07/2018 10:32:44.346,7185584
06/07/2018 10:32:44.386,7185075
06/07/2018 10:32:44.426,7184922
06/07/2018 10:32:44.466,7185024
06/07/2018 10:32:44.506,7184617
06/07/2018 10:32:44.546,7184566
06/07/2018 10:32:44.586,7184464
06/07/2018 10:32:44.626,7185126
06/07/2018 10:32:44.666,7186755
06/07/2018 10:32:44.706,7186806
06/07/2018 10:32:44.746,7185635
06/07/2018 10:32:44.786,7184871
06/07/2018 10:32:44.826,7185838
06/07/2018 10:32:44.866,7185635
06/07/2018 10:32:44.906,7185227
06/07/2018 10:32:44.946,7185584
06/07/2018 10:32:44.986,7185329
06/07/2018 10:32:45.026,7184973
06/07/2018 10:32:45.066,7184973
06/07/2018 10:32:45.106,7185176
06/07/2018 10:32:45.146,7184311
06/07/2018 10:32:45.186,7184209
06/07/2018 10:32:45.226,7183954
06/07/2018 10:32:45.266,7182784
06/07/2018 10:32:45.306,7182478
06/07/2018 10:32:45.346,7182274
06/07/2018 10:32:45.386,7181205
06/07/2018 10:32:45.426,7180034
06/07/2018 10:32:45.466,7179576
06/07/2018 10:32:45.506,7180645
06/07/2018 10:32:45.546,7179067
06/07/2018 10:32:45.586,7179576
06/07/2018 10:32:45.626,7178863
06/07/2018 10:32:45.666,7178762
06/07/2018 10:32:45.706,7178812
06/07/2018 10:32:45.746,7179169
06/07/2018 10:32:45.786,7179220
06/07/2018 10:32:45.826,7179780
06/07/2018 10:32:45.866,7179729
06/07/2018 10:32:45.906,7179678
06/07/2018 10:32:45.946,7182173
06/07/2018 10:32:45.986,7183038
06/07/2018 10:32:46.026,7185533
06/07/2018 10:32:46.066,7185126
06/07/2018 10:32:46.106,7185787
06/07/2018 10:32:46.146,7186297
06/07/2018 10:32:46.186,7186653
06/07/2018 10:32:46.226,7186602
06/07/2018 10:32:46.266,7185838
06/07/2018 10:32:46.306,7184464
06/07/2018 10:32:46.346,7184718
06/07/2018 10:32:46.386,7183853
06/07/2018 10:32:46.426,7182376
06/07/2018 10:32:46.466,7181307
06/07/2018 10:32:46.506,7181969
06/07/2018 10:32:46.546,7181664
06/07/2018 10:32:46.586,7182071
06/07/2018 10:32:46.626,7182529
06/07/2018 10:32:46.666,7184769
06/07/2018 10:32:46.706,7187264
06/07/2018 10:32:46.746,7188893
06/07/2018 10:32:46.786,7192558
06/07/2018 10:32:46.826,7192966
06/07/2018 10:32:46.866,7193679
06/07/2018 10:32:46.906,7197344
06/07/2018 10:32:46.946,7196377
06/07/2018 10:32:46.986,7197446
06/07/2018 10:32:47.026,7196733
06/07/2018 10:32:47.066,7196020
06/07/2018 10:32:47.106,7194901
06/07/2018 10:32:47.146,7194850
06/07/2018 10:32:47.186,7194035
06/07/2018 10:32:47.226,7193526
06/07/2018 10:32:47.266,7193119
06/07/2018 10:32:47.306,7193526
06/07/2018 10:32:47.346,7189198
06/07/2018 10:32:47.386,7190064
06/07/2018 10:32:47.426,7189555
06/07/2018 10:32:47.466,7191540
06/07/2018 10:32:47.506,7192304
06/07/2018 10:32:47.546,7195868
06/07/2018 10:32:47.586,7195868
06/07/2018 10:32:47.626,7196224
06/07/2018 10:32:47.666,7195817
06/07/2018 10:32:47.706,7195817
06/07/2018 10:32:47.746,7195002
06/07/2018 10:32:47.786,7194289
06/07/2018 10:32:47.826,7194289
06/07/2018 10:32:47.866,7194239
06/07/2018 10:32:47.906,7193475
06/07/2018 10:32:47.946,7193780
06/07/2018 10:32:47.986,7193984
06/07/2018 10:32:48.026,7195053
06/07/2018 10:32:48.066,7196632
06/07/2018 10:32:48.106,7196275
06/07/2018 10:32:48.146,7195970
06/07/2018 10:32:48.186,7194850
06/07/2018 10:32:48.226,7195257
06/07/2018 10:32:48.266,7195970
06/07/2018 10:32:48.306,7195308
06/07/2018 10:32:48.346,7194544
06/07/2018 10:32:48.386,7194086
06/07/2018 10:32:48.426,7193577
06/07/2018 10:32:48.466,7193780
06/07/2018 10:32:48.506,7193475
06/07/2018 10:32:48.546,7194086
06/07/2018 10:32:48.586,7195053
06/07/2018 10:32:48.626,7196377
06/07/2018 10:32:48.666,7196682
06/07/2018 10:32:48.706,7194798
06/07/2018 10:32:48.746,7194289
06/07/2018 10:32:48.786,7193780
06/07/2018 10:32:48.826,7193984
06/07/2018 10:32:48.866,7194239
06/07/2018 10:32:48.906,7194289
06/07/2018 10:32:48.946,7193882
06/07/2018 10:32:48.986,7194901
06/07/2018 10:32:49.026,7195206
06/07/2018 10:32:49.066,7197395
06/07/2018 10:32:49.106,7199737
06/07/2018 10:32:49.146,7201112
06/07/2018 10:32:49.186,7199737
06/07/2018 10:32:49.226,7198260
06/07/2018 10:32:49.266,7197191
06/07/2018 10:32:49.306,7196071
06/07/2018 10:32:49.346,7194748
06/07/2018 10:32:49.386,7194239
06/07/2018 10:32:49.426,7192660
06/07/2018 10:32:49.466,7192151
06/07/2018 10:32:49.506,7191540
06/07/2018 10:32:49.546,7192151
06/07/2018 10:32:49.586,7187518
06/07/2018 10:32:49.626,7191133
06/07/2018 10:32:49.666,7195461
06/07/2018 10:32:49.706,7197802
06/07/2018 10:32:49.746,7198260
06/07/2018 10:32:49.786,7194340
06/07/2018 10:32:49.826,7194188
06/07/2018 10:32:49.866,7194748
06/07/2018 10:32:49.906,7194239
06/07/2018 10:32:49.946,7192202
06/07/2018 10:32:49.986,7191693
06/07/2018 10:32:50.026,7191031
06/07/2018 10:32:50.066,7191082
06/07/2018 10:32:50.106,7190573
06/07/2018 10:32:50.146,7194697
06/07/2018 10:32:50.186,7197955
06/07/2018 10:32:50.226,7196733
06/07/2018 10:32:50.266,7196224
06/07/2018 10:32:50.306,7195308
06/07/2018 10:32:50.346,7193373
06/07/2018 10:32:50.386,7195970
06/07/2018 10:32:50.426,7196581
06/07/2018 10:32:50.466,7195155
06/07/2018 10:32:50.506,7193984
06/07/2018 10:32:50.546,7192508
06/07/2018 10:32:50.586,7191999
06/07/2018 10:32:50.626,7190369
06/07/2018 10:32:50.666,7189759
06/07/2018 10:32:50.706,7189657
06/07/2018 10:32:50.746,7191897
06/07/2018 10:32:50.786,7194646
06/07/2018 10:32:50.826,7194188
06/07/2018 10:32:50.866,7192406
06/07/2018 10:32:50.906,7192558
06/07/2018 10:32:50.946,7192100
06/07/2018 10:32:50.986,7191795
06/07/2018 10:32:51.026,7191133
06/07/2018 10:32:51.066,7194544
06/07/2018 10:32:51.106,7195715
06/07/2018 10:32:51.146,7197090
06/07/2018 10:32:51.186,7197599
06/07/2018 10:32:51.226,7198668
06/07/2018 10:32:51.266,7194951
06/07/2018 10:32:51.306,7193984
06/07/2018 10:32:51.346,7191846
06/07/2018 10:32:51.386,7191490
06/07/2018 10:32:51.426,7194646
06/07/2018 10:32:51.466,7193831
06/07/2018 10:32:51.506,7193526
06/07/2018 10:32:51.546,7190522
06/07/2018 10:32:51.586,7188893
06/07/2018 10:32:51.626,7189809
06/07/2018 10:32:51.666,7192508
06/07/2018 10:32:51.706,7197751
06/07/2018 10:32:51.746,7198464
06/07/2018 10:32:51.786,7197548
06/07/2018 10:32:51.826,7196122
06/07/2018 10:32:51.866,7195053
06/07/2018 10:32:51.906,7195104
06/07/2018 10:32:51.946,7192915
06/07/2018 10:32:51.986,7191235
06/07/2018 10:32:52.026,7192508
06/07/2018 10:32:52.066,7194391
06/07/2018 10:32:52.106,7194748
06/07/2018 10:32:52.146,7196682
06/07/2018 10:32:52.186,7199075
06/07/2018 10:32:52.226,7198770
06/07/2018 10:32:52.266,7198057
06/07/2018 10:32:52.306,7197446
06/07/2018 10:32:52.346,7195766
06/07/2018 10:32:52.386,7196377
06/07/2018 10:32:52.426,7194798
06/07/2018 10:32:52.466,7193577
06/07/2018 10:32:52.506,7194442
06/07/2018 10:32:52.546,7194901
06/07/2018 10:32:52.586,7194646
06/07/2018 10:32:52.626,7196071
06/07/2018 10:32:52.666,7196529
06/07/2018 10:32:52.706,7197700
06/07/2018 10:32:52.746,7197599
06/07/2018 10:32:52.786,7198057
06/07/2018 10:32:52.826,7196632
06/07/2018 10:32:52.866,7195715
06/07/2018 10:32:52.906,7194850
06/07/2018 10:32:52.946,7193628
06/07/2018 10:32:52.986,7193984
06/07/2018 10:32:53.026,7193221
06/07/2018 10:32:53.066,7192864
06/07/2018 10:32:53.106,7194697
06/07/2018 10:32:53.146,7196326
06/07/2018 10:32:53.186,7196886
06/07/2018 10:32:53.226,7199533
06/07/2018 10:32:53.266,7198719
06/07/2018 10:32:53.306,7198311
06/07/2018 10:32:53.346,7198159
06/07/2018 10:32:53.386,7196581
06/07/2018 10:32:53.426,7195104
06/07/2018 10:32:53.466,7194901
06/07/2018 10:32:53.506,7193221
06/07/2018 10:32:53.546,7189911
06/07/2018 10:32:53.586,7190166
06/07/2018 10:32:53.626,7190013
06/07/2018 10:32:53.666,7191642
06/07/2018 10:32:53.706,7195613
06/07/2018 10:32:53.746,7192915
06/07/2018 10:32:53.786,7198770
06/07/2018 10:32:53.826,7198922
06/07/2018 10:32:53.866,7198210
06/07/2018 10:32:53.906,7196428
06/07/2018 10:32:53.946,7195511
06/07/2018 10:32:53.986,7191388
06/07/2018 10:32:54.026,7191693
06/07/2018 10:32:54.066,7194239
06/07/2018 10:32:54.106,7191490
06/07/2018 10:32:54.146,7194289
06/07/2018 10:32:54.186,7195155
06/07/2018 10:32:54.226,7197395
06/07/2018 10:32:54.266,7198413
06/07/2018 10:32:54.306,7198464
06/07/2018 10:32:54.346,7198566
06/07/2018 10:32:54.386,7197446
06/07/2018 10:32:54.426,7196275
06/07/2018 10:32:54.466,7195410
06/07/2018 10:32:54.506,7194951
06/07/2018 10:32:54.546,7193882
06/07/2018 10:32:54.586,7192508
06/07/2018 10:32:54.626,7193424
06/07/2018 10:32:54.666,7193373
06/07/2018 10:32:54.706,7197090
06/07/2018 10:32:54.746,7198464
06/07/2018 10:32:54.786,7199533
06/07/2018 10:32:54.826,7200144
06/07/2018 10:32:54.866,7200042
06/07/2018 10:32:54.906,7198210
06/07/2018 10:32:54.946,7197293
06/07/2018 10:32:54.986,7195766
06/07/2018 10:32:55.026,7193424
06/07/2018 10:32:55.066,7192202
06/07/2018 10:32:55.106,7191999
06/07/2018 10:32:55.146,7192558
06/07/2018 10:32:55.186,7196377
06/07/2018 10:32:55.226,7199533
06/07/2018 10:32:55.266,7202639
06/07/2018 10:32:55.306,7202537
06/07/2018 10:32:55.346,7202232
06/07/2018 10:32:55.386,7201213
06/07/2018 10:32:55.426,7198668
06/07/2018 10:32:55.466,7197242
06/07/2018 10:32:55.506,7195206
06/07/2018 10:32:55.546,7194697
06/07/2018 10:32:55.586,7194493
06/07/2018 10:32:55.626,7194595
06/07/2018 10:32:55.666,7195613
06/07/2018 10:32:55.706,7197242
06/07/2018 10:32:55.746,7201061
06/07/2018 10:32:55.786,7204370
06/07/2018 10:32:55.826,7204115
06/07/2018 10:32:55.866,7201315
06/07/2018 10:32:55.906,7201621
06/07/2018 10:32:55.946,7199839
06/07/2018 10:32:55.986,7197751
06/07/2018 10:32:56.026,7196326
06/07/2018 10:32:56.066,7195053
06/07/2018 10:32:56.106,7193882
06/07/2018 10:32:56.146,7194850
06/07/2018 10:32:56.186,7195511
06/07/2018 10:32:56.226,7197853
06/07/2018 10:32:56.266,7200653
06/07/2018 10:32:56.306,7203912
06/07/2018 10:32:56.346,7203861
06/07/2018 10:32:56.386,7202639
06/07/2018 10:32:56.426,7201722
06/07/2018 10:32:56.466,7201315
06/07/2018 10:32:56.506,7200348
06/07/2018 10:32:56.546,7198566
06/07/2018 10:32:56.586,7197446
06/07/2018 10:32:56.626,7196937
06/07/2018 10:32:56.666,7196937
06/07/2018 10:32:56.706,7196886
06/07/2018 10:32:56.746,7197395
06/07/2018 10:32:56.786,7198770
06/07/2018 10:32:56.826,7198872
06/07/2018 10:32:56.866,7197904
06/07/2018 10:32:56.906,7197700
06/07/2018 10:32:56.946,7196326
06/07/2018 10:32:56.986,7195511
06/07/2018 10:32:57.026,7195511
06/07/2018 10:32:57.066,7195410
06/07/2018 10:32:57.106,7196275
06/07/2018 10:32:57.146,7198260
06/07/2018 10:32:57.186,7200246
06/07/2018 10:32:57.226,7202028
06/07/2018 10:32:57.266,7204319
06/07/2018 10:32:57.306,7203199
06/07/2018 10:32:57.346,7200755
06/07/2018 10:32:57.386,7198311
06/07/2018 10:32:57.426,7198260
06/07/2018 10:32:57.466,7195970
06/07/2018 10:32:57.506,7194901
06/07/2018 10:32:57.546,7194798
06/07/2018 10:32:57.586,7194748
06/07/2018 10:32:57.626,7194289
06/07/2018 10:32:57.666,7194493
06/07/2018 10:32:57.706,7195613
06/07/2018 10:32:57.746,7196784
06/07/2018 10:32:57.786,7195613
06/07/2018 10:32:57.826,7196529
06/07/2018 10:32:57.866,7200348
06/07/2018 10:32:57.906,7198922
06/07/2018 10:32:57.946,7196784
06/07/2018 10:32:57.986,7195613
06/07/2018 10:32:58.026,7195308
06/07/2018 10:32:58.066,7195613
06/07/2018 10:32:58.106,7193170
06/07/2018 10:32:58.146,7196173
06/07/2018 10:32:58.186,7197141
06/07/2018 10:32:58.226,7199228
06/07/2018 10:32:58.266,7203352
06/07/2018 10:32:58.306,7204726
06/07/2018 10:32:58.346,7200501
06/07/2018 10:32:58.386,7198872
06/07/2018 10:32:58.426,7196632
06/07/2018 10:32:58.466,7194850
06/07/2018 10:32:58.506,7193984
06/07/2018 10:32:58.546,7192253
06/07/2018 10:32:58.586,7192609
06/07/2018 10:32:58.626,7193322
06/07/2018 10:32:58.666,7193526
06/07/2018 10:32:58.706,7193628
06/07/2018 10:32:58.746,7195766
06/07/2018 10:32:58.786,7199126
06/07/2018 10:32:58.826,7198770
06/07/2018 10:32:58.866,7199381
06/07/2018 10:32:58.906,7198719
06/07/2018 10:32:58.946,7198363
06/07/2018 10:32:58.986,7195868
06/07/2018 10:32:59.026,7194239
06/07/2018 10:32:59.066,7193271
06/07/2018 10:32:59.106,7193730
06/07/2018 10:32:59.146,7193628
06/07/2018 10:32:59.186,7193221
06/07/2018 10:32:59.226,7194595
06/07/2018 10:32:59.266,7194239
06/07/2018 10:32:59.306,7195664
06/07/2018 10:32:59.346,7196377
06/07/2018 10:32:59.386,7197141
06/07/2018 10:32:59.426,7199482
06/07/2018 10:32:59.466,7199228
06/07/2018 10:32:59.506,7197955
06/07/2018 10:32:59.546,7197904
06/07/2018 10:32:59.586,7198617
06/07/2018 10:32:59.626,7198108
06/07/2018 10:32:59.666,7196632
06/07/2018 10:32:59.706,7196937
06/07/2018 10:32:59.746,7196937
06/07/2018 10:32:59.786,7196326
06/07/2018 10:32:59.826,7195461
06/07/2018 10:32:59.866,7195461
06/07/2018 10:32:59.906,7195053
06/07/2018 10:32:59.946,7194544
06/07/2018 10:32:59.986,7193271
06/07/2018 10:33:00.026,7194137
06/07/2018 10:33:00.066,7194086
06/07/2018 10:33:00.106,7193526
06/07/2018 10:33:00.146,7193984
06/07/2018 10:33:00.186,7195715
06/07/2018 10:33:00.226,7195970
06/07/2018 10:33:00.266,7195562
06/07/2018 10:33:00.306,7196529
06/07/2018 10:33:00.346,7196682
06/07/2018 10:33:00.386,7197497
06/07/2018 10:33:00.426,7196937
06/07/2018 10:33:00.466,7197395
06/07/2018 10:33:00.506,7196377
06/07/2018 10:33:00.546,7195970
06/07/2018 10:33:00.586,7195817
06/07/2018 10:33:00.626,7195104
06/07/2018 10:33:00.666,7194798
06/07/2018 10:33:00.706,7193831
06/07/2018 10:33:00.746,7194493
06/07/2018 10:33:00.786,7194086
06/07/2018 10:33:00.826,7194188
06/07/2018 10:33:00.866,7193933
06/07/2018 10:33:00.906,7194798
06/07/2018 10:33:00.946,7194595
06/07/2018 10:33:00.986,7195104
06/07/2018 10:33:01.026,7194595
06/07/2018 10:33:01.066,7195308
06/07/2018 10:33:01.106,7195715
06/07/2018 10:33:01.146,7194239
06/07/2018 10:33:01.186,7193526
06/07/2018 10:33:01.226,7193730
06/07/2018 10:33:01.266,7194035
06/07/2018 10:33:01.306,7193221
06/07/2018 10:33:01.346,7192864
06/07/2018 10:33:01.386,7196275
06/07/2018 10:33:01.426,7196428
06/07/2018 10:33:01.466,7197141
06/07/2018 10:33:01.506,7197955
06/07/2018 10:33:01.546,7198668
06/07/2018 10:33:01.586,7199584
06/07/2018 10:33:01.626,7200195
06/07/2018 10:33:01.666,7200094
06/07/2018 10:33:01.706,7200094
06/07/2018 10:33:01.746,7197700
06/07/2018 10:33:01.786,7195715
06/07/2018 10:33:01.826,7193984
06/07/2018 10:33:01.866,7193577
06/07/2018 10:33:01.906,7192711
06/07/2018 10:33:01.946,7192049
06/07/2018 10:33:01.986,7191337
06/07/2018 10:33:02.026,7191846
06/07/2018 10:33:02.066,7191795
06/07/2018 10:33:02.106,7193679
06/07/2018 10:33:02.146,7195155
06/07/2018 10:33:02.186,7195410
06/07/2018 10:33:02.226,7194697
06/07/2018 10:33:02.266,7195511
06/07/2018 10:33:02.306,7194289
06/07/2018 10:33:02.346,7193322
06/07/2018 10:33:02.386,7194086
06/07/2018 10:33:02.426,7194391
06/07/2018 10:33:02.466,7195664
06/07/2018 10:33:02.506,7198872
06/07/2018 10:33:02.546,7199024
06/07/2018 10:33:02.586,7199991
06/07/2018 10:33:02.626,7200959
06/07/2018 10:33:02.666,7201824
06/07/2018 10:33:02.706,7200144
06/07/2018 10:33:02.746,7199686
06/07/2018 10:33:02.786,7198719
06/07/2018 10:33:02.826,7195562
06/07/2018 10:33:02.866,7193679
06/07/2018 10:33:02.906,7192558
06/07/2018 10:33:02.946,7191897
06/07/2018 10:33:02.986,7191133
06/07/2018 10:33:03.026,7189860
06/07/2018 10:33:03.066,7189759
06/07/2018 10:33:03.106,7190522
06/07/2018 10:33:03.146,7190675
06/07/2018 10:33:03.186,7191795
06/07/2018 10:33:03.226,7193271
06/07/2018 10:33:03.266,7193730
06/07/2018 10:33:03.306,7192711
06/07/2018 10:33:03.346,7192253
06/07/2018 10:33:03.386,7193577
06/07/2018 10:33:03.426,7193882
06/07/2018 10:33:03.466,7194748
06/07/2018 10:33:03.506,7195766
06/07/2018 10:33:03.546,7196632
06/07/2018 10:33:03.586,7196886
06/07/2018 10:33:03.626,7196988
06/07/2018 10:33:03.666,7196886
06/07/2018 10:33:03.706,7198617
06/07/2018 10:33:03.746,7199330
06/07/2018 10:33:03.786,7196377
06/07/2018 10:33:03.826,7195919
06/07/2018 10:33:03.866,7195257
06/07/2018 10:33:03.906,7196275
06/07/2018 10:33:03.946,7195461
06/07/2018 10:33:03.986,7194391
06/07/2018 10:33:04.026,7193424
06/07/2018 10:33:04.066,7191439
06/07/2018 10:33:04.106,7191082
06/07/2018 10:33:04.146,7190471
06/07/2018 10:33:04.186,7190013
06/07/2018 10:33:04.226,7189759
06/07/2018 10:33:04.266,7191133
06/07/2018 10:33:04.306,7194544
06/07/2018 10:33:04.346,7195715
06/07/2018 10:33:04.386,7196733
06/07/2018 10:33:04.426,7196733
06/07/2018 10:33:04.466,7196632
06/07/2018 10:33:04.506,7196682
06/07/2018 10:33:04.546,7197751
06/07/2018 10:33:04.586,7197446
06/07/2018 10:33:04.626,7197599
06/07/2018 10:33:04.666,7198515
06/07/2018 10:33:04.706,7199533
06/07/2018 10:33:04.746,7200908
06/07/2018 10:33:04.786,7201926
06/07/2018 10:33:04.826,7202792
06/07/2018 10:33:04.866,7200959
06/07/2018 10:33:04.906,7199228
06/07/2018 10:33:04.946,7198363
06/07/2018 10:33:04.986,7197497
06/07/2018 10:33:05.026,7195817
06/07/2018 10:33:05.066,7195613
06/07/2018 10:33:05.106,7193780
06/07/2018 10:33:05.146,7192100
06/07/2018 10:33:05.186,7191744
06/07/2018 10:33:05.226,7191133
06/07/2018 10:33:05.266,7191490
06/07/2018 10:33:05.306,7192711
06/07/2018 10:33:05.346,7193628
06/07/2018 10:33:05.386,7196020
06/07/2018 10:33:05.426,7196733
06/07/2018 10:33:05.466,7195053
06/07/2018 10:33:05.506,7195053
06/07/2018 10:33:05.546,7195511
06/07/2018 10:33:05.586,7194289
06/07/2018 10:33:05.626,7194188
06/07/2018 10:33:05.666,7194646
06/07/2018 10:33:05.706,7195155
06/07/2018 10:33:05.746,7196173
06/07/2018 10:33:05.786,7196479
06/07/2018 10:33:05.826,7196733
06/07/2018 10:33:05.866,7196020
06/07/2018 10:33:05.906,7195919
06/07/2018 10:33:05.946,7195817
06/07/2018 10:33:05.986,7197853
06/07/2018 10:33:06.026,7197853
06/07/2018 10:33:06.066,7195461
06/07/2018 10:33:06.106,7195257
06/07/2018 10:33:06.146,7193984
06/07/2018 10:33:06.186,7192915
06/07/2018 10:33:06.226,7192151
06/07/2018 10:33:06.266,7191795
06/07/2018 10:33:06.306,7191184
06/07/2018 10:33:06.346,7191490
06/07/2018 10:33:06.386,7191948
06/07/2018 10:33:06.426,7193017
06/07/2018 10:33:06.466,7195461
06/07/2018 10:33:06.506,7197344
06/07/2018 10:33:06.546,7198311
06/07/2018 10:33:06.586,7199126
06/07/2018 10:33:06.626,7199381
06/07/2018 10:33:06.666,7197497
06/07/2018 10:33:06.706,7197395
06/07/2018 10:33:06.746,7198922
06/07/2018 10:33:06.786,7197650
06/07/2018 10:33:06.826,7196428
06/07/2018 10:33:06.866,7194086
06/07/2018 10:33:06.906,7192813
06/07/2018 10:33:06.946,7191184
06/07/2018 10:33:06.986,7188588
06/07/2018 10:33:07.026,7188791
06/07/2018 10:33:07.066,7188638
06/07/2018 10:33:07.106,7190115
06/07/2018 10:33:07.146,7191133
06/07/2018 10:33:07.186,7192711
06/07/2018 10:33:07.226,7195919
06/07/2018 10:33:07.266,7198973
06/07/2018 10:33:07.306,7202283
06/07/2018 10:33:07.346,7203504
06/07/2018 10:33:07.386,7202232
06/07/2018 10:33:07.426,7199940
06/07/2018 10:33:07.466,7198617
06/07/2018 10:33:07.506,7197344
06/07/2018 10:33:07.546,7196377
06/07/2018 10:33:07.586,7195613
06/07/2018 10:33:07.626,7193628
06/07/2018 10:33:07.666,7191744
06/07/2018 10:33:07.706,7190675
06/07/2018 10:33:07.746,7191184
06/07/2018 10:33:07.786,7193017
06/07/2018 10:33:07.826,7195410
06/07/2018 10:33:07.866,7196529
06/07/2018 10:33:07.906,7196988
06/07/2018 10:33:07.946,7197344
06/07/2018 10:33:07.986,7196581
06/07/2018 10:33:08.026,7196122
06/07/2018 10:33:08.066,7194748
06/07/2018 10:33:08.106,7196275
06/07/2018 10:33:08.146,7196275
06/07/2018 10:33:08.186,7196173
06/07/2018 10:33:08.226,7196377
06/07/2018 10:33:08.266,7197344
06/07/2018 10:33:08.306,7198973
06/07/2018 10:33:08.346,7198413
06/07/2018 10:33:08.386,7196682
06/07/2018 10:33:08.426,7195002
06/07/2018 10:33:08.466,7194188
06/07/2018 10:33:08.506,7192813
06/07/2018 10:33:08.546,7193221
06/07/2018 10:33:08.586,7192457
06/07/2018 10:33:08.626,7192049
06/07/2018 10:33:08.666,7193577
06/07/2018 10:33:08.706,7196377
06/07/2018 10:33:08.746,7198668
06/07/2018 10:33:08.786,7198973
