Frame#,Time,Perspiration
0,0,0.005437209
2,0.1236686,0.005437209
4,0.2563141,0.005385393
5,0.3889606,0.008124236
6,0.5236015,0.009688891
7,0.6572418,0.009811713
8,0.7908846,0.008652722
9,1.356374,0.007088758
10,1.461096,0.005596442
11,1.591743,0.004729145
12,1.724388,0.005918291
13,1.85803,0.005462767
14,1.990675,0.005292282
15,2.124327,0.00531427
16,2.25796,0.006457123
17,2.391604,0.00604354
18,2.529235,0.005831085
20,2.657892,0.004876779
21,2.809485,0.005122915
22,2.926173,0.007368645
23,3.057821,0.00532454
24,3.194457,0.007605825
25,3.326104,0.009230315
26,3.458749,0.00811381
27,3.591395,0.005943672
28,3.726035,0.006037192
29,3.859676,0.006162121
30,4.001302,0.00589731
31,4.13494,0.006539422
32,4.259607,0.005686585
33,4.394247,0.005774476
34,4.526892,0.005295036
35,4.660534,0.00458425
36,4.795174,0.005451796
37,4.930811,0.005787827
39,5.059467,0.004759499
40,5.194107,0.004266685
41,5.32775,0.005765079
42,5.461394,0.006370413
43,5.594038,0.005827349
44,5.728677,0.005276939
45,5.861322,0.005244396
46,5.994966,0.005607571
47,6.138581,0.007292689
48,6.26225,0.005788219
49,6.394896,0.006070289
50,6.529536,0.006039136
51,6.661183,0.006229428
52,6.796821,0.005366503
53,6.928468,0.007133355
54,7.071086,0.005961038
55,7.195754,0.005105425
56,7.329406,0.005908772
57,7.462041,0.005342886
58,7.596681,0.005664033
59,7.729328,0.00619137
60,7.863966,0.007167249
61,7.996611,0.005930664
62,8.130254,0.007535298
63,8.264894,0.006370405
64,8.397539,0.006414775
65,8.532179,0.007825705
68,8.664824,0.00615785
69,8.796472,0.005216422
70,8.932109,0.006014067
71,9.066749,0.006198971
72,9.198822,0.004375227
73,9.331469,0.003649302
74,9.466108,0.006076541
75,9.598754,0.005697563
76,9.732396,0.005764363
77,9.865042,0.006799994
78,10.01065,0.005608106
79,10.13332,0.005355589
80,10.26497,0.006133379
81,10.39961,0.006086015
82,10.53226,0.005007428
83,10.6669,0.004675853
84,10.80652,0.004875725
85,10.93219,0.006112677
86,11.06683,0.006052786
87,11.20346,0.007414639
88,11.33411,0.005328655
89,11.46676,0.004891833
90,11.60639,0.005971786
91,11.73703,0.00577282
92,11.87368,0.006479196
93,12.00233,0.005770752
94,12.13297,0.005582169
95,12.26861,0.00727426
96,12.40226,0.005295228
97,12.5349,0.006745949
98,12.66854,0.005324681
99,12.80418,0.004891426
100,12.93483,0.006271576
101,13.07147,0.006564427
102,13.20411,0.006972422
103,13.33577,0.004966656
104,13.4684,0.006848694
105,13.61302,0.006436215
106,13.73569,0.006470293
107,13.87033,0.006040276
108,14.00497,0.006603675
109,14.13662,0.006445238
110,14.26926,0.005807399
111,14.4049,0.006437243
112,14.53754,0.007200025
113,14.67119,0.008864604
114,14.80383,0.006506663
115,14.93747,0.006527997
116,15.07012,0.006001867
117,15.20576,0.004895112
118,15.34041,0.006335957
119,15.47105,0.005567987
120,15.60569,0.006289459
121,15.74531,0.00721026
122,15.86998,0.006638306
123,16.00562,0.00608641
124,16.13926,0.007444997
125,16.2719,0.006824228
126,16.40555,0.005500901
127,16.54719,0.006240043
128,16.67582,0.00589559
130,16.81545,0.00622317
131,16.94012,0.009961332
132,17.07276,0.007679948
133,17.20641,0.006399963
134,17.34803,0.007308168
135,17.47269,0.007035261
136,17.60733,0.007155533
137,17.73998,0.006012646
138,17.87362,0.005622926
139,18.00726,0.004390563
140,18.13991,0.004030791
141,18.28253,0.004188559
142,18.40819,0.004098088
143,18.55081,0.005263641
144,18.67448,0.00509543
145,18.80912,0.00649554
147,18.94176,0.006809324
148,19.07541,0.006444449
149,19.20806,0.006086791
150,19.34269,0.00552511
151,19.47434,0.005439986
153,19.60798,0.005355575
154,19.74262,0.005983484
155,19.87527,0.006282924
