Time,Timestamp,X,Y,Type
11.816,Wed Jul 25 11:34:24.944 2018,1419,677, 0
11.823,Wed Jul 25 11:34:24.951 2018,1418,673, 0
11.831,Wed Jul 25 11:34:24.959 2018,1418,663, 0
11.839,Wed Jul 25 11:34:24.967 2018,1418,645, 0
11.847,Wed Jul 25 11:34:24.975 2018,1418,624, 0
11.855,Wed Jul 25 11:34:24.983 2018,1418,593, 0
11.863,Wed Jul 25 11:34:24.991 2018,1418,557, 0
11.871,Wed Jul 25 11:34:24.999 2018,1419,511, 0
11.879,Wed Jul 25 11:34:25.007 2018,1425,456, 0
11.887,Wed Jul 25 11:34:25.015 2018,1443,364, 0
11.895,Wed Jul 25 11:34:25.023 2018,1466,252, 0
11.903,Wed Jul 25 11:34:25.031 2018,1486,104, 0
11.911,Wed Jul 25 11:34:25.039 2018,1499,-71, 0
11.919,Wed Jul 25 11:34:25.047 2018,1506,-190, 0
11.927,Wed Jul 25 11:34:25.055 2018,1504,-211, 0
11.935,Wed Jul 25 11:34:25.063 2018,1479,-244, 0
11.943,Wed Jul 25 11:34:25.071 2018,1423,-321, 0
11.951,Wed Jul 25 11:34:25.079 2018,1360,-326, 0
11.959,Wed Jul 25 11:34:25.086 2018,1290,-330, 0
11.967,Wed Jul 25 11:34:25.094 2018,1197,-343, 0
11.975,Wed Jul 25 11:34:25.103 2018,1081,-335, 0
11.983,Wed Jul 25 11:34:25.111 2018,939,-341, 0
11.991,Wed Jul 25 11:34:25.119 2018,770,-349, 0
11.999,Wed Jul 25 11:34:25.127 2018,585,-374, 0
12.012,Wed Jul 25 11:34:25.140 2018,364,-458, 0
12.015,Wed Jul 25 11:34:25.143 2018,146,-454, 0
12.023,Wed Jul 25 11:34:25.151 2018,-71,-450, 0
12.031,Wed Jul 25 11:34:25.159 2018,-229,-454, 0
12.039,Wed Jul 25 11:34:25.167 2018,-248,-451, 0
12.047,Wed Jul 25 11:34:25.175 2018,-264,-427, 0
12.055,Wed Jul 25 11:34:25.183 2018,-286,-411, 0
12.063,Wed Jul 25 11:34:25.191 2018,-360,-445, 0
12.071,Wed Jul 25 11:34:25.199 2018,-344,-409, 0
12.079,Wed Jul 25 11:34:25.207 2018,-348,-417, 0
12.087,Wed Jul 25 11:34:25.215 2018,-356,-413, 0
12.095,Wed Jul 25 11:34:25.223 2018,-378,-402, 0
12.103,Wed Jul 25 11:34:25.231 2018,-398,-382, 0
12.111,Wed Jul 25 11:34:25.239 2018,-394,-363, 0
12.119,Wed Jul 25 11:34:25.247 2018,-373,-354, 0
