Frame#,Time,Timestamp,ROI,Breathing
0,0,Wed Jul 25 11:34:13.110 2018,29.21447,-1
2,0.233375,Wed Jul 25 11:34:13.343 2018,29.2303,-1
3,0.3271246,Wed Jul 25 11:34:13.437 2018,29.22684,-1
4,0.4099031,Wed Jul 25 11:34:13.519 2018,29.23896,-1
5,0.5106336,Wed Jul 25 11:34:13.620 2018,29.25153,-1
6,0.6392912,Wed Jul 25 11:34:13.749 2018,29.28403,-1
7,0.766948,Wed Jul 25 11:34:13.877 2018,29.26913,-1
8,0.8906176,Wed Jul 25 11:34:14.000 2018,29.21026,-1
10,1.578778,Wed Jul 25 11:34:14.688 2018,29.23747,-1
11,2.179173,Wed Jul 25 11:34:15.289 2018,29.18942,-1
12,2.305836,Wed Jul 25 11:34:15.415 2018,29.27122,-1
41,5.328755,Wed Jul 25 11:34:18.438 2018,29.24465,-1
42,5.438459,Wed Jul 25 11:34:18.548 2018,29.30262,-1
43,5.571105,Wed Jul 25 11:34:18.681 2018,29.25644,-1
44,5.678817,Wed Jul 25 11:34:18.788 2018,29.28157,-1
45,5.796502,Wed Jul 25 11:34:18.906 2018,29.36547,-1
46,5.907221,Wed Jul 25 11:34:19.017 2018,29.28728,-1
47,6.021899,Wed Jul 25 11:34:19.131 2018,29.31118,-1
48,6.133602,Wed Jul 25 11:34:19.243 2018,29.33604,-1
49,6.279218,Wed Jul 25 11:34:19.389 2018,29.30046,-1
50,6.434794,Wed Jul 25 11:34:19.544 2018,29.28926,-1
51,6.557472,Wed Jul 25 11:34:19.667 2018,29.3027,-1
52,6.664182,Wed Jul 25 11:34:19.774 2018,29.31198,-1
53,6.780871,Wed Jul 25 11:34:19.890 2018,29.31579,-1
54,6.914513,Wed Jul 25 11:34:20.024 2018,29.43768,-1
55,7.05015,Wed Jul 25 11:34:20.160 2018,29.36347,-1
56,7.175814,Wed Jul 25 11:34:20.285 2018,29.31542,-1
57,7.297824,Wed Jul 25 11:34:20.407 2018,30.09812,-1
58,7.464377,Wed Jul 25 11:34:20.574 2018,29.82172,-1
59,7.900213,Wed Jul 25 11:34:21.010 2018,30.93193,-1
