1531928374.000000, 1531928374.000000, 1531928374.000000
32.000000, 32.000000, 32.000000
-43,-6,45
-43,-6,44
-44,-6,44
-43,-6,44
-44,-5,45
-44,-4,46
-44,-3,46
-45,-4,45
-45,-4,45
-44,-5,45
-43,-5,45
-43,-4,45
-43,-4,45
-43,-5,45
-43,-7,43
-43,-7,43
-44,-7,43
-44,-7,44
-46,-5,45
-46,-3,46
-47,0,47
-44,0,48
-45,0,47
-44,-2,46
-46,-4,44
-44,-6,42
-43,-7,41
-45,-9,40
-45,-7,40
-45,-5,40
-46,-1,41
-46,-2,42
-49,-7,45
-46,-7,45
-44,-7,41
-47,-3,41
-48,-2,42
-52,-1,42
-52,-1,41
-51,0,42
-48,-4,42
-46,-7,40
-46,-8,38
-47,-6,39
-47,-5,40
-48,-5,39
-50,-4,38
-50,-1,41
-50,0,42
-50,-1,41
-49,-1,42
-50,-6,39
-48,-8,39
-45,-9,39
-46,-8,38
-48,-7,39
-50,-4,40
-50,-3,41
-49,-2,41
-49,-2,41
-49,-2,41
-48,-2,41
-49,-3,40
-49,-4,41
-48,-3,40
-48,-4,40
-48,-4,40
-48,-4,41
-47,-3,41
-47,-3,42
-49,-2,41
-48,-3,41
-48,-3,41
-48,-3,41
-48,-3,41
-48,-3,41
-49,-4,40
-48,-3,41
-47,-3,41
-48,-4,40
-47,-4,40
-47,-3,40
-48,-2,41
-48,-2,41
-48,0,42
-48,0,42
-49,0,41
-48,-1,41
-48,-2,41
-48,-2,41
-48,-2,41
-48,-2,41
-47,-2,41
-48,-1,41
-48,-2,41
-48,-2,41
-49,-2,41
-48,-2,41
-48,-2,41
-48,-1,41
-47,-2,41
-48,-1,41
-48,-1,41
-48,-2,41
-48,-1,41
-48,-1,41
-48,-1,42
-47,-1,42
-48,-1,41
-48,-1,41
-47,-1,41
-48,-1,41
-48,-2,41
-48,-2,41
-48,-1,42
-48,0,42
-48,0,42
-47,-1,42
-47,-1,41
-48,-1,41
-47,-3,40
-47,-3,40
-47,-4,41
-47,-4,41
-47,-5,40
-48,-5,39
-47,-3,43
-47,0,43
-49,0,42
-48,-2,43
-46,-3,43
-46,-6,41
-45,-7,40
-45,-6,41
-45,-5,43
-45,-4,43
-45,-3,44
-45,-3,44
-48,-3,45
-46,-2,44
-46,-2,44
-45,-3,45
-45,-2,45
-45,-3,44
-45,-3,44
-44,-4,44
-45,-4,45
-44,-3,44
-44,-3,44
-45,-3,44
-46,-4,44
-45,-3,44
-44,-3,45
-44,-3,44
-44,-3,44
-43,-3,45
-44,-3,45
-45,-1,45
