0,0,Mon Aug 06 16:15:21.085 2018,0.004956308
1,0.1326434,Mon Aug 06 16:15:21.217 2018,0.004417641
2,0.2702752,Mon Aug 06 16:15:21.355 2018,0.004602339
3,0.4049155,Mon Aug 06 16:15:21.490 2018,0.005088121
4,0.5405525,Mon Aug 06 16:15:21.625 2018,0.005099742
5,0.6881621,Mon Aug 06 16:15:21.773 2018,0.006194135
7,0.7998598,Mon Aug 06 16:15:21.885 2018,0.005882013
8,0.9354971,Mon Aug 06 16:15:22.020 2018,0.004833431
10,1.07313,Mon Aug 06 16:15:22.158 2018,0.006299213
11,1.203779,Mon Aug 06 16:15:22.289 2018,0.005200799
14,1.337422,Mon Aug 06 16:15:22.422 2018,0.005200799
15,1.468073,Mon Aug 06 16:15:22.553 2018,0.005268161
17,1.600718,Mon Aug 06 16:15:22.685 2018,0.005462774
18,1.733364,Mon Aug 06 16:15:22.818 2018,0.003846127
19,1.869001,Mon Aug 06 16:15:22.954 2018,0.004348081
20,2.000649,Mon Aug 06 16:15:23.085 2018,0.006618576
21,2.137283,Mon Aug 06 16:15:23.222 2018,0.006177555
22,2.143267,Mon Aug 06 16:15:23.228 2018,0.005751237
25,2.402575,Mon Aug 06 16:15:23.487 2018,0.006980312
26,2.536217,Mon Aug 06 16:15:23.621 2018,0.006124919
27,2.669859,Mon Aug 06 16:15:23.755 2018,0.004952272
28,2.802505,Mon Aug 06 16:15:23.887 2018,0.006157438
29,2.936147,Mon Aug 06 16:15:24.021 2018,0.006027539
30,3.070787,Mon Aug 06 16:15:24.156 2018,0.005597265
32,3.201439,Mon Aug 06 16:15:24.286 2018,0.008250813
33,3.337075,Mon Aug 06 16:15:24.422 2018,0.006824815
34,3.470719,Mon Aug 06 16:15:24.555 2018,0.005591415
35,3.612341,Mon Aug 06 16:15:24.697 2018,0.005613869
36,3.738005,Mon Aug 06 16:15:24.823 2018,0.005153256
37,3.868654,Mon Aug 06 16:15:24.953 2018,0.005168686
38,4.004292,Mon Aug 06 16:15:25.089 2018,0.005337868
39,4.136938,Mon Aug 06 16:15:25.222 2018,0.005849432
40,4.269584,Mon Aug 06 16:15:25.354 2018,0.006298248
41,4.404225,Mon Aug 06 16:15:25.489 2018,0.005975366
42,4.537866,Mon Aug 06 16:15:25.623 2018,0.004575275
43,4.670512,Mon Aug 06 16:15:25.755 2018,0.004561956
44,4.804154,Mon Aug 06 16:15:25.889 2018,0.005354582
45,4.936799,Mon Aug 06 16:15:26.022 2018,0.005655306
46,5.070443,Mon Aug 06 16:15:26.155 2018,0.005425831
47,5.205081,Mon Aug 06 16:15:26.290 2018,0.006584655
48,5.337732,Mon Aug 06 16:15:26.422 2018,0.005447933
49,5.471371,Mon Aug 06 16:15:26.556 2018,0.005615027
50,5.619003,Mon Aug 06 16:15:26.704 2018,0.005754042
51,5.741649,Mon Aug 06 16:15:26.826 2018,0.005750091
52,5.873295,Mon Aug 06 16:15:26.958 2018,0.005047369
53,6.00594,Mon Aug 06 16:15:27.091 2018,0.005454363
54,6.148559,Mon Aug 06 16:15:27.233 2018,0.004831634
55,6.274223,Mon Aug 06 16:15:27.359 2018,0.004564568
56,6.407872,Mon Aug 06 16:15:27.493 2018,0.00600912
58,6.539514,Mon Aug 06 16:15:27.624 2018,0.005555442
60,6.672159,Mon Aug 06 16:15:27.757 2018,0.005291784
61,6.806799,Mon Aug 06 16:15:27.892 2018,0.005853417
62,6.940442,Mon Aug 06 16:15:28.025 2018,0.005365947
64,7.075082,Mon Aug 06 16:15:28.160 2018,0.00481452
66,7.207728,Mon Aug 06 16:15:28.292 2018,0.004567844
67,7.339375,Mon Aug 06 16:15:28.424 2018,0.004915269
68,7.485982,Mon Aug 06 16:15:28.571 2018,0.004983613
69,7.608655,Mon Aug 06 16:15:28.693 2018,0.004806946
70,7.74031,Mon Aug 06 16:15:28.825 2018,0.004158515
71,7.881924,Mon Aug 06 16:15:28.967 2018,0.004407567
72,8.008586,Mon Aug 06 16:15:29.093 2018,0.005442682
73,8.149209,Mon Aug 06 16:15:29.234 2018,0.005397832
76,8.280858,Mon Aug 06 16:15:29.366 2018,0.004537967
78,8.409514,Mon Aug 06 16:15:29.494 2018,0.004360029
79,8.541162,Mon Aug 06 16:15:29.626 2018,0.003975668
80,8.675802,Mon Aug 06 16:15:29.761 2018,0.004949806
81,8.80745,Mon Aug 06 16:15:29.892 2018,0.004261428
82,8.941093,Mon Aug 06 16:15:30.026 2018,0.004643247
83,9.076731,Mon Aug 06 16:15:30.161 2018,0.005802835
84,9.221343,Mon Aug 06 16:15:30.306 2018,0.005677827
86,9.34202,Mon Aug 06 16:15:30.427 2018,0.005553944
87,9.476661,Mon Aug 06 16:15:30.561 2018,0.004457909
88,9.614293,Mon Aug 06 16:15:30.699 2018,0.00490959
89,9.743947,Mon Aug 06 16:15:30.829 2018,0.005427507
