Time,BreathingWaveform
22/06/2018 13:11:10.268,6985737
22/06/2018 13:11:10.308,6987774
22/06/2018 13:11:10.348,6989131
22/06/2018 13:11:10.388,6986363
22/06/2018 13:11:10.428,6984222
22/06/2018 13:11:10.468,6985685
22/06/2018 13:11:10.508,6996077
22/06/2018 13:11:10.548,6999576
22/06/2018 13:11:10.588,6999263
22/06/2018 13:11:10.628,7001248
22/06/2018 13:11:10.668,7003232
22/06/2018 13:11:10.708,7000882
22/06/2018 13:11:10.748,7001665
22/06/2018 13:11:10.788,7005269
22/06/2018 13:11:10.828,7010022
22/06/2018 13:11:10.868,7008872
22/06/2018 13:11:10.908,7009447
22/06/2018 13:11:10.948,7010387
22/06/2018 13:11:10.988,7013834
22/06/2018 13:11:11.028,7014617
22/06/2018 13:11:11.068,7011432
22/06/2018 13:11:11.108,7012580
22/06/2018 13:11:11.148,7010857
22/06/2018 13:11:11.188,7014408
22/06/2018 13:11:11.228,7021772
22/06/2018 13:11:11.268,7028875
22/06/2018 13:11:11.308,7039268
22/06/2018 13:11:11.348,7051227
22/06/2018 13:11:11.388,7071908
22/06/2018 13:11:11.428,7079951
22/06/2018 13:11:11.468,7078645
22/06/2018 13:11:11.508,7070603
22/06/2018 13:11:11.548,7062455
22/06/2018 13:11:11.588,7058016
22/06/2018 13:11:11.628,7054360
22/06/2018 13:11:11.668,7049817
22/06/2018 13:11:11.708,7042140
22/06/2018 13:11:11.748,7028091
22/06/2018 13:11:11.788,7017229
22/06/2018 13:11:11.828,7010805
22/06/2018 13:11:11.868,7007619
22/06/2018 13:11:11.908,7007567
22/06/2018 13:11:11.948,7013886
22/06/2018 13:11:11.988,7020780
22/06/2018 13:11:12.028,7027099
22/06/2018 13:11:12.068,7037857
22/06/2018 13:11:12.108,7047676
22/06/2018 13:11:12.148,7048407
22/06/2018 13:11:12.188,7048825
22/06/2018 13:11:12.228,7053577
22/06/2018 13:11:12.268,7065380
22/06/2018 13:11:12.308,7076713
22/06/2018 13:11:12.348,7083137
22/06/2018 13:11:12.388,7084965
22/06/2018 13:11:12.428,7083241
22/06/2018 13:11:12.468,7079690
22/06/2018 13:11:12.508,7077705
22/06/2018 13:11:12.548,7074728
22/06/2018 13:11:12.588,7074728
22/06/2018 13:11:12.628,7067782
22/06/2018 13:11:12.668,7055457
22/06/2018 13:11:12.708,7042088
22/06/2018 13:11:12.748,7036970
22/06/2018 13:11:12.788,7040573
22/06/2018 13:11:12.828,7046214
22/06/2018 13:11:12.868,7042819
22/06/2018 13:11:12.908,7035716
22/06/2018 13:11:12.948,7028039
22/06/2018 13:11:12.988,7025689
22/06/2018 13:11:13.028,7022608
22/06/2018 13:11:13.068,7019057
22/06/2018 13:11:13.108,7013051
22/06/2018 13:11:13.148,7009969
22/06/2018 13:11:13.188,7006574
22/06/2018 13:11:13.228,7003232
22/06/2018 13:11:13.268,7001039
22/06/2018 13:11:13.308,6997748
22/06/2018 13:11:13.348,6996965
22/06/2018 13:11:13.388,6995137
22/06/2018 13:11:13.428,6992526
22/06/2018 13:11:13.468,6989288
22/06/2018 13:11:13.508,6988923
22/06/2018 13:11:13.548,6987147
22/06/2018 13:11:13.588,6986154
22/06/2018 13:11:13.628,6984744
22/06/2018 13:11:13.668,6985110
22/06/2018 13:11:13.708,6982551
22/06/2018 13:11:13.748,6982446
22/06/2018 13:11:13.788,6977955
22/06/2018 13:11:13.828,6978582
22/06/2018 13:11:13.868,6983648
22/06/2018 13:11:13.908,6983909
22/06/2018 13:11:13.948,6986886
22/06/2018 13:11:13.988,6991064
22/06/2018 13:11:14.028,6997018
22/06/2018 13:11:14.068,6997801
22/06/2018 13:11:14.108,6993570
22/06/2018 13:11:14.148,6987199
22/06/2018 13:11:14.188,6982342
22/06/2018 13:11:14.228,6982603
22/06/2018 13:11:14.268,6980932
22/06/2018 13:11:14.308,6977015
22/06/2018 13:11:14.348,6960982
22/06/2018 13:11:14.388,6951216
22/06/2018 13:11:14.428,6953253
22/06/2018 13:11:14.468,6958893
22/06/2018 13:11:14.508,6964011
22/06/2018 13:11:14.548,6961295
22/06/2018 13:11:14.588,6958893
22/06/2018 13:11:14.628,6962235
22/06/2018 13:11:14.668,6962496
22/06/2018 13:11:14.708,6963593
22/06/2018 13:11:14.748,6959729
22/06/2018 13:11:14.788,6956491
22/06/2018 13:11:14.828,6965003
22/06/2018 13:11:14.868,6978425
22/06/2018 13:11:14.908,6988139
22/06/2018 13:11:14.948,7003650
22/06/2018 13:11:14.988,7035142
22/06/2018 13:11:15.028,7067521
22/06/2018 13:11:15.068,7089717
22/06/2018 13:11:15.108,7110189
22/06/2018 13:11:15.148,7137607
22/06/2018 13:11:15.188,7158341
22/06/2018 13:11:15.228,7173382
22/06/2018 13:11:15.268,7174322
22/06/2018 13:11:15.308,7170875
22/06/2018 13:11:15.348,7172650
22/06/2018 13:11:15.388,7169204
22/06/2018 13:11:15.428,7169621
22/06/2018 13:11:15.468,7168890
22/06/2018 13:11:15.508,7168055
22/06/2018 13:11:15.548,7176567
22/06/2018 13:11:15.588,7192235
22/06/2018 13:11:15.628,7204090
22/06/2018 13:11:15.668,7220489
22/06/2018 13:11:15.708,7232605
22/06/2018 13:11:15.748,7229680
22/06/2018 13:11:15.788,7211454
22/06/2018 13:11:15.828,7190877
22/06/2018 13:11:15.868,7160273
22/06/2018 13:11:15.908,7117919
22/06/2018 13:11:15.948,7084912
22/06/2018 13:11:15.988,7055510
22/06/2018 13:11:16.028,7025689
22/06/2018 13:11:16.068,6996391
22/06/2018 13:11:16.108,6974404
22/06/2018 13:11:16.148,6957222
22/06/2018 13:11:16.188,6935131
22/06/2018 13:11:16.228,6925782
22/06/2018 13:11:16.268,6913718
22/06/2018 13:11:16.308,6905832
22/06/2018 13:11:16.348,6896850
22/06/2018 13:11:16.388,6893507
22/06/2018 13:11:16.428,6887188
22/06/2018 13:11:16.468,6882488
22/06/2018 13:11:16.508,6873662
22/06/2018 13:11:16.548,6867551
22/06/2018 13:11:16.588,6869170
22/06/2018 13:11:16.628,6865932
22/06/2018 13:11:16.668,6866037
22/06/2018 13:11:16.708,6854600
22/06/2018 13:11:16.748,6853607
22/06/2018 13:11:16.788,6843371
22/06/2018 13:11:16.828,6809268
22/06/2018 13:11:16.868,6694739
22/06/2018 13:11:16.908,6602822
22/06/2018 13:11:16.948,6554619
22/06/2018 13:11:16.988,6538533
22/06/2018 13:11:17.028,6537698
22/06/2018 13:11:17.068,6530073
22/06/2018 13:11:17.108,6513831
22/06/2018 13:11:17.148,6518583
22/06/2018 13:11:17.188,6514144
22/06/2018 13:11:17.228,6512212
22/06/2018 13:11:17.268,6508138
22/06/2018 13:11:17.308,6496910
22/06/2018 13:11:17.348,6491948
22/06/2018 13:11:17.388,6487561
22/06/2018 13:11:17.428,6487143
22/06/2018 13:11:17.468,6483644
22/06/2018 13:11:17.508,6480563
22/06/2018 13:11:17.548,6478370
22/06/2018 13:11:17.588,6475759
22/06/2018 13:11:17.628,6473147
22/06/2018 13:11:17.668,6472260
22/06/2018 13:11:17.708,6469126
22/06/2018 13:11:17.748,6468082
22/06/2018 13:11:17.788,6467768
22/06/2018 13:11:17.828,6467141
22/06/2018 13:11:17.868,6465836
22/06/2018 13:11:17.908,6465313
22/06/2018 13:11:17.948,6464008
22/06/2018 13:11:17.988,6462964
22/06/2018 13:11:18.028,6462337
22/06/2018 13:11:18.068,6462180
22/06/2018 13:11:18.108,6460666
22/06/2018 13:11:18.148,6459308
22/06/2018 13:11:18.188,6457532
22/06/2018 13:11:18.228,6461919
22/06/2018 13:11:18.268,6469805
22/06/2018 13:11:18.308,6471215
22/06/2018 13:11:18.348,6478474
22/06/2018 13:11:18.388,6488397
22/06/2018 13:11:18.428,6492940
22/06/2018 13:11:18.468,6490120
22/06/2018 13:11:18.508,6489285
22/06/2018 13:11:18.548,6485472
22/06/2018 13:11:18.588,6482234
22/06/2018 13:11:18.628,6474557
22/06/2018 13:11:18.668,6490643
22/06/2018 13:11:18.708,6476699
22/06/2018 13:11:18.748,6472886
22/06/2018 13:11:18.788,6479258
22/06/2018 13:11:18.828,6476646
22/06/2018 13:11:18.868,6479258
22/06/2018 13:11:18.908,6481660
22/06/2018 13:11:18.948,6473408
22/06/2018 13:11:18.988,6463329
22/06/2018 13:11:19.028,6446304
22/06/2018 13:11:19.068,6446043
22/06/2018 13:11:19.108,6445468
22/06/2018 13:11:19.148,6447609
22/06/2018 13:11:19.188,6453250
22/06/2018 13:11:19.228,6455756
22/06/2018 13:11:19.268,6455861
22/06/2018 13:11:19.308,6456958
22/06/2018 13:11:19.348,6472468
22/06/2018 13:11:19.388,6492001
22/06/2018 13:11:19.428,6488763
22/06/2018 13:11:19.468,6488502
22/06/2018 13:11:19.508,6489912
22/06/2018 13:11:19.548,6483592
22/06/2018 13:11:19.588,6490068
22/06/2018 13:11:19.628,6495761
22/06/2018 13:11:19.668,6500356
22/06/2018 13:11:19.708,6501036
22/06/2018 13:11:19.748,6504691
22/06/2018 13:11:19.788,6505057
22/06/2018 13:11:19.828,6498946
22/06/2018 13:11:19.868,6496126
22/06/2018 13:11:19.908,6474923
22/06/2018 13:11:19.948,6448549
22/06/2018 13:11:19.988,6449542
22/06/2018 13:11:20.028,6453406
22/06/2018 13:11:20.068,6436172
22/06/2018 13:11:20.108,6428077
22/06/2018 13:11:20.148,6435336
22/06/2018 13:11:20.188,6440768
22/06/2018 13:11:20.228,6438574
22/06/2018 13:11:20.268,6436276
22/06/2018 13:11:20.308,6434553
22/06/2018 13:11:20.348,6436694
22/06/2018 13:11:20.388,6435232
22/06/2018 13:11:20.428,6436224
22/06/2018 13:11:20.468,6468447
22/06/2018 13:11:20.508,6522343
22/06/2018 13:11:20.548,6516390
22/06/2018 13:11:20.588,6515345
22/06/2018 13:11:20.628,6487457
22/06/2018 13:11:20.668,6436694
22/06/2018 13:11:20.708,6432359
22/06/2018 13:11:20.748,6435023
22/06/2018 13:11:20.788,6419721
22/06/2018 13:11:20.828,6434396
22/06/2018 13:11:20.868,6433247
22/06/2018 13:11:20.908,6429278
22/06/2018 13:11:20.948,6425466
22/06/2018 13:11:20.988,6431054
22/06/2018 13:11:21.028,6428860
22/06/2018 13:11:21.068,6426093
22/06/2018 13:11:21.108,6502968
22/06/2018 13:11:21.148,6524171
22/06/2018 13:11:21.188,6545845
22/06/2018 13:11:21.228,6579739
22/06/2018 13:11:21.268,6584544
22/06/2018 13:11:21.308,6578747
22/06/2018 13:11:21.348,6573942
22/06/2018 13:11:21.388,6589818
22/06/2018 13:11:21.428,6599741
22/06/2018 13:11:21.468,6671603
22/06/2018 13:11:21.508,6711711
22/06/2018 13:11:21.548,6724559
22/06/2018 13:11:21.588,6724872
22/06/2018 13:11:21.628,6708944
22/06/2018 13:11:21.668,6718919
22/06/2018 13:11:21.708,6725342
22/06/2018 13:11:21.748,6727327
22/06/2018 13:11:21.788,6716778
22/06/2018 13:11:21.828,6680116
22/06/2018 13:11:21.868,6679959
22/06/2018 13:11:21.908,6676408
22/06/2018 13:11:21.948,6670819
22/06/2018 13:11:21.988,6663456
22/06/2018 13:11:22.028,6659016
22/06/2018 13:11:22.068,6651130
22/06/2018 13:11:22.108,6602822
22/06/2018 13:11:22.148,6541510
22/06/2018 13:11:22.188,6546367
22/06/2018 13:11:22.228,6563810
22/06/2018 13:11:22.268,6567414
22/06/2018 13:11:22.308,6568667
22/06/2018 13:11:22.348,6569294
22/06/2018 13:11:22.388,6569398
22/06/2018 13:11:22.428,6575561
22/06/2018 13:11:22.468,6581358
22/06/2018 13:11:22.508,6583290
22/06/2018 13:11:22.548,6599898
22/06/2018 13:11:22.588,6622825
22/06/2018 13:11:22.628,6638753
22/06/2018 13:11:22.668,6662307
22/06/2018 13:11:22.708,6685286
22/06/2018 13:11:22.748,6720172
22/06/2018 13:11:22.788,6783730
22/06/2018 13:11:22.828,6871468
22/06/2018 13:11:22.868,6963071
22/06/2018 13:11:22.908,7039946
22/06/2018 13:11:22.948,7087628
22/06/2018 13:11:22.988,7034724
22/06/2018 13:11:23.028,6917635
22/06/2018 13:11:23.068,6762892
22/06/2018 13:11:23.108,6625801
22/06/2018 13:11:23.148,6552112
22/06/2018 13:11:23.188,6559893
22/06/2018 13:11:23.228,6540309
22/06/2018 13:11:23.268,6536183
22/06/2018 13:11:23.308,6553522
22/06/2018 13:11:23.348,6629457
22/06/2018 13:11:23.388,6758923
22/06/2018 13:11:23.428,6830106
22/06/2018 13:11:23.468,6902856
22/06/2018 13:11:23.508,6916904
22/06/2018 13:11:23.548,6934817
22/06/2018 13:11:23.588,6944009
22/06/2018 13:11:23.628,6939518
22/06/2018 13:11:23.668,6942964
22/06/2018 13:11:23.708,6972367
22/06/2018 13:11:23.748,7000046
22/06/2018 13:11:23.788,7010909
22/06/2018 13:11:23.828,7036865
22/06/2018 13:11:23.868,7057129
22/06/2018 13:11:23.908,7043185
22/06/2018 13:11:23.948,7043916
22/06/2018 13:11:23.988,7050339
22/06/2018 13:11:24.028,7051384
22/06/2018 13:11:24.068,7063761
22/06/2018 13:11:24.108,7072587
22/06/2018 13:11:24.148,7070603
22/06/2018 13:11:24.188,7081100
22/06/2018 13:11:24.228,7096193
22/06/2018 13:11:24.268,7100736
22/06/2018 13:11:24.308,7108884
22/06/2018 13:11:24.348,7105698
22/06/2018 13:11:24.388,7097969
22/06/2018 13:11:24.428,7101886
22/06/2018 13:11:24.468,7104653
22/06/2018 13:11:24.508,7107421
22/06/2018 13:11:24.548,7104653
22/06/2018 13:11:24.588,7102930
22/06/2018 13:11:24.628,7100371
22/06/2018 13:11:24.668,7098856
22/06/2018 13:11:24.708,7085591
22/06/2018 13:11:24.748,7083084
22/06/2018 13:11:24.788,7085904
22/06/2018 13:11:24.828,7081883
22/06/2018 13:11:24.868,7079115
22/06/2018 13:11:24.908,7079585
22/06/2018 13:11:24.948,7083711
22/06/2018 13:11:24.988,7079847
22/06/2018 13:11:25.028,7078488
22/06/2018 13:11:25.068,7073684
22/06/2018 13:11:25.108,7070603
22/06/2018 13:11:25.148,7069715
22/06/2018 13:11:25.188,7069349
22/06/2018 13:11:25.228,7067208
22/06/2018 13:11:25.268,7061150
22/06/2018 13:11:25.308,7056554
22/06/2018 13:11:25.348,7056293
22/06/2018 13:11:25.388,7058591
22/06/2018 13:11:25.428,7056084
22/06/2018 13:11:25.468,7051697
22/06/2018 13:11:25.508,7050078
22/06/2018 13:11:25.548,7048981
22/06/2018 13:11:25.588,7043654
22/06/2018 13:11:25.628,7038798
22/06/2018 13:11:25.668,7032948
22/06/2018 13:11:25.708,7032061
22/06/2018 13:11:25.748,7028509
22/06/2018 13:11:25.788,7027830
22/06/2018 13:11:25.828,7027256
22/06/2018 13:11:25.868,7028039
22/06/2018 13:11:25.908,7025376
22/06/2018 13:11:25.948,7029815
22/06/2018 13:11:25.988,7025114
22/06/2018 13:11:26.028,7020571
22/06/2018 13:11:26.068,7005217
22/06/2018 13:11:26.108,7007985
22/06/2018 13:11:26.148,7017229
22/06/2018 13:11:26.188,7019161
22/06/2018 13:11:26.228,7011849
22/06/2018 13:11:26.268,6999524
22/06/2018 13:11:26.308,6998062
22/06/2018 13:11:26.348,7009395
22/06/2018 13:11:26.388,7018064
22/06/2018 13:11:26.428,7025323
22/06/2018 13:11:26.468,7034881
22/06/2018 13:11:26.508,7050287
22/06/2018 13:11:26.548,7066529
22/06/2018 13:11:26.588,7086009
22/06/2018 13:11:26.628,7113010
22/06/2018 13:11:26.668,7140375
22/06/2018 13:11:26.708,7181007
22/06/2018 13:11:26.748,7226547
22/06/2018 13:11:26.788,7264776
22/06/2018 13:11:26.828,7296633
22/06/2018 13:11:26.868,7321910
22/06/2018 13:11:26.908,7345777
22/06/2018 13:11:26.948,7370479
22/06/2018 13:11:26.988,7402389
22/06/2018 13:11:27.028,7431478
22/06/2018 13:11:27.068,7451951
22/06/2018 13:11:27.108,7465059
22/06/2018 13:11:27.148,7492947
22/06/2018 13:11:27.188,7473049
22/06/2018 13:11:27.228,7446310
22/06/2018 13:11:27.268,7384841
22/06/2018 13:11:27.308,7299819
22/06/2018 13:11:27.348,7249369
22/06/2018 13:11:27.388,7211088
22/06/2018 13:11:27.428,7185184
22/06/2018 13:11:27.468,7170979
22/06/2018 13:11:27.508,7157296
22/06/2018 13:11:27.548,7125700
22/06/2018 13:11:27.588,7078332
22/06/2018 13:11:27.628,7033000
22/06/2018 13:11:27.668,6995868
22/06/2018 13:11:27.708,6962601
22/06/2018 13:11:27.748,6872826
22/06/2018 13:11:27.788,6820183
22/06/2018 13:11:27.828,6701632
22/06/2018 13:11:27.868,6647213
22/06/2018 13:11:27.908,6624652
22/06/2018 13:11:27.948,6764616
22/06/2018 13:11:27.988,6780283
22/06/2018 13:11:28.028,6763519
22/06/2018 13:11:28.068,6764929
22/06/2018 13:11:28.108,6761795
22/06/2018 13:11:28.148,6763414
22/06/2018 13:11:28.188,6758975
22/06/2018 13:11:28.228,6747225
22/06/2018 13:11:28.268,6735004
22/06/2018 13:11:28.308,6719963
22/06/2018 13:11:28.348,6700901
22/06/2018 13:11:28.388,6650034
22/06/2018 13:11:28.428,6615043
22/06/2018 13:11:28.468,6552947
22/06/2018 13:11:28.508,6513204
22/06/2018 13:11:28.548,6502916
22/06/2018 13:11:28.588,6506728
22/06/2018 13:11:28.628,6502654
22/06/2018 13:11:28.668,6499312
22/06/2018 13:11:28.708,6491530
22/06/2018 13:11:28.748,6521142
22/06/2018 13:11:28.788,6559214
22/06/2018 13:11:28.828,6589818
22/06/2018 13:11:28.868,6600211
22/06/2018 13:11:28.908,6593787
22/06/2018 13:11:28.948,6575874
22/06/2018 13:11:28.988,6563862
22/06/2018 13:11:29.028,6519367
22/06/2018 13:11:29.068,6498424
22/06/2018 13:11:29.108,6485733
22/06/2018 13:11:29.148,6493411
22/06/2018 13:11:29.188,6513099
22/06/2018 13:11:29.228,6532005
22/06/2018 13:11:29.268,6530020
22/06/2018 13:11:29.308,6517434
22/06/2018 13:11:29.348,6516129
22/06/2018 13:11:29.388,6515972
22/06/2018 13:11:29.428,6507459
22/06/2018 13:11:29.468,6473304
22/06/2018 13:11:29.508,6464165
22/06/2018 13:11:29.548,6479258
22/06/2018 13:11:29.588,6493620
22/06/2018 13:11:29.628,6515397
22/06/2018 13:11:29.668,6554723
22/06/2018 13:11:29.708,6559110
22/06/2018 13:11:29.748,6536079
22/06/2018 13:11:29.788,6565325
22/06/2018 13:11:29.828,6567623
22/06/2018 13:11:29.868,6563549
22/06/2018 13:11:29.908,6565899
22/06/2018 13:11:29.948,6556029
22/06/2018 13:11:29.988,6510645
22/06/2018 13:11:30.028,6507302
22/06/2018 13:11:30.068,6524902
22/06/2018 13:11:30.108,6517277
22/06/2018 13:11:30.148,6520150
22/06/2018 13:11:30.188,6533154
22/06/2018 13:11:30.228,6508399
22/06/2018 13:11:30.268,6486830
22/06/2018 13:11:30.308,6482182
22/06/2018 13:11:30.348,6482078
22/06/2018 13:11:30.388,6472103
22/06/2018 13:11:30.428,6469178
22/06/2018 13:11:30.468,6468604
22/06/2018 13:11:30.508,6463486
22/06/2018 13:11:30.548,6492105
22/06/2018 13:11:30.588,6513831
22/06/2018 13:11:30.628,6502237
22/06/2018 13:11:30.668,6502237
22/06/2018 13:11:30.708,6517382
22/06/2018 13:11:30.748,6524641
22/06/2018 13:11:30.788,6524276
22/06/2018 13:11:30.828,6512786
22/06/2018 13:11:30.868,6481555
22/06/2018 13:11:30.908,6451944
22/06/2018 13:11:30.948,6459934
22/06/2018 13:11:30.988,6466723
22/06/2018 13:11:31.028,6458368
22/06/2018 13:11:31.068,6454712
22/06/2018 13:11:31.108,6453667
22/06/2018 13:11:31.148,6458576
22/06/2018 13:11:31.188,6487091
22/06/2018 13:11:31.228,6546523
22/06/2018 13:11:31.268,6553992
22/06/2018 13:11:31.308,6555141
22/06/2018 13:11:31.348,6556342
22/06/2018 13:11:31.388,6563027
22/06/2018 13:11:31.428,6566160
22/06/2018 13:11:31.468,6558065
22/06/2018 13:11:31.508,6562400
22/06/2018 13:11:31.548,6551119
22/06/2018 13:11:31.588,6559737
22/06/2018 13:11:31.628,6587729
22/06/2018 13:11:31.668,6607888
22/06/2018 13:11:31.708,6636246
22/06/2018 13:11:31.748,6649302
22/06/2018 13:11:31.788,6644864
22/06/2018 13:11:31.828,6635776
22/06/2018 13:11:31.868,6630502
22/06/2018 13:11:31.908,6673639
22/06/2018 13:11:31.948,6743934
22/06/2018 13:11:31.988,6765608
22/06/2018 13:11:32.028,6777881
22/06/2018 13:11:32.068,6777829
22/06/2018 13:11:32.108,6776366
22/06/2018 13:11:32.148,6777150
22/06/2018 13:11:32.188,6770935
22/06/2018 13:11:32.228,6774643
22/06/2018 13:11:32.268,6770152
22/06/2018 13:11:32.308,6765190
22/06/2018 13:11:32.348,6758766
22/06/2018 13:11:32.388,6748113
22/06/2018 13:11:32.428,6754954
22/06/2018 13:11:32.468,6754536
22/06/2018 13:11:32.508,6748582
22/06/2018 13:11:32.548,6748478
22/06/2018 13:11:32.588,6753231
22/06/2018 13:11:32.628,6757878
22/06/2018 13:11:32.668,6757826
22/06/2018 13:11:32.708,6754954
22/06/2018 13:11:32.748,6749993
22/06/2018 13:11:32.788,6747381
