"Time","NR_Perspiration","CovertedTime","Perspiration"
0,"0.00428025385412462",2018-09-05 13:04:22,"0.004864505"
1,"0.0042727110370109",2018-09-05 13:04:23,"0.00449964433333333"
2,"0.00425771391396412",2018-09-05 13:04:24,"0.00312566317857143"
3,"0.00424180176071747",2018-09-05 13:04:25,"0.00368679282142857"
4,"0.00422545058951233",2018-09-05 13:04:26,"0.00335299519354839"
5,"0.00420911848588756",2018-09-05 13:04:27,"0.00503301126666667"
6,"0.00419374424493658",2018-09-05 13:04:28,"0.00469134726666667"
7,"0.00417937186215831",2018-09-05 13:04:29,"0.00404196837931034"
8,"0.00416601633409058",2018-09-05 13:04:30,"0.00338775203448276"
9,"0.00415344112562588",2018-09-05 13:04:31,"0.00369099044827586"
10,"0.00414123773826327",2018-09-05 13:04:32,"0.00336876019354839"
11,"0.00413014731382194",2018-09-05 13:04:33,"0.00421541988888889"
12,"0.00412090913275911",2018-09-05 13:04:34,"0.00328616220833333"
13,"0.00411325635519271",2018-09-05 13:04:35,"0.00389050405"
14,"0.00410650018254441",2018-09-05 13:04:36,"0.0045807009"
15,"0.00410003807878572",2018-09-05 13:04:37,"0.00365180305263158"
16,"0.00409347971749068",2018-09-05 13:04:38,"0.00461290380952381"
17,"0.00408692634882358",2018-09-05 13:04:39,"0.00443281078947368"
18,"0.00408030884285617",2018-09-05 13:04:40,"0.00351921128571429"
19,"0.00407356047434003",2018-09-05 13:04:41,"0.00418986089473684"
20,"0.00406678303204923",2018-09-05 13:04:42,"0.00355774785"
21,"0.00405956346618965",2018-09-05 13:04:43,"0.00370495435"
22,"0.00405219917140881",2018-09-05 13:04:44,"0.00596822436842105"
23,"0.00404444865656206",2018-09-05 13:04:45,"0.0039712708"
24,"0.0040358274004259",2018-09-05 13:04:46,"0.00383203385714286"
25,"0.0040266716117931",2018-09-05 13:04:47,"0.00410926645"
26,"0.00401717530623185",2018-09-05 13:04:48,"0.0042367397"
27,"0.00400683353709008",2018-09-05 13:04:49,"0.00463360961904762"
28,"0.00399587038976601",2018-09-05 13:04:50,"0.00398740725"
29,"0.00398457381679975",2018-09-05 13:04:51,"0.0036674888"
30,"0.00397271169371962",2018-09-05 13:04:52,"0.0068972643"
31,"0.00396254305728077",2018-09-05 13:04:53,"0.00721754746153846"
32,"0.00395300587762263",2018-09-05 13:04:54,"0.00542329864705882"
33,"0.00394060640925058",2018-09-05 13:04:55,"0.00477142576190476"
34,"0.0039272625772145",2018-09-05 13:04:56,"0.00398162936842105"
35,"0.00391406182520568",2018-09-05 13:04:57,"0.0030996157"
36,"0.00390045810453909",2018-09-05 13:04:58,"0.0035335962"
37,"0.00389028946987803",2018-09-05 13:04:59,"0.0040723016"
38,"0.0038805663192177",2018-09-05 13:05:00,"0.00382657710526316"
39,"0.00386452957125362",2018-09-05 13:05:01,"0.00284367243333333"
40,"0.00384585293123279",2018-09-05 13:05:02,"0.0031082313"
41,"0.0038286865007145",2018-09-05 13:05:03,"0.00244909033333333"
42,"0.00381343514525308",2018-09-05 13:05:04,"0.00297346816666667"
43,"0.00380061868942768",2018-09-05 13:05:05,"0.0029059244137931"
44,"0.00379021844029857",2018-09-05 13:05:06,"0.0026454217"
45,"0.00378214663389255",2018-09-05 13:05:07,"0.00310895587096774"
46,"0.00377690373269885",2018-09-05 13:05:08,"0.00263068837931034"
47,"0.00377436960274967",2018-09-05 13:05:09,"0.00271245813333333"
48,"0.0037743099663508",2018-09-05 13:05:10,"0.0032893116"
49,"0.00377658991812926",2018-09-05 13:05:11,"0.00275987486666667"
50,"0.00378091502407456",2018-09-05 13:05:12,"0.0034114852"
51,"0.00378690427559303",2018-09-05 13:05:13,"0.00360677996666667"
52,"0.00379396417352267",2018-09-05 13:05:14,"0.00284852334482759"
53,"0.0038015411844134",2018-09-05 13:05:15,"0.00270962748275862"
54,"0.0038089479428503",2018-09-05 13:05:16,"0.0028972872962963"
55,"0.00381378775560914",2018-09-05 13:05:17,"0.00294372009090909"
56,"0.00381688974618775",2018-09-05 13:05:18,"0.00256714666666667"
57,"0.0038206117724557",2018-09-05 13:05:19,"0.00290178694736842"
58,"0.00382299377347583",2018-09-05 13:05:20,"0.002432969"
59,"0.00382465947004341",2018-09-05 13:05:21,"0.00330999864285714"
60,"0.00382718125007744",2018-09-05 13:05:22,"0.00643967925"
61,"0.0038288171296337",2018-09-05 13:05:23,"0.00728967325"
62,"0.0038298802493088",2018-09-05 13:05:24,"0.00799466531578947"
63,"0.00383063052518377",2018-09-05 13:05:25,"0.00968068135"
64,"0.0038304728849068",2018-09-05 13:05:26,"0.00917993553333333"
65,"0.00382951036469517",2018-09-05 13:05:27,"0.00343393352631579"
66,"0.00382757100598278",2018-09-05 13:05:28,"0.00303808205263158"
67,"0.00382466544744274",2018-09-05 13:05:29,"0.0031072162"
68,"0.00382092694919288",2018-09-05 13:05:30,"0.00351702278947368"
69,"0.00381644660232331",2018-09-05 13:05:31,"0.00305343165"
70,"0.00381135444130431",2018-09-05 13:05:32,"0.00333583736842105"
71,"0.00380576667002798",2018-09-05 13:05:33,"0.002881998"
72,"0.00379981706892225",2018-09-05 13:05:34,"0.00355981205263158"
73,"0.0037936221370421",2018-09-05 13:05:35,"0.00329111755"
74,"0.00378713456632068",2018-09-05 13:05:36,"0.0028557759"
75,"0.00378061736321156",2018-09-05 13:05:37,"0.0033975896"
76,"0.00377432197277812",2018-09-05 13:05:38,"0.00322554126315789"
77,"0.00376815693941574",2018-09-05 13:05:39,"0.0032127544"
78,"0.00376202461958188",2018-09-05 13:05:40,"0.00328784715"
79,"0.00375627182015006",2018-09-05 13:05:41,"0.00332100063157895"
80,"0.00375090875419542",2018-09-05 13:05:42,"0.00332276978947368"
81,"0.00374579718838523",2018-09-05 13:05:43,"0.004376977"
82,"0.00374081731983622",2018-09-05 13:05:44,"0.0039390907"
83,"0.00373598159690407",2018-09-05 13:05:45,"0.0034162544"
84,"0.00373140752219934",2018-09-05 13:05:46,"0.0029846021"
85,"0.00372707253280954",2018-09-05 13:05:47,"0.0031679789"
86,"0.00372294771662681",2018-09-05 13:05:48,"0.00339526945"
87,"0.00371909545960623",2018-09-05 13:05:49,"0.00357564078947368"
88,"0.00371537724368539",2018-09-05 13:05:50,"0.00307113765"
89,"0.00371166298296134",2018-09-05 13:05:51,"0.0032275981"
90,"0.00370782918104699",2018-09-05 13:05:52,"0.00299011213636364"
91,"0.00370356533917247",2018-09-05 13:05:53,"0.00355813572"
92,"0.00369955415718559",2018-09-05 13:05:54,"0.00510676247368421"
93,"0.00369595081560295",2018-09-05 13:05:55,"0.00442110315"
94,"0.00369228368502196",2018-09-05 13:05:56,"0.00481602947368421"
95,"0.00368863700200109",2018-09-05 13:05:57,"0.00397207142105263"
96,"0.003684814087765",2018-09-05 13:05:58,"0.0035116663"
97,"0.00368091306637549",2018-09-05 13:05:59,"0.00295468057894737"
98,"0.00367704410335248",2018-09-05 13:06:00,"0.00337715673684211"
99,"0.00367301745122631",2018-09-05 13:06:01,"0.00336026085"
100,"0.00366937121386363",2018-09-05 13:06:02,"0.00369154666666667"
101,"0.00366581349537507",2018-09-05 13:06:03,"0.00376753194736842"
102,"0.00366183915332818",2018-09-05 13:06:04,"0.00397948268421053"
103,"0.00365809456946812",2018-09-05 13:06:05,"0.00329607935294118"
104,"0.0036545942344798",2018-09-05 13:06:06,"0.00301408370588235"
105,"0.00365084425896064",2018-09-05 13:06:07,"0.00362260905"
106,"0.00364678132891562",2018-09-05 13:06:08,"0.00261816261904762"
107,"0.00364293180975367",2018-09-05 13:06:09,"0.00329662152631579"
108,"0.00363939980834881",2018-09-05 13:06:10,"0.00343195047368421"
109,"0.00363600419998235",2018-09-05 13:06:11,"0.00325863247368421"
110,"0.00363275857549359",2018-09-05 13:06:12,"0.00385481189473684"
111,"0.00362951924201559",2018-09-05 13:06:13,"0.00369789138095238"
112,"0.00362639675990113",2018-09-05 13:06:14,"0.0035785854"
113,"0.00362349176114929",2018-09-05 13:06:15,"0.00317925795238095"
114,"0.00362081313843499",2018-09-05 13:06:16,"0.0034242397"
115,"0.00361837687036654",2018-09-05 13:06:17,"0.0032010600952381"
116,"0.0036162401470185",2018-09-05 13:06:18,"0.00332279989473684"
117,"0.00361435899491627",2018-09-05 13:06:19,"0.00360108157142857"
118,"0.0036128085220361",2018-09-05 13:06:20,"0.00310740094117647"
119,"0.00361163346490091",2018-09-05 13:06:21,"0.00320319682352941"
120,"0.00361063786287829",2018-09-05 13:06:22,"0.00334350961111111"
121,"0.00360993631891695",2018-09-05 13:06:23,"0.00306766246153846"
122,"0.00360943678319321",2018-09-05 13:06:24,"0.003428834"
123,"0.00360907482426843",2018-09-05 13:06:25,"0.00311021105882353"
124,"0.00360893902073358",2018-09-05 13:06:26,"0.00447506464285714"
125,"0.00360896045481316",2018-09-05 13:06:27,"0.00382504"
126,"0.00360907060419506",2018-09-05 13:06:28,"0.00330315645454545"
127,"0.00360935145257294",2018-09-05 13:06:29,"0.0030695835625"
128,"0.00360991471036483",2018-09-05 13:06:30,"0.00301371133333333"
129,"0.00361076860170595",2018-09-05 13:06:31,"0.00320832405555556"
130,"0.00361192548286589",2018-09-05 13:06:32,"0.00320094105263158"
131,"0.00361331497620863",2018-09-05 13:06:33,"0.00357538576470588"
132,"0.00361486692196017",2018-09-05 13:06:34,"0.00310375164705882"
133,"0.00361669907971019",2018-09-05 13:06:35,"0.00265957333333333"
134,"0.00361888243972432",2018-09-05 13:06:36,"0.00312174963157895"
135,"0.00362137230877177",2018-09-05 13:06:37,"0.00306891863157895"
136,"0.0036240953497524",2018-09-05 13:06:38,"0.00322586294736842"
137,"0.00362694924822333",2018-09-05 13:06:39,"0.00354119083333333"
138,"0.00362998291258882",2018-09-05 13:06:40,"0.00389895531578947"
139,"0.00363316942731507",2018-09-05 13:06:41,"0.0029831825"
140,"0.00363657791719921",2018-09-05 13:06:42,"0.00350276685"
141,"0.00364009280615042",2018-09-05 13:06:43,"0.00407653288888889"
142,"0.00364359361084612",2018-09-05 13:06:44,"0.00346469468421053"
143,"0.00364685472666869",2018-09-05 13:06:45,"0.0038998302"
144,"0.00364984934190012",2018-09-05 13:06:46,"0.003321797375"
145,"0.00365313845977343",2018-09-05 13:06:47,"0.00306478038888889"
146,"0.00365641549386881",2018-09-05 13:06:48,"0.0034160130625"
147,"0.00365928344850976",2018-09-05 13:06:49,"0.00324886207142857"
148,"0.00366155457538636",2018-09-05 13:06:50,"0.0031467651"
149,"0.00366370480642442",2018-09-05 13:06:51,"0.00420407538461538"
150,"0.003666283262142",2018-09-05 13:06:52,"0.004139116"
151,"0.00366916878144753",2018-09-05 13:06:53,"0.00391597747058824"
152,"0.00367224038075117",2018-09-05 13:06:54,"0.00351050661111111"
153,"0.00367538090364228",2018-09-05 13:06:55,"0.00354810778947368"
154,"0.00367832520813491",2018-09-05 13:06:56,"0.00417813482352941"
155,"0.00368122745984675",2018-09-05 13:06:57,"0.0035781827"
156,"0.00368422709602561",2018-09-05 13:06:58,"0.0034400694"
157,"0.00368708467137792",2018-09-05 13:06:59,"0.00302191555"
158,"0.00368967663619365",2018-09-05 13:07:00,"0.0038718765"
159,"0.00369196750908318",2018-09-05 13:07:01,"0.00370605288235294"
160,"0.00369417950067993",2018-09-05 13:07:02,"0.00436124505555556"
161,"0.00369633099251715",2018-09-05 13:07:03,"0.00398058935294118"
162,"0.00369844155736007",2018-09-05 13:07:04,"0.00306548766666667"
163,"0.00370077512466376",2018-09-05 13:07:05,"0.00457339323809524"
164,"0.00370386103966146",2018-09-05 13:07:06,"0.00418824296666667"
165,"0.0037073198978792",2018-09-05 13:07:07,"0.00301248132"
166,"0.00371026294831225",2018-09-05 13:07:08,"0.00320425131578947"
167,"0.00371306225779616",2018-09-05 13:07:09,"0.00319533265"
168,"0.00371615817578587",2018-09-05 13:07:10,"0.00302321555"
169,"0.00371934367485309",2018-09-05 13:07:11,"0.00310749811111111"
170,"0.00372270753241479",2018-09-05 13:07:12,"0.00311881873684211"
171,"0.00372644955862154",2018-09-05 13:07:13,"0.00357204915789474"
172,"0.00373061288793195",2018-09-05 13:07:14,"0.00329833005"
173,"0.00373510959318701",2018-09-05 13:07:15,"0.00311321042105263"
174,"0.00373968940400651",2018-09-05 13:07:16,"0.00415888683333333"
175,"0.00374416283584313",2018-09-05 13:07:17,"0.0030822901875"
176,"0.00374888825299178",2018-09-05 13:07:18,"0.00296864222222222"
