Frame#,Time,Perspiration
0,0,0.005388866
1,0.1308625,0.005918607
2,0.2642178,0.005437815
3,0.3975719,0.006738649
4,0.5304247,0.006738609
5,0.6702965,0.005751682
8,0.799139,0.004697918
9,0.9324939,0.005045353
10,1.064846,0.005556209
12,1.199205,0.00543071
13,1.331556,0.004994588
15,1.464615,0.005043886
16,1.599473,0.005894759
17,1.731442,0.005594392
18,1.87783,0.005001408
19,2.000146,0.00489929
20,2.134417,0.00493424
21,2.266868,0.005522518
23,2.405237,0.005190685
24,2.533,0.007128125
25,2.671576,0.00580141
28,2.799547,0.005207119
29,2.933484,0.008828967
30,3.067702,0.01148406
31,3.203132,0.00871693
32,3.216166,0.007047906
34,3.336488,0.007047906
35,3.466832,0.004579785
347,31.63174,0.004538778
349,31.7616,0.003540435
350,31.89444,0.006050934
351,32.02784,0.004038098
352,32.16119,0.003778754
353,32.29555,0.003570404
354,32.42839,0.003927286
355,32.56264,0.004205843
356,32.70871,0.006076034
357,32.82952,0.004602307
358,32.96556,0.004675081
360,33.09666,0.003151539
362,33.36293,0.004275019
363,33.49728,0.003141518
364,33.63064,0.003372092
365,33.76448,0.004921435
366,33.89622,0.004276878
367,34.03101,0.003808684
368,34.16537,0.004290856
369,34.30679,0.00284877
370,34.4381,0.004673977
371,34.57717,0.004310509
372,34.70769,0.004854546
373,34.83152,0.004305138
374,34.96388,0.003908839
375,35.10625,0.00474382
377,35.24009,0.00474382
378,35.37645,0.006718406
379,35.50706,0.006718406
380,35.63239,0.004700001
737,71.66774,0.004613346
738,71.8011,0.006063162
739,71.93446,0.004088952
740,72.06931,0.005066675
741,72.20167,0.003580956
742,72.34505,0.003951576
743,72.46938,0.005430302
744,72.60374,0.005164531
746,72.73555,0.005164531
748,72.88244,0.004291974
750,73.00326,0.004898479
751,73.13511,0.003263975
752,73.26897,0.004312203
754,73.40333,0.005611983
755,73.53768,0.003856407
756,73.66903,0.003256107
757,73.81798,0.00414912
758,73.9393,0.004184549
759,74.0702,0.00251427
760,74.22763,0.003170849
761,74.33791,0.004079851
762,74.47056,0.004173812
764,74.60391,0.003133286
765,74.73927,0.003733237
767,74.86961,0.003647947
768,75.00498,0.004015105
769,75.013,0.003866691
771,75.15137,0.003866691
772,75.2717,0.004659691
773,75.40405,0.003314312
774,75.53841,0.002944001
775,75.67116,0.003127333
776,75.80476,0.002991309
777,75.9393,0.004879994
778,76.07264,0.002943964
779,76.207,0.003555662
780,76.33927,0.00399996
781,76.47161,0.003251663
782,76.60697,0.004995948
783,76.61198,0.005333397
784,76.73933,0.005333397
785,76.87383,0.004681549
786,77.00668,0.003733342
787,77.13911,0.004207419
788,77.30454,0.004735997
791,77.40782,0.003714303
792,77.54118,0.004406973
794,77.67282,0.003282772
795,77.8127,0.00360599
796,77.94003,0.003919996
798,78.07446,0.002778925
799,78.20831,0.00538194
801,78.33981,0.004038135
802,78.49628,0.00559239
803,78.6075,0.00738145
804,78.74087,0.006661227
805,78.87421,0.008093644
806,79.00806,0.004240464
869,84.49445,0.003938471
870,84.61577,0.00353183
871,84.74912,0.002885063
873,85.01576,0.003940256
875,85.15514,0.003940256
876,85.28147,0.004303401
878,85.41483,0.003779157
879,85.54818,0.004220322
880,85.6897,0.00404506
881,85.81484,0.003524195
882,85.9502,0.004103842
883,86.08221,0.004677869
884,86.22659,0.005554747
885,86.34792,0.004973363
886,86.48154,0.004640016
887,86.61489,0.005015115
888,86.75025,0.004425998
890,86.88261,0.004328847
891,87.01604,0.004396537
892,87.15992,0.004109317
893,87.28325,0.00355178
894,87.42281,0.003853513
895,87.63014,0.004520667
896,87.68428,0.005959434
897,87.81902,0.005535516
898,87.95338,0.004582722
899,88.0831,0.005363187
900,88.21989,0.004777275
901,88.35024,0.005167169
902,88.49486,0.00422761
903,88.61869,0.005060783
904,88.75117,0.004325119
905,88.88482,0.004669415
906,89.01817,0.004331992
907,89.15153,0.007660938
908,89.29742,0.005536786
909,89.41824,0.003779666
910,89.55109,0.005780319
911,89.68549,0.006725444
912,89.81823,0.005788734
913,89.95459,0.006436122
914,90.08745,0.005218376
915,90.23233,0.004452667
916,90.35747,0.004281417
917,90.48787,0.005780325
919,90.62222,0.005746521
920,90.76028,0.005678434
923,90.88661,0.006546915
924,91.03122,0.005089678
925,91.15269,0.003551241
926,91.29707,0.004687381
927,91.42841,0.004713473
929,91.55375,0.003277395
930,91.68811,0.003306693
931,91.82108,0.003433405
933,91.97298,0.004219543
934,92.08829,0.003745203
935,92.10032,0.004525423
936,92.21964,0.004525423
937,92.354,0.004300777
938,92.48792,0.004317839
939,92.62227,0.004602618
940,92.75423,0.004813482
941,92.88763,0.004611028
942,93.04289,0.004658367
943,93.15881,0.004735961
944,93.28764,0.004492956
945,93.42251,0.004443064
946,93.55536,0.003596908
947,93.68922,0.003745742
948,93.82409,0.004228591
949,93.95544,0.004406539
950,94.09028,0.004036885
951,94.23366,0.004100014
954,94.37003,0.004933386
955,94.49124,0.005386962
956,94.62311,0.003963316
958,94.75646,0.00430571
959,94.90687,0.00329598
961,95.02418,0.004171036
962,95.15653,0.005031721
963,95.29089,0.004759369
964,95.42313,0.007366302
965,95.55999,0.005686165
966,95.69184,0.003112725
968,95.82238,0.003610677
969,95.95763,0.004676092
970,96.09849,0.007328974
971,96.22899,0.004995364
972,96.35839,0.004175017
974,96.49158,0.003908881
975,96.62859,0.004628244
976,96.63059,0.004209409
978,96.75893,0.004747558
979,96.89229,0.004501997
980,97.02563,0.004302973
981,97.17704,0.005665332
982,97.29235,0.004846325
983,97.42571,0.005080266
984,97.56081,0.003556835
985,97.69279,0.00419529
986,97.82723,0.00551117
987,97.95958,0.00604144
989,98.09277,0.006765405
990,98.24338,0.004192706
992,98.36069,0.004712879
994,98.51611,0.004590336
998,98.6264,0.004841513
999,98.76077,0.004303891
1000,98.89569,0.004098471
1001,99.02704,0.003130913
1002,99.16183,0.003984516
1003,99.29516,0.003788261
1004,99.42851,0.003842513
1005,99.56073,0.005124673
1006,99.56524,0.006080039
1007,99.69609,0.004463178
1008,99.82796,0.005745445
1009,99.96231,0.004095444
1010,100.1108,0.004601485
1012,100.2284,0.003733338
1013,100.3627,0.005429076
1014,100.5126,0.004297798
1015,100.6292,0.004525675
1016,100.7635,0.004537732
1017,100.8969,0.00574818
1019,101.0307,0.00574818
1021,101.1636,0.004172308
1022,101.2965,0.004085068
1023,101.4309,0.004872172
1024,101.5692,0.003696565
1025,101.6961,0.005730961
1026,101.8304,0.004506113
1027,101.8465,0.003718681
1029,101.9718,0.003718681
1030,102.0976,0.00460862
1031,102.2305,0.005670014
1032,102.3749,0.00505884
1033,102.4972,0.006636623
1034,102.6316,0.005381785
1035,102.7656,0.006325794
1036,102.9191,0.006290537
1037,103.0313,0.005413342
1038,103.1648,0.004825006
1039,103.2973,0.004417656
1040,103.4315,0.005579762
1041,103.5642,0.004349258
1042,103.6991,0.004365753
1043,103.8325,0.003981174
1044,103.9658,0.00501243
1045,104.0993,0.003498357
1046,104.2327,0.004155546
1047,104.367,0.005650801
1048,104.5004,0.005297164
1049,104.6349,0.004029633
1050,104.653,0.005433634
1051,104.7663,0.005433634
1053,104.8996,0.004533333
1054,105.034,0.004628069
1055,105.1811,0.005181543
1056,105.3007,0.006439005
1057,105.436,0.004647562
1059,105.5686,0.005599922
1061,105.701,0.004271088
1062,105.7196,0.005654361
1063,105.8339,0.005654361
1065,105.9682,0.005028584
1066,106.1036,0.003551736
1068,106.2339,0.004669613
1069,106.3683,0.003949724
1071,106.5036,0.00343609
1073,106.635,0.005493349
1074,106.7683,0.004877585
1075,106.9035,0.0057294
1076,107.0345,0.005458155
1077,107.1678,0.005491474
1078,107.3028,0.004844141
1079,107.4361,0.007136912
1080,107.5693,0.005950034
1081,107.7031,0.005247575
1082,107.8456,0.004712791
1083,107.9729,0.003061457
1084,107.9839,0.004444454
1086,108.1039,0.004604121
1087,108.2373,0.004093305
1088,108.3696,0.004296295
1089,108.5039,0.004439444
1091,108.6358,0.005743282
1092,108.7701,0.004319984
1093,108.9205,0.004146648
1096,109.0378,0.005543503
1098,109.1702,0.004779221
1099,109.3049,0.004512851
1100,109.4377,0.004469355
1101,109.5731,0.006072709
1102,109.7051,0.00519108
1104,109.8379,0.004499137
1105,109.9713,0.004165778
1106,110.1053,0.004416482
1107,110.2386,0.004636754
1108,110.373,0.003580923
1109,110.5063,0.003863112
1110,110.6396,0.005234559
1111,110.7725,0.005321215
1112,110.9053,0.004489891
1113,111.0392,0.004162128
1114,111.1735,0.005049414
1115,111.329,0.005471778
1116,111.4391,0.005476935
1117,111.5741,0.006653453
1118,111.7075,0.005992277
1119,111.8419,0.004812
1120,111.9748,0.005312829
1121,112.1141,0.005140589
1122,112.2395,0.005191865
1123,112.3918,0.004742018
1124,112.5085,0.006211239
1125,112.6423,0.003961458
1126,112.7741,0.005219246
1127,112.9095,0.004536607
1129,113.0418,0.00431261
1130,113.1776,0.004545468
1131,113.3085,0.004262994
1132,113.4419,0.003826125
1133,113.5742,0.004664785
1134,113.709,0.004517681
1135,113.8544,0.003704722
1136,113.9778,0.004914312
1138,114.1084,0.003694143
1139,114.244,0.003800036
