"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session","EDA","HR"
2018-06-27 15:44:59,43,0.00397844470432119,0.00317118885714286,84,16.6,"RestingBaseline",0.01312825,84.73
2018-06-27 15:45:00,44,0.00398773258587061,0.003969564,83,16.6,"RestingBaseline",0.01504925,84.88
2018-06-27 15:45:01,45,0.00400087145248604,0.00357937757142857,84,16.7,"RestingBaseline",0.01312825,85.07
2018-06-27 15:45:02,46,0.00401218062571377,0.004117032,87,16.7,"RestingBaseline",0.01408875,85.27
2018-06-27 15:45:03,47,NA,NA,88,16.8,"RestingBaseline",0.01312825,85.47
2018-06-27 15:45:04,48,0.00402546650120099,0.004573890375,87,16.8,"RestingBaseline",0.01408875,85.65
2018-06-27 15:45:05,49,0.00404251634307343,0.00447374685714286,89,16.9,"RestingBaseline",0.0134485,85.78
2018-06-27 15:45:06,50,0.00405865116116703,0.00477711885714286,91,16.9,"RestingBaseline",0.0134485,85.92
2018-06-27 15:45:07,51,NA,NA,92,16.8,"RestingBaseline",0.014409,86
2018-06-27 15:45:08,52,0.00407405484562706,0.0034218365,88,16.8,"RestingBaseline",0.0134485,86.07
2018-06-27 15:45:09,53,0.00409037363087545,0.00340689,84,16.3,"RestingBaseline",0.0134485,86.1
2018-06-27 15:45:10,54,0.0041108132321995,0.0042433575,81,16.3,"RestingBaseline",0.01376875,86.12
2018-06-27 15:45:11,55,0.00413294109577425,0.003839621,78,15.9,"RestingBaseline",0.01408875,86.08
2018-06-27 15:45:12,56,0.0041559951122526,0.003722592625,75,15.9,"RestingBaseline",0.014409,86.12
2018-06-27 15:45:13,57,0.00417831529913556,0.00434645071428571,78,15.2,"RestingBaseline",0.0134485,86.02
2018-06-27 15:45:14,58,0.00419756832954297,0.0051708535,81,15.2,"RestingBaseline",0.01344825,85.9
2018-06-27 15:45:15,59,0.00421160544183258,0.00474482571428571,86,14.6,"RestingBaseline",0.014409,85.83
2018-06-27 15:45:16,60,0.00421838750139285,0.00553636375,92,14.6,"RestingBaseline",0.0134485,85.83
