#KeystrokeID,Time,Timestamp,IsKeyDown,Key
0,246.188,Mon Jun 25 10:46:21.797 2018,0,LSHIFT
1,246.308,Mon Jun 25 10:46:21.921 2018,0,KEY_I
2,246.404,Mon Jun 25 10:46:22.015 2018,1,LSHIFT
3,246.407,Mon Jun 25 10:46:22.015 2018,1,KEY_I
4,246.409,Mon Jun 25 10:46:22.015 2018,0,SPACE
5,246.476,Mon Jun 25 10:46:22.087 2018,0,KEY_A
6,246.508,Mon Jun 25 10:46:22.121 2018,1,SPACE
7,246.587,Mon Jun 25 10:46:22.201 2018,1,KEY_A
8,246.643,Mon Jun 25 10:46:22.255 2018,0,KEY_G
9,246.747,Mon Jun 25 10:46:22.355 2018,1,KEY_G
10,247.092,Mon Jun 25 10:46:22.699 2018,0,KEY_R
11,247.244,Mon Jun 25 10:46:22.852 2018,1,KEY_R
12,247.247,Mon Jun 25 10:46:22.852 2018,0,KEY_E
13,247.316,Mon Jun 25 10:46:22.929 2018,1,KEY_E
14,247.444,Mon Jun 25 10:46:23.056 2018,0,KEY_E
15,247.516,Mon Jun 25 10:46:23.127 2018,1,KEY_E
16,247.539,Mon Jun 25 10:46:23.149 2018,0,SPACE
17,247.643,Mon Jun 25 10:46:23.257 2018,0,KEY_W
18,247.651,Mon Jun 25 10:46:23.265 2018,1,SPACE
19,247.748,Mon Jun 25 10:46:23.357 2018,1,KEY_W
20,247.763,Mon Jun 25 10:46:23.370 2018,0,KEY_I
21,247.868,Mon Jun 25 10:46:23.476 2018,1,KEY_I
22,247.871,Mon Jun 25 10:46:23.484 2018,0,KEY_T
23,247.964,Mon Jun 25 10:46:23.576 2018,1,KEY_T
24,247.987,Mon Jun 25 10:46:23.600 2018,0,KEY_G
25,248.036,Mon Jun 25 10:46:23.643 2018,1,KEY_G
26,248.059,Mon Jun 25 10:46:23.673 2018,0,SPACE
27,248.156,Mon Jun 25 10:46:23.769 2018,1,SPACE
28,248.524,Mon Jun 25 10:46:24.134 2018,0,BACK
29,248.603,Mon Jun 25 10:46:24.217 2018,1,BACK
30,248.691,Mon Jun 25 10:46:24.298 2018,0,BACK
31,248.788,Mon Jun 25 10:46:24.399 2018,1,BACK
32,249.283,Mon Jun 25 10:46:24.897 2018,0,KEY_H
33,249.355,Mon Jun 25 10:46:24.967 2018,1,KEY_H
34,249.395,Mon Jun 25 10:46:25.007 2018,0,SPACE
35,249.468,Mon Jun 25 10:46:25.076 2018,1,SPACE
36,249.471,Mon Jun 25 10:46:25.084 2018,0,KEY_T
37,249.556,Mon Jun 25 10:46:25.167 2018,1,KEY_T
38,249.558,Mon Jun 25 10:46:25.167 2018,0,KEY_H
39,249.643,Mon Jun 25 10:46:25.253 2018,1,KEY_H
40,249.684,Mon Jun 25 10:46:25.297 2018,0,KEY_I
41,249.779,Mon Jun 25 10:46:25.388 2018,1,KEY_I
42,249.783,Mon Jun 25 10:46:25.396 2018,0,KEY_S
43,249.875,Mon Jun 25 10:46:25.485 2018,1,KEY_S
44,249.879,Mon Jun 25 10:46:25.490 2018,0,SPACE
45,249.971,Mon Jun 25 10:46:25.582 2018,1,SPACE
46,250.283,Mon Jun 25 10:46:25.897 2018,0,KEY_S
47,250.387,Mon Jun 25 10:46:25.998 2018,1,KEY_S
48,250.564,Mon Jun 25 10:46:26.176 2018,0,KEY_T
49,250.684,Mon Jun 25 10:46:26.296 2018,1,KEY_T
50,250.747,Mon Jun 25 10:46:26.360 2018,0,KEY_A
51,250.844,Mon Jun 25 10:46:26.451 2018,1,KEY_A
52,251.42,Mon Jun 25 10:46:27.029 2018,0,KEY_T
53,251.524,Mon Jun 25 10:46:27.137 2018,1,KEY_T
54,251.596,Mon Jun 25 10:46:27.203 2018,0,KEY_A
55,251.675,Mon Jun 25 10:46:27.286 2018,1,KEY_A
56,251.987,Mon Jun 25 10:46:27.601 2018,0,BACK
57,252.092,Mon Jun 25 10:46:27.698 2018,1,BACK
58,252.164,Mon Jun 25 10:46:27.776 2018,0,KEY_E
59,252.243,Mon Jun 25 10:46:27.857 2018,1,KEY_E
60,253.092,Mon Jun 25 10:46:28.705 2018,0,BACK
61,253.148,Mon Jun 25 10:46:28.754 2018,1,BACK
62,253.244,Mon Jun 25 10:46:28.857 2018,0,BACK
63,253.323,Mon Jun 25 10:46:28.933 2018,1,BACK
64,253.395,Mon Jun 25 10:46:29.003 2018,0,BACK
65,253.476,Mon Jun 25 10:46:29.088 2018,1,BACK
66,253.572,Mon Jun 25 10:46:29.184 2018,0,BACK
67,253.628,Mon Jun 25 10:46:29.236 2018,1,BACK
68,253.732,Mon Jun 25 10:46:29.345 2018,0,BACK
69,253.811,Mon Jun 25 10:46:29.425 2018,1,BACK
70,254.036,Mon Jun 25 10:46:29.649 2018,0,BACK
71,254.148,Mon Jun 25 10:46:29.755 2018,1,BACK
72,254.707,Mon Jun 25 10:46:30.319 2018,0,OEM_COMMA
73,254.779,Mon Jun 25 10:46:30.388 2018,1,OEM_COMMA
74,254.828,Mon Jun 25 10:46:30.438 2018,0,SPACE
75,254.923,Mon Jun 25 10:46:30.530 2018,1,SPACE
76,254.927,Mon Jun 25 10:46:30.538 2018,0,KEY_S
77,255.012,Mon Jun 25 10:46:30.620 2018,0,KEY_I
78,255.035,Mon Jun 25 10:46:30.649 2018,1,KEY_S
79,255.091,Mon Jun 25 10:46:30.702 2018,1,KEY_I
80,255.147,Mon Jun 25 10:46:30.758 2018,0,KEY_N
81,255.204,Mon Jun 25 10:46:30.811 2018,0,KEY_C
82,255.267,Mon Jun 25 10:46:30.880 2018,1,KEY_N
83,255.315,Mon Jun 25 10:46:30.928 2018,1,KEY_C
84,255.364,Mon Jun 25 10:46:30.976 2018,0,KEY_E
85,255.476,Mon Jun 25 10:46:31.083 2018,1,KEY_E
86,255.48,Mon Jun 25 10:46:31.090 2018,0,SPACE
87,255.58,Mon Jun 25 10:46:31.188 2018,1,SPACE
