Frame#,Time,Perspiration
0,0,0.05565455
1,0.1328611,0.03014198
2,0.2657971,0.04425201
3,0.400665,0.05048509
4,0.5696226,0.03597767
5,0.6678898,0.01152189
6,0.8043484,0.002924299
7,0.9517793,0.0121382
8,1.068666,0.0028993
9,1.201129,0.00848036
10,1.336538,0.01728662
11,1.477559,0.01637386
12,1.600567,0.007699423
13,1.734746,0.004240028
14,1.868079,0.008839139
15,2.002054,0.04903561
16,2.13442,0.05722912
17,2.267788,0.07259396
18,2.403761,0.08597963
19,2.535459,0.05185648
20,2.670789,0.06684991
21,2.806701,0.03623755
24,2.936621,0.03540229
25,3.068594,0.04207455
26,3.202178,0.02833433
27,3.336729,0.03416892
28,3.478748,0.02677586
29,3.604309,0.04635321
30,3.735725,0.04253912
31,3.870747,0.03581646
32,4.005278,0.03406133
33,4.137648,0.03278268
34,4.271511,0.04562602
35,4.402716,0.01846469
36,4.539091,0.01804531
37,4.672286,0.02624326
38,4.805566,0.01212354
39,4.938928,0.05289145
40,5.071813,0.003212864
41,5.205047,0.00055491
42,5.35152,0.003477347
43,5.471388,0.007366437
44,5.604766,0.005966003
45,5.740635,0.002416083
46,5.872673,0.005703145
47,6.01365,0.02710781
48,6.141054,0.08508287
49,6.272301,0.05525358
50,6.407669,0.01249286
51,6.540552,0.02410886
54,6.676424,0.05347102
55,6.809905,0.05062579
56,6.941464,0.05395666
57,7.074538,0.05876136
58,7.207035,0.04768829
59,7.343656,0.03534703
60,7.47401,0.04102705
61,7.608726,0.04315567
62,7.743214,0.03331091
63,7.874135,0.05398061
64,8.013039,0.03779339
65,8.143904,0.05018182
66,8.27828,0.04300705
67,8.41974,0.02579479
70,8.543066,0.01951999
71,8.675936,0.0229918
72,8.809801,0.02677536
73,8.942166,0.05976105
74,9.076192,0.01730662
75,9.209781,0.01418198
76,9.342254,0.008103619
77,9.476146,0.02400744
78,9.61001,0.01237537
79,9.743957,0.0186271
80,9.876315,0.01702126
81,10.01004,0.02113173
82,10.14347,0.009080106
83,10.27642,0.01297918
84,10.41096,0.01477257
85,10.54305,0.03907242
86,10.67746,0.06910398
87,10.82097,0.06358995
88,10.951,0.03951634
89,11.08838,0.03521917
90,11.21072,0.03014407
91,11.34463,0.03426466
92,11.4775,0.04099168
93,11.61137,0.02792784
94,11.74531,0.02771172
95,11.87825,0.04609457
96,12.01762,0.03513898
97,12.15553,0.03006681
98,12.27788,0.03784935
99,12.41124,0.03955093
100,12.54461,0.02654343
101,12.67915,0.03877596
102,12.81438,0.01468877
103,12.94494,0.01483702
104,13.0783,0.01834854
105,13.21257,0.007592435
106,13.35039,0.03244608
107,13.48029,0.007650699
108,13.61232,0.00321936
109,13.74675,0.002016256
110,13.88169,0.0004242646
111,14.01305,0.04639953
112,14.14553,0.01210652
113,14.2804,0.002024185
114,14.41506,0.007749394
115,14.56453,0.0003458774
116,14.68178,3.232839E-05
117,14.81622,0.0002562919
119,14.94908,0.001024292
120,15.08299,3.232839E-05
121,15.21623,0.0002735199
122,15.34936,3.232839E-05
123,15.48172,0.0002065223
124,15.61635,0.0003807161
125,15.74882,0.005220233
126,15.89091,0.003174582
127,16.01499,0.002262687
128,16.14835,0.003059414
129,16.28329,0.00162589
130,16.41584,0.002156348
131,16.5487,0.0006023619
132,16.6827,3.232839E-05
133,16.81712,0.002818885
134,16.955,0.001880621
135,17.084,0.004690053
136,17.21605,0.010479
137,17.34993,0.008541314
138,17.48331,0.01190424
139,17.61768,0.002245026
140,17.75128,0.007037805
141,17.8847,0.1264156
142,18.04062,0.06577425
143,18.15607,0.03746093
144,18.28595,0.04683796
145,18.42759,0.03593488
146,18.55025,0.02797752
147,18.68432,0.03640458
148,18.81829,0.03635129
149,18.9519,0.03147276
150,19.08542,0.03262295
151,19.21876,0.02424937
152,19.35139,0.02930156
153,19.48548,0.02296165
154,19.61975,0.01856838
155,19.75287,0.02743592
156,19.88596,0.03824008
157,20.02887,0.0390497
158,20.1524,0.03804803
159,20.28778,0.02027831
160,20.4208,0.02666793
161,20.55429,0.02823013
162,20.68731,0.02289517
163,20.8294,0.01685332
164,20.95433,0.02936613
165,21.08824,0.02682475
166,21.22095,0.0240296
167,21.35477,0.0297161
168,21.48712,0.03440404
169,21.62103,0.01760923
170,21.75517,0.01097801
171,21.88753,0.004265989
172,22.02158,0.0005079289
173,22.15544,0.005522588
174,22.29736,0.0003185952
175,22.4222,0.0003173729
176,22.55556,0.002579453
177,22.68892,0.0003806822
178,22.82329,3.232839E-05
179,22.95587,0.003639696
180,23.08904,0.01400076
181,23.22297,0.008266074
182,23.35586,0.005348451
183,23.52039,0.02288784
184,23.62671,0.09887384
185,23.75671,0.091041
186,23.89059,0.0709395
187,24.02444,0.0629821
188,24.15649,0.05975998
189,24.29052,0.1480193
190,24.42554,0.05503128
191,24.55711,0.04161881
192,24.68947,0.0430381
193,24.83463,0.02509983
194,24.9574,0.03100833
195,25.10346,0.04096503
196,25.22468,0.02597981
197,25.3588,0.01711081
198,25.49279,0.03339738
199,25.63582,0.04031989
200,25.75816,0.03295616
201,25.89146,0.01117464
202,26.02476,0.0261634
203,26.15865,0.0228204
204,26.29305,0.01339757
205,26.42648,0.008892051
206,26.56015,0.006128344
207,26.70729,0.01125241
208,26.82615,0.008257503
209,26.95877,0.003588889
210,27.09683,0.001032692
211,27.22993,0.002677463
213,27.3633,0.0009729143
214,27.49325,0.004455254
215,27.62913,0.01958317
216,27.7604,0.01801224
217,27.9038,0.006227913
218,28.03058,0.007404912
219,28.16249,0.009513774
220,28.29599,0.08951113
221,28.4304,0.09329797
222,28.56115,0.0584617
223,28.69818,0.07323183
224,28.82815,0.0428674
225,28.96369,0.03429193
226,29.10206,0.0444293
227,29.22817,0.03947318
228,29.36224,0.04903852
229,29.50012,0.06149768
230,29.63598,0.05045723
231,29.7621,0.04600403
232,29.89708,0.041526
233,30.03014,0.02954816
234,30.16394,0.02559979
235,30.2963,0.02666127
236,30.43038,0.03038273
237,30.56228,0.02622854
238,30.69917,0.03071047
239,30.83344,0.01966066
240,30.96409,0.02650957
241,31.09621,0.04182313
242,31.23934,0.03195145
243,31.36469,0.01540684
244,31.4997,0.03739979
245,31.63307,0.05603555
246,31.76498,0.02114244
247,31.89797,0.01009068
248,32.03586,0.003110595
249,32.17198,0.00431232
250,32.30238,0.008016225
251,32.43241,0.005082986
252,32.56566,0.001624167
253,32.70163,0.0009729753
254,32.83185,0.001403911
255,32.96682,0.001613005
256,33.09893,0.002408116
257,33.23383,0.00055491
258,33.36621,0.02849314
259,33.49862,0.01442399
260,33.63187,0.007160841
261,33.76596,0.008146795
262,33.89931,0.001600073
263,34.03241,0.008769885
264,34.16595,0.002472361
265,34.30129,0.01029713
266,34.43454,0.01605608
267,34.59349,0.1225832
268,34.7027,0.1189695
269,34.83566,0.05419271
270,34.96701,0.0685074
271,35.10456,0.1121596
272,35.23451,0.04632965
273,35.36748,0.05771283
274,35.50236,0.06608696
275,35.63522,0.06476746
276,35.76817,0.04357124
277,35.90254,0.03866661
278,36.04416,0.03960416
279,36.17001,0.02721725
280,36.30323,0.01939727
281,36.43825,0.01642023
282,36.56915,0.03008297
283,36.70278,0.043718
284,36.83823,0.04080701
285,36.97027,0.05163301
286,37.10313,0.01177603
287,37.23574,0.01557898
288,37.37971,0.02522353
289,37.50372,0.03087198
290,37.63584,0.03402517
291,37.77074,0.04520554
292,37.90532,0.03644726
293,38.03767,0.04718332
294,38.17172,0.02316802
295,38.30452,0.02495421
296,38.43793,0.02526061
297,38.57892,0.01369874
298,38.70582,0.01745986
299,38.83736,0.01689365
300,38.97272,0.01089606
301,39.10559,0.02268566
302,39.2388,0.02893756
303,39.3718,0.03530799
304,39.50717,0.02720505
305,39.64956,0.0334417
306,39.77443,0.02264231
307,39.90604,0.02744841
308,40.03895,0.03103911
309,40.17333,0.06101481
310,40.30721,0.03861892
311,40.44054,0.03685558
312,40.58362,0.05406637
313,40.70798,0.05065611
314,40.84711,0.06657104
315,40.97345,0.03599136
316,41.10832,0.03105673
317,41.24083,0.02583754
318,41.37519,0.02624791
319,41.50832,0.03007513
320,41.641,0.03254141
321,41.78539,0.02732042
322,41.90897,0.01758236
323,42.04108,0.01733654
324,42.17619,0.004940127
325,42.30862,0.02286346
326,42.44228,0.004401139
327,42.57423,0.002976731
328,42.70892,0.003405326
329,42.84741,0.002192204
330,42.97531,0.00481005
331,43.10997,0.007405574
332,43.24232,0.005936985
333,43.37534,0.006878168
334,43.50927,0.0020243
335,43.64234,0.005262424
336,43.77667,0.006166849
337,43.91157,0.007668164
338,44.04263,0.009797039
339,44.17699,0.007000259
340,44.31091,0.01844245
341,44.44477,0.02231325
342,44.57914,0.03880779
343,44.7111,0.04051129
344,44.84504,0.07380909
345,44.9784,0.05166708
346,45.1129,0.04545676
347,45.24984,0.03852469
348,45.37894,0.0523669
349,45.51635,0.04096411
351,45.64634,0.06771364
352,45.77855,0.06895117
353,45.92696,0.05801238
356,46.04588,0.05801238
358,46.1801,0.04955421
359,46.31197,0.06967825
360,46.44644,0.09718068
361,46.57944,0.06401597
362,46.71233,0.05275856
363,46.84607,0.03916968
364,46.97943,0.02935394
365,47.11287,0.02159362
366,47.25226,0.01832063
367,47.37883,0.02549637
368,47.5142,0.03000944
369,47.64816,0.0418217
370,47.78107,0.01359359
371,47.96761,0.07788254
372,48.0484,0.092132
373,48.19237,0.07468571
374,48.3153,0.0342951
375,48.45839,0.04518413
376,48.58172,0.04872238
377,48.71509,0.03652364
378,48.84909,0.02558278
379,48.98146,0.03402567
380,49.11489,0.03947712
381,49.24912,0.04012512
382,49.383,0.03104327
383,49.51648,0.0182906
384,49.64989,0.01830588
385,49.79584,0.01118015
386,49.91546,0.02754696
387,50.05002,0.0127072
388,50.18496,0.01690801
389,50.31712,0.01861754
390,50.45048,0.02806671
391,50.58755,0.03340133
392,50.7164,0.04164582
393,50.85034,0.02485935
394,50.99476,0.01257846
395,51.11794,0.007950744
397,51.25154,0.01588669
398,51.39392,0.01206275
399,51.51735,0.03636639
400,51.65029,0.02640525
401,51.79295,0.03084436
402,51.91701,0.02446259
403,52.05362,0.02323567
404,52.18507,0.05425002
405,52.3189,0.01900966
406,52.45285,0.0175375
407,52.58484,0.02443345
408,52.71996,0.03500342
409,52.8539,0.01805102
410,52.98676,0.03024631
411,53.11993,0.009416146
412,53.25226,0.0220015
413,53.38717,0.02779592
414,53.52207,0.03074105
415,53.65478,0.08042354
416,53.78714,0.1175466
417,53.91879,0.06648289
418,54.05338,0.06006452
419,54.19175,0.04905804
420,54.32251,0.04775777
421,54.45457,0.06005575
422,54.58792,0.0544976
423,54.72081,0.03682083
424,54.85366,0.0248433
425,54.98755,0.02589718
426,55.12521,0.03633531
427,55.25536,0.03226665
428,55.38972,0.04738254
429,55.53109,0.04014326
430,55.65443,0.03088589
431,55.79031,0.02817891
432,55.92267,0.03101875
433,56.05453,0.03128479
434,56.1884,0.03965732
435,56.32355,0.03106089
436,56.45704,0.05144807
437,56.58839,0.04319984
438,56.72333,0.04042242
439,56.8573,0.05430653
440,56.98966,0.0213078
441,57.12355,0.02457396
442,57.25735,0.04169494
443,57.39143,0.03803514
444,57.52529,0.02981224
