Timestamp,BR,RtoR
25/06/2018 13:03:12.731,1794,-0.709
25/06/2018 13:03:12.787,1794,-0.709
25/06/2018 13:03:12.843,1794,-0.709
25/06/2018 13:03:12.899,1794,-0.709
25/06/2018 13:03:12.955,1794,-0.709
25/06/2018 13:03:13.011,1794,-0.709
25/06/2018 13:03:13.067,1793,0.712
25/06/2018 13:03:13.123,1793,0.712
25/06/2018 13:03:13.179,1793,0.712
25/06/2018 13:03:13.235,1793,0.712
25/06/2018 13:03:13.291,1793,0.712
25/06/2018 13:03:13.347,1793,0.712
25/06/2018 13:03:13.403,1794,0.712
25/06/2018 13:03:13.459,1794,0.712
25/06/2018 13:03:13.515,1794,0.712
25/06/2018 13:03:13.571,1795,0.712
25/06/2018 13:03:13.627,1795,0.712
25/06/2018 13:03:13.683,1796,0.712
25/06/2018 13:03:13.739,1796,0.712
25/06/2018 13:03:13.795,1796,-0.73
25/06/2018 13:03:13.851,1796,-0.73
25/06/2018 13:03:13.907,1797,-0.73
25/06/2018 13:03:13.963,1797,-0.73
25/06/2018 13:03:14.019,1798,-0.73
25/06/2018 13:03:14.075,1798,-0.73
25/06/2018 13:03:14.131,1798,-0.73
25/06/2018 13:03:14.187,1798,-0.73
25/06/2018 13:03:14.243,1798,-0.73
25/06/2018 13:03:14.299,1798,-0.73
25/06/2018 13:03:14.355,1798,-0.73
25/06/2018 13:03:14.411,1798,-0.73
25/06/2018 13:03:14.467,1798,-0.73
25/06/2018 13:03:14.523,1798,0.731
25/06/2018 13:03:14.579,1797,0.731
25/06/2018 13:03:14.635,1797,0.731
25/06/2018 13:03:14.691,1797,0.731
25/06/2018 13:03:14.747,1796,0.731
25/06/2018 13:03:14.803,1796,0.731
25/06/2018 13:03:14.859,1795,0.731
25/06/2018 13:03:14.915,1795,0.731
25/06/2018 13:03:14.971,1795,0.731
25/06/2018 13:03:15.027,1794,0.731
25/06/2018 13:03:15.083,1794,0.731
25/06/2018 13:03:15.139,1794,0.731
25/06/2018 13:03:15.195,1794,0.731
25/06/2018 13:03:15.251,1794,0.731
25/06/2018 13:03:15.307,1794,-0.732
25/06/2018 13:03:15.363,1793,-0.732
25/06/2018 13:03:15.419,1793,-0.732
25/06/2018 13:03:15.475,1793,-0.732
25/06/2018 13:03:15.531,1793,-0.732
25/06/2018 13:03:15.587,1793,-0.732
25/06/2018 13:03:15.643,1793,-0.732
25/06/2018 13:03:15.699,1793,-0.732
25/06/2018 13:03:15.755,1793,-0.732
25/06/2018 13:03:15.811,1793,-0.732
25/06/2018 13:03:15.867,1792,-0.732
25/06/2018 13:03:15.923,1792,-0.732
25/06/2018 13:03:15.979,1792,-0.732
25/06/2018 13:03:16.035,1792,0.743
25/06/2018 13:03:16.091,1792,0.743
25/06/2018 13:03:16.147,1793,0.743
25/06/2018 13:03:16.203,1793,0.743
25/06/2018 13:03:16.259,1793,0.743
25/06/2018 13:03:16.315,1793,0.743
25/06/2018 13:03:16.371,1794,0.743
25/06/2018 13:03:16.427,1794,0.743
25/06/2018 13:03:16.483,1794,0.743
25/06/2018 13:03:16.539,1795,0.743
25/06/2018 13:03:16.595,1795,0.743
25/06/2018 13:03:16.651,1795,0.743
25/06/2018 13:03:16.707,1795,0.743
25/06/2018 13:03:16.763,1795,-0.752
25/06/2018 13:03:16.819,1795,-0.752
25/06/2018 13:03:16.875,1796,-0.752
25/06/2018 13:03:16.931,1796,-0.752
25/06/2018 13:03:16.987,1796,-0.752
25/06/2018 13:03:17.043,1796,-0.752
25/06/2018 13:03:17.099,1797,-0.752
25/06/2018 13:03:17.155,1797,-0.752
25/06/2018 13:03:17.211,1798,-0.752
25/06/2018 13:03:17.267,1798,-0.752
25/06/2018 13:03:17.323,1797,-0.752
25/06/2018 13:03:17.379,1797,-0.752
25/06/2018 13:03:17.435,1797,-0.752
25/06/2018 13:03:17.491,1797,-0.752
25/06/2018 13:03:17.547,1797,0.743
25/06/2018 13:03:17.603,1797,0.743
25/06/2018 13:03:17.659,1797,0.743
25/06/2018 13:03:17.715,1797,0.743
25/06/2018 13:03:17.771,1797,0.743
25/06/2018 13:03:17.827,1798,0.743
25/06/2018 13:03:17.883,1798,0.743
25/06/2018 13:03:17.939,1797,0.743
25/06/2018 13:03:17.995,1797,0.743
25/06/2018 13:03:18.051,1797,0.743
25/06/2018 13:03:18.107,1797,0.743
25/06/2018 13:03:18.163,1797,0.743
25/06/2018 13:03:18.219,1796,0.743
25/06/2018 13:03:18.275,1796,-0.75
25/06/2018 13:03:18.331,1796,-0.75
25/06/2018 13:03:18.387,1796,-0.75
25/06/2018 13:03:18.443,1796,-0.75
25/06/2018 13:03:18.499,1796,-0.75
25/06/2018 13:03:18.555,1796,-0.75
25/06/2018 13:03:18.611,1796,-0.75
25/06/2018 13:03:18.667,1796,-0.75
25/06/2018 13:03:18.723,1796,-0.75
25/06/2018 13:03:18.779,1797,-0.75
25/06/2018 13:03:18.835,1797,-0.75
25/06/2018 13:03:18.891,1797,-0.75
25/06/2018 13:03:18.947,1798,-0.75
25/06/2018 13:03:19.003,1798,-0.75
25/06/2018 13:03:19.059,1798,0.757
25/06/2018 13:03:19.115,1799,0.757
25/06/2018 13:03:19.171,1799,0.757
25/06/2018 13:03:19.227,1799,0.757
25/06/2018 13:03:19.283,1799,0.757
25/06/2018 13:03:19.339,1799,0.757
25/06/2018 13:03:19.395,1799,0.757
25/06/2018 13:03:19.451,1800,0.757
25/06/2018 13:03:19.507,1800,0.757
25/06/2018 13:03:19.563,1800,0.757
25/06/2018 13:03:19.619,1800,0.757
25/06/2018 13:03:19.675,1800,0.757
25/06/2018 13:03:19.731,1800,0.757
25/06/2018 13:03:19.787,1800,-0.744
25/06/2018 13:03:19.843,1799,-0.744
25/06/2018 13:03:19.899,1799,-0.744
25/06/2018 13:03:19.955,1799,-0.744
25/06/2018 13:03:20.011,1798,-0.744
25/06/2018 13:03:20.067,1798,-0.744
25/06/2018 13:03:20.123,1797,-0.744
25/06/2018 13:03:20.179,1796,-0.744
25/06/2018 13:03:20.235,1796,-0.744
25/06/2018 13:03:20.291,1796,-0.744
25/06/2018 13:03:20.347,1795,-0.744
25/06/2018 13:03:20.403,1795,-0.744
25/06/2018 13:03:20.459,1794,-0.744
25/06/2018 13:03:20.515,1794,0.741
25/06/2018 13:03:20.571,1794,0.741
25/06/2018 13:03:20.627,1794,0.741
25/06/2018 13:03:20.683,1794,0.741
25/06/2018 13:03:20.739,1793,0.741
25/06/2018 13:03:20.795,1793,0.741
25/06/2018 13:03:20.851,1793,0.741
25/06/2018 13:03:20.907,1793,0.741
25/06/2018 13:03:20.963,1793,0.741
25/06/2018 13:03:21.019,1792,0.741
25/06/2018 13:03:21.075,1793,0.741
25/06/2018 13:03:21.131,1793,0.741
25/06/2018 13:03:21.187,1792,0.741
25/06/2018 13:03:21.243,1792,0.741
25/06/2018 13:03:21.299,1792,-0.755
25/06/2018 13:03:21.355,1792,-0.755
25/06/2018 13:03:21.411,1792,-0.755
25/06/2018 13:03:21.467,1792,-0.755
25/06/2018 13:03:21.523,1792,-0.755
25/06/2018 13:03:21.579,1793,-0.755
25/06/2018 13:03:21.635,1793,-0.755
25/06/2018 13:03:21.691,1794,-0.755
25/06/2018 13:03:21.747,1794,-0.755
25/06/2018 13:03:21.803,1794,-0.755
25/06/2018 13:03:21.859,1795,-0.755
25/06/2018 13:03:21.915,1795,-0.755
25/06/2018 13:03:21.971,1795,-0.755
25/06/2018 13:03:22.027,1796,0.759
25/06/2018 13:03:22.083,1796,0.759
25/06/2018 13:03:22.139,1797,0.759
25/06/2018 13:03:22.195,1797,0.759
25/06/2018 13:03:22.251,1798,0.759
25/06/2018 13:03:22.307,1798,0.759
25/06/2018 13:03:22.363,1799,0.759
25/06/2018 13:03:22.419,1799,0.759
25/06/2018 13:03:22.475,1800,0.759
25/06/2018 13:03:22.531,1801,0.759
25/06/2018 13:03:22.587,1802,0.759
25/06/2018 13:03:22.643,1802,0.759
25/06/2018 13:03:22.699,1803,0.759
25/06/2018 13:03:22.755,1804,0.759
25/06/2018 13:03:22.811,1804,-0.748
25/06/2018 13:03:22.867,1806,-0.748
25/06/2018 13:03:22.923,1806,-0.748
25/06/2018 13:03:22.979,1807,-0.748
25/06/2018 13:03:23.035,1807,-0.748
25/06/2018 13:03:23.091,1807,-0.748
25/06/2018 13:03:23.147,1808,-0.748
25/06/2018 13:03:23.203,1808,-0.748
25/06/2018 13:03:23.259,1809,-0.748
25/06/2018 13:03:23.315,1809,-0.748
25/06/2018 13:03:23.371,1809,-0.748
25/06/2018 13:03:23.427,1809,-0.748
25/06/2018 13:03:23.483,1809,-0.748
25/06/2018 13:03:23.539,1809,0.739
25/06/2018 13:03:23.595,1809,0.739
25/06/2018 13:03:23.651,1809,0.739
25/06/2018 13:03:23.707,1809,0.739
25/06/2018 13:03:23.763,1809,0.739
25/06/2018 13:03:23.819,1809,0.739
25/06/2018 13:03:23.875,1809,0.739
25/06/2018 13:03:23.931,1809,0.739
25/06/2018 13:03:23.987,1809,0.739
25/06/2018 13:03:24.043,1808,0.739
25/06/2018 13:03:24.099,1808,0.739
25/06/2018 13:03:24.155,1807,0.739
25/06/2018 13:03:24.211,1807,0.739
25/06/2018 13:03:24.267,1806,-0.739
25/06/2018 13:03:24.323,1805,-0.739
25/06/2018 13:03:24.379,1805,-0.739
25/06/2018 13:03:24.435,1805,-0.739
25/06/2018 13:03:24.491,1805,-0.739
25/06/2018 13:03:24.547,1804,-0.739
25/06/2018 13:03:24.603,1804,-0.739
25/06/2018 13:03:24.659,1804,-0.739
25/06/2018 13:03:24.715,1804,-0.739
25/06/2018 13:03:24.771,1804,-0.739
25/06/2018 13:03:24.827,1804,-0.739
25/06/2018 13:03:24.883,1803,-0.739
25/06/2018 13:03:24.939,1803,-0.739
25/06/2018 13:03:24.995,1803,-0.739
25/06/2018 13:03:25.051,1803,0.782
25/06/2018 13:03:25.107,1802,0.782
25/06/2018 13:03:25.163,1802,0.782
25/06/2018 13:03:25.219,1802,0.782
25/06/2018 13:03:25.275,1802,0.782
25/06/2018 13:03:25.331,1801,0.782
25/06/2018 13:03:25.387,1801,0.782
25/06/2018 13:03:25.443,1801,0.782
25/06/2018 13:03:25.499,1801,0.782
25/06/2018 13:03:25.555,1801,0.782
25/06/2018 13:03:25.611,1800,0.782
25/06/2018 13:03:25.667,1800,0.782
25/06/2018 13:03:25.723,1800,0.782
25/06/2018 13:03:25.779,1799,-0.789
25/06/2018 13:03:25.835,1799,-0.789
25/06/2018 13:03:25.891,1799,-0.789
25/06/2018 13:03:25.947,1799,-0.789
25/06/2018 13:03:26.003,1799,-0.789
25/06/2018 13:03:26.059,1799,-0.789
25/06/2018 13:03:26.115,1798,-0.789
25/06/2018 13:03:26.171,1799,-0.789
25/06/2018 13:03:26.227,1799,-0.789
25/06/2018 13:03:26.283,1798,-0.789
25/06/2018 13:03:26.339,1798,-0.789
25/06/2018 13:03:26.395,1798,-0.789
25/06/2018 13:03:26.451,1798,-0.789
25/06/2018 13:03:26.507,1798,-0.789
25/06/2018 13:03:26.563,1798,0.793
25/06/2018 13:03:26.619,1798,0.793
25/06/2018 13:03:26.675,1797,0.793
25/06/2018 13:03:26.731,1797,0.793
25/06/2018 13:03:26.787,1797,0.793
25/06/2018 13:03:26.843,1797,0.793
25/06/2018 13:03:26.899,1796,0.793
25/06/2018 13:03:26.955,1797,0.793
25/06/2018 13:03:27.011,1796,0.793
25/06/2018 13:03:27.067,1796,0.793
25/06/2018 13:03:27.123,1796,0.793
25/06/2018 13:03:27.179,1796,0.793
25/06/2018 13:03:27.235,1796,0.793
25/06/2018 13:03:27.291,1796,-0.795
25/06/2018 13:03:27.347,1795,-0.795
25/06/2018 13:03:27.403,1795,-0.795
25/06/2018 13:03:27.459,1795,-0.795
25/06/2018 13:03:27.515,1795,-0.795
25/06/2018 13:03:27.571,1795,-0.795
25/06/2018 13:03:27.627,1795,-0.795
25/06/2018 13:03:27.683,1795,-0.795
25/06/2018 13:03:27.739,1794,-0.795
25/06/2018 13:03:27.795,1795,-0.795
25/06/2018 13:03:27.851,1795,-0.795
25/06/2018 13:03:27.907,1795,-0.795
25/06/2018 13:03:27.963,1795,-0.795
25/06/2018 13:03:28.019,1795,0.788
25/06/2018 13:03:28.075,1795,0.788
25/06/2018 13:03:28.131,1795,0.788
25/06/2018 13:03:28.187,1796,0.788
25/06/2018 13:03:28.243,1796,0.788
25/06/2018 13:03:28.299,1796,0.788
25/06/2018 13:03:28.355,1796,0.788
25/06/2018 13:03:28.411,1796,0.788
25/06/2018 13:03:28.467,1797,0.788
25/06/2018 13:03:28.523,1797,0.788
25/06/2018 13:03:28.579,1797,0.788
25/06/2018 13:03:28.635,1797,0.788
25/06/2018 13:03:28.691,1797,0.788
25/06/2018 13:03:28.747,1797,0.788
25/06/2018 13:03:28.803,1797,-0.774
25/06/2018 13:03:28.859,1797,-0.774
25/06/2018 13:03:28.915,1797,-0.774
25/06/2018 13:03:28.971,1796,-0.774
25/06/2018 13:03:29.027,1796,-0.774
25/06/2018 13:03:29.083,1796,-0.774
25/06/2018 13:03:29.139,1795,-0.774
25/06/2018 13:03:29.195,1795,-0.774
25/06/2018 13:03:29.251,1795,-0.774
25/06/2018 13:03:29.307,1795,-0.774
25/06/2018 13:03:29.363,1794,-0.774
25/06/2018 13:03:29.419,1794,-0.774
25/06/2018 13:03:29.475,1794,-0.774
25/06/2018 13:03:29.531,1794,-0.774
25/06/2018 13:03:29.587,1794,-0.774
25/06/2018 13:03:29.643,1794,-0.774
25/06/2018 13:03:29.699,1793,-0.774
25/06/2018 13:03:29.755,1793,-0.774
25/06/2018 13:03:29.811,1793,0.767
25/06/2018 13:03:29.867,1793,0.767
25/06/2018 13:03:29.923,1793,0.767
25/06/2018 13:03:29.979,1793,0.767
25/06/2018 13:03:30.035,1793,0.767
25/06/2018 13:03:30.091,1793,0.767
25/06/2018 13:03:30.147,1792,0.767
25/06/2018 13:03:30.203,1792,0.767
25/06/2018 13:03:30.259,1792,0.767
25/06/2018 13:03:30.315,1792,0.767
25/06/2018 13:03:30.371,1792,0.767
25/06/2018 13:03:30.427,1792,0.767
25/06/2018 13:03:30.483,1792,0.767
25/06/2018 13:03:30.539,1791,-0.769
25/06/2018 13:03:30.595,1791,-0.769
25/06/2018 13:03:30.651,1791,-0.769
25/06/2018 13:03:30.707,1792,-0.769
25/06/2018 13:03:30.763,1792,-0.769
25/06/2018 13:03:30.819,1792,-0.769
25/06/2018 13:03:30.875,1792,-0.769
25/06/2018 13:03:30.931,1792,-0.769
25/06/2018 13:03:30.987,1793,-0.769
25/06/2018 13:03:31.043,1793,-0.769
25/06/2018 13:03:31.099,1794,-0.769
25/06/2018 13:03:31.155,1794,-0.769
25/06/2018 13:03:31.211,1794,-0.769
25/06/2018 13:03:31.267,1795,0.773
25/06/2018 13:03:31.323,1795,0.773
25/06/2018 13:03:31.379,1795,0.773
25/06/2018 13:03:31.435,1795,0.773
25/06/2018 13:03:31.491,1795,0.773
25/06/2018 13:03:31.547,1795,0.773
25/06/2018 13:03:31.603,1795,0.773
25/06/2018 13:03:31.659,1795,0.773
25/06/2018 13:03:31.715,1794,0.773
25/06/2018 13:03:31.771,1794,0.773
25/06/2018 13:03:31.827,1794,0.773
25/06/2018 13:03:31.883,1794,0.773
25/06/2018 13:03:31.939,1793,0.773
25/06/2018 13:03:31.995,1793,0.773
25/06/2018 13:03:32.051,1793,-0.767
25/06/2018 13:03:32.107,1793,-0.767
25/06/2018 13:03:32.163,1792,-0.767
25/06/2018 13:03:32.219,1792,-0.767
25/06/2018 13:03:32.275,1792,-0.767
25/06/2018 13:03:32.331,1792,-0.767
25/06/2018 13:03:32.387,1792,-0.767
25/06/2018 13:03:32.443,1792,-0.767
25/06/2018 13:03:32.499,1792,-0.767
25/06/2018 13:03:32.555,1792,-0.767
25/06/2018 13:03:32.611,1791,-0.767
25/06/2018 13:03:32.667,1791,-0.767
25/06/2018 13:03:32.723,1791,-0.767
25/06/2018 13:03:32.779,1791,0.778
25/06/2018 13:03:32.835,1791,0.778
25/06/2018 13:03:32.891,1791,0.778
25/06/2018 13:03:32.947,1791,0.778
25/06/2018 13:03:33.003,1790,0.778
25/06/2018 13:03:33.059,1791,0.778
25/06/2018 13:03:33.115,1790,0.778
25/06/2018 13:03:33.171,1790,0.778
25/06/2018 13:03:33.227,1790,0.778
25/06/2018 13:03:33.283,1790,0.778
25/06/2018 13:03:33.339,1790,0.778
25/06/2018 13:03:33.395,1790,0.778
25/06/2018 13:03:33.451,1790,0.778
25/06/2018 13:03:33.507,1790,0.778
25/06/2018 13:03:33.563,1791,-0.791
25/06/2018 13:03:33.619,1791,-0.791
25/06/2018 13:03:33.675,1791,-0.791
25/06/2018 13:03:33.731,1791,-0.791
25/06/2018 13:03:33.787,1791,-0.791
25/06/2018 13:03:33.843,1792,-0.791
25/06/2018 13:03:33.899,1792,-0.791
25/06/2018 13:03:33.955,1793,-0.791
25/06/2018 13:03:34.011,1793,-0.791
25/06/2018 13:03:34.067,1794,-0.791
25/06/2018 13:03:34.123,1794,-0.791
25/06/2018 13:03:34.179,1794,-0.791
25/06/2018 13:03:34.235,1795,-0.791
25/06/2018 13:03:34.291,1795,0.785
25/06/2018 13:03:34.347,1795,0.785
25/06/2018 13:03:34.403,1795,0.785
25/06/2018 13:03:34.459,1794,0.785
25/06/2018 13:03:34.515,1795,0.785
25/06/2018 13:03:34.571,1794,0.785
25/06/2018 13:03:34.627,1794,0.785
25/06/2018 13:03:34.683,1794,0.785
25/06/2018 13:03:34.739,1794,0.785
25/06/2018 13:03:34.795,1794,0.785
25/06/2018 13:03:34.851,1793,0.785
25/06/2018 13:03:34.907,1793,0.785
25/06/2018 13:03:34.963,1793,0.785
25/06/2018 13:03:35.019,1793,-0.77
25/06/2018 13:03:35.075,1793,-0.77
25/06/2018 13:03:35.131,1792,-0.77
25/06/2018 13:03:35.187,1792,-0.77
25/06/2018 13:03:35.243,1792,-0.77
25/06/2018 13:03:35.299,1791,-0.77
25/06/2018 13:03:35.355,1791,-0.77
25/06/2018 13:03:35.411,1791,-0.77
25/06/2018 13:03:35.467,1790,-0.77
25/06/2018 13:03:35.523,1790,-0.77
25/06/2018 13:03:35.579,1790,-0.77
25/06/2018 13:03:35.635,1790,-0.77
25/06/2018 13:03:35.691,1790,-0.77
25/06/2018 13:03:35.747,1790,-0.77
25/06/2018 13:03:35.803,1790,0.775
25/06/2018 13:03:35.859,1790,0.775
25/06/2018 13:03:35.915,1790,0.775
25/06/2018 13:03:35.971,1790,0.775
25/06/2018 13:03:36.027,1791,0.775
25/06/2018 13:03:36.083,1791,0.775
25/06/2018 13:03:36.139,1792,0.775
25/06/2018 13:03:36.195,1792,0.775
25/06/2018 13:03:36.251,1793,0.775
25/06/2018 13:03:36.307,1793,0.775
25/06/2018 13:03:36.363,1793,0.775
25/06/2018 13:03:36.419,1794,0.775
25/06/2018 13:03:36.475,1794,0.775
25/06/2018 13:03:36.531,1794,-0.775
25/06/2018 13:03:36.587,1795,-0.775
25/06/2018 13:03:36.643,1796,-0.775
25/06/2018 13:03:36.699,1796,-0.775
25/06/2018 13:03:36.755,1796,-0.775
25/06/2018 13:03:36.811,1797,-0.775
25/06/2018 13:03:36.867,1797,-0.775
25/06/2018 13:03:36.923,1797,-0.775
25/06/2018 13:03:36.979,1798,-0.775
25/06/2018 13:03:37.035,1797,-0.775
25/06/2018 13:03:37.091,1797,-0.775
25/06/2018 13:03:37.147,1797,-0.775
25/06/2018 13:03:37.203,1797,-0.775
25/06/2018 13:03:37.259,1796,-0.775
25/06/2018 13:03:37.315,1796,0.759
25/06/2018 13:03:37.371,1796,0.759
25/06/2018 13:03:37.427,1795,0.759
25/06/2018 13:03:37.483,1794,0.759
25/06/2018 13:03:37.539,1794,0.759
25/06/2018 13:03:37.595,1793,0.759
25/06/2018 13:03:37.651,1793,0.759
25/06/2018 13:03:37.707,1793,0.759
25/06/2018 13:03:37.763,1793,0.759
25/06/2018 13:03:37.819,1792,0.759
25/06/2018 13:03:37.875,1792,0.759
25/06/2018 13:03:37.931,1792,0.759
25/06/2018 13:03:37.987,1792,0.759
25/06/2018 13:03:38.043,1792,0.759
25/06/2018 13:03:38.099,1791,0.759
25/06/2018 13:03:38.155,1791,0.759
25/06/2018 13:03:38.211,1791,0.759
25/06/2018 13:03:38.267,1791,-0.761
25/06/2018 13:03:38.323,1791,-0.761
25/06/2018 13:03:38.379,1790,-0.761
25/06/2018 13:03:38.435,1790,-0.761
25/06/2018 13:03:38.491,1790,-0.761
25/06/2018 13:03:38.547,1790,-0.761
25/06/2018 13:03:38.603,1790,-0.761
25/06/2018 13:03:38.659,1791,-0.761
25/06/2018 13:03:38.715,1791,-0.761
25/06/2018 13:03:38.771,1791,-0.761
25/06/2018 13:03:38.827,1792,-0.761
25/06/2018 13:03:38.883,1792,-0.761
25/06/2018 13:03:38.939,1793,-0.761
25/06/2018 13:03:38.995,1793,-0.761
25/06/2018 13:03:39.051,1793,0.77
25/06/2018 13:03:39.107,1793,0.77
25/06/2018 13:03:39.163,1794,0.77
25/06/2018 13:03:39.219,1794,0.77
25/06/2018 13:03:39.275,1794,0.77
25/06/2018 13:03:39.331,1795,0.77
25/06/2018 13:03:39.387,1795,0.77
25/06/2018 13:03:39.443,1796,0.77
25/06/2018 13:03:39.499,1796,0.77
25/06/2018 13:03:39.555,1796,0.77
25/06/2018 13:03:39.611,1796,0.77
25/06/2018 13:03:39.667,1797,0.77
25/06/2018 13:03:39.723,1796,0.77
25/06/2018 13:03:39.779,1796,-0.762
25/06/2018 13:03:39.835,1796,-0.762
25/06/2018 13:03:39.891,1795,-0.762
25/06/2018 13:03:39.947,1795,-0.762
25/06/2018 13:03:40.003,1794,-0.762
25/06/2018 13:03:40.059,1794,-0.762
25/06/2018 13:03:40.115,1793,-0.762
25/06/2018 13:03:40.171,1793,-0.762
25/06/2018 13:03:40.227,1793,-0.762
25/06/2018 13:03:40.283,1792,-0.762
25/06/2018 13:03:40.339,1792,-0.762
25/06/2018 13:03:40.395,1792,-0.762
25/06/2018 13:03:40.451,1791,-0.762
25/06/2018 13:03:40.507,1791,-0.762
25/06/2018 13:03:40.563,1790,0.755
25/06/2018 13:03:40.619,1790,0.755
25/06/2018 13:03:40.675,1790,0.755
25/06/2018 13:03:40.731,1790,0.755
25/06/2018 13:03:40.787,1789,0.755
25/06/2018 13:03:40.843,1789,0.755
25/06/2018 13:03:40.899,1789,0.755
25/06/2018 13:03:40.955,1789,0.755
25/06/2018 13:03:41.011,1789,0.755
25/06/2018 13:03:41.067,1789,0.755
25/06/2018 13:03:41.123,1789,0.755
25/06/2018 13:03:41.179,1789,0.755
25/06/2018 13:03:41.235,1789,0.755
25/06/2018 13:03:41.291,1789,-0.763
25/06/2018 13:03:41.347,1789,-0.763
25/06/2018 13:03:41.403,1789,-0.763
25/06/2018 13:03:41.459,1790,-0.763
25/06/2018 13:03:41.515,1790,-0.763
25/06/2018 13:03:41.571,1791,-0.763
25/06/2018 13:03:41.627,1792,-0.763
25/06/2018 13:03:41.683,1792,-0.763
25/06/2018 13:03:41.739,1793,-0.763
25/06/2018 13:03:41.795,1793,-0.763
25/06/2018 13:03:41.851,1793,-0.763
25/06/2018 13:03:41.907,1794,-0.763
25/06/2018 13:03:41.963,1794,-0.763
25/06/2018 13:03:42.019,1794,0.765
25/06/2018 13:03:42.075,1795,0.765
25/06/2018 13:03:42.131,1795,0.765
25/06/2018 13:03:42.187,1795,0.765
25/06/2018 13:03:42.243,1796,0.765
25/06/2018 13:03:42.299,1796,0.765
25/06/2018 13:03:42.355,1796,0.765
25/06/2018 13:03:42.411,1796,0.765
25/06/2018 13:03:42.467,1796,0.765
25/06/2018 13:03:42.523,1795,0.765
25/06/2018 13:03:42.579,1795,0.765
25/06/2018 13:03:42.635,1795,0.765
25/06/2018 13:03:42.691,1795,0.765
25/06/2018 13:03:42.747,1794,0.765
25/06/2018 13:03:42.803,1793,-0.749
25/06/2018 13:03:42.859,1793,-0.749
25/06/2018 13:03:42.915,1793,-0.749
25/06/2018 13:03:42.971,1793,-0.749
25/06/2018 13:03:43.027,1792,-0.749
25/06/2018 13:03:43.083,1792,-0.749
25/06/2018 13:03:43.139,1791,-0.749
25/06/2018 13:03:43.195,1791,-0.749
25/06/2018 13:03:43.251,1791,-0.749
25/06/2018 13:03:43.307,1791,-0.749
25/06/2018 13:03:43.363,1791,-0.749
25/06/2018 13:03:43.419,1790,-0.749
25/06/2018 13:03:43.475,1790,-0.749
25/06/2018 13:03:43.531,1790,0.748
25/06/2018 13:03:43.587,1789,0.748
25/06/2018 13:03:43.643,1789,0.748
25/06/2018 13:03:43.699,1789,0.748
25/06/2018 13:03:43.755,1789,0.748
25/06/2018 13:03:43.811,1789,0.748
25/06/2018 13:03:43.867,1789,0.748
25/06/2018 13:03:43.923,1789,0.748
25/06/2018 13:03:43.979,1789,0.748
25/06/2018 13:03:44.035,1789,0.748
25/06/2018 13:03:44.091,1789,0.748
25/06/2018 13:03:44.147,1789,0.748
25/06/2018 13:03:44.203,1790,0.748
25/06/2018 13:03:44.259,1790,0.748
25/06/2018 13:03:44.315,1790,-0.751
25/06/2018 13:03:44.371,1791,-0.751
25/06/2018 13:03:44.427,1791,-0.751
25/06/2018 13:03:44.483,1791,-0.751
25/06/2018 13:03:44.539,1792,-0.751
25/06/2018 13:03:44.595,1792,-0.751
25/06/2018 13:03:44.651,1793,-0.751
25/06/2018 13:03:44.707,1793,-0.751
25/06/2018 13:03:44.763,1794,-0.751
25/06/2018 13:03:44.819,1794,-0.751
25/06/2018 13:03:44.875,1794,-0.751
25/06/2018 13:03:44.931,1795,-0.751
25/06/2018 13:03:44.987,1795,-0.751
25/06/2018 13:03:45.043,1795,0.751
25/06/2018 13:03:45.099,1795,0.751
25/06/2018 13:03:45.155,1795,0.751
25/06/2018 13:03:45.211,1795,0.751
25/06/2018 13:03:45.267,1795,0.751
25/06/2018 13:03:45.323,1795,0.751
25/06/2018 13:03:45.379,1794,0.751
25/06/2018 13:03:45.435,1794,0.751
25/06/2018 13:03:45.491,1794,0.751
25/06/2018 13:03:45.547,1794,0.751
25/06/2018 13:03:45.603,1794,0.751
25/06/2018 13:03:45.659,1794,0.751
25/06/2018 13:03:45.715,1793,0.751
25/06/2018 13:03:45.771,1793,-0.749
25/06/2018 13:03:45.827,1793,-0.749
25/06/2018 13:03:45.883,1793,-0.749
25/06/2018 13:03:45.939,1793,-0.749
25/06/2018 13:03:45.995,1793,-0.749
25/06/2018 13:03:46.051,1793,-0.749
25/06/2018 13:03:46.107,1793,-0.749
25/06/2018 13:03:46.163,1793,-0.749
25/06/2018 13:03:46.219,1793,-0.749
25/06/2018 13:03:46.275,1793,-0.749
25/06/2018 13:03:46.331,1793,-0.749
25/06/2018 13:03:46.387,1793,-0.749
25/06/2018 13:03:46.443,1793,-0.749
25/06/2018 13:03:46.499,1793,-0.749
25/06/2018 13:03:46.555,1793,0.759
25/06/2018 13:03:46.611,1793,0.759
25/06/2018 13:03:46.667,1792,0.759
25/06/2018 13:03:46.723,1792,0.759
25/06/2018 13:03:46.779,1792,0.759
25/06/2018 13:03:46.835,1792,0.759
25/06/2018 13:03:46.891,1792,0.759
25/06/2018 13:03:46.947,1792,0.759
25/06/2018 13:03:47.003,1792,0.759
25/06/2018 13:03:47.059,1792,0.759
25/06/2018 13:03:47.115,1792,0.759
25/06/2018 13:03:47.171,1793,0.759
25/06/2018 13:03:47.227,1793,0.759
25/06/2018 13:03:47.283,1793,-0.768
25/06/2018 13:03:47.339,1793,-0.768
25/06/2018 13:03:47.395,1793,-0.768
25/06/2018 13:03:47.451,1794,-0.768
