Time,Timestamp,X,Y,Type
5.872,Thu Sep 06 13:05:58.939 2018,829,457, 0
5.879,Thu Sep 06 13:05:58.946 2018,829,455, 0
5.886,Thu Sep 06 13:05:58.953 2018,830,453, 0
5.894,Thu Sep 06 13:05:58.961 2018,843,445, 0
5.902,Thu Sep 06 13:05:58.969 2018,871,435, 0
5.91,Thu Sep 06 13:05:58.977 2018,915,420, 0
5.918,Thu Sep 06 13:05:58.986 2018,972,404, 0
5.926,Thu Sep 06 13:05:58.994 2018,1042,384, 0
5.934,Thu Sep 06 13:05:59.002 2018,1131,360, 0
5.942,Thu Sep 06 13:05:59.010 2018,1260,330, 0
5.95,Thu Sep 06 13:05:59.017 2018,1397,297, 0
5.958,Thu Sep 06 13:05:59.026 2018,1549,265, 0
5.966,Thu Sep 06 13:05:59.034 2018,1704,242, 0
5.974,Thu Sep 06 13:05:59.042 2018,1842,237, 0
5.982,Thu Sep 06 13:05:59.050 2018,1978,245, 0
5.99,Thu Sep 06 13:05:59.058 2018,2057,262, 0
5.998,Thu Sep 06 13:05:59.066 2018,2077,286, 0
6.006,Thu Sep 06 13:05:59.074 2018,2058,314, 0
6.014,Thu Sep 06 13:05:59.082 2018,2046,349, 0
6.022,Thu Sep 06 13:05:59.090 2018,2032,386, 0
6.03,Thu Sep 06 13:05:59.098 2018,2022,425, 0
6.038,Thu Sep 06 13:05:59.106 2018,2004,461, 0
6.046,Thu Sep 06 13:05:59.114 2018,1991,496, 0
6.054,Thu Sep 06 13:05:59.122 2018,1983,530, 0
6.062,Thu Sep 06 13:05:59.130 2018,1967,558, 0
6.07,Thu Sep 06 13:05:59.138 2018,1951,577, 0
6.078,Thu Sep 06 13:05:59.146 2018,1941,591, 0
6.086,Thu Sep 06 13:05:59.154 2018,1928,598, 0
6.094,Thu Sep 06 13:05:59.162 2018,1924,601, 0
6.19,Thu Sep 06 13:05:59.259 2018,1921,602, 0
6.198,Thu Sep 06 13:05:59.266 2018,1919,602, 0
6.206,Thu Sep 06 13:05:59.275 2018,1915,602, 0
6.214,Thu Sep 06 13:05:59.283 2018,1906,598, 0
6.222,Thu Sep 06 13:05:59.291 2018,1892,596, 0
6.23,Thu Sep 06 13:05:59.299 2018,1874,595, 0
6.238,Thu Sep 06 13:05:59.307 2018,1851,597, 0
6.246,Thu Sep 06 13:05:59.315 2018,1824,601, 0
6.254,Thu Sep 06 13:05:59.323 2018,1791,612, 0
6.262,Thu Sep 06 13:05:59.331 2018,1761,624, 0
6.27,Thu Sep 06 13:05:59.339 2018,1724,642, 0
6.278,Thu Sep 06 13:05:59.347 2018,1681,670, 0
6.286,Thu Sep 06 13:05:59.355 2018,1647,698, 0
6.294,Thu Sep 06 13:05:59.363 2018,1628,720, 0
6.302,Thu Sep 06 13:05:59.371 2018,1621,740, 0
6.31,Thu Sep 06 13:05:59.379 2018,1621,755, 0
