"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session","EDA","HR"
2018-09-06 13:06:56,63,0.00348923256879195,0.00429620507142857,88,15.6,"RestingBaseline",0.0108865,96.68
2018-09-06 13:06:57,64,0.00349358722832001,0.00320529825,87,15.6,"RestingBaseline",0.010246,96.63
2018-09-06 13:06:58,65,0.00349704111275351,0.00380646022222222,91,15.2,"RestingBaseline",0.0096055,96.58
2018-09-06 13:06:59,66,0.00349973499356272,0.00337328635714286,91,15.2,"RestingBaseline",0.01120675,96.52
2018-09-06 13:07:00,67,0.00350178698680829,0.00339441971428571,91,14.9,"RestingBaseline",0.01120675,96.43
2018-09-06 13:07:01,68,0.00350323113129427,0.00334501775,89,14.9,"RestingBaseline",0.01120675,96.35
2018-09-06 13:07:02,69,0.00350416856620504,0.00457140768965517,83,14.6,"RestingBaseline",0.01056625,96.25
2018-09-06 13:07:03,70,0.00350466200557055,0.00349908089655172,79,14.6,"RestingBaseline",0.01056625,96.13
2018-09-06 13:07:04,71,0.00350476605708059,0.00307149462068966,80,14.1,"RestingBaseline",0.01056625,96
2018-09-06 13:07:05,72,0.00350455149025697,0.00356412221428571,84,14.1,"RestingBaseline",0.010246,95.82
2018-09-06 13:07:06,73,0.00350409347175903,0.00391018796296296,89,13.9,"RestingBaseline",0.00992575,95.57
2018-09-06 13:07:07,74,0.00350342905425548,0.00325101510714286,90,13.9,"RestingBaseline",0.010246,95.28
2018-09-06 13:07:08,75,0.00350258406501283,0.00407351421428571,91,13.7,"RestingBaseline",0.00992575,94.98
2018-09-06 13:07:09,76,0.00350161506153961,0.00432391732142857,93,13.7,"RestingBaseline",0.0096055,94.68
2018-09-06 13:07:10,77,0.00350057720148488,0.00385561642857143,93,13.5,"RestingBaseline",0.0108865,94.4
2018-09-06 13:07:11,78,0.0034995363926366,0.00236875239285714,92,13.5,"RestingBaseline",0.00992575,94.12
2018-09-06 13:07:12,79,0.00349853887571898,0.00369838306666667,91,13.4,"RestingBaseline",0.010246,93.85
2018-09-06 13:07:13,80,0.00349784727254464,0.00433907129411765,93,13.4,"RestingBaseline",0.01056625,93.6
2018-09-06 13:07:14,81,0.00349748339179714,0.00589635164285714,93,13.2,"RestingBaseline",0.01056625,93.38
2018-09-06 13:07:15,82,0.00349715590752655,0.00293342392592593,93,13.2,"RestingBaseline",0.01184725,93.22
2018-09-06 13:07:16,83,0.00349702161001663,0.00342227244827586,92,13.1,"RestingBaseline",0.01184725,93.1
2018-09-06 13:07:17,84,0.00349732941378041,0.00303392974074074,92,13.1,"RestingBaseline",0.00992575,93.02
2018-09-06 13:07:18,85,0.00349813558286006,0.00347114271428571,93,13,"RestingBaseline",0.01184725,92.98
2018-09-06 13:07:19,86,0.00349950275616432,0.00328850953571429,93,13,"RestingBaseline",0.00992575,92.97
2018-09-06 13:07:20,87,0.00350143004139175,0.0028723015,94,12.9,"RestingBaseline",0.01120675,92.95
2018-09-06 13:07:21,88,0.00350389013825836,0.00263377492857143,95,12.9,"RestingBaseline",0.011527,92.9
2018-09-06 13:07:22,89,0.00350682421424925,0.00287061753571429,94,12.8,"RestingBaseline",0.0108865,92.83
2018-09-06 13:07:23,90,0.00351021422640287,0.00275479520689655,94,12.8,"RestingBaseline",0.01184725,92.75
2018-09-06 13:07:24,91,0.00351384637759009,0.00533954925925926,95,12.7,"RestingBaseline",0.01056625,92.63
2018-09-06 13:07:25,92,0.00351762855889008,0.00417319453571429,95,12.7,"RestingBaseline",0.01248775,92.52
2018-09-06 13:07:26,93,0.0035216362294422,0.00419657482142857,95,12.7,"RestingBaseline",0.01056625,92.4
2018-09-06 13:07:27,94,0.00352585190297573,0.0052992714137931,96,12.7,"RestingBaseline",0.011527,92.3
2018-09-06 13:07:28,95,0.0035301379883312,0.00289252088888889,99,12.9,"RestingBaseline",0.011527,92.23
2018-09-06 13:07:29,96,0.00353453570787928,0.00416225657142857,99,12.9,"RestingBaseline",0.01184725,92.18
2018-09-06 13:07:30,97,0.00353936318084644,0.00280397420689655,97,12.8,"RestingBaseline",0.01280775,92.12
2018-09-06 13:07:31,98,0.00354445421171995,0.00340078111111111,97,12.8,"RestingBaseline",0.011527,92.07
2018-09-06 13:07:32,99,0.00354976984900306,0.0033934237037037,99,13,"RestingBaseline",0.013128,92.05
2018-09-06 13:07:33,100,0.00355564949232113,0.0027764515,98,13,"RestingBaseline",0.0124875,92.03
2018-09-06 13:07:34,101,0.00356214402641958,0.00326777175,97,12.9,"RestingBaseline",0.0121675,92.03
2018-09-06 13:07:35,102,0.00356914522968718,0.00273058921428571,99,12.9,"RestingBaseline",0.01184725,92.05
2018-09-06 13:07:36,103,0.00357660748890743,0.00383476010714286,99,13.1,"RestingBaseline",0.01184725,92.08
2018-09-06 13:07:37,104,0.00358444959249502,0.0037623395,98,13.1,"RestingBaseline",0.01056625,92.13
2018-09-06 13:07:38,105,0.00359270704237483,0.00438225031034483,99,13.3,"RestingBaseline",0.01056625,92.22
2018-09-06 13:07:39,106,0.00360124651294675,0.00322813268965517,100,13.3,"RestingBaseline",0.0108865,92.3
2018-09-06 13:07:40,107,0.00360903054656154,0.00478798370833333,100,13.8,"RestingBaseline",0.011527,92.37
2018-09-06 13:07:41,108,0.00361608194401127,0.00338423632,100,13.8,"RestingBaseline",0.011527,92.42
2018-09-06 13:07:42,109,0.00362341165040326,0.00339521635714286,102,14.2,"RestingBaseline",0.0121675,92.45
