Frame#,Time,Timestamp,Perspiration
0,0,Wed Aug 08 12:10:57.342 2018,0.002879908
1,0.0239357,Wed Aug 08 12:10:57.366 2018,0.004114169
2,0.0498665,Wed Aug 08 12:10:57.392 2018,0.004114169
3,0.0738029,Wed Aug 08 12:10:57.416 2018,0.005653267
4,0.1067154,Wed Aug 08 12:10:57.449 2018,0.005180826
5,0.1446137,Wed Aug 08 12:10:57.487 2018,0.005236243
6,0.1745337,Wed Aug 08 12:10:57.517 2018,0.00559989
7,0.2094409,Wed Aug 08 12:10:57.552 2018,0.004061536
8,0.2413553,Wed Aug 08 12:10:57.584 2018,0.004685754
9,0.272273,Wed Aug 08 12:10:57.615 2018,0.005415374
10,0.3061821,Wed Aug 08 12:10:57.648 2018,0.006109037
11,0.3351054,Wed Aug 08 12:10:57.677 2018,0.004463137
12,0.3969394,Wed Aug 08 12:10:57.739 2018,0.004486276
13,0.4398246,Wed Aug 08 12:10:57.782 2018,0.00648202
14,0.477724,Wed Aug 08 12:10:57.820 2018,0.008499998
15,0.5255957,Wed Aug 08 12:10:57.868 2018,0.004200078
16,0.5754629,Wed Aug 08 12:10:57.918 2018,0.004266692
17,0.6133619,Wed Aug 08 12:10:57.956 2018,0.003563612
18,0.6572442,Wed Aug 08 12:10:58.000 2018,0.004937936
19,0.7390254,Wed Aug 08 12:10:58.081 2018,0.004904373
20,0.8178148,Wed Aug 08 12:10:58.160 2018,0.004057023
21,0.8816443,Wed Aug 08 12:10:58.224 2018,0.006759207
22,0.9614311,Wed Aug 08 12:10:58.304 2018,0.003927242
23,1.009304,Wed Aug 08 12:10:58.352 2018,0.007703644
24,1.082109,Wed Aug 08 12:10:58.424 2018,0.00606317
25,1.145938,Wed Aug 08 12:10:58.488 2018,0.005108663
26,1.187829,Wed Aug 08 12:10:58.530 2018,0.007893267
27,1.222733,Wed Aug 08 12:10:58.565 2018,0.006863119
28,1.25764,Wed Aug 08 12:10:58.600 2018,0.005680031
29,1.294541,Wed Aug 08 12:10:58.637 2018,0.004988266
30,1.342414,Wed Aug 08 12:10:58.685 2018,0.003819333
32,1.416217,Wed Aug 08 12:10:58.758 2018,0.00337778
33,1.478056,Wed Aug 08 12:10:58.820 2018,0.003950952
34,1.519939,Wed Aug 08 12:10:58.862 2018,0.004360792
35,1.561827,Wed Aug 08 12:10:58.904 2018,0.00460002
36,1.616681,Wed Aug 08 12:10:58.959 2018,0.002962918
37,1.647598,Wed Aug 08 12:10:58.990 2018,0.01100001
38,1.682506,Wed Aug 08 12:10:59.025 2018,0.008266655
39,1.716414,Wed Aug 08 12:10:59.059 2018,0.007264082
40,1.759299,Wed Aug 08 12:10:59.102 2018,0.002945492
41,1.812158,Wed Aug 08 12:10:59.154 2018,0.002519251
42,1.860031,Wed Aug 08 12:10:59.202 2018,0.003788216
43,1.921865,Wed Aug 08 12:10:59.264 2018,0.003873673
44,1.976719,Wed Aug 08 12:10:59.319 2018,0.006590923
45,2.029577,Wed Aug 08 12:10:59.372 2018,0.004723764
46,2.089418,Wed Aug 08 12:10:59.432 2018,0.003173736
47,2.131306,Wed Aug 08 12:10:59.474 2018,0.003399946
48,2.188155,Wed Aug 08 12:10:59.530 2018,0.004353525
49,2.222063,Wed Aug 08 12:10:59.564 2018,0.005793084
50,2.257967,Wed Aug 08 12:10:59.600 2018,0.003981315
51,2.284896,Wed Aug 08 12:10:59.627 2018,0.003906971
52,2.337754,Wed Aug 08 12:10:59.680 2018,0.003060904
53,2.372662,Wed Aug 08 12:10:59.715 2018,0.003903971
54,2.409562,Wed Aug 08 12:10:59.752 2018,0.005169209
55,2.442474,Wed Aug 08 12:10:59.785 2018,0.00425137
56,2.473392,Wed Aug 08 12:10:59.816 2018,0.002799957
57,2.52027,Wed Aug 08 12:10:59.863 2018,0.003762054
58,2.555174,Wed Aug 08 12:10:59.897 2018,0.004080004
59,2.594069,Wed Aug 08 12:10:59.936 2018,0.003248495
60,2.641942,Wed Aug 08 12:10:59.984 2018,0.003789374
61,2.702779,Wed Aug 08 12:11:00.045 2018,0.002834171
62,2.746661,Wed Aug 08 12:11:00.089 2018,0.003259171
63,2.795531,Wed Aug 08 12:11:00.138 2018,0.004190377
64,2.84839,Wed Aug 08 12:11:00.191 2018,0.003688795
65,2.902245,Wed Aug 08 12:11:00.245 2018,0.00315559
