Frame#,Time,Timestamp,ROI,Breathing
0,0,Wed Aug 01 13:44:35.018 2018,30.40941,-1
2,0.3760214,Wed Aug 01 13:44:35.394 2018,30.43945,-1
3,0.5758838,Wed Aug 01 13:44:35.593 2018,30.46287,-1
4,0.7503361,Wed Aug 01 13:44:35.768 2018,30.41846,-1
5,1.085672,Wed Aug 01 13:44:36.103 2018,30.2518,-1
6,1.478231,Wed Aug 01 13:44:36.496 2018,30.13137,-1
7,1.714407,Wed Aug 01 13:44:36.732 2018,30.10233,-1
8,2.035746,Wed Aug 01 13:44:37.053 2018,30.03749,-1
9,2.401692,Wed Aug 01 13:44:37.419 2018,30.03371,-1
10,2.596172,Wed Aug 01 13:44:37.614 2018,30.17699,-1
11,2.944545,Wed Aug 01 13:44:37.962 2018,30.20953,-1
12,3.140023,Wed Aug 01 13:44:38.158 2018,30.19825,-1
13,3.318546,Wed Aug 01 13:44:38.336 2018,30.22101,-1
14,3.523,Wed Aug 01 13:44:38.541 2018,30.27973,-1
15,3.74042,Wed Aug 01 13:44:38.758 2018,30.29636,-1
16,3.926919,Wed Aug 01 13:44:38.944 2018,30.33844,-1
17,4.122396,Wed Aug 01 13:44:39.140 2018,30.33216,-1
18,4.40419,Wed Aug 01 13:44:39.422 2018,30.34645,-1
19,4.574733,Wed Aug 01 13:44:39.592 2018,30.34306,-1
20,4.736914,Wed Aug 01 13:44:39.754 2018,30.30941,-1
21,4.918427,Wed Aug 01 13:44:39.936 2018,30.32489,-1
22,5.104147,Wed Aug 01 13:44:40.122 2018,30.34637,-1
23,5.270702,Wed Aug 01 13:44:40.288 2018,30.34637,-1
24,5.445277,Wed Aug 01 13:44:40.463 2018,30.34894,-1
25,5.705367,Wed Aug 01 13:44:40.723 2018,30.34638,-1
26,5.872116,Wed Aug 01 13:44:40.890 2018,30.3007,-1
27,6.053846,Wed Aug 01 13:44:41.071 2018,30.23408,-1
28,6.235348,Wed Aug 01 13:44:41.253 2018,30.21657,-1
29,6.409132,Wed Aug 01 13:44:41.427 2018,30.17071,-1
30,6.618848,Wed Aug 01 13:44:41.636 2018,30.27232,-1
31,6.845358,Wed Aug 01 13:44:41.863 2018,30.42114,-1
32,7.002934,Wed Aug 01 13:44:42.020 2018,30.26995,-1
33,7.181458,Wed Aug 01 13:44:42.199 2018,30.41189,-1
34,7.366046,Wed Aug 01 13:44:42.384 2018,30.40832,-1
35,7.597401,Wed Aug 01 13:44:42.615 2018,30.41932,-1
36,7.841914,Wed Aug 01 13:44:42.859 2018,30.45119,-1
37,8.14623,Wed Aug 01 13:44:43.164 2018,30.39776,-1
38,8.338704,Wed Aug 01 13:44:43.356 2018,30.40404,-1
39,8.519211,Wed Aug 01 13:44:43.537 2018,30.43666,-1
40,8.802295,Wed Aug 01 13:44:43.820 2018,30.44101,-1
41,9.068583,Wed Aug 01 13:44:44.086 2018,30.39074,-1
42,9.329885,Wed Aug 01 13:44:44.347 2018,30.44808,-1
43,9.595713,Wed Aug 01 13:44:44.613 2018,30.43058,-1
44,9.815578,Wed Aug 01 13:44:44.833 2018,30.29247,-1
45,10.00121,Wed Aug 01 13:44:45.019 2018,30.28469,-1
46,10.2635,Wed Aug 01 13:44:45.281 2018,30.21827,-1
47,10.5248,Wed Aug 01 13:44:45.542 2018,29.9118,-1
48,10.75611,Wed Aug 01 13:44:45.774 2018,29.96852,-1
49,10.92565,Wed Aug 01 13:44:45.943 2018,29.95236,-1
50,11.2052,Wed Aug 01 13:44:46.223 2018,29.93343,-1
51,11.47202,Wed Aug 01 13:44:46.490 2018,30.05157,-1
52,11.73384,Wed Aug 01 13:44:46.751 2018,30.31881,-1
53,11.92393,Wed Aug 01 13:44:46.941 2018,30.33152,-1
54,12.09647,Wed Aug 01 13:44:47.114 2018,30.3521,-1
55,12.27898,Wed Aug 01 13:44:47.297 2018,30.3802,-1
56,12.45351,Wed Aug 01 13:44:47.471 2018,30.34797,-1
57,12.61807,Wed Aug 01 13:44:47.636 2018,30.37624,-1
58,12.81045,Wed Aug 01 13:44:47.828 2018,30.40829,-1
59,12.99743,Wed Aug 01 13:44:48.015 2018,30.4512,-1
60,13.15501,Wed Aug 01 13:44:48.173 2018,30.43711,-1
61,13.31658,Wed Aug 01 13:44:48.334 2018,30.45972,-1
62,13.50807,Wed Aug 01 13:44:48.526 2018,30.48775,-1
64,13.72549,Wed Aug 01 13:44:48.743 2018,30.33386,-1
66,14.14183,Wed Aug 01 13:44:49.159 2018,30.31852,-1
67,14.39116,Wed Aug 01 13:44:49.409 2018,30.31521,-1
68,14.56968,Wed Aug 01 13:44:49.587 2018,30.31974,-1
69,14.73524,Wed Aug 01 13:44:49.753 2018,30.32562,-1
70,14.87586,Wed Aug 01 13:44:49.893 2018,30.38949,-1
71,15.01549,Wed Aug 01 13:44:50.033 2018,30.38702,-1
72,15.17407,Wed Aug 01 13:44:50.192 2018,30.41774,-1
73,15.30472,Wed Aug 01 13:44:50.322 2018,30.42216,-1
74,15.46672,Wed Aug 01 13:44:50.484 2018,30.42692,-1
75,15.73931,Wed Aug 01 13:44:50.757 2018,30.45905,-1
76,16.00759,Wed Aug 01 13:44:51.025 2018,30.47276,-1
77,16.14622,Wed Aug 01 13:44:51.164 2018,30.47462,-1
78,16.39854,Wed Aug 01 13:44:51.416 2018,30.42369,-1
80,16.75173,Wed Aug 01 13:44:51.769 2018,30.39692,-1
81,16.91917,Wed Aug 01 13:44:51.937 2018,30.37758,-1
82,17.0958,Wed Aug 01 13:44:52.113 2018,30.36346,-1
83,17.33217,Wed Aug 01 13:44:52.350 2018,30.37922,-1
84,17.5077,Wed Aug 01 13:44:52.525 2018,30.45398,-1
85,17.6952,Wed Aug 01 13:44:52.713 2018,30.46646,-1
86,17.82685,Wed Aug 01 13:44:52.844 2018,30.47708,-1
87,17.99839,Wed Aug 01 13:44:53.016 2018,30.48042,-1
88,18.1668,Wed Aug 01 13:44:53.184 2018,30.52281,-1
89,18.42432,Wed Aug 01 13:44:53.442 2018,30.51471,-1
91,18.80076,Wed Aug 01 13:44:53.818 2018,30.49571,-1
92,19.07223,Wed Aug 01 13:44:54.090 2018,30.50389,-1
93,19.32878,Wed Aug 01 13:44:54.346 2018,30.47871,-1
94,19.49955,Wed Aug 01 13:44:54.517 2018,30.46951,-1
95,19.74953,Wed Aug 01 13:44:54.767 2018,30.4544,-1
96,20.01283,Wed Aug 01 13:44:55.030 2018,30.45582,-1
97,20.14364,Wed Aug 01 13:44:55.161 2018,30.46423,-1
98,20.32217,Wed Aug 01 13:44:55.340 2018,30.53531,-1
99,20.55573,Wed Aug 01 13:44:55.573 2018,30.53732,-1
100,20.76387,Wed Aug 01 13:44:55.781 2018,30.53623,-1
101,20.92044,Wed Aug 01 13:44:55.938 2018,30.54375,-1
102,21.0461,Wed Aug 01 13:44:56.064 2018,30.58099,-1
103,21.19271,Wed Aug 01 13:44:56.210 2018,30.57823,-1
104,21.48967,Wed Aug 01 13:44:56.507 2018,30.57141,-1
105,21.73801,Wed Aug 01 13:44:56.756 2018,30.5187,-1
106,21.90456,Wed Aug 01 13:44:56.922 2018,30.50689,-1
107,22.1587,Wed Aug 01 13:44:57.176 2018,30.46115,-1
108,22.42001,Wed Aug 01 13:44:57.438 2018,30.43738,-1
