"Time","NR_Perspiration","CovertedTime","Perspiration"
0,"0.00558401459982232",2018-08-01 13:44:35,"0.005975373"
1,"0.00560442111328286",2018-08-01 13:44:36,"0.00715958033333333"
2,"0.00562452387489808",2018-08-01 13:44:37,"0.0063688025"
3,"0.00564983755382139",2018-08-01 13:44:38,"0.0074943646"
4,"0.00567713543991359",2018-08-01 13:44:39,"0.0060118254"
5,"0.00570339678812508",2018-08-01 13:44:40,"0.0060180002"
6,"0.00572848848953496",2018-08-01 13:44:41,"0.0078478796"
7,"0.00575230696148051",2018-08-01 13:44:42,"0.0087244258"
8,"0.00577261683076108",2018-08-01 13:44:43,"0.00835161325"
9,"0.00578971552632309",2018-08-01 13:44:44,"0.01025638925"
10,"0.00580787330937315",2018-08-01 13:44:45,"0.0083309328"
11,"0.00582496903150553",2018-08-01 13:44:46,"0.00890678725"
12,"0.00584096108665109",2018-08-01 13:44:47,"0.0062872658"
13,"0.00585915033130585",2018-08-01 13:44:48,"0.00639427833333333"
14,"0.00587601500663935",2018-08-01 13:44:49,"0.0057191992"
15,"0.0058902793149348",2018-08-01 13:44:50,"0.0052904446"
16,"0.0059049699526231",2018-08-01 13:44:51,"0.00543243483333333"
17,"0.00591883313575459",2018-08-01 13:44:52,"0.0053720736"
18,"0.00593083973230792",2018-08-01 13:44:53,"0.0061128414"
19,"0.00594128824733476",2018-08-01 13:44:54,"0.00613697475"
20,"0.00595259550679212",2018-08-01 13:44:55,"0.00601599566666667"
21,"0.00596482226972555",2018-08-01 13:44:56,"0.005847065"
22,"0.0059747346469459",2018-08-01 13:44:57,"0.006004497"
23,"0.0059846278618757",2018-08-01 13:44:58,"0.006418758"
24,"0.00599675963687784",2018-08-01 13:44:59,"0.0057599865"
25,"0.00601009922082887",2018-08-01 13:45:00,"0.00566883583333333"
26,"0.00602357808676647",2018-08-01 13:45:01,"0.0048513285"
27,"0.00603604642955395",2018-08-01 13:45:02,"0.0048130812"
28,"0.00604744577171709",2018-08-01 13:45:03,"0.0063298896"
29,"0.00605771730126186",2018-08-01 13:45:04,"0.00548027375"
30,"0.00606908194545043",2018-08-01 13:45:05,"0.0059700655"
31,"0.0060814467872743",2018-08-01 13:45:06,"0.0067280496"
32,"0.00609246429734117",2018-08-01 13:45:07,"0.0056634916"
33,"0.00610212774633504",2018-08-01 13:45:08,"0.00596270525"
34,"0.00611347223928465",2018-08-01 13:45:09,"0.00695097728571429"
35,"0.00612522004286312",2018-08-01 13:45:10,"0.00592269"
36,"0.00613522594737833",2018-08-01 13:45:11,"0.00656842466666667"
37,"0.00614446591695553",2018-08-01 13:45:12,"0.007800915"
38,"0.00615211839716781",2018-08-01 13:45:13,"0.0078250728"
39,"0.00615968345016928",2018-08-01 13:45:14,"0.00874702216666667"
40,"0.00616694983869985",2018-08-01 13:45:15,"0.00781115883333333"
41,"0.00617274147801154",2018-08-01 13:45:16,"0.0071124788"
42,"0.00617731959804108",2018-08-01 13:45:17,"0.0071013598"
43,"0.00618132535118478",2018-08-01 13:45:18,"0.006495439"
44,"0.00618516357937946",2018-08-01 13:45:19,"0.00597706783333333"
45,"0.00618826274644612",2018-08-01 13:45:20,"0.006004646"
46,"0.00619105711430639",2018-08-01 13:45:21,"0.006153465"
47,"0.0061939317113081",2018-08-01 13:45:22,"0.006095751"
48,"0.00619645331276168",2018-08-01 13:45:23,"0.0063011924"
49,"0.0061989801930693",2018-08-01 13:45:24,"0.0054901254"
50,"0.00620158751422418",2018-08-01 13:45:25,"0.005213961"
51,"0.00620462541219059",2018-08-01 13:45:26,"0.0052594945"
52,"0.00620789028865719",2018-08-01 13:45:27,"0.005269089"
53,"0.00621143898570221",2018-08-01 13:45:28,"0.00616799533333333"
54,"0.00621491116069472",2018-08-01 13:45:29,"0.00639037075"
55,"0.0062182629177646",2018-08-01 13:45:30,"0.006469012"
56,"0.00622263304686887",2018-08-01 13:45:31,"0.0062681225"
57,"0.00622728377146073",2018-08-01 13:45:32,"0.006555875"
58,"0.00623175219137594",2018-08-01 13:45:33,"0.0060545322"
59,"0.00623643104039343",2018-08-01 13:45:34,"0.0065606822"
60,"0.00624130673579578",2018-08-01 13:45:35,"0.0063292416"
61,"0.00624688691853691",2018-08-01 13:45:36,"0.00639210716666667"
62,"0.00625267353473306",2018-08-01 13:45:37,"0.005883295"
63,"0.00625811549145782",2018-08-01 13:45:38,"0.007371934"
64,"0.00626315326138356",2018-08-01 13:45:39,"0.006204929"
65,"0.00626891517706868",2018-08-01 13:45:40,"0.00645951416666667"
66,"0.00627603599829553",2018-08-01 13:45:41,"0.00583704666666667"
67,"0.00628213646408162",2018-08-01 13:45:42,"0.00650385075"
68,"0.0062871263763633",2018-08-01 13:45:43,"0.0060368885"
69,"0.00629284315175078",2018-08-01 13:45:44,"0.0053448872"
70,"0.00629864843712251",2018-08-01 13:45:45,"0.005528881"
71,"0.00630518392797464",2018-08-01 13:45:46,"0.00578273083333333"
72,"0.00631242444771261",2018-08-01 13:45:47,"0.0062027026"
73,"0.00631900620347276",2018-08-01 13:45:48,"0.0062591706"
74,"0.00632617339925701",2018-08-01 13:45:49,"0.00593142616666667"
75,"0.00633318971723453",2018-08-01 13:45:50,"0.0063635278"
76,"0.00633875292208869",2018-08-01 13:45:51,"0.007008383"
77,"0.00634351431030999",2018-08-01 13:45:52,"0.00729591675"
78,"0.00634861384959241",2018-08-01 13:45:53,"0.0064222204"
79,"0.00635391398137668",2018-08-01 13:45:54,"0.0062408936"
80,"0.00635920819693849",2018-08-01 13:45:55,"0.00619141283333333"
81,"0.00636427867727877",2018-08-01 13:45:56,"0.006416571"
82,"0.00636822000544857",2018-08-01 13:45:57,"0.0064647428"
83,"0.00637141393959057",2018-08-01 13:45:58,"0.00913212066666667"
84,"0.0063737062506675",2018-08-01 13:45:59,"0.00744435325"
85,"0.0063750880255923",2018-08-01 13:46:00,"0.0109537345"
86,"0.0063761874719806",2018-08-01 13:46:01,"0.0076058632"
87,"0.00637689822668233",2018-08-01 13:46:02,"0.0057429444"
88,"0.00637711948459238",2018-08-01 13:46:03,"0.00640016"
89,"0.00637697711410377",2018-08-01 13:46:04,"0.0058753142"
90,"0.00637648708012022",2018-08-01 13:46:05,"0.0064464322"
91,"0.00637563922841056",2018-08-01 13:46:06,"0.00697649966666667"
92,"0.00637460677448857",2018-08-01 13:46:07,"0.0063022636"
93,"0.00637362030129937",2018-08-01 13:46:08,"0.006771959"
94,"0.00637278786581487",2018-08-01 13:46:09,"0.0055650095"
95,"0.00637210059908923",2018-08-01 13:46:10,"0.006033698"
96,"0.00637159792658376",2018-08-01 13:46:11,"0.005908858"
97,"0.00637146428800563",2018-08-01 13:46:12,"0.006046334"
98,"0.00637167637851565",2018-08-01 13:46:13,"0.0055427655"
99,"0.00637236107043516",2018-08-01 13:46:14,"0.005647429"
100,"0.0063735589181675",2018-08-01 13:46:15,"0.0056845385"
101,"0.00637513675522759",2018-08-01 13:46:16,"0.00611935225"
102,"0.00637788035539889",2018-08-01 13:46:17,"0.00677084866666667"
103,"0.00638189526396015",2018-08-01 13:46:18,"0.0057888164"
104,"0.0063860615066241",2018-08-01 13:46:19,"0.0052402885"
105,"0.00639110753869607",2018-08-01 13:46:20,"0.0052884686"
106,"0.00639774325395526",2018-08-01 13:46:21,"0.0058335938"
107,"0.00640639105456233",2018-08-01 13:46:22,"0.005483598"
108,"0.0064164297588039",2018-08-01 13:46:23,"0.0047421136"
109,"0.00642684319945839",2018-08-01 13:46:24,"0.0057534776"
110,"0.00643972028978594",2018-08-01 13:46:25,"0.00536211116666667"
111,"0.00645400518008831",2018-08-01 13:46:26,"0.0055729568"
112,"0.00646823922153762",2018-08-01 13:46:27,"0.0059015048"
113,"0.00648520869520204",2018-08-01 13:46:28,"0.00678860683333333"
114,"0.00649998065087592",2018-08-01 13:46:29,"0.00532488366666667"
115,"0.00651384237953465",2018-08-01 13:46:30,"0.0058861738"
116,"0.00653380440854838",2018-08-01 13:46:31,"0.0060020675"
117,"0.00655661330111016",2018-08-01 13:46:32,"0.00533462316666667"
118,"0.00657827838685837",2018-08-01 13:46:33,"0.0058774192"
119,"0.00660047547739312",2018-08-01 13:46:34,"0.00548639716666667"
120,"0.00662090010566025",2018-08-01 13:46:35,"0.0060778215"
121,"0.00663933745296523",2018-08-01 13:46:36,"0.0050509198"
122,"0.00665970284295893",2018-08-01 13:46:37,"0.0064590858"
123,"0.00668172920363361",2018-08-01 13:46:38,"0.00662802066666667"
124,"0.00670315263521546",2018-08-01 13:46:39,"0.0069492114"
125,"0.00672188935425872",2018-08-01 13:46:40,"0.0095077838"
126,"0.00673804434824797",2018-08-01 13:46:41,"0.00879334575"
127,"0.00675174247407976",2018-08-01 13:46:42,"0.00906993"
128,"0.0067663420801095",2018-08-01 13:46:43,"0.0086556794"
129,"0.00678298072270794",2018-08-01 13:46:44,"0.0101879318333333"
130,"0.00679565479108546",2018-08-01 13:46:45,"0.0113353096666667"
131,"0.00680099051918247",2018-08-01 13:46:46,"0.005404937"
132,"0.0068061222755625",2018-08-01 13:46:47,"0.00582715866666667"
133,"0.00681703740387698",2018-08-01 13:46:48,"0.0071087815"
134,"0.00682936542353232",2018-08-01 13:46:49,"0.0076442152"
135,"0.00683963542263166",2018-08-01 13:46:50,"0.0070472488"
136,"0.00685008312017265",2018-08-01 13:46:51,"0.008609092"
137,"0.00686074269364123",2018-08-01 13:46:52,"0.00595956766666667"
138,"0.00687008519682953",2018-08-01 13:46:53,"0.0057048874"
139,"0.00687843371870114",2018-08-01 13:46:54,"0.007819486"
140,"0.00688684770426671",2018-08-01 13:46:55,"0.0062035942"
141,"0.00689731334163036",2018-08-01 13:46:56,"0.00667143428571429"
142,"0.0069084129013363",2018-08-01 13:46:57,"0.0063706722"
143,"0.00691839345073614",2018-08-01 13:46:58,"0.0066235074"
144,"0.00693032155362927",2018-08-01 13:46:59,"0.00665202166666667"
145,"0.006944611512115",2018-08-01 13:47:00,"0.00534563266666667"
146,"0.0069590077203021",2018-08-01 13:47:01,"0.005410816"
147,"0.00697478942271268",2018-08-01 13:47:02,"0.00564195733333333"
148,"0.00699191263075551",2018-08-01 13:47:03,"0.0060051718"
149,"0.00700869426220523",2018-08-01 13:47:04,"0.006017914"
150,"0.00702657661968227",2018-08-01 13:47:05,"0.0060819032"
151,"0.0070454906631104",2018-08-01 13:47:06,"0.0067328034"
152,"0.00706738306151014",2018-08-01 13:47:07,"0.00610036083333333"
153,"0.00709020328738854",2018-08-01 13:47:08,"0.0058690876"
154,"0.00711161962234907",2018-08-01 13:47:09,"0.0054260848"
155,"0.00713127660333011",2018-08-01 13:47:10,"0.00629267525"
156,"0.00715116671235781",2018-08-01 13:47:11,"0.008279023"
157,"0.00717335514798206",2018-08-01 13:47:12,"0.0063144478"
158,"0.00719545734013038",2018-08-01 13:47:13,"0.0058281452"
159,"0.00721513273427121",2018-08-01 13:47:14,"0.008131949"
160,"0.00723446202434138",2018-08-01 13:47:15,"0.007941521"
161,"0.00724922691242789",2018-08-01 13:47:16,"0.008175099"
162,"0.00725752003401717",2018-08-01 13:47:17,"0.0129061"
163,"0.00726570887283379",2018-08-01 13:47:18,"0.011261136"
164,"",2018-08-01 13:47:19,""
165,"0.00727974973959066",2018-08-01 13:47:20,"0.0112732246"
166,"0.007297328684959",2018-08-01 13:47:21,"0.01185909225"
167,"0.00731244979632734",2018-08-01 13:47:22,"0.01047144075"
168,"0.00732890782809488",2018-08-01 13:47:23,"0.01127064"
169,"",2018-08-01 13:47:24,""
170,"0.00734136494367221",2018-08-01 13:47:25,"0.008799556"
171,"0.00735518701512618",2018-08-01 13:47:26,"0.00665805816666667"
172,"0.00737206056075899",2018-08-01 13:47:27,"0.00623169075"
173,"0.00738525915829922",2018-08-01 13:47:28,"0.006764336"
174,"0.00739828127947522",2018-08-01 13:47:29,"0.006738132"
175,"0.00741281273941129",2018-08-01 13:47:30,"0.0067153792"
176,"0.00742732043257521",2018-08-01 13:47:31,"0.006215882"
177,"0.00744353446971221",2018-08-01 13:47:32,"0.00647964816666667"
178,"0.00746159695622688",2018-08-01 13:47:33,"0.0065603"
179,"0.00748002700376077",2018-08-01 13:47:34,"0.00609365966666667"
180,"0.00749886987503315",2018-08-01 13:47:35,"0.0058415824"
181,"0.00751639318316431",2018-08-01 13:47:36,"0.0064747152"
182,"0.00753426707559713",2018-08-01 13:47:37,"0.005755092"
183,"0.00755427962614325",2018-08-01 13:47:38,"0.00671824883333333"
184,"0.00757640751100546",2018-08-01 13:47:39,"0.00741578233333333"
185,"0.00759683582773112",2018-08-01 13:47:40,"0.0098621064"
186,"0.00761726116069762",2018-08-01 13:47:41,"0.0111613286666667"
187,"0.00763571757362118",2018-08-01 13:47:42,"0.00870166975"
188,"0.00764851481490095",2018-08-01 13:47:43,"0.0111302296666667"
189,"",2018-08-01 13:47:44,""
190,"",2018-08-01 13:47:45,""
191,"",2018-08-01 13:47:46,""
192,"",2018-08-01 13:47:47,""
193,"",2018-08-01 13:47:48,""
194,"",2018-08-01 13:47:49,""
195,"",2018-08-01 13:47:50,""
196,"",2018-08-01 13:47:51,""
197,"",2018-08-01 13:47:52,""
198,"",2018-08-01 13:47:53,""
199,"",2018-08-01 13:47:54,""
200,"",2018-08-01 13:47:55,""
201,"",2018-08-01 13:47:56,""
202,"",2018-08-01 13:47:57,""
203,"",2018-08-01 13:47:58,""
204,"",2018-08-01 13:47:59,""
205,"",2018-08-01 13:48:00,""
206,"",2018-08-01 13:48:01,""
207,"",2018-08-01 13:48:02,""
208,"",2018-08-01 13:48:03,""
209,"",2018-08-01 13:48:04,""
210,"",2018-08-01 13:48:05,""
211,"",2018-08-01 13:48:06,""
212,"",2018-08-01 13:48:07,""
213,"",2018-08-01 13:48:08,""
214,"",2018-08-01 13:48:09,""
215,"",2018-08-01 13:48:10,""
216,"",2018-08-01 13:48:11,""
217,"",2018-08-01 13:48:12,""
218,"",2018-08-01 13:48:13,""
219,"",2018-08-01 13:48:14,""
220,"",2018-08-01 13:48:15,""
221,"",2018-08-01 13:48:16,""
222,"",2018-08-01 13:48:17,""
