"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session","EDA","HR"
2018-07-18 14:08:34,397,"0.00365169693409265","0.0033816846",76,5.5,"RestingBaseline",13.9375655,107.9
2018-07-18 14:08:35,398,"0.00363816938582167","0.00382170406896552",74,5.5,"RestingBaseline",13.91644675,107.62
2018-07-18 14:08:36,399,"0.00362415962006669","0.00316590600666667",73,5.9,"RestingBaseline",13.87964825,107.3
2018-07-18 14:08:37,400,"0.00360944681168065","0.0038706772",72,5.9,"RestingBaseline",13.80957125,106.93
2018-07-18 14:08:38,401,"0.00359428535292376","0.00453844956666667",74,5.3,"RestingBaseline",13.78109275,106.53
2018-07-18 14:08:39,402,"0.0035787096778588","0.00447659613333333",76,5.3,"RestingBaseline",13.74717425,106.15
2018-07-18 14:08:40,403,"0.00356412212977118","0.00362933504",78,5.1,"RestingBaseline",13.726055,105.75
2018-07-18 14:08:41,404,"0.00354957217612897","0.00325127451724138",75,5.1,"RestingBaseline",13.723175,105.37
2018-07-18 14:08:42,405,"0.00353326531638869","0.00312870977419355",71,4.9,"RestingBaseline",13.699176,105.02
2018-07-18 14:08:43,406,"0.00351804494091307","0.00321487532",69,4.9,"RestingBaseline",13.67677725,104.63
2018-07-18 14:08:44,407,"0.00350325391955706","0.00387616683333333",69,4.7,"RestingBaseline",13.64861825,104.38
2018-07-18 14:08:45,408,"0.00348902329649281","0.003367228",70,4.7,"RestingBaseline",13.61469975,104.13
2018-07-18 14:08:46,409,"0.00347576032175238","0.00424729035714286",71,4.5,"RestingBaseline",13.56478225,103.9
2018-07-18 14:08:47,410,"0.00346209549883258","0.00205179092857143",74,4.5,"RestingBaseline",13.54014325,103.65
2018-07-18 14:08:48,411,"0.00344878606819875","0.0031359769",75,4.4,"RestingBaseline",13.51774375,103.37
2018-07-18 14:08:49,412,"0.00343625133443817","0.00216523244827586",72,4.4,"RestingBaseline",13.5033445,103.2
2018-07-18 14:08:50,413,"0.0034274105192297","0.0017885221875",68,4.5,"RestingBaseline",13.492465,103.05
2018-07-18 14:08:51,414,"0.00342155965514857","0.003420132375",65,4.5,"RestingBaseline",13.44281775,102.87
2018-07-18 14:08:52,415,"0.00341395788865753","0.00298620186206897",64,4.7,"RestingBaseline",13.39801925,102.67
2018-07-18 14:08:53,416,"0.0034050006515041","0.00299245956666667",69,4.7,"RestingBaseline",13.360581,102.47
2018-07-18 14:08:54,417,"0.00339708779807451","0.00312044953333333",71,5.1,"RestingBaseline",13.33018225,102.23
2018-07-18 14:08:55,418,"0.00339044050700066","0.00407387362068966",71,5.1,"RestingBaseline",13.29754375,102.05
2018-07-18 14:08:56,419,"0.00338563413891826","0.0026686849047619",69,5.5,"RestingBaseline",13.317383,101.83
2018-07-18 14:08:57,420,"0.00338211396522774","0.00308858318181818",67,5.5,"RestingBaseline",13.287304,101.67
2018-07-18 14:08:58,421,"0.00337869588554879","0.00355870146428571",67,5.8,"RestingBaseline",13.35834125,101.5
2018-07-18 14:08:59,422,"0.00337562270870897","0.00214429555172414",68,5.8,"RestingBaseline",13.41337825,101.3
