0,0,Thu Jul 26 13:55:04.663 2018,0.003599947
0,0,Thu Jul 26 13:58:28.448 2018,0.003683634
1,0.0538556,Thu Jul 26 13:58:28.502 2018,0.003683634
2,0.0807845,Thu Jul 26 13:58:28.529 2018,0.003035825
3,0.1286562,Thu Jul 26 13:58:28.577 2018,0.00289615
4,0.1695466,Thu Jul 26 13:58:28.618 2018,0.002666635
6,0.2273925,Thu Jul 26 13:58:28.676 2018,0.003125632
7,0.2523255,Thu Jul 26 13:58:28.701 2018,0.003125632
8,0.3061826,Thu Jul 26 13:58:28.754 2018,0.003125632
9,0.3341078,Thu Jul 26 13:58:28.782 2018,0.002830774
10,0.3839739,Thu Jul 26 13:58:28.832 2018,0.002830774
11,0.4128972,Thu Jul 26 13:58:28.861 2018,0.003241017
12,0.4968674,Thu Jul 26 13:58:28.945 2018,0.003241017
13,0.5557103,Thu Jul 26 13:58:29.004 2018,0.003178666
14,0.5896191,Thu Jul 26 13:58:29.038 2018,0.003709115
15,0.6265243,Thu Jul 26 13:58:29.075 2018,0.003234061
16,0.6923456,Thu Jul 26 13:58:29.141 2018,0.003234061
17,0.7571716,Thu Jul 26 13:58:29.205 2018,0.003243268
18,0.8249917,Thu Jul 26 13:58:29.273 2018,0.003243268
19,0.8958017,Thu Jul 26 13:58:29.344 2018,0.003090926
20,0.9606277,Thu Jul 26 13:58:29.409 2018,0.003456813
21,1.018474,Thu Jul 26 13:58:29.467 2018,0.00356364
22,1.138153,Thu Jul 26 13:58:29.586 2018,0.003074555
23,1.191012,Thu Jul 26 13:58:29.639 2018,0.002729441
24,1.260826,Thu Jul 26 13:58:29.709 2018,0.00309096
25,1.355572,Thu Jul 26 13:58:29.804 2018,0.00393847
26,1.403445,Thu Jul 26 13:58:29.852 2018,0.003482387
27,1.459296,Thu Jul 26 13:58:29.908 2018,0.003664546
28,1.519136,Thu Jul 26 13:58:29.967 2018,0.003154334
29,1.562022,Thu Jul 26 13:58:30.010 2018,0.003580986
30,1.601915,Thu Jul 26 13:58:30.050 2018,0.003551992
31,1.636821,Thu Jul 26 13:58:30.085 2018,0.003472344
32,1.677712,Thu Jul 26 13:58:30.126 2018,0.003424022
33,1.725584,Thu Jul 26 13:58:30.174 2018,0.003131935
34,1.773456,Thu Jul 26 13:58:30.222 2018,0.003454565
35,1.818337,Thu Jul 26 13:58:30.267 2018,0.003306682
36,1.864214,Thu Jul 26 13:58:30.312 2018,0.003076915
37,1.909094,Thu Jul 26 13:58:30.357 2018,0.00328887
38,1.968933,Thu Jul 26 13:58:30.417 2018,0.003199973
39,2.013813,Thu Jul 26 13:58:30.462 2018,0.003509641
40,2.051712,Thu Jul 26 13:58:30.500 2018,0.003058829
41,2.091606,Thu Jul 26 13:58:30.540 2018,0.002810849
42,2.14646,Thu Jul 26 13:58:30.595 2018,0.003274476
43,2.192337,Thu Jul 26 13:58:30.641 2018,0.002612308
44,2.259158,Thu Jul 26 13:58:30.707 2018,0.002575661
45,2.323985,Thu Jul 26 13:58:30.772 2018,0.002580675
46,2.37086,Thu Jul 26 13:58:30.819 2018,0.003979435
47,2.417734,Thu Jul 26 13:58:30.866 2018,0.004159954
48,2.452642,Thu Jul 26 13:58:30.901 2018,0.004392729
49,2.496524,Thu Jul 26 13:58:30.945 2018,0.004200014
50,2.552375,Thu Jul 26 13:58:31.001 2018,0.004201848
51,2.596258,Thu Jul 26 13:58:31.044 2018,0.004647582
52,2.642135,Thu Jul 26 13:58:31.090 2018,0.003720831
53,2.696987,Thu Jul 26 13:58:31.145 2018,0.004292988
54,2.754834,Thu Jul 26 13:58:31.203 2018,0.00394887
55,2.803703,Thu Jul 26 13:58:31.252 2018,0.004335012
56,2.854566,Thu Jul 26 13:58:31.303 2018,0.004578234
57,2.886482,Thu Jul 26 13:58:31.335 2018,0.004799929
58,2.930364,Thu Jul 26 13:58:31.379 2018,0.004178627
59,2.975244,Thu Jul 26 13:58:31.423 2018,0.003664526
60,3.025111,Thu Jul 26 13:58:31.473 2018,0.00363027
61,3.069991,Thu Jul 26 13:58:31.518 2018,0.002945451
62,3.134818,Thu Jul 26 13:58:31.583 2018,0.003329676
63,3.189672,Thu Jul 26 13:58:31.638 2018,0.004189263
64,3.250509,Thu Jul 26 13:58:31.699 2018,0.004859802
65,3.296386,Thu Jul 26 13:58:31.745 2018,0.004282298
66,3.334286,Thu Jul 26 13:58:31.783 2018,0.005387084
67,3.390135,Thu Jul 26 13:58:31.838 2018,0.003728574
68,3.454962,Thu Jul 26 13:58:31.903 2018,0.00436567
69,3.538738,Thu Jul 26 13:58:31.987 2018,0.004185921
70,3.588606,Thu Jul 26 13:58:32.037 2018,0.004486976
71,3.637474,Thu Jul 26 13:58:32.086 2018,0.004055765
72,3.677369,Thu Jul 26 13:58:32.126 2018,0.003456753
73,3.722248,Thu Jul 26 13:58:32.170 2018,0.003060857
74,3.75915,Thu Jul 26 13:58:32.207 2018,0.003062832
75,3.805027,Thu Jul 26 13:58:32.253 2018,0.002588183
76,3.853897,Thu Jul 26 13:58:32.302 2018,0.002949973
77,3.905758,Thu Jul 26 13:58:32.354 2018,0.003331973
