1532460743.000000, 1532460743.000000, 1532460743.000000
32.000000, 32.000000, 32.000000
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,49
-36,-14,50
-35,-14,50
-35,-14,50
-36,-14,50
-36,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-36,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-36,-14,50
-35,-14,50
-35,-14,50
-36,-14,50
-36,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-36,-14,50
-35,-14,50
-35,-14,50
-36,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-36,-14,49
-35,-14,50
-35,-14,50
-36,-14,49
-35,-15,50
-35,-14,50
-36,-14,49
-35,-14,50
-35,-14,50
-36,-14,50
-36,-14,50
-35,-14,50
-36,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-36,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-15,49
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-15,50
-36,-14,49
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-36,-14,50
-35,-14,50
-35,-14,50
-36,-14,50
-36,-14,50
-35,-14,50
-35,-14,50
-36,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-36,-14,50
-35,-14,50
-35,-14,50
-36,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-36,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-15,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-36,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-36,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-15,50
-35,-14,50
-35,-14,50
-36,-14,50
-35,-14,50
-35,-14,50
-36,-14,49
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-36,-14,50
-35,-14,50
-35,-14,50
-36,-14,49
-35,-14,50
-35,-14,50
-35,-15,49
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-35,-14,50
-36,-14,49
-36,-14,50
-35,-14,49
-35,-14,50
-36,-14,50
-36,-14,49
-35,-14,50
-36,-14,49
-36,-15,49
-35,-14,50
-36,-14,50
-36,-15,49
-35,-14,50
-36,-14,50
-35,-14,50
-35,-14,50
-36,-14,49
-35,-14,50
-35,-14,50
-36,-14,50
-36,-14,50
-35,-15,50
-35,-15,50
-36,-14,49
-35,-14,50
-35,-14,50
-36,-14,50
-36,-14,50
-36,-14,49
-35,-14,49
-35,-14,50
-36,-14,50
-36,-15,49
-35,-14,50
-35,-14,50
-36,-14,49
-35,-14,50
-35,-14,50
-36,-15,49
-36,-15,49
-35,-14,50
-35,-14,50
-36,-14,49
-35,-14,50
-35,-14,50
-36,-15,49
-36,-14,50
-36,-14,50
-35,-15,49
-35,-14,50
-36,-14,50
-36,-15,50
-35,-15,50
-35,-15,50
-36,-15,50
-35,-14,50
