Time,Timestamp,LeftClick,RightClick,LeftSide,RightSide
3.649,Tue Jul 03 03:40:42.944 2018,0,1,0,0,
3.664,Tue Jul 03 03:40:42.959 2018,0,1,0,0,
3.669,Tue Jul 03 03:40:42.964 2018,0,1,0,0,
3.679,Tue Jul 03 03:40:42.974 2018,0,1,0,0,
3.698,Tue Jul 03 03:40:42.993 2018,0,1,0,0,
3.701,Tue Jul 03 03:40:42.996 2018,0,1,0,0,
3.717,Tue Jul 03 03:40:43.012 2018,0,1,0,0,
3.724,Tue Jul 03 03:40:43.019 2018,0,1,0,0,
3.755,Tue Jul 03 03:40:43.050 2018,0,1,0,0,
3.759,Tue Jul 03 03:40:43.054 2018,0,1,0,0,
3.765,Tue Jul 03 03:40:43.060 2018,0,1,0,0,
3.774,Tue Jul 03 03:40:43.069 2018,0,1,0,0,
3.778,Tue Jul 03 03:40:43.073 2018,0,1,0,0,
3.789,Tue Jul 03 03:40:43.084 2018,0,1,0,0,
3.798,Tue Jul 03 03:40:43.093 2018,0,1,0,0,
3.806,Tue Jul 03 03:40:43.101 2018,0,1,0,0,
3.818,Tue Jul 03 03:40:43.113 2018,0,1,0,0,
3.824,Tue Jul 03 03:40:43.119 2018,0,1,0,0,
3.837,Tue Jul 03 03:40:43.132 2018,0,1,0,0,
3.846,Tue Jul 03 03:40:43.142 2018,0,1,0,0,
3.855,Tue Jul 03 03:40:43.150 2018,0,1,0,0,
3.866,Tue Jul 03 03:40:43.162 2018,0,1,0,0,
3.874,Tue Jul 03 03:40:43.169 2018,0,1,0,0,
3.884,Tue Jul 03 03:40:43.179 2018,0,1,0,0,
3.898,Tue Jul 03 03:40:43.193 2018,0,1,0,0,
3.901,Tue Jul 03 03:40:43.197 2018,0,1,0,0,
3.918,Tue Jul 03 03:40:43.212 2018,0,1,0,0,
3.929,Tue Jul 03 03:40:43.224 2018,0,1,0,0,
3.936,Tue Jul 03 03:40:43.230 2018,0,1,0,0,
3.947,Tue Jul 03 03:40:43.241 2018,0,1,0,0,
3.952,Tue Jul 03 03:40:43.246 2018,0,0,0,0,
3.967,Tue Jul 03 03:40:43.261 2018,0,1,0,0,
3.977,Tue Jul 03 03:40:43.271 2018,0,1,0,0,
3.98,Tue Jul 03 03:40:43.274 2018,0,1,0,0,
3.987,Tue Jul 03 03:40:43.281 2018,0,1,0,0,
3.997,Tue Jul 03 03:40:43.291 2018,0,1,0,0,
4.007,Tue Jul 03 03:40:43.301 2018,0,1,0,0,
4.015,Tue Jul 03 03:40:43.310 2018,0,1,0,0,
4.029,Tue Jul 03 03:40:43.323 2018,0,1,0,0,
4.038,Tue Jul 03 03:40:43.332 2018,0,1,0,0,
4.049,Tue Jul 03 03:40:43.344 2018,0,1,0,0,
4.054,Tue Jul 03 03:40:43.348 2018,0,1,0,0,
4.064,Tue Jul 03 03:40:43.359 2018,0,1,0,0,
4.072,Tue Jul 03 03:40:43.366 2018,0,1,0,0,
4.081,Tue Jul 03 03:40:43.375 2018,0,1,0,0,
4.095,Tue Jul 03 03:40:43.390 2018,0,1,0,0,
4.101,Tue Jul 03 03:40:43.395 2018,0,1,0,0,
4.117,Tue Jul 03 03:40:43.411 2018,0,1,0,0,
4.124,Tue Jul 03 03:40:43.418 2018,0,1,0,0,
4.133,Tue Jul 03 03:40:43.427 2018,0,1,0,0,
4.138,Tue Jul 03 03:40:43.433 2018,0,1,0,0,
4.151,Tue Jul 03 03:40:43.445 2018,0,1,0,0,
4.156,Tue Jul 03 03:40:43.450 2018,0,1,0,0,
4.172,Tue Jul 03 03:40:43.466 2018,0,1,0,8,
4.176,Tue Jul 03 03:40:43.470 2018,0,0,0,24,
4.188,Tue Jul 03 03:40:43.482 2018,0,1,0,34,
4.199,Tue Jul 03 03:40:43.494 2018,0,1,0,45,
4.204,Tue Jul 03 03:40:43.499 2018,0,1,0,52,
4.213,Tue Jul 03 03:40:43.507 2018,0,1,0,64,
4.225,Tue Jul 03 03:40:43.519 2018,0,1,0,67,
4.229,Tue Jul 03 03:40:43.524 2018,0,1,0,71,
4.243,Tue Jul 03 03:40:43.538 2018,0,1,0,73,
4.252,Tue Jul 03 03:40:43.546 2018,0,1,0,67,
4.261,Tue Jul 03 03:40:43.555 2018,0,1,0,64,
4.271,Tue Jul 03 03:40:43.565 2018,0,1,0,66,
4.277,Tue Jul 03 03:40:43.571 2018,0,1,0,66,
4.286,Tue Jul 03 03:40:43.580 2018,0,1,0,66,
4.296,Tue Jul 03 03:40:43.590 2018,0,1,0,69,
4.304,Tue Jul 03 03:40:43.599 2018,0,1,0,63,
4.317,Tue Jul 03 03:40:43.612 2018,0,1,0,62,
4.329,Tue Jul 03 03:40:43.624 2018,0,1,0,63,
4.337,Tue Jul 03 03:40:43.631 2018,0,1,0,65,
4.349,Tue Jul 03 03:40:43.644 2018,0,1,0,64,
4.354,Tue Jul 03 03:40:43.649 2018,0,1,0,58,
4.359,Tue Jul 03 03:40:43.654 2018,0,1,0,49,
4.369,Tue Jul 03 03:40:43.664 2018,0,1,0,44,
4.385,Tue Jul 03 03:40:43.679 2018,0,1,0,37,
4.388,Tue Jul 03 03:40:43.682 2018,0,1,0,35,
4.405,Tue Jul 03 03:40:43.699 2018,0,1,0,33,
4.414,Tue Jul 03 03:40:43.709 2018,0,1,0,31,
4.423,Tue Jul 03 03:40:43.717 2018,0,1,0,25,
4.431,Tue Jul 03 03:40:43.725 2018,0,1,0,20,
4.435,Tue Jul 03 03:40:43.730 2018,1,1,0,19,
4.443,Tue Jul 03 03:40:43.738 2018,6,0,0,17,
4.453,Tue Jul 03 03:40:43.748 2018,7,1,0,16,
4.476,Tue Jul 03 03:40:43.770 2018,9,1,0,14,
4.48,Tue Jul 03 03:40:43.774 2018,12,1,0,13,
4.484,Tue Jul 03 03:40:43.779 2018,14,1,0,9,
4.501,Tue Jul 03 03:40:43.795 2018,17,1,0,9,
4.506,Tue Jul 03 03:40:43.800 2018,18,1,0,8,
4.509,Tue Jul 03 03:40:43.804 2018,22,1,0,7,
4.521,Tue Jul 03 03:40:43.815 2018,24,1,0,7,
4.532,Tue Jul 03 03:40:43.827 2018,30,1,0,7,
4.541,Tue Jul 03 03:40:43.835 2018,36,1,0,5,
4.552,Tue Jul 03 03:40:43.846 2018,37,1,0,3,
4.562,Tue Jul 03 03:40:43.857 2018,41,1,0,0,
4.567,Tue Jul 03 03:40:43.861 2018,45,1,0,0,
4.583,Tue Jul 03 03:40:43.878 2018,48,1,0,0,
4.59,Tue Jul 03 03:40:43.884 2018,51,1,0,0,
4.598,Tue Jul 03 03:40:43.893 2018,55,1,0,0,
4.612,Tue Jul 03 03:40:43.906 2018,58,1,0,0,
4.62,Tue Jul 03 03:40:43.914 2018,68,1,0,0,
4.637,Tue Jul 03 03:40:43.932 2018,74,0,0,0,
4.642,Tue Jul 03 03:40:43.936 2018,77,1,0,0,
4.653,Tue Jul 03 03:40:43.948 2018,80,1,0,0,
4.659,Tue Jul 03 03:40:43.954 2018,83,1,0,0,
4.671,Tue Jul 03 03:40:43.965 2018,82,1,0,0,
4.685,Tue Jul 03 03:40:43.979 2018,81,0,0,0,
4.696,Tue Jul 03 03:40:43.990 2018,85,0,0,0,
4.702,Tue Jul 03 03:40:43.996 2018,87,0,0,2,
4.707,Tue Jul 03 03:40:44.002 2018,88,0,0,3,
4.715,Tue Jul 03 03:40:44.009 2018,88,0,0,5,
4.726,Tue Jul 03 03:40:44.021 2018,85,3,0,8,
4.742,Tue Jul 03 03:40:44.037 2018,82,3,0,14,
4.747,Tue Jul 03 03:40:44.041 2018,81,2,0,20,
4.76,Tue Jul 03 03:40:44.054 2018,82,0,0,26,
4.767,Tue Jul 03 03:40:44.062 2018,85,0,0,28,
4.775,Tue Jul 03 03:40:44.070 2018,82,0,0,31,
4.796,Tue Jul 03 03:40:44.091 2018,78,1,0,32,
4.807,Tue Jul 03 03:40:44.102 2018,76,2,0,38,
4.812,Tue Jul 03 03:40:44.107 2018,71,1,0,39,
4.816,Tue Jul 03 03:40:44.110 2018,67,1,0,41,
4.826,Tue Jul 03 03:40:44.120 2018,63,1,0,45,
4.836,Tue Jul 03 03:40:44.130 2018,61,2,0,48,
4.844,Tue Jul 03 03:40:44.139 2018,59,2,0,50,
4.853,Tue Jul 03 03:40:44.148 2018,59,2,0,51,
4.863,Tue Jul 03 03:40:44.158 2018,56,3,0,50,
4.877,Tue Jul 03 03:40:44.172 2018,51,3,0,53,
4.884,Tue Jul 03 03:40:44.179 2018,45,3,0,56,
4.896,Tue Jul 03 03:40:44.190 2018,41,3,0,58,
4.905,Tue Jul 03 03:40:44.199 2018,31,0,0,62,
4.912,Tue Jul 03 03:40:44.207 2018,20,0,0,64,
4.923,Tue Jul 03 03:40:44.218 2018,11,0,0,68,
4.934,Tue Jul 03 03:40:44.229 2018,1,0,0,66,
4.956,Tue Jul 03 03:40:44.251 2018,0,3,0,64,
4.976,Tue Jul 03 03:40:44.271 2018,0,10,0,69,
4.986,Tue Jul 03 03:40:44.281 2018,0,13,0,72,
5.006,Tue Jul 03 03:40:44.301 2018,0,15,0,73,
5.01,Tue Jul 03 03:40:44.305 2018,0,14,0,75,
5.041,Tue Jul 03 03:40:44.336 2018,0,15,0,76,
5.05,Tue Jul 03 03:40:44.345 2018,0,12,0,74,
5.062,Tue Jul 03 03:40:44.356 2018,0,9,0,77,
5.072,Tue Jul 03 03:40:44.367 2018,0,9,0,76,
5.098,Tue Jul 03 03:40:44.393 2018,0,12,0,73,
5.111,Tue Jul 03 03:40:44.406 2018,0,12,0,73,
5.132,Tue Jul 03 03:40:44.427 2018,0,13,0,73,
5.15,Tue Jul 03 03:40:44.445 2018,0,13,0,73,
5.165,Tue Jul 03 03:40:44.460 2018,0,13,0,73,
5.184,Tue Jul 03 03:40:44.479 2018,0,15,0,76,
5.196,Tue Jul 03 03:40:44.491 2018,0,18,0,77,
5.201,Tue Jul 03 03:40:44.496 2018,0,19,0,77,
5.206,Tue Jul 03 03:40:44.501 2018,0,21,0,77,
5.211,Tue Jul 03 03:40:44.506 2018,0,26,0,78,
5.215,Tue Jul 03 03:40:44.510 2018,1,29,0,83,
5.219,Tue Jul 03 03:40:44.514 2018,2,30,0,84,
5.223,Tue Jul 03 03:40:44.518 2018,5,31,0,85,
5.227,Tue Jul 03 03:40:44.522 2018,6,33,0,83,
5.232,Tue Jul 03 03:40:44.526 2018,9,33,0,81,
5.236,Tue Jul 03 03:40:44.531 2018,11,34,0,83,
5.24,Tue Jul 03 03:40:44.535 2018,16,36,0,82,
5.243,Tue Jul 03 03:40:44.538 2018,19,37,0,82,
5.247,Tue Jul 03 03:40:44.542 2018,23,40,0,83,
5.251,Tue Jul 03 03:40:44.546 2018,28,42,0,83,
5.254,Tue Jul 03 03:40:44.549 2018,33,42,0,84,
5.257,Tue Jul 03 03:40:44.552 2018,34,41,0,84,
5.261,Tue Jul 03 03:40:44.556 2018,36,41,0,83,
5.264,Tue Jul 03 03:40:44.559 2018,37,41,0,84,
5.269,Tue Jul 03 03:40:44.564 2018,41,41,0,82,
5.274,Tue Jul 03 03:40:44.569 2018,43,41,0,81,
5.279,Tue Jul 03 03:40:44.574 2018,45,40,0,79,
5.291,Tue Jul 03 03:40:44.586 2018,46,41,0,78,
5.302,Tue Jul 03 03:40:44.597 2018,45,40,0,79,
5.312,Tue Jul 03 03:40:44.607 2018,46,38,0,76,
5.318,Tue Jul 03 03:40:44.613 2018,47,38,0,77,
5.332,Tue Jul 03 03:40:44.627 2018,49,39,0,79,
5.341,Tue Jul 03 03:40:44.636 2018,48,40,0,82,
5.346,Tue Jul 03 03:40:44.641 2018,51,43,0,81,
5.363,Tue Jul 03 03:40:44.658 2018,51,46,0,82,
5.367,Tue Jul 03 03:40:44.662 2018,52,51,0,84,
5.379,Tue Jul 03 03:40:44.675 2018,51,56,0,87,
5.384,Tue Jul 03 03:40:44.679 2018,51,63,0,88,
5.398,Tue Jul 03 03:40:44.693 2018,52,66,0,90,
5.404,Tue Jul 03 03:40:44.699 2018,51,68,0,90,
5.431,Tue Jul 03 03:40:44.726 2018,51,70,0,92,
5.452,Tue Jul 03 03:40:44.747 2018,51,71,0,92,
5.464,Tue Jul 03 03:40:44.759 2018,52,72,0,93,
5.486,Tue Jul 03 03:40:44.781 2018,54,75,0,92,
5.498,Tue Jul 03 03:40:44.793 2018,54,76,0,92,
5.522,Tue Jul 03 03:40:44.817 2018,60,76,0,87,
5.545,Tue Jul 03 03:40:44.839 2018,62,75,0,86,
5.58,Tue Jul 03 03:40:44.874 2018,66,73,0,85,
5.585,Tue Jul 03 03:40:44.879 2018,68,73,0,85,
5.59,Tue Jul 03 03:40:44.884 2018,71,73,0,83,
5.608,Tue Jul 03 03:40:44.902 2018,73,72,0,81,
5.624,Tue Jul 03 03:40:44.918 2018,77,73,0,82,
5.642,Tue Jul 03 03:40:44.936 2018,78,72,0,84,
5.646,Tue Jul 03 03:40:44.940 2018,79,71,0,83,
5.697,Tue Jul 03 03:40:44.991 2018,81,72,0,82,
5.706,Tue Jul 03 03:40:45.000 2018,80,71,0,81,
5.714,Tue Jul 03 03:40:45.008 2018,80,70,0,81,
5.72,Tue Jul 03 03:40:45.015 2018,80,69,0,80,
5.728,Tue Jul 03 03:40:45.022 2018,79,66,0,81,
5.737,Tue Jul 03 03:40:45.031 2018,81,65,0,80,
5.744,Tue Jul 03 03:40:45.038 2018,82,63,0,82,
5.75,Tue Jul 03 03:40:45.044 2018,83,62,0,82,
5.756,Tue Jul 03 03:40:45.050 2018,85,62,0,81,
5.76,Tue Jul 03 03:40:45.054 2018,87,62,0,78,
5.765,Tue Jul 03 03:40:45.059 2018,88,62,0,74,
5.771,Tue Jul 03 03:40:45.065 2018,86,63,0,72,
5.776,Tue Jul 03 03:40:45.070 2018,88,64,0,72,
5.781,Tue Jul 03 03:40:45.075 2018,92,65,0,73,
5.786,Tue Jul 03 03:40:45.080 2018,96,66,0,74,
5.789,Tue Jul 03 03:40:45.083 2018,105,68,0,74,
5.793,Tue Jul 03 03:40:45.087 2018,115,71,0,73,
5.796,Tue Jul 03 03:40:45.091 2018,129,78,0,71,
5.8,Tue Jul 03 03:40:45.094 2018,151,79,0,68,
5.804,Tue Jul 03 03:40:45.099 2018,171,79,0,62,
5.813,Tue Jul 03 03:40:45.107 2018,181,76,0,60,
5.826,Tue Jul 03 03:40:45.120 2018,184,75,0,57,
5.844,Tue Jul 03 03:40:45.139 2018,177,69,0,54,
5.861,Tue Jul 03 03:40:45.155 2018,160,60,0,50,
5.871,Tue Jul 03 03:40:45.165 2018,135,48,0,50,
5.879,Tue Jul 03 03:40:45.174 2018,115,40,0,49,
5.889,Tue Jul 03 03:40:45.184 2018,90,37,0,50,
5.932,Tue Jul 03 03:40:45.226 2018,56,36,0,49,
5.939,Tue Jul 03 03:40:45.234 2018,36,37,0,48,
5.946,Tue Jul 03 03:40:45.241 2018,12,37,0,49,
5.975,Tue Jul 03 03:40:45.269 2018,0,37,0,48,
5.995,Tue Jul 03 03:40:45.290 2018,0,35,0,49,
5.999,Tue Jul 03 03:40:45.293 2018,0,30,0,49,
6.029,Tue Jul 03 03:40:45.323 2018,0,28,0,47,
6.06,Tue Jul 03 03:40:45.354 2018,0,27,0,46,
6.065,Tue Jul 03 03:40:45.359 2018,0,23,0,44,
6.069,Tue Jul 03 03:40:45.364 2018,0,24,0,41,
6.074,Tue Jul 03 03:40:45.368 2018,0,25,0,41,
6.079,Tue Jul 03 03:40:45.373 2018,0,26,0,41,
6.084,Tue Jul 03 03:40:45.378 2018,0,27,0,42,
6.089,Tue Jul 03 03:40:45.384 2018,0,28,0,44,
6.094,Tue Jul 03 03:40:45.389 2018,0,28,0,42,
6.101,Tue Jul 03 03:40:45.395 2018,0,33,0,43,
6.107,Tue Jul 03 03:40:45.402 2018,0,39,0,43,
6.114,Tue Jul 03 03:40:45.408 2018,0,43,0,44,
6.119,Tue Jul 03 03:40:45.414 2018,0,47,0,45,
6.129,Tue Jul 03 03:40:45.424 2018,0,51,0,44,
6.136,Tue Jul 03 03:40:45.430 2018,0,54,0,42,
6.147,Tue Jul 03 03:40:45.441 2018,0,56,0,42,
6.156,Tue Jul 03 03:40:45.450 2018,0,57,0,37,
6.168,Tue Jul 03 03:40:45.463 2018,0,55,0,34,
6.18,Tue Jul 03 03:40:45.475 2018,0,53,0,33,
6.196,Tue Jul 03 03:40:45.490 2018,0,52,0,29,
6.202,Tue Jul 03 03:40:45.496 2018,0,51,0,28,
6.213,Tue Jul 03 03:40:45.508 2018,0,50,0,30,
6.232,Tue Jul 03 03:40:45.526 2018,0,51,0,29,
6.244,Tue Jul 03 03:40:45.539 2018,0,48,0,32,
6.249,Tue Jul 03 03:40:45.544 2018,0,49,0,32,
6.269,Tue Jul 03 03:40:45.564 2018,0,48,0,31,
6.278,Tue Jul 03 03:40:45.573 2018,0,48,0,30,
6.289,Tue Jul 03 03:40:45.584 2018,0,46,0,33,
6.314,Tue Jul 03 03:40:45.609 2018,0,43,0,35,
6.32,Tue Jul 03 03:40:45.614 2018,0,38,0,36,
6.328,Tue Jul 03 03:40:45.623 2018,0,38,0,33,
6.337,Tue Jul 03 03:40:45.632 2018,0,38,0,30,
6.345,Tue Jul 03 03:40:45.639 2018,0,38,0,27,
6.357,Tue Jul 03 03:40:45.652 2018,0,38,0,25,
6.367,Tue Jul 03 03:40:45.662 2018,0,37,0,25,
6.377,Tue Jul 03 03:40:45.672 2018,0,37,0,26,
6.402,Tue Jul 03 03:40:45.697 2018,0,36,0,25,
6.407,Tue Jul 03 03:40:45.702 2018,0,35,0,27,
6.412,Tue Jul 03 03:40:45.706 2018,0,34,0,28,
6.428,Tue Jul 03 03:40:45.723 2018,0,31,0,29,
6.432,Tue Jul 03 03:40:45.727 2018,0,30,0,28,
6.443,Tue Jul 03 03:40:45.738 2018,0,32,0,29,
6.458,Tue Jul 03 03:40:45.753 2018,0,32,0,30,
6.469,Tue Jul 03 03:40:45.764 2018,0,34,0,30,
6.479,Tue Jul 03 03:40:45.774 2018,0,35,0,31,
6.489,Tue Jul 03 03:40:45.784 2018,0,38,0,32,
6.504,Tue Jul 03 03:40:45.799 2018,1,38,0,31,
6.513,Tue Jul 03 03:40:45.808 2018,6,38,0,30,
6.526,Tue Jul 03 03:40:45.821 2018,13,37,0,29,
6.544,Tue Jul 03 03:40:45.839 2018,20,35,0,27,
6.554,Tue Jul 03 03:40:45.849 2018,25,34,0,27,
6.566,Tue Jul 03 03:40:45.861 2018,28,33,0,25,
6.578,Tue Jul 03 03:40:45.873 2018,29,30,0,26,
6.592,Tue Jul 03 03:40:45.887 2018,31,28,0,28,
6.603,Tue Jul 03 03:40:45.898 2018,33,22,0,28,
6.614,Tue Jul 03 03:40:45.909 2018,33,15,0,28,
6.623,Tue Jul 03 03:40:45.918 2018,34,14,0,29,
6.643,Tue Jul 03 03:40:45.938 2018,34,14,0,30,
6.648,Tue Jul 03 03:40:45.943 2018,33,15,0,30,
6.667,Tue Jul 03 03:40:45.962 2018,31,15,0,27,
6.678,Tue Jul 03 03:40:45.973 2018,32,17,0,29,
6.694,Tue Jul 03 03:40:45.989 2018,31,17,0,28,
6.699,Tue Jul 03 03:40:45.994 2018,27,17,0,27,
6.713,Tue Jul 03 03:40:46.008 2018,25,22,0,27,
6.729,Tue Jul 03 03:40:46.024 2018,23,25,0,30,
6.744,Tue Jul 03 03:40:46.039 2018,22,29,0,30,
6.758,Tue Jul 03 03:40:46.053 2018,16,29,0,30,
6.764,Tue Jul 03 03:40:46.059 2018,7,32,0,31,
6.786,Tue Jul 03 03:40:46.081 2018,0,33,0,31,
6.793,Tue Jul 03 03:40:46.088 2018,0,34,0,33,
6.802,Tue Jul 03 03:40:46.097 2018,0,35,0,33,
6.813,Tue Jul 03 03:40:46.108 2018,0,37,0,33,
6.823,Tue Jul 03 03:40:46.118 2018,0,39,0,36,
6.833,Tue Jul 03 03:40:46.128 2018,0,43,0,36,
6.848,Tue Jul 03 03:40:46.143 2018,0,45,0,38,
6.858,Tue Jul 03 03:40:46.153 2018,0,48,0,43,
6.869,Tue Jul 03 03:40:46.164 2018,0,50,0,44,
6.878,Tue Jul 03 03:40:46.173 2018,0,51,0,44,
6.889,Tue Jul 03 03:40:46.184 2018,0,52,0,43,
6.898,Tue Jul 03 03:40:46.193 2018,0,53,0,44,
6.908,Tue Jul 03 03:40:46.203 2018,0,54,0,46,
6.927,Tue Jul 03 03:40:46.222 2018,0,55,0,48,
6.956,Tue Jul 03 03:40:46.251 2018,0,55,0,52,
6.961,Tue Jul 03 03:40:46.256 2018,0,57,0,52,
6.966,Tue Jul 03 03:40:46.261 2018,0,56,0,53,
6.971,Tue Jul 03 03:40:46.266 2018,0,56,0,54,
6.982,Tue Jul 03 03:40:46.277 2018,0,54,0,53,
6.991,Tue Jul 03 03:40:46.286 2018,0,54,0,54,
7.014,Tue Jul 03 03:40:46.309 2018,3,56,0,56,
7.034,Tue Jul 03 03:40:46.329 2018,8,57,0,55,
7.058,Tue Jul 03 03:40:46.353 2018,12,57,0,57,
7.087,Tue Jul 03 03:40:46.382 2018,13,58,0,58,
7.107,Tue Jul 03 03:40:46.402 2018,17,57,0,57,
7.137,Tue Jul 03 03:40:46.432 2018,18,57,0,58,
7.161,Tue Jul 03 03:40:46.455 2018,21,58,0,60,
7.182,Tue Jul 03 03:40:46.476 2018,23,58,0,60,
7.206,Tue Jul 03 03:40:46.500 2018,25,59,0,60,
7.224,Tue Jul 03 03:40:46.518 2018,25,58,0,60,
7.243,Tue Jul 03 03:40:46.537 2018,25,56,0,59,
7.265,Tue Jul 03 03:40:46.559 2018,25,54,0,58,
7.288,Tue Jul 03 03:40:46.582 2018,25,52,0,58,
7.306,Tue Jul 03 03:40:46.600 2018,25,52,0,59,
7.329,Tue Jul 03 03:40:46.623 2018,26,51,0,58,
7.35,Tue Jul 03 03:40:46.645 2018,26,49,0,60,
7.374,Tue Jul 03 03:40:46.668 2018,27,49,0,61,
7.401,Tue Jul 03 03:40:46.695 2018,27,49,0,62,
7.423,Tue Jul 03 03:40:46.717 2018,28,48,0,63,
7.441,Tue Jul 03 03:40:46.735 2018,27,45,0,63,
7.459,Tue Jul 03 03:40:46.753 2018,28,45,0,64,
7.477,Tue Jul 03 03:40:46.771 2018,28,45,0,65,
7.495,Tue Jul 03 03:40:46.789 2018,29,46,0,64,
7.525,Tue Jul 03 03:40:46.819 2018,29,47,0,67,
7.549,Tue Jul 03 03:40:46.843 2018,32,44,0,67,
7.568,Tue Jul 03 03:40:46.862 2018,32,42,0,69,
7.596,Tue Jul 03 03:40:46.891 2018,31,41,0,68,
7.615,Tue Jul 03 03:40:46.909 2018,30,40,0,66,
7.632,Tue Jul 03 03:40:46.927 2018,29,40,0,68,
7.65,Tue Jul 03 03:40:46.944 2018,28,41,0,68,
7.667,Tue Jul 03 03:40:46.962 2018,28,39,0,68,
7.685,Tue Jul 03 03:40:46.980 2018,29,38,0,69,
7.715,Tue Jul 03 03:40:47.010 2018,31,36,0,69,
7.738,Tue Jul 03 03:40:47.033 2018,31,35,0,68,
7.767,Tue Jul 03 03:40:47.061 2018,34,33,0,68,
7.793,Tue Jul 03 03:40:47.088 2018,35,30,0,63,
7.816,Tue Jul 03 03:40:47.111 2018,36,29,0,62,
7.837,Tue Jul 03 03:40:47.131 2018,38,30,0,62,
7.857,Tue Jul 03 03:40:47.152 2018,39,30,0,62,
7.876,Tue Jul 03 03:40:47.171 2018,43,28,0,62,
7.895,Tue Jul 03 03:40:47.189 2018,45,28,0,62,
7.918,Tue Jul 03 03:40:47.212 2018,50,30,0,64,
7.942,Tue Jul 03 03:40:47.237 2018,53,31,0,65,
7.962,Tue Jul 03 03:40:47.257 2018,55,30,0,65,
7.989,Tue Jul 03 03:40:47.284 2018,59,31,0,63,
8.01,Tue Jul 03 03:40:47.304 2018,63,29,0,62,
8.03,Tue Jul 03 03:40:47.324 2018,68,30,0,62,
8.049,Tue Jul 03 03:40:47.343 2018,80,33,0,60,
8.072,Tue Jul 03 03:40:47.367 2018,99,38,0,60,
8.092,Tue Jul 03 03:40:47.386 2018,120,42,0,60,
8.112,Tue Jul 03 03:40:47.407 2018,147,53,0,59,
8.134,Tue Jul 03 03:40:47.429 2018,170,58,0,58,
8.155,Tue Jul 03 03:40:47.450 2018,193,60,0,54,
8.16,Tue Jul 03 03:40:47.454 2018,203,60,0,48,
8.165,Tue Jul 03 03:40:47.460 2018,200,60,0,47,
8.171,Tue Jul 03 03:40:47.466 2018,180,54,0,44,
8.176,Tue Jul 03 03:40:47.471 2018,148,43,0,46,
8.182,Tue Jul 03 03:40:47.476 2018,117,33,0,44,
8.187,Tue Jul 03 03:40:47.482 2018,82,28,0,44,
8.192,Tue Jul 03 03:40:47.487 2018,49,24,0,42,
8.198,Tue Jul 03 03:40:47.492 2018,24,24,0,43,
8.204,Tue Jul 03 03:40:47.499 2018,7,26,0,44,
8.21,Tue Jul 03 03:40:47.505 2018,0,26,0,43,
8.217,Tue Jul 03 03:40:47.512 2018,0,25,0,43,
