Time,Timestamp,X,Y,Type
176.678,Fri Jun 22 01:55:12.093 2018,1229,279, 0
176.681,Fri Jun 22 01:55:12.097 2018,1222,266, 0
176.685,Fri Jun 22 01:55:12.100 2018,1206,247, 0
176.692,Fri Jun 22 01:55:12.107 2018,1191,231, 0
176.7,Fri Jun 22 01:55:12.115 2018,1181,222, 0
176.725,Fri Jun 22 01:55:12.141 2018,1175,218, 0
176.916,Fri Jun 22 01:55:12.332 2018,1173,217, 0
176.924,Fri Jun 22 01:55:12.340 2018,1173,216, 0
177.015,Fri Jun 22 01:55:12.431 2018,1233,319, 0
177.018,Fri Jun 22 01:55:12.434 2018,1237,340, 0
177.02,Fri Jun 22 01:55:12.437 2018,1240,360, 0
177.028,Fri Jun 22 01:55:12.444 2018,1241,380, 0
177.036,Fri Jun 22 01:55:12.451 2018,1242,400, 0
177.044,Fri Jun 22 01:55:12.459 2018,1242,415, 0
177.052,Fri Jun 22 01:55:12.467 2018,1242,428, 0
177.06,Fri Jun 22 01:55:12.475 2018,1241,439, 0
177.068,Fri Jun 22 01:55:12.483 2018,1239,448, 0
177.076,Fri Jun 22 01:55:12.491 2018,1237,455, 0
177.084,Fri Jun 22 01:55:12.499 2018,1235,461, 0
177.092,Fri Jun 22 01:55:12.508 2018,1234,465, 0
177.1,Fri Jun 22 01:55:12.516 2018,1233,470, 0
177.108,Fri Jun 22 01:55:12.524 2018,1232,473, 0
177.116,Fri Jun 22 01:55:12.532 2018,1231,476, 0
177.124,Fri Jun 22 01:55:12.540 2018,1230,479, 0
177.132,Fri Jun 22 01:55:12.548 2018,1228,484, 0
177.14,Fri Jun 22 01:55:12.556 2018,1226,488, 0
177.148,Fri Jun 22 01:55:12.564 2018,1225,493, 0
177.156,Fri Jun 22 01:55:12.572 2018,1222,499, 0
177.164,Fri Jun 22 01:55:12.580 2018,1219,505, 0
177.172,Fri Jun 22 01:55:12.588 2018,1216,509, 0
177.18,Fri Jun 22 01:55:12.596 2018,1212,514, 0
177.188,Fri Jun 22 01:55:12.604 2018,1207,518, 0
177.196,Fri Jun 22 01:55:12.612 2018,1203,521, 0
177.204,Fri Jun 22 01:55:12.620 2018,1199,522, 0
177.212,Fri Jun 22 01:55:12.628 2018,1196,523, 0
177.22,Fri Jun 22 01:55:12.636 2018,1193,523, 0
177.228,Fri Jun 22 01:55:12.644 2018,1191,523, 0
177.284,Fri Jun 22 01:55:12.700 2018,1190,524, 0
177.292,Fri Jun 22 01:55:12.708 2018,1189,524, 0
177.3,Fri Jun 22 01:55:12.716 2018,1189,525, 0
177.308,Fri Jun 22 01:55:12.724 2018,1189,527, 0
177.316,Fri Jun 22 01:55:12.732 2018,1189,530, 0
177.324,Fri Jun 22 01:55:12.740 2018,1190,536, 0
177.332,Fri Jun 22 01:55:12.748 2018,1191,541, 0
177.34,Fri Jun 22 01:55:12.756 2018,1192,548, 0
177.348,Fri Jun 22 01:55:12.764 2018,1192,556, 0
177.356,Fri Jun 22 01:55:12.772 2018,1192,564, 0
177.364,Fri Jun 22 01:55:12.780 2018,1192,574, 0
177.372,Fri Jun 22 01:55:12.788 2018,1191,583, 0
177.38,Fri Jun 22 01:55:12.796 2018,1190,592, 0
177.388,Fri Jun 22 01:55:12.804 2018,1187,603, 0
177.396,Fri Jun 22 01:55:12.812 2018,1184,616, 0
177.404,Fri Jun 22 01:55:12.820 2018,1181,629, 0
177.412,Fri Jun 22 01:55:12.827 2018,1176,645, 0
177.42,Fri Jun 22 01:55:12.835 2018,1171,657, 0
177.428,Fri Jun 22 01:55:12.843 2018,1166,668, 0
177.436,Fri Jun 22 01:55:12.851 2018,1162,675, 0
177.444,Fri Jun 22 01:55:12.859 2018,1158,681, 0
177.452,Fri Jun 22 01:55:12.867 2018,1154,684, 0
177.46,Fri Jun 22 01:55:12.875 2018,1153,685, 0
177.836,Fri Jun 22 01:55:13.252 2018,1153,685, 1
177.988,Fri Jun 22 01:55:13.404 2018,1153,685, 2
178.076,Fri Jun 22 01:55:13.492 2018,1153,686, 0
178.124,Fri Jun 22 01:55:13.540 2018,1153,686, 0
178.132,Fri Jun 22 01:55:13.548 2018,1153,686, 0
178.14,Fri Jun 22 01:55:13.556 2018,1153,686, 0
178.148,Fri Jun 22 01:55:13.564 2018,1154,686, 0
178.156,Fri Jun 22 01:55:13.571 2018,1154,685, 0
178.164,Fri Jun 22 01:55:13.579 2018,1155,683, 0
178.172,Fri Jun 22 01:55:13.587 2018,1159,679, 0
178.18,Fri Jun 22 01:55:13.595 2018,1167,670, 0
178.188,Fri Jun 22 01:55:13.603 2018,1176,659, 0
178.196,Fri Jun 22 01:55:13.611 2018,1186,645, 0
178.246,Fri Jun 22 01:55:13.662 2018,1265,527, 0
178.252,Fri Jun 22 01:55:13.668 2018,1271,515, 0
178.26,Fri Jun 22 01:55:13.676 2018,1274,503, 0
178.268,Fri Jun 22 01:55:13.684 2018,1276,493, 0
178.276,Fri Jun 22 01:55:13.692 2018,1277,488, 0
178.284,Fri Jun 22 01:55:13.700 2018,1278,484, 0
178.292,Fri Jun 22 01:55:13.708 2018,1278,482, 0
178.3,Fri Jun 22 01:55:13.716 2018,1278,481, 0
178.308,Fri Jun 22 01:55:13.724 2018,1278,480, 0
178.316,Fri Jun 22 01:55:13.732 2018,1278,478, 0
178.324,Fri Jun 22 01:55:13.740 2018,1278,477, 0
178.332,Fri Jun 22 01:55:13.748 2018,1278,476, 0
178.34,Fri Jun 22 01:55:13.756 2018,1278,475, 0
178.348,Fri Jun 22 01:55:13.763 2018,1278,473, 0
178.356,Fri Jun 22 01:55:13.771 2018,1278,473, 0
178.364,Fri Jun 22 01:55:13.779 2018,1278,472, 0
178.372,Fri Jun 22 01:55:13.787 2018,1278,472, 0
178.38,Fri Jun 22 01:55:13.795 2018,1278,471, 0
178.388,Fri Jun 22 01:55:13.803 2018,1278,471, 0
178.396,Fri Jun 22 01:55:13.811 2018,1278,470, 0
178.404,Fri Jun 22 01:55:13.819 2018,1278,469, 0
178.412,Fri Jun 22 01:55:13.828 2018,1278,467, 0
178.42,Fri Jun 22 01:55:13.836 2018,1278,464, 0
178.428,Fri Jun 22 01:55:13.843 2018,1277,461, 0
178.436,Fri Jun 22 01:55:13.852 2018,1277,458, 0
178.444,Fri Jun 22 01:55:13.860 2018,1277,454, 0
178.452,Fri Jun 22 01:55:13.868 2018,1276,447, 0
178.46,Fri Jun 22 01:55:13.876 2018,1275,440, 0
178.468,Fri Jun 22 01:55:13.884 2018,1274,435, 0
178.476,Fri Jun 22 01:55:13.892 2018,1273,427, 0
178.484,Fri Jun 22 01:55:13.900 2018,1271,420, 0
178.492,Fri Jun 22 01:55:13.908 2018,1269,411, 0
178.5,Fri Jun 22 01:55:13.916 2018,1266,402, 0
178.508,Fri Jun 22 01:55:13.924 2018,1265,392, 0
178.516,Fri Jun 22 01:55:13.932 2018,1263,383, 0
178.524,Fri Jun 22 01:55:13.940 2018,1261,373, 0
178.532,Fri Jun 22 01:55:13.948 2018,1259,366, 0
178.54,Fri Jun 22 01:55:13.956 2018,1257,358, 0
178.548,Fri Jun 22 01:55:13.964 2018,1256,351, 0
178.556,Fri Jun 22 01:55:13.972 2018,1255,345, 0
178.564,Fri Jun 22 01:55:13.980 2018,1254,341, 0
178.572,Fri Jun 22 01:55:13.988 2018,1253,337, 0
178.58,Fri Jun 22 01:55:13.996 2018,1253,334, 0
178.588,Fri Jun 22 01:55:14.004 2018,1252,331, 0
178.596,Fri Jun 22 01:55:14.012 2018,1252,328, 0
178.604,Fri Jun 22 01:55:14.020 2018,1252,327, 0
178.612,Fri Jun 22 01:55:14.028 2018,1252,326, 0
178.62,Fri Jun 22 01:55:14.036 2018,1252,325, 0
178.628,Fri Jun 22 01:55:14.044 2018,1252,324, 0
178.644,Fri Jun 22 01:55:14.060 2018,1252,323, 0
179.396,Fri Jun 22 01:55:14.811 2018,1252,323, 0
179.42,Fri Jun 22 01:55:14.836 2018,1252,322, 0
179.436,Fri Jun 22 01:55:14.852 2018,1252,322, 0
179.444,Fri Jun 22 01:55:14.860 2018,1252,322, 0
179.452,Fri Jun 22 01:55:14.868 2018,1252,321, 0
179.46,Fri Jun 22 01:55:14.876 2018,1253,321, 0
179.468,Fri Jun 22 01:55:14.884 2018,1253,320, 0
179.476,Fri Jun 22 01:55:14.892 2018,1254,319, 0
179.484,Fri Jun 22 01:55:14.900 2018,1255,317, 0
179.492,Fri Jun 22 01:55:14.908 2018,1257,314, 0
179.5,Fri Jun 22 01:55:14.916 2018,1258,312, 0
179.508,Fri Jun 22 01:55:14.924 2018,1260,310, 0
179.516,Fri Jun 22 01:55:14.932 2018,1261,308, 0
179.524,Fri Jun 22 01:55:14.940 2018,1264,305, 0
179.532,Fri Jun 22 01:55:14.948 2018,1266,302, 0
179.54,Fri Jun 22 01:55:14.956 2018,1270,298, 0
179.548,Fri Jun 22 01:55:14.964 2018,1274,293, 0
179.556,Fri Jun 22 01:55:14.972 2018,1279,288, 0
179.564,Fri Jun 22 01:55:14.980 2018,1281,284, 0
179.572,Fri Jun 22 01:55:14.988 2018,1284,280, 0
179.58,Fri Jun 22 01:55:14.996 2018,1287,276, 0
179.588,Fri Jun 22 01:55:15.004 2018,1289,272, 0
179.596,Fri Jun 22 01:55:15.012 2018,1291,269, 0
179.604,Fri Jun 22 01:55:15.020 2018,1293,266, 0
179.612,Fri Jun 22 01:55:15.028 2018,1294,262, 0
179.62,Fri Jun 22 01:55:15.036 2018,1296,259, 0
179.628,Fri Jun 22 01:55:15.044 2018,1297,257, 0
179.636,Fri Jun 22 01:55:15.052 2018,1299,254, 0
179.644,Fri Jun 22 01:55:15.060 2018,1300,252, 0
179.652,Fri Jun 22 01:55:15.068 2018,1301,251, 0
179.66,Fri Jun 22 01:55:15.076 2018,1302,249, 0
179.668,Fri Jun 22 01:55:15.084 2018,1302,249, 0
179.676,Fri Jun 22 01:55:15.092 2018,1303,248, 0
179.716,Fri Jun 22 01:55:15.132 2018,1304,248, 0
213.74,Fri Jun 22 01:55:49.156 2018,1304,248, 0
213.748,Fri Jun 22 01:55:49.164 2018,1303,248, 0
213.756,Fri Jun 22 01:55:49.172 2018,1302,248, 0
213.764,Fri Jun 22 01:55:49.180 2018,1300,250, 0
213.772,Fri Jun 22 01:55:49.188 2018,1296,252, 0
213.78,Fri Jun 22 01:55:49.196 2018,1292,256, 0
213.788,Fri Jun 22 01:55:49.204 2018,1284,263, 0
213.796,Fri Jun 22 01:55:49.212 2018,1278,269, 0
213.804,Fri Jun 22 01:55:49.220 2018,1270,276, 0
213.812,Fri Jun 22 01:55:49.227 2018,1263,285, 0
213.82,Fri Jun 22 01:55:49.235 2018,1256,292, 0
213.828,Fri Jun 22 01:55:49.243 2018,1251,299, 0
213.836,Fri Jun 22 01:55:49.251 2018,1247,305, 0
213.844,Fri Jun 22 01:55:49.259 2018,1244,309, 0
213.852,Fri Jun 22 01:55:49.267 2018,1243,313, 0
213.86,Fri Jun 22 01:55:49.275 2018,1241,315, 0
213.868,Fri Jun 22 01:55:49.283 2018,1240,317, 0
213.876,Fri Jun 22 01:55:49.291 2018,1239,319, 0
213.884,Fri Jun 22 01:55:49.299 2018,1238,321, 0
213.892,Fri Jun 22 01:55:49.308 2018,1238,321, 0
213.9,Fri Jun 22 01:55:49.316 2018,1237,322, 0
213.908,Fri Jun 22 01:55:49.324 2018,1237,322, 0
213.916,Fri Jun 22 01:55:49.332 2018,1237,323, 0
213.924,Fri Jun 22 01:55:49.340 2018,1236,323, 0
213.932,Fri Jun 22 01:55:49.348 2018,1236,324, 0
213.948,Fri Jun 22 01:55:49.364 2018,1236,325, 0
213.98,Fri Jun 22 01:55:49.396 2018,1236,325, 0
213.988,Fri Jun 22 01:55:49.404 2018,1236,326, 0
213.996,Fri Jun 22 01:55:49.412 2018,1235,326, 0
214.004,Fri Jun 22 01:55:49.420 2018,1234,328, 0
214.012,Fri Jun 22 01:55:49.428 2018,1233,331, 0
214.02,Fri Jun 22 01:55:49.436 2018,1230,335, 0
214.028,Fri Jun 22 01:55:49.444 2018,1227,341, 0
214.036,Fri Jun 22 01:55:49.452 2018,1223,347, 0
214.044,Fri Jun 22 01:55:49.460 2018,1219,353, 0
214.052,Fri Jun 22 01:55:49.468 2018,1215,359, 0
214.06,Fri Jun 22 01:55:49.476 2018,1211,367, 0
214.068,Fri Jun 22 01:55:49.484 2018,1207,373, 0
214.076,Fri Jun 22 01:55:49.492 2018,1204,377, 0
214.084,Fri Jun 22 01:55:49.500 2018,1200,383, 0
214.092,Fri Jun 22 01:55:49.508 2018,1197,389, 0
214.1,Fri Jun 22 01:55:49.516 2018,1193,395, 0
214.108,Fri Jun 22 01:55:49.524 2018,1189,403, 0
214.116,Fri Jun 22 01:55:49.532 2018,1182,411, 0
214.124,Fri Jun 22 01:55:49.540 2018,1176,421, 0
214.132,Fri Jun 22 01:55:49.548 2018,1168,432, 0
214.14,Fri Jun 22 01:55:49.556 2018,1158,446, 0
214.148,Fri Jun 22 01:55:49.564 2018,1145,465, 0
214.156,Fri Jun 22 01:55:49.572 2018,1130,482, 0
214.164,Fri Jun 22 01:55:49.580 2018,1116,500, 0
214.172,Fri Jun 22 01:55:49.587 2018,1103,512, 0
214.18,Fri Jun 22 01:55:49.595 2018,1090,525, 0
214.188,Fri Jun 22 01:55:49.603 2018,1082,534, 0
214.196,Fri Jun 22 01:55:49.611 2018,1074,540, 0
214.204,Fri Jun 22 01:55:49.619 2018,1069,544, 0
214.212,Fri Jun 22 01:55:49.627 2018,1067,547, 0
214.228,Fri Jun 22 01:55:49.643 2018,1066,548, 0
214.236,Fri Jun 22 01:55:49.651 2018,1066,548, 0
214.244,Fri Jun 22 01:55:49.659 2018,1065,550, 0
214.252,Fri Jun 22 01:55:49.667 2018,1064,552, 0
214.26,Fri Jun 22 01:55:49.675 2018,1063,557, 0
214.268,Fri Jun 22 01:55:49.684 2018,1061,564, 0
214.276,Fri Jun 22 01:55:49.692 2018,1057,575, 0
214.284,Fri Jun 22 01:55:49.700 2018,1054,587, 0
214.292,Fri Jun 22 01:55:49.708 2018,1051,601, 0
214.3,Fri Jun 22 01:55:49.716 2018,1047,614, 0
214.308,Fri Jun 22 01:55:49.724 2018,1042,630, 0
214.316,Fri Jun 22 01:55:49.732 2018,1039,646, 0
214.324,Fri Jun 22 01:55:49.740 2018,1034,663, 0
214.332,Fri Jun 22 01:55:49.748 2018,1030,681, 0
214.34,Fri Jun 22 01:55:49.756 2018,1026,693, 0
214.348,Fri Jun 22 01:55:49.764 2018,1024,703, 0
214.356,Fri Jun 22 01:55:49.772 2018,1022,711, 0
214.364,Fri Jun 22 01:55:49.780 2018,1020,717, 0
214.372,Fri Jun 22 01:55:49.788 2018,1019,723, 0
214.38,Fri Jun 22 01:55:49.796 2018,1017,727, 0
214.388,Fri Jun 22 01:55:49.804 2018,1017,730, 0
214.396,Fri Jun 22 01:55:49.812 2018,1016,733, 0
214.404,Fri Jun 22 01:55:49.820 2018,1015,736, 0
214.412,Fri Jun 22 01:55:49.828 2018,1015,738, 0
214.42,Fri Jun 22 01:55:49.836 2018,1015,739, 0
214.428,Fri Jun 22 01:55:49.844 2018,1015,740, 0
214.436,Fri Jun 22 01:55:49.852 2018,1015,740, 0
214.444,Fri Jun 22 01:55:49.860 2018,1014,741, 0
214.46,Fri Jun 22 01:55:49.876 2018,1014,741, 0
214.468,Fri Jun 22 01:55:49.884 2018,1013,742, 0
214.54,Fri Jun 22 01:55:49.956 2018,1013,742, 0
214.548,Fri Jun 22 01:55:49.963 2018,1013,743, 0
214.556,Fri Jun 22 01:55:49.971 2018,1012,744, 0
214.564,Fri Jun 22 01:55:49.979 2018,1011,747, 0
214.572,Fri Jun 22 01:55:49.987 2018,1007,752, 0
214.58,Fri Jun 22 01:55:49.995 2018,1003,760, 0
214.588,Fri Jun 22 01:55:50.003 2018,999,766, 0
214.596,Fri Jun 22 01:55:50.011 2018,995,770, 0
214.604,Fri Jun 22 01:55:50.019 2018,992,775, 0
214.612,Fri Jun 22 01:55:50.027 2018,989,780, 0
214.62,Fri Jun 22 01:55:50.035 2018,986,784, 0
214.628,Fri Jun 22 01:55:50.044 2018,985,789, 0
214.636,Fri Jun 22 01:55:50.052 2018,983,795, 0
214.644,Fri Jun 22 01:55:50.060 2018,980,802, 0
214.652,Fri Jun 22 01:55:50.068 2018,978,808, 0
214.66,Fri Jun 22 01:55:50.076 2018,976,813, 0
214.668,Fri Jun 22 01:55:50.084 2018,974,818, 0
214.676,Fri Jun 22 01:55:50.092 2018,972,822, 0
214.684,Fri Jun 22 01:55:50.100 2018,971,825, 0
214.692,Fri Jun 22 01:55:50.108 2018,971,828, 0
214.7,Fri Jun 22 01:55:50.116 2018,970,830, 0
214.708,Fri Jun 22 01:55:50.124 2018,969,831, 0
214.716,Fri Jun 22 01:55:50.132 2018,969,832, 0
214.724,Fri Jun 22 01:55:50.140 2018,969,833, 0
214.74,Fri Jun 22 01:55:50.156 2018,969,834, 0
214.772,Fri Jun 22 01:55:50.188 2018,969,834, 0
214.788,Fri Jun 22 01:55:50.204 2018,969,835, 0
214.796,Fri Jun 22 01:55:50.212 2018,969,835, 0
214.804,Fri Jun 22 01:55:50.220 2018,969,836, 0
214.812,Fri Jun 22 01:55:50.228 2018,969,836, 0
214.82,Fri Jun 22 01:55:50.236 2018,969,838, 0
214.828,Fri Jun 22 01:55:50.244 2018,969,839, 0
214.836,Fri Jun 22 01:55:50.252 2018,969,840, 0
215.116,Fri Jun 22 01:55:50.532 2018,969,840, 1
215.316,Fri Jun 22 01:55:50.731 2018,969,840, 2
215.652,Fri Jun 22 01:55:51.068 2018,968,841, 0
215.668,Fri Jun 22 01:55:51.084 2018,967,841, 0
215.684,Fri Jun 22 01:55:51.099 2018,967,841, 0
215.692,Fri Jun 22 01:55:51.107 2018,968,838, 0
215.7,Fri Jun 22 01:55:51.115 2018,971,833, 0
215.708,Fri Jun 22 01:55:51.123 2018,975,829, 0
215.716,Fri Jun 22 01:55:51.131 2018,979,822, 0
215.724,Fri Jun 22 01:55:51.139 2018,984,814, 0
215.732,Fri Jun 22 01:55:51.147 2018,989,805, 0
215.74,Fri Jun 22 01:55:51.155 2018,995,795, 0
215.748,Fri Jun 22 01:55:51.163 2018,999,783, 0
215.756,Fri Jun 22 01:55:51.172 2018,1004,771, 0
215.764,Fri Jun 22 01:55:51.180 2018,1008,757, 0
215.772,Fri Jun 22 01:55:51.188 2018,1015,742, 0
215.78,Fri Jun 22 01:55:51.196 2018,1022,723, 0
215.788,Fri Jun 22 01:55:51.204 2018,1027,703, 0
215.796,Fri Jun 22 01:55:51.212 2018,1031,687, 0
215.804,Fri Jun 22 01:55:51.220 2018,1034,674, 0
215.812,Fri Jun 22 01:55:51.228 2018,1036,663, 0
215.82,Fri Jun 22 01:55:51.236 2018,1037,654, 0
215.828,Fri Jun 22 01:55:51.244 2018,1038,647, 0
215.836,Fri Jun 22 01:55:51.252 2018,1038,641, 0
215.844,Fri Jun 22 01:55:51.260 2018,1038,639, 0
215.852,Fri Jun 22 01:55:51.268 2018,1038,638, 0
215.876,Fri Jun 22 01:55:51.292 2018,1038,637, 0
215.884,Fri Jun 22 01:55:51.300 2018,1038,637, 0
