Time,RtoR
,489
,490
,482
,480
,480
,479
,471
,476
,477
,473
,472
,479
,482
,479
,481
,486
,484
,484
,491
,490
,487
,486
,489
,486
,491
,488
,485
,484
,486
,488
,492
,488
,485
,485
,486
,486
,486
,482
,486
,487
,486
,487
,483
,480
,483
,485
,485
,484
,480
,482
,483
,486
,490
,494
,491
,487
,490
,492
,495
,499
,492
,498
,494
,491
,495
,493
,493
,490
,488
,490
,493
,497
,490
,493
,497
,500
,502
,498
,494
,496
,506
,502
,509
,512
,508
,503
,499
,498
,498
,501
,505
,508
,510
,511
,517
,512
,511
,503
,500
,499
,502
,503
,510
,515
,512
,511
,517
,518
,525
,522
,514
,515
,520
,524
,510
,513
,514
,518
,517
,499
,510
,505
,505
,512
,511
,510
,510
,510
,510
,512
,509
,511
,524
,528
,531
,546
,528
,529
,530
,534
,539
,549
,554
,545
,530
,524
,517
,518
,521
,523
,522
,529
,526
,516
,512
,513
,513
,512
,515
,520
,517
,507
,514
,511
,516
,520
,520
,525
,519
,510
,519
,516
,525
,524
,515
,515
,521
,517
,519
,523
,516
,511
,510
,515
,502
,513
,510
,513
,507
,508
,506
,508
,514
,505
,503
,507
,507
,505
,506
,506
,508
,512
,505
,505
,503
,496
,491
,491
,491
,491
,488
,489
,491
,490
,492
,492
,486
,489
,487
,485
,490
,488
,491
,494
,493
,495
,487
,493
,493
,492
,497
,498
,490
,491
,493
,492
,493
,497
,499
,493
,497
,499
,502
,505
,506
,509
,510
,509
,505
,505
,499
,507
,499
,494
,500
,492
,489
,487
,490
,488
,487
,493
,492
,498
,496
,495
,495
,503
,505
,514
,522
,518
,521
,511
,514
,514
,509
,505
,514
,515
,518
,507
,506
,509
,510
,514
,519
,517
,509
,506
,503
,504
,508
,514
,517
,522
,523
,528
,527
,525
,522
,519
,526
,524
,523
,521
,521
,526
,527
,526
,526
,517
,514
,513
,517
,525
,521
,524
,524
,522
,523
,527
,526
,525
,524
,521
,514
,510
,516
,520
,524
,525
,528
,530
,527
,535
,532
,536
,539
,533
,526
,524
,531
,532
,536
,536
,524
,518
,514
,510
,512
,514
,513
,515
,519
,523
,527
,530
,525
,525
,515
,511
,509
,510
,517
,517
,523
,526
,527
,525
,526
,525
,523
,518
,515
,515
,517
,527
,531
,536
,534
,533
,523
,521
,524
,526
,529
,535
,535
,527
,524
,520
,519
,522
,524
,524
,525
,524
,526
,525
,517
,530
,528
,528
,531
,528
,525
,535
,532
,541
,537
,531
,522
,522
,526
,530
,533
,534
,529
,526
,521
,514
,522
,522
,523
,524
,524
,521
,518
,517
,519
,521
,522
,524
,527
,522
,518
,517
,519
,525
,526
,526
,528
,528
,524
,523
,518
,514
,512
,520
,523
,526
,531
,534
,530
,521
,520
,514
,516
,520
,523
,521
,524
,526
,526
,521
,518
,514
,514
,520
,526
,524
,532
,530
,524
,518
,523
,524
,525
,525
,526
,524
,519
,514
,510
,512
,517
,522
,520
,521
,528
,528
,523
,523
,516
,514
,514
,518
,520
,520
,523
,528
,523
,520
,518
,518
,522
,523
,527
,528
,527
,523
,519
,520
,524
,526
,530
,531
,527
,527
,521
,528
,527
,532
,535
,535
,526
,525
,526
,530
,531
,532
,533
,528
,516
,513
,515
,519
,516
,520
,521
,520
,513
,516
,516
,519
,519
,519
,519
,513
,508
,514
,515
,518
,523
,524
,523
,515
,521
,519
,520
,525
,521
,519
,514
,516
,522
,521
,528
,524
,520
,515
,519
,518
,521
,522
,520
,514
,517
,517
,523
,521
,522
,519
,514
,513
,514
,521
,524
,524
,526
,524
,526
,523
,519
,516
,519
,522
,524
,526
,529
,525
,520
,517
,516
,523
,523
,527
,530
,528
,522
,525
,527
,528
,530
,528
,520
,525
,523
,533
,533
,530
,527
,521
,518
,522
,525
,529
,528
,531
,527
,525
,527
,531
,535
,535
,534
,528
,525
,532
,535
,532
,534
,529
,525
,521
,525
,528
,532
,534
,533
,540
,530
,525
,523
,529
,531
,536
,533
,534
,532
,527
,523
,528
,530
,539
,537
,536
,540
,540
,531
,526
,522
,525
,528
,531
,532
,532
,530
,523
,521
,528
,527
,530
,538
,533
,528
,523
,527
,523
,528
,527
,526
,518
,525
,525
,530
,533
,534
,530
,525
,524
,528
,530
,533
,534
,535
,545
,540
,537
,535
,531
,525
,520
,516
,519
,522
,524
,522
,525
,526
,524
,522
,520
,525
,527
,531
,536
,538
,538
,524
,522
,518
,524
,527
,523
,526
,524
,530
,525
,526
,523
,520
,518
,529
,530
,530
,534
,532
,527
,520
,524
,527
,530
,530
,532
,526
,520
,517
,518
,520
,522
,522
,526
,527
,524
,520
,517
,514
,520
,524
,530
,530
,530
,526
,524
,531
,529
,531
,536
,530
,527
,522
,521
,526
,531
,529
,531
,531
,527
,523
,521
,520
,525
,528
,532
,535
,534
,528
,523
,529
,527
,524
,524
,532
,533
,529
,529
,527
,523
,514
,513
,514
,505
,513
,514
,514
,507
,514
,513
,512
,511
,516
,515
,510
,515
,512
,515
,514
,514
,513
,516
,520
,522
,521
,510
,513
,515
,518
,516
,509
,511
,512
,514
,514
,512
,513
,516
,512
,517
,515
,522
,520
,515
,521
,521
,528
,528
,522
,528
,529
,532
,534
,530
,528
,540
,537
,537
,529
,519
,521
,520
,521
,522
,511
,507
,510
,513
,513
,515
,513
,507
,513
,517
,513
,508
,516
,515
,516
,520
,524
,524
,511
,514
,519
,517
,519
,524
,524
,518
,518
,521
,519
,522
,514
,518
,522
,526
,521
,517
,518
,519
,519
,516
,514
,520
,517
,526
,531
,530
,526
,527
,528
,527
,526
,530
,530
,532
,531
,523
,527
,528
,531
,529
,520
,511
,513
,511
,508
,510
,511
,507
,506
,505
,511
,519
,518
,525
,525
,527
,522
,518
,514
,520
,523
,523
,524
,520
,518
,523
,520
,523
,521
,522
,515
,524
,526
,533
,527
,522
,516
,518
,518
,517
,523
,519
,520
,514
,520
,519
,519
,519
,514
,510
,516
,514
,518
,522
,519
,514
,512
,513
,518
,520
,522
,525
,520
,517
,513
,519
,517
,517
,518
,519
,519
,517
,512
,510
,513
,513
,518
,520
,526
,517
,516
,513
,516
,514
,519
,522
,522
,514
,510
,507
,512
,516
,518
,520
,516
,511
,515
,515
,515
,517
,505
,510
,502
,501
,496
,494
,496
,502
,502
,501
,510
,515
,517
,517
,514
,509
,506
,509
,512
,515
,515
,513
,515
,514
,513
,509
,511
,511
,514
,511
,522
,521
,524
,520
,514
,514
,517
,515
,514
,515
,509
,504
,512
,510
,513
,510
,509
,509
,512
,516
,525
,522
,518
,524
,519
,524
,521
,514
,511
,512
,511
,514
,522
,522
,513
,515
,519
,520
,522
,520
,514
,515
,521
,520
,524
,522
,521
,513
,514
,517
,516
,520
,518
,513
,514
,516
,519
,523
,516
,516
,519
,517
,520
,520
,511
,516
,516
,517
,519
,512
,514
,512
,518
,518
,517
,511
,509
,510
,515
,518
,517
,509
,507
,504
,506
,514
,510
,511
,503
,500
,494
,504
,507
,512
,510
,515
,517
,511
,503
,502
,504
,505
,500
,496
,497
,497
,506
,513
,520
,515
,509
,519
,519
,521
,527
,518
,514
,516
,518
,523
,531
,530
,521
,527
,527
,534
,527
,522
,522
,523
,529
,526
,517
,517
,517
,516
,520
,522
,514
,513
,508
,513
,514
,516
,523
,517
,510
,518
,516
,519
,519
,513
,517
,519
,521
,520
,521
,516
,512
,515
,513
,517
,523
,519
,513
,513
,515
,517
,524
,520
,518
,511
,515
,518
,519
,514
,511
,518
,524
,524
,528
,522
,517
,517
,520
,519
,520
,520
,516
,513
,517
,515
,518
,517
,509
,509
,507
,511
,510
,519
,519
,517
,509
,518
,517
,521
,519
,520
,512
,515
,516
,518
,520
,521
,517
,517
,518
,520
,521
,515
,511
,509
,509
,514
,522
,522
,513
,513
,518
,519
,520
,521
,511
,520
,520
,520
,521
,514
,508
,511
,510
,515
,517
,516
,510
,506
,509
,509
,514
,517
,521
,517
,523
,521
,524
,528
,524
,516
,518
,517
,519
,522
,521
,515
,513
,520
,524
,530
,525
,520
,516
,518
,521
,528
,526
,525
,517
,518
,516
,516
,514
,513
,507
,515
,515
,517
,518
,516
,517
,519
,519
,526
,525
,514
,516
,518
,523
,526
,520
,515
,517
,518
,525
,524
,521
,517
,520
,519
,526
,526
,519
,514
,520
,519
,521
,515
,514
,517
,518
,522
,519
,514
,515
,519
,518
,525
,515
,511
,517
,518
,519
,516
,511
,509
,512
,509
,512
,514
,513
,508
,514
,508
,511
,514
,509
,508
,510
,514
,520
,517
,521
,515
,512
,511
,510
,513
,516
,511
,505
,511
,515
,517
,518
,513
,516
,516
,518
,517
,513
,517
,517
,516
,519
,517
,512
,519
,516
,523
,521
,517
,519
,522
,524
,518
,515
,511
,516
,514
,518
,515
,511
,509
,514
,514
,511
,513
,508
,506
,511
,511
,511
,515
,515
,507
,511
,508
,514
,514
,513
,508
,514
,514
,518
,521
,512
,511
,514
,514
,516
,510
,509
,514
,511
,520
,515
,514
,514
,517
,519
,520
,514
,514
,517
,517
,520
,517
,513
,518
,520
,525
,526
,521
,514
,521
,518
,523
,524
,524
,516
,525
,523
,529
,531
,529
,534
,535
,532
,527
,517
,512
,515
,516
,513
,511
,518
,514
,518
,520
,524
,519
,518
,519
,517
,517
,517
,513
,516
,515
,510
,506
,509
,514
,519
,524
,521
,523
,515
,514
,521
,524
,524
,518
,513
,515
,518
,517
,516
,510
,505
,505
,507
,508
,509
,517
,512
,513
,509
,511
,516
,518
,520
,518
,524
,526
,528
,530
,524
,518
,521
,516
,514
,514
,512
,514
,511
,505
,504
,513
,515
,526
,522
,516
,526
,533
,531
,536
,540
,530
,538
,537
,527
,520
,528
,528
,532
,530
,527
,532
,535
,532
,526
,539
,538
,542
,536
,526
,528
,527
,527
,523
,524
,525
,521
,519
,522
,525
,528
,529
,522
,525
,528
,532
,535
,533
,533
,532
,532
,539
,538
,530
,526
,534
,532
,536
,527
,525
,530
,530
,536
,523
,524
,529
,527
,531
,524
,527
,529
,531
,527
,522
,535
,534
,533
,528
,527
,530
,529
,531
,528
,524
,528
,526
,533
,532
,526
,528
,531
,531
,532
,533
,528
,521
,520
,527
,530
,533
,531
,525
,523
,528
,525
,526
,518
,526
,520
,520
,521
,530
,529
,524
,520
,527
,529
,529
,526
,523
,525
,524
,524
,524
,517
,524
,526
,528
,533
,533
,527
,520
,527
,525
,523
,519
,518
,520
,524
,526
,525
,526
,529
,529
,515
,518
,519
,517
,516
,516
,515
,508
,515
,509
,512
,511
,506
,512
,509
,513
,514
,508
,506
,499
,497
,496
,493
,495
,499
,508
,509
,512
,508
,511
,512
,514
,517
,521
,520
,515
,518
,521
,522
,531
,535
,535
,525
,523
,526
,523
,520
,513
,520
,524
,524
,529
,531
,520
,522
,521
,523
,525
,519
,529
,533
,534
,535
,540
,526
,524
,530
,532
,537
,543
,547
,538
,530
,531
,536
,538
,544
,541
,541
,530
,526
,525
,533
,533
,539
,541
,539
,536
,529
,531
,537
,544
,554
,552
,548
,546
,533
,530
,529
,538
,541
,542
,548
,546
,540
,530
,529
,530
,538
,539
,549
,552
,555
,551
,538
,531
,532
,539
,540
,541
,552
,548
,538
,534
,535
,542
,543
,552
,555
,553
,543
,535
,533
,537
,541
,541
,547
,547
,540
,532
,526
,524
,528
,536
,537
,552
,542
,536
,535
,533
,539
,538
,539
,540
,538
,534
,525
,524
,525
,530
,535
,537
,538
,533
,527
,530
,536
,539
,541
,548
,541
,533
,531
,537
,540
,549
,549
,546
,537
,532
,536
,539
,538
,542
,540
,534
,529
,531
,537
,537
,545
,544
,545
,539
,534
,542
,544
,549
,552
,545
,544
,542
,550
,548
,548
,544
,536
,534
,538
,543
,544
,544
,543
,536
,530
,528
,537
,537
,543
,551
,553
,536
,532
,533
,538
,534
,534
,534
,532
,527
,521
,521
,526
,525
,532
,532
,533
,525
,524
,522
,529
,530
,535
,539
,531
,525
,528
,534
,540
,538
,548
,542
,538
,530
,530
,538
,537
,550
,550
,545
,534
,531
,530
,536
,537
,542
,546
,540
,535
,535
,542
,548
,549
,557
,545
,536
,542
,542
,546
,549
,542
,533
,527
,533
,537
,538
,544
,540
,535
,533
,539
,537
,543
,548
,550
,549
,537
,531
,528
,529
,531
,533
,538
,538
,530
,526
,527
,533
,538
,538
,544
,537
,535
,525
,527
,531
,533
,538
,542
,540
,533
,525
,531
,534
,537
,539
,548
,540
,532
,537
,541
,546
,545
,549
,537
,529
,531
,537
,534
,538
,538
,532
,525
,531
,534
,541
,545
,548
,537
,532
,530
,535
,534
,542
,544
,537
,532
,540
,543
,543
,552
,549
,538
,540
,540
,546
,548
,543
,535
,525
,534
,533
,537
,543
,542
,534
,530
,536
,537
,540
,537
,532
,526
,529
,535
,538
,541
,545
,534
,530
,533
,536
,539
,540
,540
,533
,526
,524
,526
,533
,532
,537
,539
,541
,529
,527
,535
,536
,545
,545
,535
,529
,528
,530
,534
,538
,536
,540
,528
,528
,532
,540
,543
,540
,535
,525
,530
,531
,536
,540
,535
,526
,524
,531
,533
,537
,540
,532
,527
,534
,535
,539
,546
,547
,540
,530
,537
,537
,541
,541
,537
,529
,527
,528
,531
,533
,538
,534
,530
,527
,534
,535
,539
,542
,533
,532
,536
,537
,537
,537
,531
,523
,525
,522
,524
,526
,527
,518
,519
,521
,522
,526
,532
,524
,523
,526
,526
,528
,534
,528
,525
,525
,527
,532
,533
,535
,528
,526
,531
,527
,527
,524
,520
,519
,523
,521
,524
,520
,521
,520
,522
,522
,520
,512
,513
,514
,517
,516
,520
,518
,514
,511
,516
,525
,528
,531
,534
,529
,522
,521
,524
,520
,521
,526
,523
,525
,519
,516
,517
,519
,522
,520
,513
,512
,516
,519
,520
,526
,527
,522
,523
,522
,528
,536
,539
,548
,548
,541
,533
,539
,547
,550
,557
,559
,553
,548
,537
,542
,543
,548
,546
,543
,535
,528
,537
,542
,547
,553
,555
,542
,537
,534
,538
,547
,547
,557
,556
,549
,542
,550
,553
,557
,562
,549
,541
,543
,546
,551
,556
,560
,547
,537
,544
,549
,548
,557
,551
,542
,541
,544
,545
,544
,536
,533
,537
,541
,553
,549
,551
,542
,546
,543
,545
,543
,529
,527
,528
,522
,524
,518
,513
,514
,519
,525
,521
,519
,525
,531
,536
,536
,530
,536
,535
,537
,534
,525
,521
,521
,516
,518
,509
,510
,512
,512
,508
,515
,518
,520
,520
,517
,512
,515
,517
,514
,516
,514
,509
,504
,505
,506
,510
,514
,514
,507
,509
,518
,519
,523
,525
,519
,513
,511
,511
,515
,514
,516
,511
,513
,515
,518
,516
,513
,512
,518
,520
,525
,522
,516
,523
,525
,529
,524
,520
,517
,519
,521
,525
,525
,528
,521
,516
,518
,522
,525
,526
,521
,523
,526
,530
,529
,524
,522
,525
,526
,534
,527
,524
,523
,526
,528
,540
,536
,533
,522
,529
,529
,532
,525
,521
,526
,527
,527
,525
,521
,521
,525
,531
,534
,530
,525
,526
,528
,532
,533
,525
,528
,532
,531
,538
,533
,527
,534
,540
,545
,543
,541
,537
,552
,552
,549
,544
,535
,531
,531
,535
,541
,545
,534
,533
,536
,540
,533
,531
,527
,530
,531
,543
,542
,544
,535
,542
,539
,551
,548
,541
,537
,532
,529
,538
,540
,541
,548
,539
,529
,529
,534
,536
,544
,545
,537
,531
,531
,541
,543
,550
,548
,549
,537
,543
,547
,548
,554
,553
,544
,540
,538
,543
,551
,553
,552
,550
,541
,547
,551
,552
,551
,544
,536
,536
,544
,548
,548
,557
,554
,546
,551
,555
,552
,542
,532
,538
,543
,543
,545
,539
,530
,537
,541
,544
,546
,546
,535
,542
,544
,548
,542
,539
,536
,545
,550
,554
,554
,546
,546
,549
,557
,550
,542
,547
,555
,554
,555
,549
,548
,549
,550
,546
,536
,528
,524
,522
,530
,531
,535
,533
,528
,524
,525
,530
,530
,533
,534
,526
,525
,522
,528
,532
,532
,536
,531
,524
,524
,520
,527
,528
,531
,535
,533
,530
,531
,534
,534
,536
,537
,532
,541
,539
,531
,528
,522
,528
,526
,526
,529
,525
,520
,524
,525
,525
,528
,529
,528
,523
,524
,529
,528
,534
,535
,531
,525
,524
,527
,529
,532
,531
,529
,524
,520
,516
,521
,522
,524
,526
,526
,522
,522
,529
,529
,537
,540
,535
,526
,528
,530
,529
,534
,537
,530
,526
,524
,527
,530
,531
,534
,531
,527
,522
,525
,527
,534
,537
,538
,537
,530
,524
,524
,525
,525
,534
,541
,537
,528
,528
,527
,528
,528
,541
,537
,533
,545
,547
,545
,544
,531
,529
,530
,532
,531
,534
,531
,527
,523
,528
,532
,536
,539
,537
,530
,539
,543
,540
,536
,525
,529
,530
,533
,531
,525
,525
,531
,529
,530
,533
,531
,526
,523
,527
,527
,531
,531
,528
,524
,530
,534
,539
,544
,544
,538
,527
,530
,533
,533
,539
,545
,542
,531
,528
,527
,530
,533
,535
,535
,535
,526
,524
,525
,526
,532
,539
,533
,527
,529
,532
,533
,538
,533
,530
,527
,531
,537
,539
,538
,528
,528
,531
,536
,538
,529
,526
,530
,532
,535
,537
,530
,528
,527
,532
,530
,532
,534
,529
,523
,530
,526
,530
,532
,530
,526
,531
,527
,530
,531
,527
,524
,527
,528
,530
,535
,536
,527
,521
,519
,516
,518
,518
,516
,513
,513
,512
,515
,516
,510
,513
,514
,519
,523
,522
,518
,516
,518
,518
,519
,514
,513
,507
,506
,506
,506
,504
,504
,507
,515
,519
,524
,527
,523
,522
,524
,531
,537
,541
,540
,532
,530
,530
,535
,541
,541
,535
,535
,545
,552
,549
,547
,541
,533
,540
,537
,541
,538
,542
,533
,525
,527
,529
,537
,543
,546
,539
,534
,531
,536
,540
,544
,543
,540
,533
,528
,534
,535
,541
,544
,544
,534
,529
,533
,537
,541
,542
,539
,534
,527
,531
,531
,538
,542
,542
,538
,533
,531
,534
,537
,539
,540
,536
,528
,524
,522
,523
,528
,530
,524
,520
,526
,528
,530
,539
,531
,520
,526
,525
,529
,526
,522
,529
,529
,529
,532
,530
,525
,521
,525
,528
,533
,538
,536
,531
,532
,541
,543
,545
,549
,544
,533
,531
,540
,541
,543
,550
,544
,532
,529
,529
,530
,532
,533
,533
,530
,525
,526
,530
,533
,534
,531
,528
,525
,526
,534
,532
,537
,533
,529
,523
,527
,526
,528
,532
,529
,524
,521
,528
,530
,531
,533
,526
,521
,525
,525
,533
,537
,534
,527
,529
,530
,532
,536
,532
,527
,530
,532
,535
,541
,541
,538
,531
,527
,527
,529
,529
,538
,532
,528
,525
,528
,533
,537
,541
,540
,536
,530
,523
,526
,524
,526
,536
,534
,530
,525
,531
,531
,539
,538
,530
,525
,524
,527
,533
,534
,537
,535
,529
,533
,537
,540
,543
,548
,544
,533
,535
,536
,535
,532
,532
,526
,520
,523
,528
,533
,536
,535
,530
,525
,530
,536
,543
,550
,542
,535
,543
,541
,547
,544
,539
,529
,529
,530
,533
,528
,524
,520
,519
,525
,527
,533
,532
,524
,524
,530
,533
,545
,545
,537
,535
,539
,544
,544
,550
,550
,541
,537
,541
,539
,544
,541
,536
,539
,538
,540
,543
,541
,533
,531
,536
,539
,547
,543
,543
,530
,531
,534
,534
,540
,542
,539
,534
,525
,530
,533
,541
,550
,553
,551
,542
,541
,547
,552
,553
,547
,540
,535
,535
,541
,547
,551
,547
,537
,537
,541
,544
,549
,548
,545
,540
,538
,540
,546
,548
,552
,546
,541
,533
,539
,543
,544
,553
,544
,535
,529
,532
,537
,539
,549
,551
,540
,536
,540
,541
,544
,550
,546
,541
,531
,535
,537
,536
,537
,531
,526
,526
,524
,533
,530
,544
,543
,531
,526
,527
,529
,537
,541
,540
,527
,530
,537
,542
,542
,547
,542
,536
,545
,549
,550
,551
,540
,539
,542
,549
,552
,552
,547
,543
,548
,553
,560
,558
,543
,545
,549
,550
,552
,552
,541
,545
,544
,548
,552
,550
,535
,532
,533
,530
,534
,534
,532
,525
,530
,531
,532
,539
,538
,538
,531
,534
,540
,542
,546
,545
,538
,532
,540
,541
,537
,535
,525
,522
,524
,527
,532
,522
,522
,525
,525
,527
,526
,520
,530
,527
,528
,524
,520
,521
,524
,524
,524
,519
,517
,523
,525
,523
,519
,517
,526
,531
,533
,530
,526
,527
,531
,532
,534
,533
,526
,536
,542
,540
,536
,522
,520
,516
,515
,521
,512
,512
,512
,513
,504
,505
,504
,513
,509
,521
,529
,523
,523
,515
,520
,521
,522
,528
,525
,520
,526
,527
,532
,533
,526
,520
,515
,516
,516
,523
,531
,536
,526
,519
,516
,513
,511
,514
,515
,508
,511
,511
,517
,519
,510
,508
,509
,513
,519
,520
,522
,514
,511
,514
,515
,523
,529
,528
,521
,525
,526
,532
,538
,536
,533
,525
,523
,520
,530
,534
,526
,520
,524
,527
,532
,537
,536
,528
,524
,526
,532
,537
,541
,537
,528
,527
,531
,531
,534
,531
,526
,523
,529
,533
,535
,540
,536
,523
,526
,529
,532
,541
,543
,532
,529
,538
,538
,537
,537
,526
,521
,524
,524
,531
,533
,524
,522
,527
,533
,537
,538
,529
,528
,534
,537
,535
,530
,523
,519
,523
,526
,529
,528
,525
,517
,522
,524
,537
,537
,540
,532
,526
,528
,528
,532
,536
,534
,522
,528
,531
,533
,533
,529
,520
,522
,524
,524
,526
,525
,522
,527
,531
,538
,535
,532
,522
,527
,525
,531
,539
,540
,533
,526
,530
,527
,534
,534
,530
,530
,534
,542
,540
,534
,537
,538
,540
,538
,530
,529
,529
,529
,522
,517
,515
,511
,513
,512
,510
,508
,511
,515
,518
,522
,515
,517
,516
,521
,525
,530
,525
,520
,520
,522
,531
,536
,535
,532
,530
,536
,536
,540
,534
,530
,531
,534
,544
,540
,529
,524
,533
,535
,537
,529
,524
,528
,531
,533
,533
,528
,523
,526
,529
,533
,531
,525
,524
,526
,533
,526
,527
,521
,518
,522
,526
,531
,536
,530
,522
,527
,527
,528
,528
,522
,518
,517
,521
,523
,529
,532
,522
,520
,526
,526
,528
,527
,520
,529
,529
,536
,527
,523
,529
,538
,539
,534
,529
,533
,533
,534
,534
,527
,525
,528
,534
,530
,532
,528
,530
,535
,538
,537
,527
,532
,532
,537
,534
,528
,522
,523
,523
,532
,531
,526
,521
,525
,528
,531
,527
,523
,521
,521
,524
,524
,522
,518
,524
,523
,531
,528
,529
,521
,528
,525
,527
,528
,525
,524
,530
,538
,543
,536
,535
,547
,545
,544
,536
,531
,535
,535
,539
,531
,526
,527
,534
,540
,535
,528
,534
,534
,537
,534
,529
,533
,539
,540
,535
,528
,536
,539
,538
,533
,528
,532
,534
,540
,538
,530
,531
,531
,538
,531
,529
,526
,531
,535
,528
,527
,531
,539
,539
,539
,532
,541
,539
,546
,545
,540
,539
,545
,547
,546
,540
,535
,543
,537
,542
,537
,530
,529
,527
,533
,536
,537
,538
,530
,528
,520
,525
,526
,524
,522
,520
,517
,525
,524
,527
,525
,518
,522
,521
,521
,521
,517
,519
,520
,530
,533
,529
,531
,535
,542
,545
,544
,533
,540
,539
,534
,526
,528
,531
,530
,535
,527
,528
,532
,528
,534
,524
,521
,528
,527
,532
,535
,527
,520
,525
,523
,525
,526
,526
,522
,524
,525
,528
,529
,529
,524
,526
,530
,532
,540
,537
,523
,524
,525
,525
,530
,533
,526
,523
,517
,519
,519
,521
,523
,520
,519
,515
,521
,520
,525
,524
,516
,515
,517
,517
,522
,526
,525
,521
,518
,521
,530
,525
,528
,520
,516
,518
,517
,526
,525
,525
,515
,520
,520
,523
,519
,518
,511
,512
,512
,515
,518
,525
,524
,526
,520
,525
,522
,529
,535
,538
,534
,524
,530
,530
,539
,539
,533
,525
,530
,534
,542
,542
,535
,531
,532
,529
,534
,539
,537
,528
,525
,523
,528
,530
,525
,515
,514
,513
,517
,520
,521
,520
,516
,520
,525
,530
,533
,530
,523
,522
,527
,527
,533
,531
,527
,520
,522
,523
,530
,527
,526
,521
,521
,522
,530
,531
,528
,520
,520
,525
,530
,538
,542
,537
,530
,524
,526
,528
,529
,530
,522
,519
,518
,521
,525
,527
,531
,525
,519
,520
,522
,527
,529
,527
,523
,520
,522
,525
,531
,529
,523
,520
,518
,518
,521
,525
,525
,521
,520
,524
,527
,533
,533
,531
,524
,521
,522
,524
,527
,526
,524
,516
,515
,520
,526
,532
,537
,529
,526
,523
,524
,527
,531
,530
,530
,522
,519
,520
,522
,526
,527
,524
,516
,520
,523
,528
,533
,534
,526
,525
,528
,533
,537
,535
,531
,528
,534
,534
,535
