Time,Timestamp,X,Y,Type
7.557,Tue Jun 26 03:43:04.851 2018,430,383, 0
7.564,Tue Jun 26 03:43:04.858 2018,430,383, 0
7.572,Tue Jun 26 03:43:04.866 2018,431,384, 0
7.58,Tue Jun 26 03:43:04.874 2018,432,386, 0
7.588,Tue Jun 26 03:43:04.882 2018,435,388, 0
7.597,Tue Jun 26 03:43:04.891 2018,436,391, 0
7.604,Tue Jun 26 03:43:04.898 2018,438,393, 0
7.612,Tue Jun 26 03:43:04.906 2018,439,394, 0
7.62,Tue Jun 26 03:43:04.914 2018,441,397, 0
7.628,Tue Jun 26 03:43:04.922 2018,442,398, 0
7.636,Tue Jun 26 03:43:04.930 2018,443,399, 0
7.644,Tue Jun 26 03:43:04.938 2018,445,399, 0
7.652,Tue Jun 26 03:43:04.946 2018,446,401, 0
7.66,Tue Jun 26 03:43:04.954 2018,448,402, 0
7.668,Tue Jun 26 03:43:04.962 2018,451,402, 0
7.676,Tue Jun 26 03:43:04.970 2018,454,403, 0
7.684,Tue Jun 26 03:43:04.978 2018,458,404, 0
7.692,Tue Jun 26 03:43:04.986 2018,465,405, 0
7.7,Tue Jun 26 03:43:04.994 2018,473,407, 0
7.708,Tue Jun 26 03:43:05.002 2018,484,410, 0
7.716,Tue Jun 26 03:43:05.010 2018,496,412, 0
7.724,Tue Jun 26 03:43:05.018 2018,515,416, 0
7.732,Tue Jun 26 03:43:05.026 2018,537,421, 0
7.74,Tue Jun 26 03:43:05.035 2018,561,427, 0
7.748,Tue Jun 26 03:43:05.042 2018,584,431, 0
7.756,Tue Jun 26 03:43:05.050 2018,609,437, 0
7.764,Tue Jun 26 03:43:05.058 2018,632,442, 0
7.772,Tue Jun 26 03:43:05.066 2018,653,446, 0
7.78,Tue Jun 26 03:43:05.074 2018,680,450, 0
7.788,Tue Jun 26 03:43:05.083 2018,698,453, 0
7.797,Tue Jun 26 03:43:05.091 2018,710,455, 0
7.804,Tue Jun 26 03:43:05.099 2018,719,456, 0
7.812,Tue Jun 26 03:43:05.106 2018,724,457, 0
7.82,Tue Jun 26 03:43:05.114 2018,724,457, 0
7.828,Tue Jun 26 03:43:05.122 2018,725,457, 0
8.044,Tue Jun 26 03:43:05.338 2018,725,457, 0
8.052,Tue Jun 26 03:43:05.346 2018,723,458, 0
8.06,Tue Jun 26 03:43:05.354 2018,720,461, 0
8.068,Tue Jun 26 03:43:05.362 2018,718,462, 0
8.076,Tue Jun 26 03:43:05.370 2018,715,464, 0
8.084,Tue Jun 26 03:43:05.378 2018,712,465, 0
