"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session","EDA","HR"
2018-09-04 13:05:56,71,0.00323758401738404,0.0038569323,88,10.4,"RestingBaseline",0.008966,99.17
2018-09-04 13:05:57,72,0.00323437524180151,0.0039319475862069,86,10.2,"RestingBaseline",0.008966,99.3
2018-09-04 13:05:58,73,0.00323072557522232,0.00354826033333333,84,10.2,"RestingBaseline",0.00864575,99.25
2018-09-04 13:05:59,74,0.00322655964455956,0.00286578566666667,81,10.1,"RestingBaseline",0.00864575,99.12
2018-09-04 13:06:00,75,0.00322197049103085,0.00311433596666667,82,10.1,"RestingBaseline",0.0096065,98.97
2018-09-04 13:06:01,76,0.0032170293606956,0.0030935686,85,10,"RestingBaseline",0.008966,98.82
2018-09-04 13:06:02,77,0.00321183327796832,0.0033075283,89,10,"RestingBaseline",0.008966,98.67
2018-09-04 13:06:03,78,0.00320649630305135,0.0033517272,94,9.6,"RestingBaseline",0.00800525,98.4
2018-09-04 13:06:04,79,0.00320114193987189,0.00303252676666667,95,9.6,"RestingBaseline",0.00864575,98.13
2018-09-04 13:06:05,80,0.0031958967754007,0.00312976503333333,94,9.6,"RestingBaseline",0.00928625,97.9
2018-09-04 13:06:06,81,0.00319088499170801,0.0027450073,93,9.6,"RestingBaseline",0.00800525,97.72
2018-09-04 13:06:07,82,0.00318622321911808,0.00280560576666667,86,9.5,"RestingBaseline",0.0083255,97.55
2018-09-04 13:06:08,83,0.00318201523343883,0.0032689722,81,9.5,"RestingBaseline",0.00864575,97.38
2018-09-04 13:06:09,84,0.00317834620072273,0.00350259973333333,84,9.5,"RestingBaseline",0.00864575,97.18
2018-09-04 13:06:10,85,0.00317527655309638,0.00266648616666667,86,9.5,"RestingBaseline",0.00864575,96.93
2018-09-04 13:06:11,86,0.00317283611959246,0.00233260893333333,91,9.1,"RestingBaseline",0.00864575,96.65
2018-09-04 13:06:12,87,0.00317101967246155,0.0024117795,92,9.1,"RestingBaseline",0.00864575,96.37
2018-09-04 13:06:13,88,0.00316978528717899,0.0026973784,90,8.8,"RestingBaseline",0.007685,96.1
2018-09-04 13:06:14,89,0.00316905660397965,0.00291805153333333,89,8.8,"RestingBaseline",0.00864575,95.87
2018-09-04 13:06:15,90,0.00316872922208055,0.00361425356666667,84,8.8,"RestingBaseline",0.0083255,95.68
2018-09-04 13:06:16,91,0.00316868035898297,0.00289901353333333,81,8.8,"RestingBaseline",0.00928625,95.5
2018-09-04 13:06:17,92,0.00316878001530744,0.0032444792,83,8.5,"RestingBaseline",0.0083255,95.35
2018-09-04 13:06:18,93,0.00316890154968481,0.0037295092,87,8.5,"RestingBaseline",0.00864575,95.18
2018-09-04 13:06:19,94,0.0031689312557255,0.00324861196551724,91,8.3,"RestingBaseline",0.0096065,95.02
2018-09-04 13:06:20,95,0.00316877031059923,0.0029649165483871,97,8.3,"RestingBaseline",0.00992675,94.87
2018-09-04 13:06:21,96,0.00316833005289458,0.0032203384,98,8.1,"RestingBaseline",0.0096065,94.67
