Time,RtoR
,888
,899
,876
,871
,881
,874
,844
,851
,865
,863
,836
,853
,868
,872
,849
,852
,868
,882
,857
,850
,875
,886
,876
,870
,879
,870
,838
,864
,876
,862
,825
,855
,874
,851
,834
,878
,893
,868
,861
,882
,898
,864
,881
,898
,907
,876
,877
,900
,897
,881
,879
,896
,902
,870
,889
,911
,890
,850
,863
,886
,882
,843
,860
,883
,875
,841
,865
,871
,833
,844
,825
,792
,778
,756
,760
,777
,786
,778
,750
,748
,763
,776
,795
,787
,765
,760
,791
,367
,115
,335
,853
,853
,811
,803
,822
,850
,834
,804
,818
,855
,885
,892
,894
,881
,859
,825
,791
,770
,762
,768
,786
,778
,771
,804
,839
,859
,828
,811
,845
,891
,914
,894
,885
,875
,855
,850
,850
,840
,818
,823
,867
,909
,906
,881
,855
,867
,865
,840
,845
,861
,856
,863
,852
,824
,810
,833
,858
,857
,814
,834
,854
,869
,869
,854
,837
,851
,880
,891
,897
,900
,874
,837
,861
,879
,888
,858
,841
,851
,877
,894
,898
,876
,876
,888
,892
,876
,850
,875
,887
,861
,851
,834
,860
,887
,896
,882
,870
,857
,842
,804
,807
,853
,867
,862
,880
,856
,906
,931
,928
,951
,941
,909
,877
,904
,925
,936
,908
,848
,833
,889
,941
,978
,916
,944
,966
,976
,959
,952
,965
,972
,941
,953
,960
,958
,908
,915
,942
,954
,930
,941
,937
,915
,920
,941
,945
,915
,935
,945
,929
,909
,921
,915
,887
,887
,918
,928
,909
,933
,943
,935
,914
,920
,939
,912
,899
,914
,904
,866
,903
,918
,898
,882
,907
,900
,870
,888
,906
,919
,909
,867
,898
,910
,889
,874
,912
,902
,866
,830
,795
,797
,812
,845
,896
,883
,882
,899
,851
,831
,837
,826
,831
,855
,881
,844
,893
,924
,929
,881
,829
,810
,860
,938
,919
,927
,920
,944
,950
,939
,930
,912
,912
,902
,899
,861
,887
,913
,922
,890
,918
,915
,901
,865
,891
,912
,910
,884
,882
,887
,882
,905
,922
,933
,932
,926
,923
,901
,897
,889
,886
,868
,861
,853
,851
,832
,812
,796
,814
,829
,845
,854
,845
,856
,870
,875
,847
,840
,811
,796
,788
,795
,817
,834
,849
,889
,881
,866
,840
,825
,804
,790
,801
,806
,795
,811
,802
,813
,804
,771
,776
,810
,851
,838
,832
,853
,835
,830
,858
,856
,833
,849
,853
,846
,865
,893
,893
,873
,893
,904
,917
,895
,904
,912
,897
,879
,903
,910
,894
,914
,910
,879
,880
,908
,898
,880
,912
,925
,906
,877
,891
,905
,925
,899
,903
,924
,952
,934
,896
,927
,929
,925
,879
,878
,903
,927
,937
,903
,926
,925
,898
,898
,904
,884
,874
,889
,874
,859
,877
,881
,855
,876
,871
,869
,846
,869
,880
,872
,857
,861
,847
,826
,799
,819
,873
,903
,915
,909
,918
,922
,907
,897
,879
,860
,874
,844
,863
,882
,886
,844
,858
,846
,837
,826
,802
,817
,815
,788
,767
,777
,813
,843
,827
,796
,794
,824
,867
,894
,911
,914
,922
,923
,920
,928
,928
,896
,868
,903
,938
,910
,903
,904
,896
,887
,855
,879
,893
,903
,870
,823
,812
,851
,913
,948
,941
,861
,838
,863
,920
,945
,959
,961
,967
,968
,970
,950
,916
,953
,976
,990
,992
,950
,896
,884
,914
,949
,973
,972
,971
,937
,906
,929
,950
,949
,968
,962
,939
,954
,952
,959
,973
,951
,927
,947
,954
,931
,922
,904
,886
,866
,860
,860
,846
,820
,821
,855
,867
,868
,857
,853
,883
,906
,905
,913
,903
,898
,918
,925
,925
,912
,876
,880
,904
,924
,933
,912
,881
,901
,909
,919
,903
,879
,912
,919
,917
,889
,866
,903
,917
,905
,884
,887
,918
,923
,913
,872
,879
,910
,914
,886
,893
,899
,903
,884
,864
,904
,926
,926
,891
,919
,911
,919
,916
,872
,903
,921
,913
,893
,907
,943
,931
,911
,888
,857
,877
,922
,959
,955
,922
,934
,956
,965
,969
,933
,903
,953
,960
,965
,949
,930
,948
,975
,971
,938
,914
,957
,965
,972
,940
,942
,960
,969
,958
,915
,926
,939
,951
,912
,900
,925
,951
,946
,912
,908
,929
,938
,923
,888
,925
,939
,957
,928
,894
,930
,935
,924
,889
,867
,900
,922
,920
,928
,908
,943
,968
,967
,936
,908
,932
,937
,944
,907
,892
,934
,947
,961
,939
,927
,962
,953
,960
,934
,913
,935
,944
,949
,901
,907
,941
,939
,912
,893
,940
,951
,948
,937
,917
,937
,947
,950
,907
,878
,910
,931
,935
,903
,732
,1081
,925
,909
,880
,896
,929
,944
,956
,935
,906
,907
,928
,917
,917
,888
,913
,937
,944
,945
,906
,914
,927
,953
,916
,908
,936
,945
,917
,898
,928
,941
,908
,889
,908
,930
,932
,922
,887
,885
,921
,936
,908
,865
,899
,925
,929
,926
,909
,896
,929
,929
,861
,810
,817
,869
,919
,874
,825
,829
,854
,874
,876
,875
,872
,853
,826
,815
,805
,800
,826
,849
,833
,867
,887
,894
,892
,873
,894
,867
,838
,860
,882
,906
,868
,903
,911
,904
,863
,881
,899
,898
,880
,846
,865
,882
,865
,859
,870
,834
,854
,857
,845
,826
,843
,834
,814
,828
,825
,830
,812
,825
,829
,830
,822
,835
,856
,831
,814
,823
,840
,825
,792
,786
,791
,784
,789
,814
,836
,821
,811
,833
,823
,809
,792
,771
,783
,804
,815
,801
,795
,817
,823
,803
,791
,794
,790
,770
,763
,774
,763
,747
,756
,772
,767
,775
,796
,813
,830
,814
,828
,839
,843
,807
,804
,815
,799
,806
,830
,857
,848
,881
,867
,833
,820
,828
,821
,814
,811
,801
,820
,842
,864
,851
,860
,870
,872
,842
,868
,887
,887
,867
,884
,869
,848
,874
,894
,888
,875
,905
,888
,874
,885
,871
,849
,856
,849
,845
,830
,859
,878
,882
,843
,840
,864
,883
,866
,891
,911
,912
,881
,879
,878
,868
,850
,837
,847
,835
,854
,870
,864
,845
,883
,897
,898
,872
,878
,874
,866
,887
,903
,886
,875
,874
,860
,835
,822
,823
,829
,833
,798
,775
,798
,803
,850
,882
,856
,844
,855
,823
,821
,844
,855
,823
,845
,857
,848
,826
,860
,876
,849
,878
,876
,881
,868
,898
,909
,928
,922
,891
,897
,915
,896
,892
,890
,854
,866
,858
,847
,862
,861
,861
,865
,868
,865
,868
,879
,879
,848
,861
,863
,853
,855
,855
,846
,878
,892
,870
,894
,884
,866
,885
,879
,850
,880
,888
,883
,847
,858
,874
,863
,862
,878
,897
,880
,841
,856
,864
,865
,864
,865
,855
,865
,854
,831
,846
,872
,879
,848
,868
,890
,901
,873
,865
,877
,895
,849
,855
,855
,846
,842
,852
,871
,849
,858
,879
,883
,902
,877
,863
,885
,897
,886
,845
,864
,854
,840
,788
,778
,798
,826
,815
,810
,829
,833
,810
,842
,847
,826
,848
,849
,838
,858
,877
,878
,894
,882
,857
,886
,893
,887
,875
,889
,853
,863
,896
,887
,848
,871
,888
,901
,891
,857
,871
,884
,881
,843
,864
,888
,895
,881
,843
,874
,889
,849
,841
,876
,899
,877
,877
,911
,926
,941
,949
,917
,924
,930
,920
,894
,925
,946
,949
,892
,896
,905
,879
,894
,917
,908
,908
,924
,881
,897
,908
,922
,904
,911
,926
,912
,914
,894
,866
,882
,880
,869
,901
,885
,869
,888
,894
,915
,901
,884
,901
,906
,875
,915
,917
,885
,911
,936
,944
,947
,944
,899
,903
,914
,923
,884
,924
,940
,964
,906
,922
,938
,938
,931
,844
,804
,834
,962
,1011
,1017
,1021
,1000
,1006
,993
,978
,971
,958
,941
,937
,935
,892
,908
,915
,895
,895
,899
,901
,867
,898
,901
,910
,896
,865
,865
,864
,856
,862
,878
,855
,834
,876
,886
,898
,877
,867
,876
,877
,873
,844
,856
,863
,875
,855
,839
,852
,846
,818
,842
,861
,840
,838
,859
,844
,830
,844
,843
,848
,852
,843
,811
,827
,829
,825
,798
,817
,823
,814
,832
,847
,852
,833
,814
,806
,784
,791
,819
,796
,790
,796
,816
,827
,796
,772
,765
,758
,779
,798
,787
,777
,816
,803
,785
,827
,855
,837
,846
,860
,821
,813
,821
,816
,816
,821
,789
,797
,814
,811
,809
,787
,793
,791
,773
,773
,795
,788
,807
,836
,826
,815
,854
,840
,822
,806
,789
,775
,742
,739
,738
,726
,729
,763
,758
,797
,811
,830
,838
,822
,809
,837
,845
,819
,819
,824
,821
,816
,822
,792
,805
,816
,808
,832
,821
,827
,842
,834
,804
,823
,832
,823
,823
,845
,830
,815
,835
,826
,826
,846
,825
,826
,603
,1009
,823
,837
,801
,808
,805
,777
,805
,810
,788
,812
,834
,819
,825
,848
,843
,821
,819
,817
,782
,831
,852
,825
,844
,875
,863
,873
,896
,879
,861
,880
,884
,833
,857
,874
,832
,841
,857
,845
,841
,863
,865
,852
,870
,859
,840
,802
,842
,883
,835
,860
,899
,876
,860
,892
,861
,834
,872
,905
,869
,857
,903
,906
,878
,877
,904
,900
,887
,881
,873
,856
,869
,847
,806
,825
,858
,825
,822
,838
,831
,835
,867
,858
,835
,843
,853
,839
,841
,847
,820
,843
,824
,809
,867
,870
,847
,882
,898
,902
,869
,906
,912
,884
,874
,902
,895
,869
,884
,909
,898
,881
,892
,886
,846
,873
,891
,847
,876
,879
,859
,861
,872
,855
,853
,855
,837
,859
,870
,818
,862
,873
,840
,856
,885
,859
,888
,882
,850
,882
,889
,859
,887
,914
,877
,881
,890
,886
,868
,888
,883
,863
,886
,866
,888
,871
,844
,874
,894
,864
,881
,879
,858
,886
,901
,882
,881
,911
,891
,860
,867
,865
,834
,851
,860
,850
,845
,876
,887
,850
,853
,869
,866
,863
,876
,889
,878
,866
,865
,813
,838
,847
,811
,860
,855
,838
,875
,880
,870
,887
,903
,903
,861
,858
,875
,850
,841
,848
,834
,855
,857
,840
,878
,869
,874
,868
,867
,814
,826
,843
,821
,816
,849
,848
,816
,846
,843
,826
,850
,871
,855
,877
,886
,848
,872
,880
,892
,880
,883
,834
,843
,870
,860
,840
,883
,865
,854
,890
,888
,856
,850
,843
,804
,790
,852
,871
,882
,901
,908
,854
,883
,895
,869
,829
,840
,855
,829
,841
,856
,853
,855
,878
,853
,839
,869
,863
,834
,846
,875
,889
,846
,854
,858
,836
,838
,865
,866
,839
,848
,859
,851
,855
,871
,863
,833
,850
,866
,835
,851
,874
,864
,847
,888
,887
,841
,857
,878
,867
,858
,859
,836
,836
,861
,872
,848
,881
,899
,844
,1709
,802
,775
,801
,833
,830
,817
,860
,882
,847
,858
,890
,880
,858
,863
,849
,848
,874
,874
,834
,866
,890
,870
,849
,881
,872
,828
,858
,892
,843
,859
,905
,872
,828
,856
,881
,883
,872
,873
,869
,839
,854
,872
,871
,912
,949
,989
,948
,939
,963
,960
,927
,856
,810
,833
,865
,911
,936
,932
,925
,931
,939
,940
,944
,938
,940
,938
,892
,896
,910
,919
,881
,879
,904
,908
,922
,910
,898
,915
,919
,913
,906
,876
,884
,910
,916
,873
,877
,888
,880
,853
,856
,877
,895
,874
,873
,892
,894
,859
,839
,824
,813
,807
,782
,764
,768
,794
,851
,898
,891
,842
,862
,870
,886
,850
,862
,880
,892
,864
,831
,882
,865
,832
,847
,893
,899
,865
,865
,872
,892
,883
,860
,902
,925
,920
,899
,899
,899
,900
,879
,888
,894
,880
,857
,842
,876
,877
,883
,869
,863
,873
,894
,893
,874
,890
,890
,892
,870
,866
,885
,884
,866
,869
,885
,892
,853
,859
,874
,877
,864
,864
,898
,894
,873
,853
,868
,877
,874
,840
,862
,874
,892
,881
,867
,870
,870
,840
,844
,856
,846
,840
,834
,847
,852
,835
,836
,861
,832
,826
,854
,845
,829
,815
,833
,834
,821
,843
,863
,857
,842
,823
,819
,816
,833
,820
,802
,831
,842
,828
,824
,829
,853
,822
,832
,824
,824
,811
,830
,861
,865
,842
,830
,843
,865
,861
,846
,861
,864
,879
,861
,860
,868
,876
,851
,857
,866
,885
,873
,853
,864
,865
,851
,836
,843
,847
,835
,840
,846
,847
,820
,829
,848
,862
,865
,857
,887
,902
,884
,890
,899
,890
,852
,852
,865
,849
,829
,856
,879
,878
,876
,893
,911
,891
,897
,919
,919
,893
,901
,906
,919
,887
,890
,898
,888
,882
,888
,869
,839
,851
,827
,850
,859
,846
,854
,866
,845
,837
,843
,831
,840
,858
,860
,855
,871
,857
,843
,849
,855
,848
,811
,797
,808
,798
,802
,830
,850
,853
,875
,880
,870
,878
,882
,864
,848
,857
,872
,856
,845
,856
,860
,820
,823
,850
,845
,854
,858
,837
,856
,856
,832
,850
,829
,805
,816
,824
,836
,843
,821
,776
,760
,796
,849
,892
,907
,914
,912
,927
,908
,918
,912
,842
,835
,870
,889
,877
,888
,888
,927
,933
,943
,903
,875
,851
,843
,841
,801
,795
,822
,843
,858
,865
,881
,868
,860
,858
,841
,827
,802
,772
,774
,771
,761
,763
,768
,976
,875
,371
,350
,706
,1244
,108
,1221
,550
,1216
,57
,1167
,404
,1709
,388
,482
,276
,191
