Time,Timestamp,LeftClick,RightClick,LeftSide,RightSide
5.22,Sun Jul 08 02:11:11.100 2018,0,0,0,0,
5.227,Sun Jul 08 02:11:11.107 2018,0,0,0,0,
5.23,Sun Jul 08 02:11:11.109 2018,0,0,0,0,
5.235,Sun Jul 08 02:11:11.115 2018,0,0,0,0,
5.238,Sun Jul 08 02:11:11.118 2018,0,0,0,0,
5.241,Sun Jul 08 02:11:11.121 2018,0,0,0,0,
5.244,Sun Jul 08 02:11:11.123 2018,0,0,0,0,
5.287,Sun Jul 08 02:11:11.167 2018,0,0,0,0,
5.319,Sun Jul 08 02:11:11.200 2018,0,0,0,0,
5.322,Sun Jul 08 02:11:11.202 2018,0,0,0,0,
5.333,Sun Jul 08 02:11:11.213 2018,0,0,0,0,
5.337,Sun Jul 08 02:11:11.217 2018,0,0,0,0,
5.371,Sun Jul 08 02:11:11.251 2018,0,0,0,0,
5.386,Sun Jul 08 02:11:11.267 2018,0,0,0,0,
5.396,Sun Jul 08 02:11:11.276 2018,0,0,0,0,
5.416,Sun Jul 08 02:11:11.296 2018,0,0,0,0,
5.419,Sun Jul 08 02:11:11.299 2018,0,0,0,0,
5.446,Sun Jul 08 02:11:11.327 2018,0,0,0,0,
5.463,Sun Jul 08 02:11:11.343 2018,0,0,0,0,
5.474,Sun Jul 08 02:11:11.354 2018,0,0,0,0,
5.489,Sun Jul 08 02:11:11.369 2018,0,0,0,0,
5.512,Sun Jul 08 02:11:11.391 2018,0,0,0,0,
5.524,Sun Jul 08 02:11:11.403 2018,0,0,0,0,
5.54,Sun Jul 08 02:11:11.420 2018,0,0,0,0,
5.553,Sun Jul 08 02:11:11.433 2018,0,0,0,0,
5.598,Sun Jul 08 02:11:11.478 2018,0,0,0,0,
5.612,Sun Jul 08 02:11:11.491 2018,0,0,0,0,
5.615,Sun Jul 08 02:11:11.494 2018,0,0,0,0,
5.618,Sun Jul 08 02:11:11.497 2018,0,0,0,0,
5.62,Sun Jul 08 02:11:11.500 2018,0,0,0,0,
5.623,Sun Jul 08 02:11:11.503 2018,0,0,0,0,
5.626,Sun Jul 08 02:11:11.506 2018,0,0,0,0,
5.63,Sun Jul 08 02:11:11.510 2018,0,0,0,0,
5.634,Sun Jul 08 02:11:11.514 2018,0,0,0,0,
5.637,Sun Jul 08 02:11:11.517 2018,0,0,0,0,
5.641,Sun Jul 08 02:11:11.520 2018,0,0,0,0,
5.647,Sun Jul 08 02:11:11.526 2018,0,0,0,0,
5.649,Sun Jul 08 02:11:11.529 2018,0,0,0,0,
5.654,Sun Jul 08 02:11:11.534 2018,0,0,0,0,
5.664,Sun Jul 08 02:11:11.544 2018,0,0,0,0,
5.67,Sun Jul 08 02:11:11.550 2018,0,0,0,0,
5.674,Sun Jul 08 02:11:11.554 2018,0,0,0,0,
5.687,Sun Jul 08 02:11:11.567 2018,0,0,0,0,
5.71,Sun Jul 08 02:11:11.590 2018,0,0,0,0,
5.713,Sun Jul 08 02:11:11.593 2018,0,0,0,0,
5.716,Sun Jul 08 02:11:11.596 2018,0,0,0,0,
5.726,Sun Jul 08 02:11:11.606 2018,0,0,0,0,
5.729,Sun Jul 08 02:11:11.609 2018,0,0,0,0,
5.732,Sun Jul 08 02:11:11.612 2018,0,0,0,0,
5.737,Sun Jul 08 02:11:11.617 2018,0,0,0,0,
5.75,Sun Jul 08 02:11:11.630 2018,0,0,0,0,
5.755,Sun Jul 08 02:11:11.635 2018,0,0,0,0,
5.758,Sun Jul 08 02:11:11.639 2018,0,0,0,0,
5.762,Sun Jul 08 02:11:11.643 2018,0,0,0,0,
5.774,Sun Jul 08 02:11:11.654 2018,0,0,0,0,
5.78,Sun Jul 08 02:11:11.660 2018,0,0,0,0,
5.784,Sun Jul 08 02:11:11.664 2018,0,0,0,0,
5.788,Sun Jul 08 02:11:11.668 2018,0,0,0,0,
5.791,Sun Jul 08 02:11:11.672 2018,0,0,0,0,
5.794,Sun Jul 08 02:11:11.675 2018,0,0,0,0,
5.797,Sun Jul 08 02:11:11.678 2018,0,0,0,0,
5.801,Sun Jul 08 02:11:11.681 2018,0,0,0,0,
5.804,Sun Jul 08 02:11:11.685 2018,0,0,0,0,
5.811,Sun Jul 08 02:11:11.691 2018,0,0,0,0,
5.817,Sun Jul 08 02:11:11.697 2018,0,0,0,0,
5.821,Sun Jul 08 02:11:11.702 2018,0,0,0,0,
5.828,Sun Jul 08 02:11:11.708 2018,0,0,0,0,
5.851,Sun Jul 08 02:11:11.732 2018,0,0,0,0,
5.874,Sun Jul 08 02:11:11.754 2018,0,0,0,0,
5.876,Sun Jul 08 02:11:11.757 2018,0,0,0,0,
5.89,Sun Jul 08 02:11:11.769 2018,0,0,0,0,
5.92,Sun Jul 08 02:11:11.800 2018,0,0,0,0,
5.923,Sun Jul 08 02:11:11.803 2018,0,0,0,0,
5.928,Sun Jul 08 02:11:11.808 2018,0,0,0,0,
5.956,Sun Jul 08 02:11:11.835 2018,0,0,0,0,
5.978,Sun Jul 08 02:11:11.857 2018,0,0,0,0,
5.981,Sun Jul 08 02:11:11.861 2018,0,0,0,0,
5.984,Sun Jul 08 02:11:11.864 2018,0,0,0,0,
5.993,Sun Jul 08 02:11:11.873 2018,0,0,0,0,
5.997,Sun Jul 08 02:11:11.876 2018,0,0,0,0,
6,Sun Jul 08 02:11:11.880 2018,0,0,0,0,
6.004,Sun Jul 08 02:11:11.883 2018,0,0,0,0,
6.007,Sun Jul 08 02:11:11.887 2018,0,0,0,0,
6.01,Sun Jul 08 02:11:11.890 2018,0,0,0,0,
6.014,Sun Jul 08 02:11:11.894 2018,0,0,0,0,
6.018,Sun Jul 08 02:11:11.898 2018,0,0,0,0,
6.022,Sun Jul 08 02:11:11.902 2018,0,0,0,0,
6.025,Sun Jul 08 02:11:11.905 2018,0,0,0,0,
6.032,Sun Jul 08 02:11:11.912 2018,0,0,0,0,
6.043,Sun Jul 08 02:11:11.923 2018,0,0,0,0,
6.055,Sun Jul 08 02:11:11.935 2018,0,0,0,0,
6.065,Sun Jul 08 02:11:11.945 2018,0,0,0,0,
6.073,Sun Jul 08 02:11:11.953 2018,0,0,0,0,
6.085,Sun Jul 08 02:11:11.965 2018,0,0,0,0,
6.097,Sun Jul 08 02:11:11.977 2018,0,0,0,0,
6.139,Sun Jul 08 02:11:12.019 2018,0,0,0,0,
6.147,Sun Jul 08 02:11:12.027 2018,0,0,0,0,
6.152,Sun Jul 08 02:11:12.032 2018,0,0,0,0,
6.156,Sun Jul 08 02:11:12.037 2018,0,0,0,0,
6.17,Sun Jul 08 02:11:12.051 2018,0,0,0,0,
6.175,Sun Jul 08 02:11:12.056 2018,0,0,0,0,
6.181,Sun Jul 08 02:11:12.062 2018,0,0,0,0,
6.188,Sun Jul 08 02:11:12.068 2018,0,0,0,0,
6.198,Sun Jul 08 02:11:12.079 2018,0,0,0,0,
6.204,Sun Jul 08 02:11:12.085 2018,0,0,0,0,
6.211,Sun Jul 08 02:11:12.091 2018,0,0,0,0,
6.231,Sun Jul 08 02:11:12.111 2018,0,0,0,0,
6.237,Sun Jul 08 02:11:12.118 2018,0,0,0,0,
6.245,Sun Jul 08 02:11:12.125 2018,0,0,0,0,
6.255,Sun Jul 08 02:11:12.136 2018,0,0,0,0,
6.263,Sun Jul 08 02:11:12.142 2018,0,0,0,0,
6.271,Sun Jul 08 02:11:12.151 2018,0,0,0,0,
6.285,Sun Jul 08 02:11:12.165 2018,0,0,0,0,
6.295,Sun Jul 08 02:11:12.174 2018,0,0,0,0,
6.304,Sun Jul 08 02:11:12.184 2018,0,0,0,0,
6.335,Sun Jul 08 02:11:12.214 2018,0,0,0,0,
6.34,Sun Jul 08 02:11:12.219 2018,0,0,0,0,
6.344,Sun Jul 08 02:11:12.224 2018,0,0,0,0,
6.351,Sun Jul 08 02:11:12.231 2018,0,0,0,0,
6.36,Sun Jul 08 02:11:12.239 2018,0,0,0,0,
6.389,Sun Jul 08 02:11:12.269 2018,0,0,0,0,
6.394,Sun Jul 08 02:11:12.274 2018,0,0,0,0,
6.397,Sun Jul 08 02:11:12.277 2018,0,0,0,0,
6.405,Sun Jul 08 02:11:12.285 2018,0,0,0,0,
6.425,Sun Jul 08 02:11:12.305 2018,0,0,0,0,
6.435,Sun Jul 08 02:11:12.315 2018,0,0,0,0,
6.458,Sun Jul 08 02:11:12.338 2018,0,0,0,0,
6.498,Sun Jul 08 02:11:12.379 2018,0,0,0,0,
6.501,Sun Jul 08 02:11:12.382 2018,0,0,0,0,
6.515,Sun Jul 08 02:11:12.395 2018,0,0,0,0,
6.53,Sun Jul 08 02:11:12.411 2018,0,0,0,0,
6.572,Sun Jul 08 02:11:12.452 2018,0,0,0,0,
6.585,Sun Jul 08 02:11:12.466 2018,0,0,0,0,
6.592,Sun Jul 08 02:11:12.473 2018,0,0,0,0,
6.607,Sun Jul 08 02:11:12.488 2018,0,0,0,0,
6.657,Sun Jul 08 02:11:12.536 2018,0,0,0,0,
6.681,Sun Jul 08 02:11:12.560 2018,0,0,0,0,
6.688,Sun Jul 08 02:11:12.568 2018,0,0,0,0,
6.694,Sun Jul 08 02:11:12.573 2018,0,0,0,0,
6.711,Sun Jul 08 02:11:12.591 2018,0,0,0,0,
6.716,Sun Jul 08 02:11:12.596 2018,0,0,0,0,
6.72,Sun Jul 08 02:11:12.599 2018,0,0,0,0,
6.723,Sun Jul 08 02:11:12.603 2018,0,0,0,0,
6.732,Sun Jul 08 02:11:12.612 2018,0,0,0,0,
6.736,Sun Jul 08 02:11:12.615 2018,0,0,0,0,
6.748,Sun Jul 08 02:11:12.628 2018,0,1,0,0,
6.759,Sun Jul 08 02:11:12.639 2018,0,0,0,0,
6.762,Sun Jul 08 02:11:12.642 2018,0,0,0,0,
6.787,Sun Jul 08 02:11:12.667 2018,0,0,0,0,
6.794,Sun Jul 08 02:11:12.674 2018,0,0,0,0,
6.799,Sun Jul 08 02:11:12.679 2018,0,0,0,0,
6.803,Sun Jul 08 02:11:12.683 2018,0,0,0,0,
6.819,Sun Jul 08 02:11:12.699 2018,0,0,0,0,
6.827,Sun Jul 08 02:11:12.707 2018,0,0,0,0,
6.831,Sun Jul 08 02:11:12.711 2018,0,0,0,0,
6.837,Sun Jul 08 02:11:12.717 2018,0,0,0,0,
6.861,Sun Jul 08 02:11:12.741 2018,0,0,0,0,
6.864,Sun Jul 08 02:11:12.744 2018,0,0,0,0,
6.867,Sun Jul 08 02:11:12.747 2018,0,0,0,0,
6.876,Sun Jul 08 02:11:12.756 2018,0,0,0,0,
6.879,Sun Jul 08 02:11:12.759 2018,0,0,0,0,
6.882,Sun Jul 08 02:11:12.762 2018,0,0,0,0,
6.896,Sun Jul 08 02:11:12.776 2018,0,0,0,0,
6.904,Sun Jul 08 02:11:12.784 2018,0,0,0,0,
6.907,Sun Jul 08 02:11:12.787 2018,0,0,0,0,
6.913,Sun Jul 08 02:11:12.793 2018,0,0,0,0,
6.917,Sun Jul 08 02:11:12.797 2018,0,0,0,0,
6.927,Sun Jul 08 02:11:12.807 2018,0,0,0,0,
6.933,Sun Jul 08 02:11:12.813 2018,0,0,0,0,
6.937,Sun Jul 08 02:11:12.817 2018,0,0,0,0,
6.95,Sun Jul 08 02:11:12.830 2018,0,0,0,0,
6.954,Sun Jul 08 02:11:12.835 2018,0,0,0,0,
6.958,Sun Jul 08 02:11:12.838 2018,0,0,0,0,
6.969,Sun Jul 08 02:11:12.849 2018,0,0,0,0,
6.972,Sun Jul 08 02:11:12.853 2018,0,0,0,0,
6.975,Sun Jul 08 02:11:12.856 2018,0,0,0,0,
6.999,Sun Jul 08 02:11:12.880 2018,0,0,0,0,
7.004,Sun Jul 08 02:11:12.885 2018,0,0,0,0,
7.012,Sun Jul 08 02:11:12.892 2018,0,0,0,0,
7.016,Sun Jul 08 02:11:12.896 2018,0,0,0,0,
7.037,Sun Jul 08 02:11:12.917 2018,0,0,0,0,
7.042,Sun Jul 08 02:11:12.922 2018,0,0,0,0,
7.045,Sun Jul 08 02:11:12.925 2018,0,1,0,0,
7.076,Sun Jul 08 02:11:12.956 2018,0,0,0,0,
7.083,Sun Jul 08 02:11:12.962 2018,0,0,0,0,
7.086,Sun Jul 08 02:11:12.966 2018,0,0,0,0,
7.089,Sun Jul 08 02:11:12.969 2018,0,0,0,0,
7.094,Sun Jul 08 02:11:12.974 2018,0,0,0,0,
7.1,Sun Jul 08 02:11:12.979 2018,0,0,0,0,
7.108,Sun Jul 08 02:11:12.988 2018,0,0,0,0,
7.132,Sun Jul 08 02:11:13.012 2018,0,0,0,0,
7.14,Sun Jul 08 02:11:13.019 2018,0,0,0,0,
7.15,Sun Jul 08 02:11:13.030 2018,0,0,0,0,
7.158,Sun Jul 08 02:11:13.038 2018,0,0,0,0,
7.168,Sun Jul 08 02:11:13.048 2018,0,0,0,0,
7.182,Sun Jul 08 02:11:13.062 2018,0,0,0,0,
7.19,Sun Jul 08 02:11:13.070 2018,0,0,0,0,
7.2,Sun Jul 08 02:11:13.080 2018,0,0,0,0,
7.222,Sun Jul 08 02:11:13.102 2018,0,0,0,0,
7.231,Sun Jul 08 02:11:13.111 2018,0,0,0,0,
7.241,Sun Jul 08 02:11:13.121 2018,0,0,0,0,
7.252,Sun Jul 08 02:11:13.132 2018,0,0,0,0,
7.265,Sun Jul 08 02:11:13.145 2018,0,0,0,0,
7.283,Sun Jul 08 02:11:13.164 2018,0,0,0,0,
7.296,Sun Jul 08 02:11:13.176 2018,0,0,0,0,
7.299,Sun Jul 08 02:11:13.179 2018,0,0,0,0,
7.315,Sun Jul 08 02:11:13.195 2018,0,0,0,0,
7.326,Sun Jul 08 02:11:13.207 2018,0,0,0,0,
7.336,Sun Jul 08 02:11:13.216 2018,0,0,0,0,
7.345,Sun Jul 08 02:11:13.225 2018,0,0,0,0,
7.37,Sun Jul 08 02:11:13.251 2018,0,0,0,0,
7.391,Sun Jul 08 02:11:13.270 2018,0,0,0,0,
7.42,Sun Jul 08 02:11:13.300 2018,0,0,0,0,
7.423,Sun Jul 08 02:11:13.303 2018,0,0,0,0,
7.472,Sun Jul 08 02:11:13.352 2018,0,0,0,0,
7.476,Sun Jul 08 02:11:13.356 2018,0,0,0,0,
7.481,Sun Jul 08 02:11:13.361 2018,0,0,0,0,
7.484,Sun Jul 08 02:11:13.364 2018,0,0,0,0,
7.498,Sun Jul 08 02:11:13.378 2018,0,0,0,0,
7.525,Sun Jul 08 02:11:13.405 2018,0,0,0,0,
7.551,Sun Jul 08 02:11:13.431 2018,0,0,0,0,
7.565,Sun Jul 08 02:11:13.445 2018,0,0,0,0,
7.579,Sun Jul 08 02:11:13.459 2018,0,0,0,0,
7.593,Sun Jul 08 02:11:13.473 2018,0,0,0,0,
7.603,Sun Jul 08 02:11:13.483 2018,0,0,0,0,
7.607,Sun Jul 08 02:11:13.487 2018,0,0,0,0,
7.62,Sun Jul 08 02:11:13.500 2018,0,0,0,0,
7.631,Sun Jul 08 02:11:13.511 2018,0,0,0,0,
7.634,Sun Jul 08 02:11:13.514 2018,0,0,0,0,
7.637,Sun Jul 08 02:11:13.517 2018,0,0,0,0,
7.64,Sun Jul 08 02:11:13.520 2018,0,0,0,0,
7.644,Sun Jul 08 02:11:13.524 2018,0,0,0,0,
7.647,Sun Jul 08 02:11:13.527 2018,0,0,0,0,
7.65,Sun Jul 08 02:11:13.530 2018,0,0,0,0,
7.653,Sun Jul 08 02:11:13.533 2018,0,0,0,0,
7.667,Sun Jul 08 02:11:13.547 2018,0,0,0,0,
7.675,Sun Jul 08 02:11:13.555 2018,0,0,0,0,
7.681,Sun Jul 08 02:11:13.561 2018,0,0,0,0,
7.685,Sun Jul 08 02:11:13.565 2018,0,0,0,0,
7.696,Sun Jul 08 02:11:13.576 2018,0,0,0,0,
7.71,Sun Jul 08 02:11:13.590 2018,0,0,0,0,
7.717,Sun Jul 08 02:11:13.598 2018,0,0,0,0,
7.726,Sun Jul 08 02:11:13.606 2018,0,0,0,0,
7.736,Sun Jul 08 02:11:13.616 2018,0,0,0,0,
7.791,Sun Jul 08 02:11:13.671 2018,0,0,0,0,
7.795,Sun Jul 08 02:11:13.675 2018,0,0,0,0,
7.799,Sun Jul 08 02:11:13.678 2018,0,0,0,0,
7.802,Sun Jul 08 02:11:13.682 2018,0,0,0,0,
7.806,Sun Jul 08 02:11:13.685 2018,0,0,0,0,
7.813,Sun Jul 08 02:11:13.693 2018,0,0,0,0,
7.818,Sun Jul 08 02:11:13.698 2018,0,0,0,0,
7.835,Sun Jul 08 02:11:13.714 2018,0,0,0,0,
7.846,Sun Jul 08 02:11:13.725 2018,0,0,0,0,
7.852,Sun Jul 08 02:11:13.732 2018,0,0,0,0,
7.868,Sun Jul 08 02:11:13.748 2018,0,0,0,0,
7.882,Sun Jul 08 02:11:13.762 2018,0,0,0,0,
7.893,Sun Jul 08 02:11:13.773 2018,0,0,0,0,
