Time,Timestamp,X,Y,Type
174.484,Sat Jul 14 10:52:28.923 2018,1536,371, 0
174.491,Sat Jul 14 10:52:28.930 2018,1537,371, 0
174.523,Sat Jul 14 10:52:28.962 2018,1537,371, 0
174.531,Sat Jul 14 10:52:28.970 2018,1538,371, 0
174.827,Sat Jul 14 10:52:29.266 2018,1538,371, 0
174.835,Sat Jul 14 10:52:29.274 2018,1538,372, 0
174.843,Sat Jul 14 10:52:29.282 2018,1533,379, 0
174.851,Sat Jul 14 10:52:29.290 2018,1517,400, 0
174.859,Sat Jul 14 10:52:29.298 2018,1488,429, 0
174.867,Sat Jul 14 10:52:29.306 2018,1447,461, 0
174.875,Sat Jul 14 10:52:29.314 2018,1404,488, 0
174.883,Sat Jul 14 10:52:29.322 2018,1360,518, 0
174.891,Sat Jul 14 10:52:29.330 2018,1312,550, 0
174.899,Sat Jul 14 10:52:29.338 2018,1255,586, 0
174.907,Sat Jul 14 10:52:29.345 2018,1191,627, 0
174.915,Sat Jul 14 10:52:29.353 2018,1116,668, 0
174.923,Sat Jul 14 10:52:29.361 2018,1047,701, 0
174.931,Sat Jul 14 10:52:29.369 2018,984,724, 0
174.939,Sat Jul 14 10:52:29.377 2018,933,740, 0
174.947,Sat Jul 14 10:52:29.385 2018,892,751, 0
174.955,Sat Jul 14 10:52:29.393 2018,869,755, 0
174.963,Sat Jul 14 10:52:29.401 2018,858,757, 0
175.003,Sat Jul 14 10:52:29.441 2018,853,758, 0
175.011,Sat Jul 14 10:52:29.449 2018,852,759, 0
175.019,Sat Jul 14 10:52:29.457 2018,851,759, 0
175.027,Sat Jul 14 10:52:29.466 2018,851,761, 0
175.035,Sat Jul 14 10:52:29.474 2018,853,764, 0
175.043,Sat Jul 14 10:52:29.482 2018,854,767, 0
175.075,Sat Jul 14 10:52:29.514 2018,855,767, 0
175.091,Sat Jul 14 10:52:29.530 2018,855,768, 0
175.099,Sat Jul 14 10:52:29.538 2018,856,768, 0
175.107,Sat Jul 14 10:52:29.546 2018,860,769, 0
175.115,Sat Jul 14 10:52:29.554 2018,866,773, 0
175.123,Sat Jul 14 10:52:29.562 2018,873,780, 0
175.131,Sat Jul 14 10:52:29.570 2018,880,785, 0
175.139,Sat Jul 14 10:52:29.578 2018,885,788, 0
175.187,Sat Jul 14 10:52:29.626 2018,887,789, 0
175.203,Sat Jul 14 10:52:29.642 2018,888,789, 0
175.211,Sat Jul 14 10:52:29.650 2018,888,789, 0
175.219,Sat Jul 14 10:52:29.658 2018,889,789, 0
175.251,Sat Jul 14 10:52:29.690 2018,889,788, 0
175.275,Sat Jul 14 10:52:29.714 2018,890,788, 0
175.283,Sat Jul 14 10:52:29.721 2018,890,788, 0
175.291,Sat Jul 14 10:52:29.729 2018,891,787, 0
175.299,Sat Jul 14 10:52:29.737 2018,892,786, 0
175.307,Sat Jul 14 10:52:29.745 2018,894,784, 0
175.315,Sat Jul 14 10:52:29.753 2018,898,777, 0
175.323,Sat Jul 14 10:52:29.761 2018,904,768, 0
175.331,Sat Jul 14 10:52:29.769 2018,909,759, 0
175.339,Sat Jul 14 10:52:29.777 2018,913,753, 0
175.347,Sat Jul 14 10:52:29.785 2018,916,749, 0
175.355,Sat Jul 14 10:52:29.793 2018,918,746, 0
175.363,Sat Jul 14 10:52:29.801 2018,918,745, 0
175.395,Sat Jul 14 10:52:29.833 2018,918,744, 0
175.403,Sat Jul 14 10:52:29.842 2018,918,743, 0
175.411,Sat Jul 14 10:52:29.850 2018,919,743, 0
175.419,Sat Jul 14 10:52:29.858 2018,919,742, 0
175.427,Sat Jul 14 10:52:29.866 2018,919,741, 0
175.435,Sat Jul 14 10:52:29.874 2018,920,741, 0
175.443,Sat Jul 14 10:52:29.882 2018,920,741, 0
175.451,Sat Jul 14 10:52:29.890 2018,920,741, 0
175.459,Sat Jul 14 10:52:29.898 2018,920,740, 0
175.467,Sat Jul 14 10:52:29.906 2018,921,740, 0
175.475,Sat Jul 14 10:52:29.914 2018,921,740, 0
175.499,Sat Jul 14 10:52:29.938 2018,922,739, 0
175.515,Sat Jul 14 10:52:29.954 2018,922,739, 0
175.523,Sat Jul 14 10:52:29.962 2018,923,738, 0
