Time,BtoB
,6000
,5640
,5880
,12360
,6800
,4880
,4240
,5000
,5600
,2040
,6040
,2600
,1680
,1680
,2080
,5320
,5000
,6520
,4760
,5120
,3240
,2040
,2680
,5280
,3440
,3080
,3720
,1880
,5320
,5080
,4280
,1840
,1920
,3400
,1680
,1560
,3920
,3120
,3720
,5000
,4200
,5560
,1600
,1720
,1520
,2480
,2320
,1720
,2640
,1400
,2360
,10320
,1960
,6920
,3760
,4560
,5520
,1840
,1720
,5040
,4800
,6000
,4160
,3440
,6000
,4080
,4680
,7440
,4880
,4000
,4560
,5720
,2440
,3160
,3720
,3360
,2600
,4360
,3000
,3040
,2760
,2320
,3120
,2760
,3040
,3040
,2880
,3000
,3040
,2920
,3040
,2920
,2680
,3160
,2200
,3280
,2680
,3240
,2760
,3280
,3480
,3120
,3040
,3200
,3000
,3240
,3320
,2760
,3000
,3080
,3600
,3440
,2760
,3520
,3520
,2680
,3240
,2880
,3200
,3320
,3000
,2960
,3640
,3400
,3120
,2160
,5960
,8600
,3440
,3320
,2680
,4200
,4880
,6680
,2040
,3880
,3640
,4560
,6360
,3000
,4000
,6320
,2960
,5840
,3600
,2320
,3520
,2560
,6760
,3320
,4280
,4240
,6760
,6360
,4920
,6560
,11760
,7840
,14560
,3600
,3800
,2920
,2840
,4440
,5920
,6040
,9440
,7920
,4520
,6000
,3760
,5360
,5560
,9840
,6760
,4080
,4080
,19600
,6000
,3640
,2800
,3120
,4360
,5240
,6120
,17320
,8400
,5320
,2760
,5160
,5400
,5640
,2040
,2720
,3080
,3280
,6520
,7680
,2800
,2680
,2440
,2560
,4480
,5760
,5200
,2440
,2440
,3000
,2520
,2480
,2120
,3080
,9160
,6280
,2720
,3360
,2480
,2520
,5240
,2000
,5240
,4880
,3080
,2760
,5280
,2680
,6400
,3440
,2920
,2520
,2320
,3720
,10400
,3080
,3120
,3040
,2960
,8360
,14240
,11880
,2880
,19560
,4560
,4880
,8440
,12480
,5040
,8040
,5240
,6880
,6280
,4560
,3200
,3080
,2880
,5600
,6040
,2920
,3440
,5520
,6280
,3640
,6640
,2720
,3480
,5080
,2720
,7320
,6960
,3680
,4200
,7360
,4720
,3960
,3400
,4200
,2280
,3880
,7720
,3560
,4320
,2720
,2840
,3040
,3520
,3400
,2480
,8640
,4400
,3000
,3080
,6080
,5600
,3120
,5000
,10520
,11640
,9000
,5520
,4680
,5200
,4240
,6640
,7720
,5880
,9320
,3360
,2560
,4960
,4400
,10960
,9120
,10280
,3480
,3000
,3400
,3360
,3400
,3080
,6160
,3680
,2840
,3280
,3120
,3040
,3880
,1960
,4040
,3240
,4800
,1720
,4120
,6560
,6680
,2960
,3800
,2760
,5400
,3160
,8800
,5120
,5280
,5360
,4520
,2800
,4760
,3400
,3520
,3480
,3520
,3480
,3440
,3640
,3360
,3560
,3360
,3280
,3320
,3040
,3680
,3480
,3480
,4600
,3320
,3440
,3480
,3160
,3800
,3440
,3240
,3360
,3080
,3200
,3400
,3360
,3280
,3280
,3280
,3640
,2960
,3360
,3080
,3640
,2960
,3200
,2720
,3360
,3360
,2760
,4200
,3160
,4040
,6520
,2480
,6280
,4120
,3000
,7360
,4760
,2760
,3520
,2280
,20920
,2040
,2720
,2920
,3080
,2320
,4880
,2480
,2520
,8560
,2440
,5200
,5680
,3000
,5560
,2760
,2840
,5480
,2960
,10640
,5080
,3760
,3600
,5880
,5480
,3080
,2400
,5480
,3120
,5320
,8640
,7400
,4440
,4160
,12880
,8880
,3320
,2760
,9720
,3120
,3560
,5440
,5440
,5560
,3240
,8360
,3160
,3560
,8120
,3080
,3320
,3200
,4760
,5480
,5400
,5440
,6200
,27960
,8680
,14880
,5440
,4360
,3360
,2720
,14400
,3760
,3440
,5960
,3280
,11360
,8360
,8280
,5400
,3120
,3480
,3560
,6800
,4160
,5640
,3920
,2440
,2800
,5720
,7520
,9840
,2600
,7640
,3560
,5880
,3160
,2800
,8160
,8320
,5360
,8880
,3320
,11480
,3400
,3400
,3920
,2360
,6920
,5520
,5680
,5000
,3680
,11000
,14400
,14120
,13240
,6600
,32840
,5200
,4120
,4800
,7640
,4040
,3360
,5840
,5160
,5920
,13560
,8960
,6720
,3760
,3120
,6200
,26880
,6160
,5040
,10000
,14440
,5840
,38520
,11280
,5320
,4120
,4040
,7760
,5440
,8920
,14600
,5680
,5440
,13360
,3560
,11680
,39560
,17600
,6200
,5840
,28880
,15560
,5040
,6640
,5480
,7280
,5640
,14080
,33560
,8840
,8760
,14000
,20280
,5560
,5760
,4040
,4680
,4040
,14920
,3200
,15960
,6040
,3800
,2760
,25680
,2880
,13080
,20040
,4800
,3560
,10040
,5240
,6640
,7000
,9320
,3240
,5520
,4080
,3720
,3800
,3640
,2840
,3760
,3800
,5200
,5120
,3360
,3280
,3240
,3120
,6400
,3160
,3640
,3280
,3120
,2760
,6360
,2720
,3360
,6200
,39240
,23560
,33480
,34440
,7720
,6680
,7520
,6680
,7080
,7200
,5400
,3640
,4400
,3400
,7120
,5120
,3560
,3560
,2960
,4000
,3320
,3640
,3280
,3960
,4000
,3160
,3680
,3560
,3240
,4160
,3840
,3720
,3680
,3480
,3120
,3320
,3920
,3400
,3480
,3400
,6400
,3280
,3560
,4160
,4080
,3800
,3080
,3760
,3440
,3000
,2960
,2560
,8360
,6280
,8920
,5920
,9520
,3440
,6040
,18800
,19080
,6360
,4720
,5160
,7840
,3800
,4360
,3320
,4040
,3240
,4760
,5760
,6840
,3360
,3160
,3480
,3640
,3640
,3440
,6920
,6680
,3400
,4280
,4400
,3880
,3680
,3160
,3400
,3600
,3440
,3640
,4160
,3560
,3560
,4040
,3400
,3760
,3320
,3280
,3400
,3240
,3640
,3400
,3520
,2920
,3440
,3520
,3080
,3480
,3120
,4560
,3320
,3640
,4400
,5480
,3840
,3800
,2800
,7280
,6160
,5720
,6400
,3360
,3000
,3240
,3200
,3440
,3120
,6560
,6800
,3320
,3320
,3160
,2920
,3440
,3440
,5280
,3280
,3000
,3120
,2040
,9400
,2840
,22480
,7120
,5120
,6280
,20720
,8840
,2880
,8120
,5520
,5480
,8760
,4840
,4960
,3640
,33200
,2480
,6000
,4880
,2720
,3520
,3440
,3640
,3480
,3760
,3480
,3480
,3760
,2800
,3400
,3480
,3680
,5480
,2680
,3240
,2640
,2960
,4880
,5400
,5920
,3080
,2800
,3200
,2840
,3200
,12560
,9200
,4440
,11800
,6240
,3160
,3680
,4120
,2200
,7640
,6040
,2480
,2920
,2920
,7760
,4200
,5120
,6760
,13800
,3280
,3120
,2640
,13400
,9040
,7840
,20680
,4000
,4840
,3960
,3680
,6560
,3560
,6080
,3120
,6320
,23800
,7720
,4160
,3240
,4000
,4320
,7160
,4880
,5960
,4520
,4480
,4520
,4280
,4360
,4240
,4160
,4200
,3280
,3560
,3680
,3520
,3440
,3560
,3800
,3160
,5600
,5840
,3240
,4040
,4280
,3480
,4280
,4040
,3960
,4080
,3600
,4160
,3480
,3600
,3080
,6280
,3960
,4120
,6880
,4000
,3720
,3720
,3840
,3640
,3680
,3280
,3720
,3760
,3920
,3840
,6680
,3680
,3680
,3520
,3560
,3360
,3480
,3120
,3920
,3240
,3600
,9480
,3160
,3680
,3400
,3720
,3640
,3360
,6480
,4000
,3440
,3240
,4320
,3560
,3560
,3240
,3400
,2800
,3440
,4000
,3200
,3560
,3480
,3400
,3880
,3280
,3440
,3200
,3400
,3720
,3440
,3520
,6360
,6480
,6640
,3600
,6800
,8920
,5680
,2760
,2560
,3120
,2760
,4800
,6360
,3080
,3520
,3160
,3320
,3240
,3480
,3440
,3440
