Frame#,Time,Timestamp,Perspiration
0,0,Fri Jun 22 01:52:15.489 2018,0.006656831
1,0.1334913,Fri Jun 22 01:52:15.622 2018,0.00524252
2,0.2676102,Fri Jun 22 01:52:15.756 2018,0.005393441
3,0.4006887,Fri Jun 22 01:52:15.889 2018,0.00599066
4,0.5448248,Fri Jun 22 01:52:16.034 2018,0.007033376
5,0.6777713,Fri Jun 22 01:52:16.166 2018,0.005059402
6,0.8031122,Fri Jun 22 01:52:16.292 2018,0.006666692
7,0.9350799,Fri Jun 22 01:52:16.424 2018,0.003866691
8,1.069445,Fri Jun 22 01:52:16.558 2018,0.006523117
9,1.201459,Fri Jun 22 01:52:16.690 2018,0.004480037
10,1.336228,Fri Jun 22 01:52:16.825 2018,0.00363931
11,1.467585,Fri Jun 22 01:52:16.956 2018,0.005739154
12,1.602491,Fri Jun 22 01:52:17.091 2018,0.004918597
13,1.734066,Fri Jun 22 01:52:17.223 2018,0.004423576
14,1.867446,Fri Jun 22 01:52:17.356 2018,0.005926766
15,2.001307,Fri Jun 22 01:52:17.490 2018,0.003482333
16,2.137001,Fri Jun 22 01:52:17.626 2018,0.0059472
17,2.270367,Fri Jun 22 01:52:17.759 2018,0.005548976
18,2.40236,Fri Jun 22 01:52:17.891 2018,0.00624319
19,2.535885,Fri Jun 22 01:52:18.025 2018,0.00623674
20,2.669939,Fri Jun 22 01:52:18.159 2018,0.002939577
21,2.802824,Fri Jun 22 01:52:18.292 2018,0.007221614
22,2.942024,Fri Jun 22 01:52:18.431 2018,0.007135954
23,3.068936,Fri Jun 22 01:52:18.558 2018,0.006431464
24,3.203299,Fri Jun 22 01:52:18.692 2018,0.008824332
25,3.336298,Fri Jun 22 01:52:18.825 2018,0.003200055
26,3.470208,Fri Jun 22 01:52:18.959 2018,0.003448932
27,3.604572,Fri Jun 22 01:52:19.093 2018,0.005488735
29,3.737127,Fri Jun 22 01:52:19.226 2018,0.004731898
30,3.871229,Fri Jun 22 01:52:19.360 2018,0.003876936
31,4.003587,Fri Jun 22 01:52:19.492 2018,0.006632345
32,4.137771,Fri Jun 22 01:52:19.626 2018,0.01097551
33,4.27108,Fri Jun 22 01:52:19.760 2018,0.009161553
34,4.405085,Fri Jun 22 01:52:19.894 2018,0.007290903
35,4.537145,Fri Jun 22 01:52:20.026 2018,0.005701059
36,4.670506,Fri Jun 22 01:52:20.159 2018,0.006018994
37,4.820479,Fri Jun 22 01:52:20.309 2018,0.003796097
38,4.93746,Fri Jun 22 01:52:20.426 2018,0.004016323
39,5.071823,Fri Jun 22 01:52:20.561 2018,0.005625778
40,5.205186,Fri Jun 22 01:52:20.694 2018,0.009247529
41,5.338098,Fri Jun 22 01:52:20.827 2018,0.00664416
42,5.473302,Fri Jun 22 01:52:20.962 2018,0.004373289
43,5.607338,Fri Jun 22 01:52:21.096 2018,0.006066696
44,5.739622,Fri Jun 22 01:52:21.228 2018,0.004840054
45,5.872543,Fri Jun 22 01:52:21.361 2018,0.006968845
46,6.00792,Fri Jun 22 01:52:21.497 2018,0.00516133
47,6.147159,Fri Jun 22 01:52:21.636 2018,0.003351016
48,6.273108,Fri Jun 22 01:52:21.762 2018,0.006354267
49,6.416358,Fri Jun 22 01:52:21.905 2018,0.005692275
50,6.539362,Fri Jun 22 01:52:22.028 2018,0.003768844
51,6.673734,Fri Jun 22 01:52:22.162 2018,0.004114247
52,6.824277,Fri Jun 22 01:52:22.313 2018,0.005178119
53,6.942099,Fri Jun 22 01:52:22.431 2018,0.007073606
54,7.073032,Fri Jun 22 01:52:22.562 2018,0.008379714
55,7.209932,Fri Jun 22 01:52:22.699 2018,0.005769721
56,7.341573,Fri Jun 22 01:52:22.830 2018,0.002164733
57,7.473666,Fri Jun 22 01:52:22.962 2018,0.005835274
58,7.614123,Fri Jun 22 01:52:23.103 2018,0.002434814
59,7.741579,Fri Jun 22 01:52:23.230 2018,0.00564709
60,7.878681,Fri Jun 22 01:52:23.367 2018,0.005066708
61,8.011774,Fri Jun 22 01:52:23.500 2018,0.005344899
62,8.142151,Fri Jun 22 01:52:23.631 2018,0.005630857
63,8.276025,Fri Jun 22 01:52:23.765 2018,0.004509139
64,8.411449,Fri Jun 22 01:52:23.900 2018,0.003292365
65,8.542699,Fri Jun 22 01:52:24.031 2018,0.006550892
66,8.675578,Fri Jun 22 01:52:24.164 2018,0.003428685
67,8.809444,Fri Jun 22 01:52:24.298 2018,0.00558768
68,8.941459,Fri Jun 22 01:52:24.430 2018,0.006581918
69,9.076352,Fri Jun 22 01:52:24.565 2018,0.004683723
70,9.209768,Fri Jun 22 01:52:24.698 2018,0.005400069
71,9.343831,Fri Jun 22 01:52:24.833 2018,0.005392613
72,9.475977,Fri Jun 22 01:52:24.965 2018,0.007277408
73,9.610345,Fri Jun 22 01:52:25.099 2018,0.006333306
74,9.744339,Fri Jun 22 01:52:25.233 2018,0.007962815
75,9.885339,Fri Jun 22 01:52:25.374 2018,0.005176438
76,10.00941,Fri Jun 22 01:52:25.498 2018,0.007281549
77,10.14332,Fri Jun 22 01:52:25.632 2018,0.005450761
78,10.27741,Fri Jun 22 01:52:25.766 2018,0.004936175
79,10.42245,Fri Jun 22 01:52:25.911 2018,0.005018231
80,10.54423,Fri Jun 22 01:52:26.033 2018,0.005559995
81,10.67838,Fri Jun 22 01:52:26.167 2018,0.004553853
82,10.81146,Fri Jun 22 01:52:26.300 2018,0.004342819
83,10.94406,Fri Jun 22 01:52:26.433 2018,0.003967889
84,11.0765,Fri Jun 22 01:52:26.565 2018,0.006015222
