Time,Timestamp,X,Y,Type
144.756,Wed Aug 22 13:55:41.804 2018,1155,541, 0
203.044,Wed Aug 22 13:56:40.091 2018,1155,541, 0
203.051,Wed Aug 22 13:56:40.099 2018,1155,541, 0
203.059,Wed Aug 22 13:56:40.107 2018,1154,541, 0
203.22,Wed Aug 22 13:56:40.267 2018,1153,541, 0
203.243,Wed Aug 22 13:56:40.290 2018,1153,541, 0
203.251,Wed Aug 22 13:56:40.298 2018,1153,541, 0
203.259,Wed Aug 22 13:56:40.306 2018,1152,543, 0
203.267,Wed Aug 22 13:56:40.314 2018,1151,546, 0
203.275,Wed Aug 22 13:56:40.322 2018,1151,551, 0
203.283,Wed Aug 22 13:56:40.330 2018,1150,557, 0
203.291,Wed Aug 22 13:56:40.338 2018,1149,563, 0
203.299,Wed Aug 22 13:56:40.346 2018,1147,571, 0
203.307,Wed Aug 22 13:56:40.354 2018,1144,578, 0
203.315,Wed Aug 22 13:56:40.362 2018,1140,585, 0
203.323,Wed Aug 22 13:56:40.370 2018,1137,592, 0
203.331,Wed Aug 22 13:56:40.378 2018,1133,600, 0
203.339,Wed Aug 22 13:56:40.386 2018,1129,607, 0
203.347,Wed Aug 22 13:56:40.394 2018,1124,615, 0
203.355,Wed Aug 22 13:56:40.402 2018,1117,625, 0
203.363,Wed Aug 22 13:56:40.411 2018,1109,637, 0
203.371,Wed Aug 22 13:56:40.419 2018,1102,647, 0
203.379,Wed Aug 22 13:56:40.427 2018,1095,655, 0
203.387,Wed Aug 22 13:56:40.435 2018,1089,664, 0
203.395,Wed Aug 22 13:56:40.443 2018,1084,671, 0
203.404,Wed Aug 22 13:56:40.451 2018,1080,678, 0
203.412,Wed Aug 22 13:56:40.459 2018,1076,684, 0
203.419,Wed Aug 22 13:56:40.467 2018,1072,690, 0
203.428,Wed Aug 22 13:56:40.475 2018,1069,695, 0
203.435,Wed Aug 22 13:56:40.483 2018,1067,700, 0
203.443,Wed Aug 22 13:56:40.491 2018,1064,703, 0
203.451,Wed Aug 22 13:56:40.499 2018,1063,705, 0
203.459,Wed Aug 22 13:56:40.507 2018,1063,707, 0
203.467,Wed Aug 22 13:56:40.515 2018,1062,707, 0
203.483,Wed Aug 22 13:56:40.531 2018,1061,708, 0
203.491,Wed Aug 22 13:56:40.539 2018,1061,708, 0
203.499,Wed Aug 22 13:56:40.547 2018,1060,709, 0
203.507,Wed Aug 22 13:56:40.555 2018,1060,709, 0
203.515,Wed Aug 22 13:56:40.563 2018,1058,710, 0
203.523,Wed Aug 22 13:56:40.571 2018,1057,710, 0
203.531,Wed Aug 22 13:56:40.579 2018,1056,711, 0
203.539,Wed Aug 22 13:56:40.587 2018,1053,713, 0
203.547,Wed Aug 22 13:56:40.595 2018,1051,714, 0
203.555,Wed Aug 22 13:56:40.603 2018,1049,716, 0
203.563,Wed Aug 22 13:56:40.611 2018,1048,716, 0
203.571,Wed Aug 22 13:56:40.619 2018,1046,718, 0
203.579,Wed Aug 22 13:56:40.627 2018,1045,718, 0
203.587,Wed Aug 22 13:56:40.635 2018,1044,719, 0
203.595,Wed Aug 22 13:56:40.642 2018,1044,719, 0
203.603,Wed Aug 22 13:56:40.650 2018,1044,719, 0
203.619,Wed Aug 22 13:56:40.666 2018,1043,719, 0
203.643,Wed Aug 22 13:56:40.690 2018,1043,720, 0
203.659,Wed Aug 22 13:56:40.706 2018,1042,720, 0
203.675,Wed Aug 22 13:56:40.722 2018,1042,721, 0
203.691,Wed Aug 22 13:56:40.738 2018,1041,721, 0
204.731,Wed Aug 22 13:56:41.778 2018,1041,721, 0
204.739,Wed Aug 22 13:56:41.786 2018,1041,721, 0
204.747,Wed Aug 22 13:56:41.794 2018,1040,721, 0
204.755,Wed Aug 22 13:56:41.802 2018,1040,722, 0
204.763,Wed Aug 22 13:56:41.810 2018,1039,722, 0
204.771,Wed Aug 22 13:56:41.818 2018,1039,723, 0
204.78,Wed Aug 22 13:56:41.827 2018,1038,723, 0
204.788,Wed Aug 22 13:56:41.834 2018,1037,724, 0
204.796,Wed Aug 22 13:56:41.842 2018,1036,725, 0
204.803,Wed Aug 22 13:56:41.850 2018,1036,725, 0
205.1,Wed Aug 22 13:56:42.147 2018,1036,725, 1
205.252,Wed Aug 22 13:56:42.299 2018,1036,725, 2
213.291,Wed Aug 22 13:56:50.339 2018,1036,725, 0
213.315,Wed Aug 22 13:56:50.363 2018,1035,725, 0
213.339,Wed Aug 22 13:56:50.387 2018,1035,726, 0
213.347,Wed Aug 22 13:56:50.395 2018,1035,726, 0
213.356,Wed Aug 22 13:56:50.403 2018,1034,728, 0
213.364,Wed Aug 22 13:56:50.411 2018,1034,731, 0
213.371,Wed Aug 22 13:56:50.419 2018,1033,733, 0
213.379,Wed Aug 22 13:56:50.427 2018,1033,735, 0
213.387,Wed Aug 22 13:56:50.435 2018,1033,736, 0
213.538,Wed Aug 22 13:56:50.584 2018,1032,743, 0
213.688,Wed Aug 22 13:56:50.735 2018,1031,745, 0
213.839,Wed Aug 22 13:56:50.886 2018,1031,746, 0
215.507,Wed Aug 22 13:56:52.555 2018,1031,746, 0
216.539,Wed Aug 22 13:56:53.587 2018,1031,747, 0
220.563,Wed Aug 22 13:56:57.611 2018,1031,747, 0
225.667,Wed Aug 22 13:57:02.715 2018,1031,748, 0
228.004,Wed Aug 22 13:57:05.051 2018,1030,748, 0
228.157,Wed Aug 22 13:57:05.204 2018,1013,804, 0
228.31,Wed Aug 22 13:57:05.357 2018,1011,820, 0
228.458,Wed Aug 22 13:57:05.505 2018,1009,828, 0
228.609,Wed Aug 22 13:57:05.656 2018,1004,849, 0
228.769,Wed Aug 22 13:57:05.816 2018,1001,860, 0
228.924,Wed Aug 22 13:57:05.971 2018,999,873, 0
229.915,Wed Aug 22 13:57:06.963 2018,998,873, 0
230.064,Wed Aug 22 13:57:07.111 2018,994,861, 0
230.213,Wed Aug 22 13:57:07.261 2018,992,854, 0
230.362,Wed Aug 22 13:57:07.409 2018,987,844, 0
230.516,Wed Aug 22 13:57:07.563 2018,985,838, 0
