Frame#,Time,Timestamp,ROI,Breathing
0,0,Wed Aug 22 13:53:17.098 2018,30.0839,-1
2,0.1326466,Wed Aug 22 13:53:17.230 2018,30.04997,-1
3,0.2672857,Wed Aug 22 13:53:17.365 2018,30.0253,-1
4,0.3979361,Wed Aug 22 13:53:17.496 2018,30.02724,-1
5,0.5415531,Wed Aug 22 13:53:17.639 2018,30.05861,-1
6,0.6662188,Wed Aug 22 13:53:17.764 2018,30.02188,-1
7,0.8158201,Wed Aug 22 13:53:17.914 2018,30.02796,-1
8,0.9335042,Wed Aug 22 13:53:18.031 2018,30.20415,-1
10,1.067148,Wed Aug 22 13:53:18.165 2018,30.2744,-1
11,1.249659,Wed Aug 22 13:53:18.347 2018,30.28002,-1
12,1.337429,Wed Aug 22 13:53:18.435 2018,30.29839,-1
13,1.466079,Wed Aug 22 13:53:18.564 2018,30.30819,-1
14,1.601717,Wed Aug 22 13:53:18.699 2018,30.25846,-1
16,1.732369,Wed Aug 22 13:53:18.830 2018,30.26233,-1
17,1.865012,Wed Aug 22 13:53:18.963 2018,30.24138,-1
18,1.998655,Wed Aug 22 13:53:19.096 2018,30.25915,-1
19,2.134293,Wed Aug 22 13:53:19.232 2018,30.279,-1
20,2.26993,Wed Aug 22 13:53:19.368 2018,30.27034,-1
22,2.399583,Wed Aug 22 13:53:19.497 2018,30.29049,-1
23,2.534225,Wed Aug 22 13:53:19.632 2018,30.24658,-1
24,2.668865,Wed Aug 22 13:53:19.767 2018,30.18622,-1
25,2.799513,Wed Aug 22 13:53:19.897 2018,30.1193,-1
26,2.933157,Wed Aug 22 13:53:20.031 2018,30.08196,-1
27,3.068795,Wed Aug 22 13:53:20.167 2018,30.0834,-1
28,3.200441,Wed Aug 22 13:53:20.298 2018,30.06065,-1
29,3.337078,Wed Aug 22 13:53:20.435 2018,30.04727,-1
31,3.468724,Wed Aug 22 13:53:20.566 2018,30.13052,-1
32,3.601374,Wed Aug 22 13:53:20.699 2018,30.20066,-1
34,3.739999,Wed Aug 22 13:53:20.838 2018,30.23566,-1
37,3.873642,Wed Aug 22 13:53:20.971 2018,30.26184,-1
38,4.011273,Wed Aug 22 13:53:21.109 2018,30.28843,-1
