Time,Timestamp,X,Y,Type
5.749,Mon Jun 25 12:59:30.710 2018,487,1076, 0
5.756,Mon Jun 25 12:59:30.717 2018,485,1077, 0
5.764,Mon Jun 25 12:59:30.725 2018,485,1077, 0
5.772,Mon Jun 25 12:59:30.733 2018,484,1078, 0
5.78,Mon Jun 25 12:59:30.741 2018,483,1079, 0
5.796,Mon Jun 25 12:59:30.757 2018,483,1079, 0
5.812,Mon Jun 25 12:59:30.773 2018,482,1079, 0
5.82,Mon Jun 25 12:59:30.781 2018,481,1079, 0
5.828,Mon Jun 25 12:59:30.789 2018,481,1079, 0
5.836,Mon Jun 25 12:59:30.797 2018,480,1079, 0
5.844,Mon Jun 25 12:59:30.806 2018,480,1077, 0
5.852,Mon Jun 25 12:59:30.813 2018,480,1077, 0
5.86,Mon Jun 25 12:59:30.821 2018,479,1076, 0
5.868,Mon Jun 25 12:59:30.829 2018,479,1076, 0
5.876,Mon Jun 25 12:59:30.837 2018,478,1075, 0
5.884,Mon Jun 25 12:59:30.845 2018,478,1074, 0
5.892,Mon Jun 25 12:59:30.853 2018,477,1074, 0
5.9,Mon Jun 25 12:59:30.861 2018,477,1073, 0
5.908,Mon Jun 25 12:59:30.869 2018,477,1073, 0
5.916,Mon Jun 25 12:59:30.877 2018,476,1072, 0
5.924,Mon Jun 25 12:59:30.885 2018,476,1072, 0
5.932,Mon Jun 25 12:59:30.893 2018,475,1071, 0
6.044,Mon Jun 25 12:59:31.006 2018,475,1071, 1
6.124,Mon Jun 25 12:59:31.086 2018,475,1071, 2
6.204,Mon Jun 25 12:59:31.165 2018,475,1071, 0
6.22,Mon Jun 25 12:59:31.181 2018,475,1070, 0
6.228,Mon Jun 25 12:59:31.189 2018,475,1069, 0
6.236,Mon Jun 25 12:59:31.197 2018,475,1068, 0
6.245,Mon Jun 25 12:59:31.207 2018,475,1066, 0
6.252,Mon Jun 25 12:59:31.214 2018,477,1063, 0
6.26,Mon Jun 25 12:59:31.222 2018,480,1059, 0
6.268,Mon Jun 25 12:59:31.230 2018,482,1055, 0
6.275,Mon Jun 25 12:59:31.237 2018,488,1047, 0
6.284,Mon Jun 25 12:59:31.245 2018,493,1039, 0
6.292,Mon Jun 25 12:59:31.253 2018,500,1027, 0
6.3,Mon Jun 25 12:59:31.261 2018,505,1015, 0
6.308,Mon Jun 25 12:59:31.269 2018,513,1001, 0
6.316,Mon Jun 25 12:59:31.277 2018,526,972, 0
6.324,Mon Jun 25 12:59:31.285 2018,538,944, 0
6.332,Mon Jun 25 12:59:31.294 2018,552,908, 0
6.339,Mon Jun 25 12:59:31.301 2018,567,866, 0
6.348,Mon Jun 25 12:59:31.309 2018,583,820, 0
6.356,Mon Jun 25 12:59:31.317 2018,598,771, 0
6.364,Mon Jun 25 12:59:31.325 2018,619,716, 0
6.372,Mon Jun 25 12:59:31.333 2018,636,672, 0
6.38,Mon Jun 25 12:59:31.342 2018,650,636, 0
6.388,Mon Jun 25 12:59:31.350 2018,662,608, 0
6.396,Mon Jun 25 12:59:31.358 2018,669,588, 0
6.404,Mon Jun 25 12:59:31.365 2018,673,576, 0
6.412,Mon Jun 25 12:59:31.374 2018,675,568, 0
6.42,Mon Jun 25 12:59:31.382 2018,676,562, 0
