Frame#,Time,Perspiration
0,0,0.003156745
1,0.1203205,0.002297447
3,0.2506668,0.002297447
4,0.3830197,0.002228575
5,0.5233919,0.003707263
6,0.7299648,0.002694659
7,0.7880257,0.002285699
8,0.9193752,0.002618154
9,1.054332,0.001989124
10,1.186183,0.003545869
11,1.319536,0.003611411
12,1.325051,0.003789454
14,1.460913,0.004129074
15,1.590067,0.003291396
16,1.720417,0.002400008
17,1.853296,0.003158947
18,1.994672,0.003011732
19,2.119001,0.003519978
21,2.255686,0.002787126
23,2.386729,0.002787126
24,2.51908,0.003705312
25,2.655481,0.003323104
27,2.787324,0.00381176
28,2.920677,0.003200003
29,3.053737,0.003171968
30,3.185634,0.003323041
31,3.322006,0.004029588
32,3.48216,0.003070205
33,3.594917,0.00264995
35,3.721249,0.002023496
37,3.856591,0.002338416
39,3.987773,0.002181789
40,4.120124,0.002724268
41,4.256182,0.002925683
43,4.389037,0.002962997
44,4.521588,0.002057101
45,4.654943,0.003388202
46,4.788843,0.002755512
47,4.922197,0.0030189
49,5.057091,0.003223199
52,5.210692,0.002632339
57,5.322116,0.002632339
58,5.497082,0.002823551
59,5.51914,0.002367986
63,5.591366,0.002338451
65,5.721711,0.003259262
66,5.855067,0.003551986
67,5.98842,0.002285706
68,6.12378,0.003016055
69,6.261295,0.001960021
72,6.389672,0.003969189
73,6.523026,0.003480014
75,6.656703,0.003390493
77,6.811633,0.002919567
79,6.923932,0.003200028
80,7.058749,0.002986681
82,7.193106,0.002986681
83,7.200124,0.002879996
85,7.324455,0.002450026
87,7.458812,0.002450026
88,7.591666,0.002500005
89,7.723516,0.002724325
90,7.857872,0.00285409
91,7.990224,0.002541185
92,8.12809,0.002863193
93,8.259439,0.002559958
94,8.392293,0.003093312
97,8.525146,0.003539408
98,8.659502,0.003755087
100,8.79432,0.002381447
101,8.811866,0.003475895
102,8.927173,0.002890965
104,9.059025,0.002940593
105,9.193139,0.002592408
106,9.326493,0.00395873
107,9.458844,0.003533311
108,9.594204,0.003245706
109,9.726556,0.002968424
110,9.858908,0.003199895
111,10.01037,0.003004882
112,10.12868,0.003589222
114,10.26254,0.002472776
116,10.39338,0.005059884
117,10.52674,0.003578224
118,10.66059,0.00292886
119,10.79545,0.003054515
120,10.92931,0.005482887
121,11.06216,0.006452527
122,11.08422,0.004313122
123,11.19454,0.004313122
124,11.32689,0.006013683
125,11.48732,0.005572367
127,11.5936,0.002257525
128,11.72896,0.004023507
129,11.86332,0.003546365
130,11.99667,0.003789433
131,12.12902,0.002719963
132,12.26238,0.002812555
133,12.39793,0.0032842
134,12.53479,0.00510005
135,12.66514,0.00378849
136,12.79649,0.0036815
137,12.93139,0.003969597
138,13.06274,0.003218849
139,13.1991,0.002472771
140,13.20912,0.003896484
142,13.33045,0.003896484
143,13.47885,0.00383033
145,13.59816,0.004335515
148,13.72951,0.002979405
149,13.86587,0.002445274
150,13.99622,0.002666693
151,14.13057,0.002257558
152,14.26595,0.003221856
154,14.40029,0.00461978
156,14.54267,0.004589487
158,14.67001,0.004188162
159,14.79835,0.004730412
160,14.80136,0.002551402
161,14.9307,0.003350067
162,15.06606,0.002225256
164,15.20051,0.00255515
165,15.33286,0.002920555
166,15.46782,0.004038142
167,15.59888,0.004913488
168,15.73624,0.004702654
169,15.86658,0.006884837
170,15.99994,0.004898173
171,16.13279,0.007254396
172,16.28035,0.00712976
173,16.39963,0.004998352
174,16.53349,0.004266578
175,16.66635,0.004332546
176,16.80019,0.003362025
177,16.93305,0.002459714
178,17.06741,0.00271691
179,17.20213,0.002632201
181,17.34952,0.003034474
182,17.46884,0.003107776
184,17.60615,0.01118161
186,17.736,0.005172145
187,17.86835,0.003830266
188,18.00421,0.003830266
189,18.13556,0.00292987
