"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session","EDA","HR"
2018-06-25 13:00:26,62,"0.00364150136187563","0.00371691514285714",117,10.2,"RestingBaseline",0.01248875,72.98
2018-06-25 13:00:27,63,"0.00362326848324298","0.002769364125",117,10.2,"RestingBaseline",0.0121685,72.85
2018-06-25 13:00:28,64,"0.0036057498594481","0.00263728671428571",117,11,"RestingBaseline",0.0118485,72.83
2018-06-25 13:00:29,65,"0.00358896527237504","0.00289269375",117,11,"RestingBaseline",0.010568,72.87
2018-06-25 13:00:30,66,"0.0035728692385882","0.002606724",116,11.4,"RestingBaseline",0.011208,72.9
2018-06-25 13:00:31,67,"0.00355747745662525","0.003833654375",116,11.4,"RestingBaseline",0.0121685,72.88
2018-06-25 13:00:32,68,"0.00354274315525605","0.00296722628571429",116,12.1,"RestingBaseline",0.010888,72.87
2018-06-25 13:00:33,69,"0.00352867808161811","0.00283403725",115,12.1,"RestingBaseline",0.0118485,72.83
2018-06-25 13:00:34,70,"0.00351523467358994","0.00322498828571429",115,12.4,"RestingBaseline",0.010568,72.78
2018-06-25 13:00:35,71,"0.00350242073513022","0.003313253625",116,12.4,"RestingBaseline",0.010888,72.72
2018-06-25 13:00:36,72,"0.00349018830929467","0.00292042785714286",117,12.6,"RestingBaseline",0.010568,72.68
2018-06-25 13:00:37,73,"0.00347854125814485","0.0029836185",117,12.6,"RestingBaseline",0.010888,72.6
2018-06-25 13:00:38,74,"0.00346743162606701","0.002597862",117,12.8,"RestingBaseline",0.010888,72.55
2018-06-25 13:00:39,75,"0.00345685940495159","0.0029076395",118,12.8,"RestingBaseline",0.010568,72.5
2018-06-25 13:00:40,76,"0.00344677709026245","0.00295572985714286",117,13.4,"RestingBaseline",0.01120825,72.47
2018-06-25 13:00:41,77,"0.00343718099493272","0.002856587125",116,13.4,"RestingBaseline",0.011208,72.42
2018-06-25 13:00:42,78,"0.0034280245909","0.00294135528571429",116,14.1,"RestingBaseline",0.010888,72.37
2018-06-25 13:00:43,79,"0.00341930085270039","0.003292153375",115,14.1,"RestingBaseline",0.0096075,72.28
2018-06-25 13:00:44,80,"0.00341096483372433","0.00404780814285714",114,14.8,"RestingBaseline",0.010888,72.13
2018-06-25 13:00:45,81,"0.00340300668124576","0.003368455",113,14.8,"RestingBaseline",0.01184875,72.02
