"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session","EDA","HR"
2018-06-22 13:13:33,52,0.00464192616708413,0.005478871,NA,19.2,"RestingBaseline",0.01120675,62.63
2018-06-22 13:13:34,53,0.0046805815203344,0.01044211325,NA,19.2,"RestingBaseline",0.011527,62.68
2018-06-22 13:13:35,54,0.00471874068844945,0.004501792,NA,19.4,"RestingBaseline",0.01120675,62.75
2018-06-22 13:13:36,55,0.00475626575976493,0.00269126445,NA,19.4,"RestingBaseline",0.011527,62.85
2018-06-22 13:13:37,56,0.00479307484479388,0.00504048528571429,NA,19.3,"RestingBaseline",0.01184725,62.97
2018-06-22 13:13:38,57,0.00482902227521432,0.006624152375,NA,19.3,"RestingBaseline",0.0121675,63.08
2018-06-22 13:13:39,58,0.0048640388950333,0.00607900971428571,NA,19.1,"RestingBaseline",0.01120675,63.2
2018-06-22 13:13:40,59,0.00489797306771303,0.006870093625,NA,19.1,"RestingBaseline",0.01120675,63.3
2018-06-22 13:13:41,60,0.0049307697318914,0.00420675057142857,NA,18.7,"RestingBaseline",0.01120675,63.4
2018-06-22 13:13:42,61,0.00496431017777703,0.00680876044444444,NA,18.7,"RestingBaseline",0.01120675,63.47
2018-06-22 13:13:43,62,0.00499635826322381,0.00884449314285714,NA,18.7,"RestingBaseline",0.0121675,63.53
2018-06-22 13:13:44,63,0.0050248410889729,0.008008761375,NA,18.7,"RestingBaseline",0.011527,63.6
2018-06-22 13:13:45,64,0.00505180340497113,0.00753989042857143,NA,18.3,"RestingBaseline",0.0121675,63.65
2018-06-22 13:13:46,65,0.00507709314026327,0.007683486,NA,18.3,"RestingBaseline",0.011527,63.68
2018-06-22 13:13:47,66,0.00510071053305818,0.00571601614285714,NA,18,"RestingBaseline",0.01120675,63.7
2018-06-22 13:13:48,67,0.00512251223350946,0.0047845875,NA,18,"RestingBaseline",0.0121675,63.7
2018-06-22 13:13:49,68,0.00514252168229003,0.00656168657142857,NA,17.7,"RestingBaseline",0.01248775,63.7
2018-06-22 13:13:50,69,0.00516061007819096,0.008797696375,NA,17.7,"RestingBaseline",0.011527,63.7
2018-06-22 13:13:51,70,0.00517781608178994,0.009125116125,NA,17.1,"RestingBaseline",0.01184725,63.72
2018-06-22 13:13:52,71,0.005192817264816,0.008077451375,NA,17.1,"RestingBaseline",0.01120675,63.72
2018-06-22 13:13:53,72,0.00520489095227764,0.007478925,NA,16.9,"RestingBaseline",0.01184725,63.72
2018-06-22 13:13:54,73,0.00521498076325657,0.01044297425,NA,16.9,"RestingBaseline",0.0108865,63.68
2018-06-22 13:13:55,74,0.00522319237637531,0.0168145958571429,NA,16.4,"RestingBaseline",0.01184725,63.67
2018-06-22 13:13:56,75,0.00522980611896632,0.0148625066666667,NA,16.4,"RestingBaseline",0.011527,63.67
2018-06-22 13:13:57,76,0.00523441759531093,0.0162031821428571,NA,16,"RestingBaseline",0.01120675,63.67
2018-06-22 13:13:58,77,0.0052368486329878,0.008993791625,NA,16,"RestingBaseline",0.0121675,63.65
2018-06-22 13:13:59,78,0.00523761721568796,0.00622102042857143,NA,15.6,"RestingBaseline",0.0124875,63.6
2018-06-22 13:14:00,79,0.00523673039217851,0.00621339575,NA,15.6,"RestingBaseline",0.0121675,63.55
2018-06-22 13:14:01,80,0.00523434602332392,0.00561571057142857,NA,15.5,"RestingBaseline",0.012808,63.48
2018-06-22 13:14:02,81,0.00523049100310555,0.0058614865,NA,15.5,"RestingBaseline",0.0121675,63.43
2018-06-22 13:14:03,82,0.0052253228267883,0.00470259642857143,NA,15.2,"RestingBaseline",0.01248775,63.38
2018-06-22 13:14:04,83,0.00521888032261235,0.004585497375,NA,15.2,"RestingBaseline",0.01184725,63.32
2018-06-22 13:14:05,84,0.00521131186686827,0.00569752128571429,NA,15.2,"RestingBaseline",0.011527,63.27
2018-06-22 13:14:06,85,0.0052014073910076,0.0044103653,NA,15.2,"RestingBaseline",0.01184725,63.23
2018-06-22 13:14:07,86,0.00519034105841454,0.00369308128571429,NA,15.2,"RestingBaseline",0.01120675,63.22
2018-06-22 13:14:08,87,0.00518035380517445,0.00674590914285714,NA,15.2,"RestingBaseline",0.011527,63.2
2018-06-22 13:14:09,88,0.005168871830483,0.00847854325,NA,15.2,"RestingBaseline",0.011527,63.17
2018-06-22 13:14:10,89,0.00515582500269169,0.0091304635,NA,15.2,"RestingBaseline",0.01184725,63.13
2018-06-22 13:14:11,90,0.00514201279885888,0.004249448125,NA,15.2,"RestingBaseline",0.0121675,63.07
2018-06-22 13:14:12,91,0.00512749712439213,0.00590062125,NA,15.2,"RestingBaseline",0.0121675,63
2018-06-22 13:14:13,92,0.00511233119093614,0.003996742625,NA,14.8,"RestingBaseline",0.01184725,62.93
2018-06-22 13:14:14,93,0.00509656049415229,0.00356786575,NA,14.8,"RestingBaseline",0.01184725,62.87
2018-06-22 13:14:15,94,0.00508126622997568,0.00418753971428571,NA,14.9,"RestingBaseline",0.0108865,62.8
