#KeystrokeID,Time,Timestamp,IsKeyDown,Key
0,364.813,Thu Jun 28 01:32:20.822 2018,0,CAPITAL
1,364.956,Thu Jun 28 01:32:20.965 2018,1,CAPITAL
2,367.148,Thu Jun 28 01:32:23.157 2018,0,KEY_Y
3,367.22,Thu Jun 28 01:32:23.229 2018,1,KEY_Y
4,367.276,Thu Jun 28 01:32:23.285 2018,0,CAPITAL
5,367.404,Thu Jun 28 01:32:23.413 2018,1,CAPITAL
6,367.436,Thu Jun 28 01:32:23.445 2018,0,KEY_O
7,367.532,Thu Jun 28 01:32:23.541 2018,1,KEY_O
8,367.652,Thu Jun 28 01:32:23.661 2018,0,KEY_U
9,367.748,Thu Jun 28 01:32:23.758 2018,1,KEY_U
10,367.868,Thu Jun 28 01:32:23.878 2018,0,KEY_N
11,367.98,Thu Jun 28 01:32:23.989 2018,1,KEY_N
12,367.984,Thu Jun 28 01:32:23.993 2018,0,KEY_G
13,368.044,Thu Jun 28 01:32:24.053 2018,1,KEY_G
14,368.148,Thu Jun 28 01:32:24.157 2018,0,SPACE
15,368.212,Thu Jun 28 01:32:24.221 2018,1,SPACE
16,369.116,Thu Jun 28 01:32:25.125 2018,0,KEY_A
17,369.26,Thu Jun 28 01:32:25.269 2018,1,KEY_A
18,369.612,Thu Jun 28 01:32:25.621 2018,0,KEY_D
19,369.708,Thu Jun 28 01:32:25.717 2018,1,KEY_D
20,369.868,Thu Jun 28 01:32:25.877 2018,0,KEY_U
21,369.948,Thu Jun 28 01:32:25.957 2018,1,KEY_U
22,370.076,Thu Jun 28 01:32:26.085 2018,0,KEY_L
23,370.172,Thu Jun 28 01:32:26.181 2018,1,KEY_L
24,370.284,Thu Jun 28 01:32:26.293 2018,0,KEY_T
25,370.388,Thu Jun 28 01:32:26.397 2018,1,KEY_T
26,370.628,Thu Jun 28 01:32:26.637 2018,0,KEY_S
27,370.74,Thu Jun 28 01:32:26.749 2018,1,KEY_S
28,370.812,Thu Jun 28 01:32:26.821 2018,0,SPACE
29,370.892,Thu Jun 28 01:32:26.902 2018,1,SPACE
30,371.02,Thu Jun 28 01:32:27.030 2018,0,KEY_N
31,371.092,Thu Jun 28 01:32:27.102 2018,1,KEY_N
32,371.156,Thu Jun 28 01:32:27.165 2018,0,KEY_E
33,371.228,Thu Jun 28 01:32:27.237 2018,1,KEY_E
34,371.316,Thu Jun 28 01:32:27.325 2018,0,KEY_E
35,371.42,Thu Jun 28 01:32:27.429 2018,1,KEY_E
36,371.492,Thu Jun 28 01:32:27.501 2018,0,KEY_D
37,371.636,Thu Jun 28 01:32:27.645 2018,1,KEY_D
38,371.7,Thu Jun 28 01:32:27.709 2018,0,SPACE
39,371.788,Thu Jun 28 01:32:27.797 2018,1,SPACE
40,372.108,Thu Jun 28 01:32:28.117 2018,0,KEY_T
41,372.196,Thu Jun 28 01:32:28.205 2018,1,KEY_T
42,372.244,Thu Jun 28 01:32:28.253 2018,0,KEY_O
43,372.332,Thu Jun 28 01:32:28.341 2018,1,KEY_O
44,372.412,Thu Jun 28 01:32:28.421 2018,0,SPACE
45,372.468,Thu Jun 28 01:32:28.478 2018,1,SPACE
46,372.564,Thu Jun 28 01:32:28.574 2018,0,KEY_U
47,372.66,Thu Jun 28 01:32:28.670 2018,1,KEY_U
48,372.748,Thu Jun 28 01:32:28.758 2018,0,KEY_N
49,372.868,Thu Jun 28 01:32:28.877 2018,1,KEY_N
50,372.871,Thu Jun 28 01:32:28.880 2018,0,KEY_D
51,372.956,Thu Jun 28 01:32:28.965 2018,1,KEY_D
52,373.268,Thu Jun 28 01:32:29.277 2018,0,KEY_R
53,373.34,Thu Jun 28 01:32:29.349 2018,1,KEY_R
