Session,StartTime,startTimestamp,EndTime,EndTimestamp
Session 1,93.50883,Tue Jul 24 14:50:00.747 2018,333.4915,Tue Jul 24 14:54:00.213 2018
Session 2,5105.979,Tue Jul 24 16:13:32.700 2018,5259.499,Tue Jul 24 16:16:06.221 2018
