Frame#,Time,Timestamp,ROI,Breathing
0,0,Fri Jul 27 10:58:51.330 2018,31.06392,-1
2,0.304291,Fri Jul 27 10:58:51.635 2018,31.04599,-1
3,0.4848083,Fri Jul 27 10:58:51.815 2018,31.17092,-1
4,0.6739485,Fri Jul 27 10:58:52.004 2018,31.19784,-1
5,0.8506083,Fri Jul 27 10:58:52.181 2018,31.27237,-1
6,1.050213,Fri Jul 27 10:58:52.381 2018,31.32776,-1
7,1.2302,Fri Jul 27 10:58:52.561 2018,31.33851,-1
8,1.44579,Fri Jul 27 10:58:52.776 2018,31.33851,-1
9,1.865225,Fri Jul 27 10:58:53.196 2018,31.39156,-1
11,2.314369,Fri Jul 27 10:58:53.645 2018,31.32939,-1
12,2.458306,Fri Jul 27 10:58:53.789 2018,31.39047,-1
13,2.63811,Fri Jul 27 10:58:53.969 2018,31.38007,-1
14,2.815095,Fri Jul 27 10:58:54.146 2018,31.42896,-1
15,3.137391,Fri Jul 27 10:58:54.468 2018,31.38003,-1
16,3.340099,Fri Jul 27 10:58:54.671 2018,31.3408,-1
17,3.508648,Fri Jul 27 10:58:54.839 2018,31.45858,-1
18,3.709112,Fri Jul 27 10:58:55.040 2018,31.50122,-1
19,3.853726,Fri Jul 27 10:58:55.184 2018,31.47416,-1
20,4.008355,Fri Jul 27 10:58:55.339 2018,31.45436,-1
21,4.172164,Fri Jul 27 10:58:55.503 2018,31.37564,-1
22,4.414516,Fri Jul 27 10:58:55.745 2018,31.30704,-1
23,4.556138,Fri Jul 27 10:58:55.887 2018,31.26655,-1
24,4.850354,Fri Jul 27 10:58:56.181 2018,31.28175,-1
25,5.096693,Fri Jul 27 10:58:56.427 2018,31.20031,-1
26,5.26624,Fri Jul 27 10:58:56.597 2018,31.14949,-1
27,5.443831,Fri Jul 27 10:58:56.774 2018,31.10014,-1
28,5.585586,Fri Jul 27 10:58:56.916 2018,31.2288,-1
29,5.729201,Fri Jul 27 10:58:57.060 2018,31.29775,-1
30,5.879799,Fri Jul 27 10:58:57.210 2018,31.3517,-1
31,6.031394,Fri Jul 27 10:58:57.362 2018,31.35666,-1
32,6.17501,Fri Jul 27 10:58:57.505 2018,31.36475,-1
33,6.422487,Fri Jul 27 10:58:57.753 2018,31.44156,-1
34,6.677924,Fri Jul 27 10:58:58.008 2018,31.43995,-1
35,6.823534,Fri Jul 27 10:58:58.154 2018,31.44077,-1
36,6.971139,Fri Jul 27 10:58:58.302 2018,31.43324,-1
37,7.112761,Fri Jul 27 10:58:58.443 2018,31.43496,-1
38,7.344143,Fri Jul 27 10:58:58.675 2018,31.45784,-1
39,7.489752,Fri Jul 27 10:58:58.820 2018,31.48645,-1
40,7.753605,Fri Jul 27 10:58:59.084 2018,31.5334,-1
41,7.902207,Fri Jul 27 10:58:59.233 2018,31.48029,-1
42,8.115093,Fri Jul 27 10:58:59.446 2018,31.4297,-1
43,8.26968,Fri Jul 27 10:58:59.600 2018,31.44154,-1
44,8.420917,Fri Jul 27 10:58:59.751 2018,31.46822,-1
45,8.563535,Fri Jul 27 10:58:59.894 2018,31.47123,-1
46,8.733288,Fri Jul 27 10:59:00.064 2018,31.44075,-1
47,8.909832,Fri Jul 27 10:59:00.240 2018,31.41544,-1
48,9.054245,Fri Jul 27 10:59:00.385 2018,31.35665,-1
49,9.197021,Fri Jul 27 10:59:00.527 2018,31.33673,-1
50,9.340638,Fri Jul 27 10:59:00.671 2018,31.28474,-1
51,9.502206,Fri Jul 27 10:59:00.833 2018,31.32491,-1
52,9.7665,Fri Jul 27 10:59:01.097 2018,31.29522,-1
53,9.916122,Fri Jul 27 10:59:01.247 2018,31.27397,-1
54,10.17128,Fri Jul 27 10:59:01.502 2018,31.13293,-1
55,10.43321,Fri Jul 27 10:59:01.764 2018,31.05573,-1
56,10.58607,Fri Jul 27 10:59:01.917 2018,30.99926,-1
57,10.73472,Fri Jul 27 10:59:02.065 2018,31.09461,-1
58,10.97228,Fri Jul 27 10:59:02.303 2018,31.04168,-1
59,11.1139,Fri Jul 27 10:59:02.444 2018,31.10818,-1
60,11.36523,Fri Jul 27 10:59:02.696 2018,31.15658,-1
61,11.54608,Fri Jul 27 10:59:02.877 2018,31.20042,-1
62,11.77939,Fri Jul 27 10:59:03.110 2018,31.39015,-1
