Time,BtoB
,6000
,2240
,6080
,5000
,4560
,4240
,2600
,7240
,1920
,2320
,5520
,1840
,1480
,1840
,5000
,3880
,4120
,3440
,5480
,4320
,2160
,7480
,5080
,4360
,7480
,9200
,5400
,3320
,4440
,3120
,2440
,1760
,2520
,6360
,2120
,4480
,1520
,2440
,2280
,3360
,1520
,4960
,1640
,2880
,2840
,2160
,2960
,4040
,1960
,3600
,2520
,3560
,3480
,2720
,2880
,3600
,3080
,2400
,3440
,2560
,3080
,2720
,2560
,3600
,2880
,3000
,2760
,2760
,2840
,3360
,5600
,8120
,1040
,2680
,5920
,8120
,3240
,3160
,2960
,3480
,3560
,3880
,3120
,2280
,3880
,2920
,2120
,3000
,4280
,1760
,2480
,3240
,3360
,4080
,1760
,1680
,2520
,3120
,3080
,3280
,2560
,3360
,2800
,4160
,3920
,3240
,2800
,3440
,2800
,2920
,2680
,3160
,2800
,3880
,3480
,3360
,3000
,3680
,4680
,3640
,2680
,4520
,3360
,4080
,2200
,2160
,5040
,4080
,4200
,3760
,2040
,3560
,2480
,2800
,1640
,2880
,3000
,2520
,4080
,4320
,4720
,2760
,3160
,3920
,3480
,3240
,2720
,2720
,4040
,4320
,4160
,3560
,3000
,3480
,4120
,2600
,4600
,5480
,4080
,3480
,4480
,5200
,4200
,3080
,4480
,4760
,4440
,3400
,3480
,4440
,4000
,4160
,4120
,4080
,4040
,3680
,4280
,3280
,3640
,3320
,3320
,3200
,3160
,3800
,3600
,3400
,3520
,3320
,3320
,3440
,3160
,3120
,3280
,3640
,3640
,4360
,5640
,2440
,2840
,3040
,3560
,3320
,3520
,2720
,2920
,3040
,2640
,1800
,2880
,2560
,2280
,2400
,2520
,2560
,2360
,2960
,2920
,2520
,3400
,2200
,3160
,3000
,3080
,2960
,2880
,2840
,3480
,2880
,2800
,5000
,7760
,3000
,3880
,2520
,1840
,2120
,2480
,2880
,2600
,3160
,2600
,2320
,2800
,2160
,2520
,2240
,2520
,2600
,3000
,2320
,3080
,2520
,2520
,2680
,2160
,4800
,4800
,3560
,2920
,3760
,2560
,2400
,2520
,2280
,2760
,2560
,2560
,2120
,2480
,2600
,2800
,2400
,2120
,2280
,2720
,3280
,2560
,2600
,2640
,1920
,2960
,2880
,2680
,2760
,2880
,2200
,2840
,2880
,2360
,2520
,2800
,2760
,3000
,2920
,2520
,2600
,2600
,2560
,2840
,1680
,2840
,2880
,2120
,2600
,1960
,2160
,2640
,2320
,2800
,2240
,3040
,2720
,2560
,3520
,3640
,2640
,2680
,2760
,3960
,2280
,4280
,3360
,3320
,2800
,3480
,3120
,2840
,1560
,3640
,4560
,3280
,3320
,2840
,2960
,1800
,2280
,2480
,2480
,2240
,3160
,2920
,2760
,2080
,3160
,1920
,2600
,3480
,2880
,2960
,3560
,2760
,2840
,2240
,2360
,2840
,3120
,2240
,2600
,3520
,5120
,3320
,2600
,3240
,2720
,3360
,2080
,4560
,7080
,3800
,2200
,2960
,2440
,2600
,3160
,2480
,4600
,4400
,3120
,2800
,6200
,5600
,3560
,5080
,6800
,4480
,3280
,3320
,3800
,3280
,3120
,4120
,3080
,4160
,3200
,3400
,5640
,6520
,3440
,3560
,4280
,3720
,3080
,5880
,6280
,3560
,3360
,3520
,3440
,3680
,3840
,3280
,3440
,2560
,4520
,3120
,3920
,2880
,3640
,3280
,3360
,2920
,3200
,3480
,3640
,3120
,3480
,2880
,3400
,3200
,3040
,3080
