Frame#,Time,Timestamp,ROI,Breathing
0,0,Wed Aug 29 08:49:41.817 2018,33.11818,-1
2,0.2672865,Wed Aug 29 08:49:42.084 2018,33.10437,-1
3,0.401926,Wed Aug 29 08:49:42.219 2018,33.08017,-1
4,0.5654891,Wed Aug 29 08:49:42.383 2018,33.05586,-1
5,0.6861653,Wed Aug 29 08:49:42.503 2018,33.06836,-1
7,0.8277879,Wed Aug 29 08:49:42.645 2018,33.13365,-1
8,0.9364971,Wed Aug 29 08:49:42.754 2018,33.16161,-1
9,1.077121,Wed Aug 29 08:49:42.894 2018,33.18742,-1
10,1.210762,Wed Aug 29 08:49:43.028 2018,33.19541,-1
11,1.3464,Wed Aug 29 08:49:43.163 2018,33.14409,-1
12,1.493007,Wed Aug 29 08:49:43.310 2018,33.12011,-1
13,1.614683,Wed Aug 29 08:49:43.432 2018,33.05824,-1
14,1.733367,Wed Aug 29 08:49:43.550 2018,33.00065,-1
15,1.87399,Wed Aug 29 08:49:43.691 2018,32.97982,-1
16,2.017605,Wed Aug 29 08:49:43.835 2018,32.93696,-1
17,2.13529,Wed Aug 29 08:49:43.952 2018,32.91498,-1
18,2.272924,Wed Aug 29 08:49:44.090 2018,32.89352,-1
20,2.554169,Wed Aug 29 08:49:44.371 2018,32.88754,-1
21,2.668862,Wed Aug 29 08:49:44.486 2018,32.90168,-1
22,2.803503,Wed Aug 29 08:49:44.621 2018,32.94648,-1
23,2.937145,Wed Aug 29 08:49:44.754 2018,32.96774,-1
24,3.093726,Wed Aug 29 08:49:44.911 2018,33.02566,-1
25,3.217406,Wed Aug 29 08:49:45.034 2018,33.06181,-1
26,3.336079,Wed Aug 29 08:49:45.153 2018,33.08437,-1
27,3.492659,Wed Aug 29 08:49:45.310 2018,33.10686,-1
28,3.615331,Wed Aug 29 08:49:45.432 2018,33.05026,-1
29,3.737007,Wed Aug 29 08:49:45.554 2018,33.01492,-1
30,3.869653,Wed Aug 29 08:49:45.687 2018,32.99206,-1
31,4.034211,Wed Aug 29 08:49:45.851 2018,33.004,-1
32,4.153892,Wed Aug 29 08:49:45.971 2018,33.00188,-1
33,4.270581,Wed Aug 29 08:49:46.088 2018,33.04646,-1
34,4.405219,Wed Aug 29 08:49:46.222 2018,33.08661,-1
35,4.537864,Wed Aug 29 08:49:46.355 2018,33.10561,-1
36,4.671507,Wed Aug 29 08:49:46.489 2018,33.12629,-1
37,4.803155,Wed Aug 29 08:49:46.620 2018,33.16108,-1
38,4.960733,Wed Aug 29 08:49:46.778 2018,33.16224,-1
39,5.088393,Wed Aug 29 08:49:46.905 2018,33.16504,-1
40,5.207075,Wed Aug 29 08:49:47.024 2018,33.17897,-1
41,5.353684,Wed Aug 29 08:49:47.171 2018,33.20709,-1
43,5.473377,Wed Aug 29 08:49:47.290 2018,33.21884,-1
44,5.605014,Wed Aug 29 08:49:47.422 2018,33.21302,-1
45,5.738653,Wed Aug 29 08:49:47.556 2018,33.18144,-1
46,5.874293,Wed Aug 29 08:49:47.691 2018,33.20173,-1
47,6.004942,Wed Aug 29 08:49:47.822 2018,33.18538,-1
48,6.139581,Wed Aug 29 08:49:47.957 2018,33.16137,-1
49,6.289181,Wed Aug 29 08:49:48.106 2018,33.09806,-1
50,6.404873,Wed Aug 29 08:49:48.222 2018,33.03637,-1
51,6.540508,Wed Aug 29 08:49:48.358 2018,33.00956,-1
52,6.673158,Wed Aug 29 08:49:48.490 2018,32.97949,-1
53,6.805799,Wed Aug 29 08:49:48.623 2018,32.97311,-1
54,6.940439,Wed Aug 29 08:49:48.758 2018,32.99025,-1
55,7.073088,Wed Aug 29 08:49:48.890 2018,33.00681,-1
56,7.208724,Wed Aug 29 08:49:49.026 2018,33.01605,-1
57,7.343362,Wed Aug 29 08:49:49.160 2018,33.02027,-1
58,7.476007,Wed Aug 29 08:49:49.293 2018,32.98465,-1
59,7.607654,Wed Aug 29 08:49:49.425 2018,32.96811,-1
60,7.741297,Wed Aug 29 08:49:49.558 2018,32.97945,-1
61,7.897879,Wed Aug 29 08:49:49.715 2018,33.01151,-1
62,8.023542,Wed Aug 29 08:49:49.841 2018,33.03887,-1
63,8.141228,Wed Aug 29 08:49:49.958 2018,33.07385,-1
