0,0,Mon Aug 13 08:49:20.734 2018,0.005501647
1,0.1316486,Mon Aug 13 08:49:20.865 2018,0.005557125
2,0.2832433,Mon Aug 13 08:49:21.017 2018,0.004618564
3,0.4118993,Mon Aug 13 08:49:21.146 2018,0.005346898
4,0.5844379,Mon Aug 13 08:49:21.318 2018,0.00534999
5,0.6712066,Mon Aug 13 08:49:21.405 2018,0.005087196
6,0.812829,Mon Aug 13 08:49:21.547 2018,0.006605162
7,0.9414839,Mon Aug 13 08:49:21.675 2018,0.005630211
8,1.070143,Mon Aug 13 08:49:21.804 2018,0.005232922
10,1.199793,Mon Aug 13 08:49:21.933 2018,0.005157423
11,1.35438,Mon Aug 13 08:49:22.088 2018,0.004627375
12,1.481041,Mon Aug 13 08:49:22.215 2018,0.006297261
13,1.599723,Mon Aug 13 08:49:22.333 2018,0.005418943
14,1.747329,Mon Aug 13 08:49:22.481 2018,0.005795907
15,1.880972,Mon Aug 13 08:49:22.615 2018,0.005424859
16,2.001649,Mon Aug 13 08:49:22.735 2018,0.005204848
17,2.135292,Mon Aug 13 08:49:22.869 2018,0.005433655
18,2.280902,Mon Aug 13 08:49:23.015 2018,0.004195972
19,2.419533,Mon Aug 13 08:49:23.153 2018,0.004625779
21,2.533227,Mon Aug 13 08:49:23.267 2018,0.005069475
22,2.66687,Mon Aug 13 08:49:23.401 2018,0.004899989
23,2.803505,Mon Aug 13 08:49:23.537 2018,0.005927246
24,2.962081,Mon Aug 13 08:49:23.696 2018,0.006542721
25,3.067798,Mon Aug 13 08:49:23.801 2018,0.005469677
26,3.203436,Mon Aug 13 08:49:23.937 2018,0.005662696
27,3.335084,Mon Aug 13 08:49:24.069 2018,0.004832622
28,3.472715,Mon Aug 13 08:49:24.206 2018,0.005999956
29,3.60237,Mon Aug 13 08:49:24.336 2018,0.004850527
31,3.73701,Mon Aug 13 08:49:24.471 2018,0.004404326
33,3.88661,Mon Aug 13 08:49:24.620 2018,0.006209913
34,4.0023,Mon Aug 13 08:49:24.736 2018,0.004949568
35,4.135942,Mon Aug 13 08:49:24.870 2018,0.005866691
36,4.287538,Mon Aug 13 08:49:25.021 2018,0.006349807
37,4.411207,Mon Aug 13 08:49:25.145 2018,0.006495682
38,4.535875,Mon Aug 13 08:49:25.270 2018,0.004966376
39,4.686471,Mon Aug 13 08:49:25.420 2018,0.004436372
40,4.802164,Mon Aug 13 08:49:25.536 2018,0.005902934
41,4.936802,Mon Aug 13 08:49:25.670 2018,0.005637433
42,5.084406,Mon Aug 13 08:49:25.818 2018,0.005328307
44,5.20309,Mon Aug 13 08:49:25.937 2018,0.00609836
45,5.338727,Mon Aug 13 08:49:26.072 2018,0.005754081
46,5.485335,Mon Aug 13 08:49:26.219 2018,0.005851846
47,5.612994,Mon Aug 13 08:49:26.347 2018,0.006173586
48,5.736665,Mon Aug 13 08:49:26.470 2018,0.006178226
49,5.873298,Mon Aug 13 08:49:26.607 2018,0.006582125
50,6.003951,Mon Aug 13 08:49:26.738 2018,0.006159285
51,6.138588,Mon Aug 13 08:49:26.872 2018,0.006221428
52,6.272231,Mon Aug 13 08:49:27.006 2018,0.00653521
54,6.403883,Mon Aug 13 08:49:27.138 2018,0.006235063
55,6.537522,Mon Aug 13 08:49:27.271 2018,0.007314277
56,6.671165,Mon Aug 13 08:49:27.405 2018,0.005474485
57,6.805804,Mon Aug 13 08:49:27.539 2018,0.005572413
58,6.939447,Mon Aug 13 08:49:27.673 2018,0.006909995
60,7.072093,Mon Aug 13 08:49:27.806 2018,0.005640617
61,7.208729,Mon Aug 13 08:49:27.942 2018,0.006277925
63,7.340389,Mon Aug 13 08:49:28.074 2018,0.006726471
64,7.472023,Mon Aug 13 08:49:28.206 2018,0.006830089
65,7.609657,Mon Aug 13 08:49:28.343 2018,0.005725096
66,7.740306,Mon Aug 13 08:49:28.474 2018,0.006384325
67,7.885917,Mon Aug 13 08:49:28.620 2018,0.006533898
68,8.02854,Mon Aug 13 08:49:28.762 2018,0.005509392
69,8.141234,Mon Aug 13 08:49:28.875 2018,0.006071032
70,8.292829,Mon Aug 13 08:49:29.027 2018,0.005049261
71,8.428472,Mon Aug 13 08:49:29.162 2018,0.004766784
73,8.540167,Mon Aug 13 08:49:29.274 2018,0.005803217
74,8.690764,Mon Aug 13 08:49:29.424 2018,0.006351003
77,8.823411,Mon Aug 13 08:49:29.557 2018,0.00569849
