Frame#,Time,Timestamp,ROI,Breathing
0,0,Thu Aug 09 10:51:54.043 2018,31.07505,-1
2,0.2982029,Thu Aug 09 10:51:54.341 2018,31.09232,-1
3,0.3939468,Thu Aug 09 10:51:54.437 2018,31.09426,-1
4,0.4936803,Thu Aug 09 10:51:54.537 2018,31.06445,-1
5,0.5854347,Thu Aug 09 10:51:54.629 2018,31.05485,-1
6,0.7210726,Thu Aug 09 10:51:54.764 2018,31.05225,-1
7,0.8616956,Thu Aug 09 10:51:54.905 2018,31.04253,-1
8,0.9604317,Thu Aug 09 10:51:55.004 2018,31.0514,-1
9,1.198794,Thu Aug 09 10:51:55.242 2018,31.04699,-1
10,1.653578,Thu Aug 09 10:51:55.697 2018,31.03461,-1
11,1.768272,Thu Aug 09 10:51:55.811 2018,31.07878,-1
12,1.876981,Thu Aug 09 10:51:55.920 2018,31.09897,-1
13,2.197124,Thu Aug 09 10:51:56.240 2018,31.11233,-1
14,2.351721,Thu Aug 09 10:51:56.395 2018,31.0955,-1
15,2.533225,Thu Aug 09 10:51:56.576 2018,31.08725,-1
16,2.646921,Thu Aug 09 10:51:56.690 2018,31.09402,-1
17,2.792531,Thu Aug 09 10:51:56.836 2018,31.10293,-1
18,2.893262,Thu Aug 09 10:51:56.936 2018,31.09937,-1
19,3.013946,Thu Aug 09 10:51:57.057 2018,31.08102,-1
20,3.123645,Thu Aug 09 10:51:57.167 2018,31.08761,-1
21,3.220387,Thu Aug 09 10:51:57.263 2018,31.07175,-1
22,3.365997,Thu Aug 09 10:51:57.409 2018,31.04202,-1
23,3.475705,Thu Aug 09 10:51:57.519 2018,31.0226,-1
24,3.610344,Thu Aug 09 10:51:57.653 2018,31.01122,-1
25,3.730024,Thu Aug 09 10:51:57.773 2018,31.00918,-1
26,3.841744,Thu Aug 09 10:51:57.885 2018,31.01297,-1
27,3.954423,Thu Aug 09 10:51:57.998 2018,31.03933,-1
28,4.060141,Thu Aug 09 10:51:58.103 2018,31.03309,-1
29,4.16885,Thu Aug 09 10:51:58.212 2018,30.65784,-1
30,4.360339,Thu Aug 09 10:51:58.403 2018,30.47857,-1
31,4.565791,Thu Aug 09 10:51:58.609 2018,31.42408,-1
240,24.04469,Thu Aug 09 10:52:18.088 2018,31.42056,-1
241,24.16138,Thu Aug 09 10:52:18.204 2018,31.41691,-1
242,24.27108,Thu Aug 09 10:52:18.314 2018,31.39746,-1
243,24.38079,Thu Aug 09 10:52:18.424 2018,31.38701,-1
