"Time","NR_Perspiration","CovertedTime","Perspiration","Session"
16,0.00745885203390608,2018-06-30 10:39:38,0.00975266075,"RestingBaseline"
17,0.00746676873054962,2018-06-30 10:39:39,0.00750010057142857,"RestingBaseline"
18,0.00747070798749182,2018-06-30 10:39:40,0.00854919325,"RestingBaseline"
19,0.00747084000382323,2018-06-30 10:39:41,0.00963432914285714,"RestingBaseline"
20,0.00746750584741709,2018-06-30 10:39:42,0.00983763171428572,"RestingBaseline"
21,0.00746043444456602,2018-06-30 10:39:43,0.0083048695,"RestingBaseline"
22,0.00745013980087932,2018-06-30 10:39:44,0.00762283442857143,"RestingBaseline"
23,0.00743683105284793,2018-06-30 10:39:45,0.008211534375,"RestingBaseline"
24,0.00742100660942881,2018-06-30 10:39:46,0.00736209642857143,"RestingBaseline"
25,0.00740164027625845,2018-06-30 10:39:47,0.008165689,"RestingBaseline"
26,0.00738028279329944,2018-06-30 10:39:48,0.00680403085714286,"RestingBaseline"
27,0.00735864460813528,2018-06-30 10:39:49,0.00814228025,"RestingBaseline"
28,0.00733577325216099,2018-06-30 10:39:50,0.00809192342857143,"RestingBaseline"
29,0.00731180164373057,2018-06-30 10:39:51,0.006890832375,"RestingBaseline"
30,0.00728690774873526,2018-06-30 10:39:52,0.00768393671428571,"RestingBaseline"
31,0.00726114448061317,2018-06-30 10:39:53,0.007700346625,"RestingBaseline"
32,0.00723461967457798,2018-06-30 10:39:54,0.00856076585714286,"RestingBaseline"
33,0.00720737236792622,2018-06-30 10:39:55,0.006895439125,"RestingBaseline"
34,0.00717952620503257,2018-06-30 10:39:56,0.00845826,"RestingBaseline"
35,0.00715119312958704,2018-06-30 10:39:57,0.00826652525,"RestingBaseline"
36,0.00712257844736878,2018-06-30 10:39:58,0.00839853471428571,"RestingBaseline"
37,0.00709391839360817,2018-06-30 10:39:59,0.008629664625,"RestingBaseline"
38,0.00706549715566076,2018-06-30 10:40:00,0.00623468257142857,"RestingBaseline"
