Time,Timestamp,LeftClick,RightClick,LeftSide,RightSide
7.038,Sat Jun 30 10:39:29.770 2018,0,0,0,0,
7.041,Sat Jun 30 10:39:29.773 2018,0,0,0,0,
7.043,Sat Jun 30 10:39:29.776 2018,0,0,0,0,
7.047,Sat Jun 30 10:39:29.779 2018,0,0,0,0,
7.05,Sat Jun 30 10:39:29.782 2018,0,0,0,0,
7.054,Sat Jun 30 10:39:29.786 2018,0,0,0,0,
7.057,Sat Jun 30 10:39:29.789 2018,0,0,0,0,
7.061,Sat Jun 30 10:39:29.793 2018,0,0,0,0,
7.064,Sat Jun 30 10:39:29.796 2018,0,0,0,0,
7.071,Sat Jun 30 10:39:29.803 2018,0,0,0,0,
7.095,Sat Jun 30 10:39:29.828 2018,0,0,0,0,
7.123,Sat Jun 30 10:39:29.855 2018,0,0,0,0,
7.148,Sat Jun 30 10:39:29.880 2018,0,0,0,0,
7.173,Sat Jun 30 10:39:29.904 2018,0,0,0,0,
7.198,Sat Jun 30 10:39:29.930 2018,0,0,0,0,
7.225,Sat Jun 30 10:39:29.957 2018,0,0,0,0,
7.252,Sat Jun 30 10:39:29.983 2018,0,0,0,0,
7.277,Sat Jun 30 10:39:30.008 2018,0,0,0,0,
7.302,Sat Jun 30 10:39:30.034 2018,0,0,0,0,
7.327,Sat Jun 30 10:39:30.059 2018,0,0,0,0,
7.352,Sat Jun 30 10:39:30.084 2018,0,0,0,0,
7.377,Sat Jun 30 10:39:30.109 2018,0,0,0,0,
7.402,Sat Jun 30 10:39:30.134 2018,0,0,0,0,
7.417,Sat Jun 30 10:39:30.149 2018,0,0,0,0,
7.421,Sat Jun 30 10:39:30.153 2018,0,0,0,0,
7.423,Sat Jun 30 10:39:30.155 2018,0,0,0,0,
7.426,Sat Jun 30 10:39:30.158 2018,0,0,0,0,
7.429,Sat Jun 30 10:39:30.161 2018,0,0,0,0,
7.433,Sat Jun 30 10:39:30.165 2018,0,0,0,0,
7.436,Sat Jun 30 10:39:30.169 2018,0,0,0,0,
7.439,Sat Jun 30 10:39:30.171 2018,0,0,0,0,
7.441,Sat Jun 30 10:39:30.174 2018,0,0,0,0,
7.444,Sat Jun 30 10:39:30.176 2018,0,0,0,0,
7.448,Sat Jun 30 10:39:30.180 2018,0,0,0,0,
7.451,Sat Jun 30 10:39:30.183 2018,0,0,0,0,
7.454,Sat Jun 30 10:39:30.186 2018,0,0,0,0,
7.457,Sat Jun 30 10:39:30.189 2018,0,0,0,0,
7.46,Sat Jun 30 10:39:30.192 2018,0,0,0,0,
7.464,Sat Jun 30 10:39:30.196 2018,0,0,0,0,
7.468,Sat Jun 30 10:39:30.200 2018,0,0,0,0,
7.478,Sat Jun 30 10:39:30.210 2018,0,0,0,0,
7.486,Sat Jun 30 10:39:30.218 2018,0,0,0,0,
7.496,Sat Jun 30 10:39:30.228 2018,0,0,0,0,
7.502,Sat Jun 30 10:39:30.234 2018,0,0,0,0,
7.508,Sat Jun 30 10:39:30.241 2018,0,0,0,0,
7.514,Sat Jun 30 10:39:30.247 2018,0,0,0,0,
7.521,Sat Jun 30 10:39:30.254 2018,0,0,0,0,
7.524,Sat Jun 30 10:39:30.257 2018,0,0,0,0,
7.528,Sat Jun 30 10:39:30.260 2018,0,0,0,0,
7.531,Sat Jun 30 10:39:30.263 2018,0,0,0,0,
7.539,Sat Jun 30 10:39:30.271 2018,0,0,0,0,
7.546,Sat Jun 30 10:39:30.277 2018,0,0,0,0,
7.556,Sat Jun 30 10:39:30.287 2018,0,0,0,0,
7.581,Sat Jun 30 10:39:30.312 2018,0,0,0,0,
7.584,Sat Jun 30 10:39:30.315 2018,0,0,0,0,
7.588,Sat Jun 30 10:39:30.320 2018,0,0,0,0,
7.598,Sat Jun 30 10:39:30.330 2018,0,0,0,0,
7.608,Sat Jun 30 10:39:30.340 2018,0,0,0,0,
7.618,Sat Jun 30 10:39:30.350 2018,0,0,0,0,
7.629,Sat Jun 30 10:39:30.361 2018,0,0,0,0,
7.639,Sat Jun 30 10:39:30.371 2018,0,0,0,0,
7.649,Sat Jun 30 10:39:30.381 2018,0,0,0,0,
7.659,Sat Jun 30 10:39:30.391 2018,0,0,0,0,
7.678,Sat Jun 30 10:39:30.410 2018,0,0,0,0,
7.685,Sat Jun 30 10:39:30.417 2018,0,0,0,0,
7.694,Sat Jun 30 10:39:30.426 2018,0,0,0,0,
7.702,Sat Jun 30 10:39:30.434 2018,0,0,0,0,
7.727,Sat Jun 30 10:39:30.459 2018,0,0,0,0,
7.733,Sat Jun 30 10:39:30.465 2018,0,0,0,0,
7.736,Sat Jun 30 10:39:30.468 2018,0,0,0,0,
7.744,Sat Jun 30 10:39:30.476 2018,0,0,0,0,
7.753,Sat Jun 30 10:39:30.485 2018,0,0,0,0,
7.763,Sat Jun 30 10:39:30.495 2018,0,0,0,0,
7.859,Sat Jun 30 10:39:30.591 2018,0,0,0,0,
7.865,Sat Jun 30 10:39:30.597 2018,0,0,0,0,
7.874,Sat Jun 30 10:39:30.606 2018,0,0,0,0,
7.878,Sat Jun 30 10:39:30.611 2018,0,0,0,0,
7.888,Sat Jun 30 10:39:30.621 2018,0,0,0,0,
7.898,Sat Jun 30 10:39:30.631 2018,0,0,0,0,
19.166,Sat Jun 30 10:39:41.898 2018,0,0,0,0,
19.176,Sat Jun 30 10:39:41.908 2018,0,0,0,0,
19.186,Sat Jun 30 10:39:41.918 2018,0,0,0,0,
