Time,Timestamp,LeftClick,RightClick,LeftSide,RightSide
5.234,Mon Jul 02 10:44:50.209 2018,0,0,0,0,
5.244,Mon Jul 02 10:44:50.219 2018,0,0,0,0,
5.26,Mon Jul 02 10:44:50.236 2018,0,0,0,0,
5.264,Mon Jul 02 10:44:50.240 2018,0,0,0,0,
5.284,Mon Jul 02 10:44:50.259 2018,0,0,0,0,
5.287,Mon Jul 02 10:44:50.263 2018,0,0,0,0,
5.298,Mon Jul 02 10:44:50.273 2018,0,0,0,0,
5.306,Mon Jul 02 10:44:50.282 2018,0,0,0,0,
5.32,Mon Jul 02 10:44:50.296 2018,0,0,0,0,
5.325,Mon Jul 02 10:44:50.301 2018,0,0,0,0,
5.335,Mon Jul 02 10:44:50.311 2018,0,0,0,0,
5.346,Mon Jul 02 10:44:50.322 2018,0,0,0,0,
5.357,Mon Jul 02 10:44:50.333 2018,0,0,0,0,
5.367,Mon Jul 02 10:44:50.344 2018,0,0,0,0,
5.377,Mon Jul 02 10:44:50.354 2018,0,0,0,0,
5.388,Mon Jul 02 10:44:50.364 2018,0,0,0,0,
5.395,Mon Jul 02 10:44:50.371 2018,0,0,0,0,
5.411,Mon Jul 02 10:44:50.387 2018,0,0,0,0,
5.419,Mon Jul 02 10:44:50.395 2018,0,0,0,0,
5.428,Mon Jul 02 10:44:50.404 2018,0,0,0,0,
5.441,Mon Jul 02 10:44:50.417 2018,0,0,0,0,
5.452,Mon Jul 02 10:44:50.429 2018,0,0,0,0,
5.462,Mon Jul 02 10:44:50.439 2018,0,0,0,0,
5.47,Mon Jul 02 10:44:50.446 2018,0,0,0,0,
5.499,Mon Jul 02 10:44:50.475 2018,0,0,0,0,
5.502,Mon Jul 02 10:44:50.479 2018,0,0,0,0,
5.507,Mon Jul 02 10:44:50.483 2018,0,0,0,0,
5.511,Mon Jul 02 10:44:50.488 2018,0,0,0,0,
5.523,Mon Jul 02 10:44:50.499 2018,0,0,0,0,
5.531,Mon Jul 02 10:44:50.508 2018,0,0,0,0,
5.557,Mon Jul 02 10:44:50.534 2018,0,0,0,0,
5.571,Mon Jul 02 10:44:50.548 2018,0,0,0,0,
5.574,Mon Jul 02 10:44:50.550 2018,0,0,0,0,
5.578,Mon Jul 02 10:44:50.555 2018,0,0,0,0,
5.591,Mon Jul 02 10:44:50.568 2018,0,0,0,0,
5.595,Mon Jul 02 10:44:50.571 2018,0,0,0,0,
5.61,Mon Jul 02 10:44:50.587 2018,0,0,0,0,
5.612,Mon Jul 02 10:44:50.589 2018,0,0,0,0,
5.638,Mon Jul 02 10:44:50.613 2018,0,0,0,0,
5.644,Mon Jul 02 10:44:50.619 2018,0,0,0,0,
5.647,Mon Jul 02 10:44:50.623 2018,0,0,0,0,
5.657,Mon Jul 02 10:44:50.633 2018,0,0,0,0,
5.681,Mon Jul 02 10:44:50.657 2018,0,0,0,0,
5.685,Mon Jul 02 10:44:50.660 2018,0,0,0,0,
5.691,Mon Jul 02 10:44:50.667 2018,0,0,0,0,
5.7,Mon Jul 02 10:44:50.676 2018,0,0,0,0,
5.711,Mon Jul 02 10:44:50.687 2018,0,0,0,0,
5.719,Mon Jul 02 10:44:50.695 2018,0,0,0,0,
5.759,Mon Jul 02 10:44:50.735 2018,0,0,0,0,
5.762,Mon Jul 02 10:44:50.738 2018,0,0,0,0,
5.771,Mon Jul 02 10:44:50.747 2018,0,0,0,0,
5.779,Mon Jul 02 10:44:50.755 2018,0,0,0,0,
5.781,Mon Jul 02 10:44:50.758 2018,0,0,0,0,
5.784,Mon Jul 02 10:44:50.761 2018,0,0,0,0,
5.794,Mon Jul 02 10:44:50.770 2018,0,0,0,0,
5.805,Mon Jul 02 10:44:50.781 2018,0,0,0,0,
5.815,Mon Jul 02 10:44:50.791 2018,0,0,0,0,
5.824,Mon Jul 02 10:44:50.800 2018,0,0,0,0,
5.83,Mon Jul 02 10:44:50.806 2018,0,0,0,0,
5.841,Mon Jul 02 10:44:50.818 2018,0,0,0,0,
5.855,Mon Jul 02 10:44:50.831 2018,0,0,0,0,
5.863,Mon Jul 02 10:44:50.839 2018,0,0,0,0,
5.874,Mon Jul 02 10:44:50.850 2018,0,0,0,0,
5.884,Mon Jul 02 10:44:50.860 2018,0,0,0,0,
5.895,Mon Jul 02 10:44:50.872 2018,0,0,0,0,
5.903,Mon Jul 02 10:44:50.879 2018,0,0,0,0,
5.911,Mon Jul 02 10:44:50.888 2018,0,0,0,0,
5.922,Mon Jul 02 10:44:50.899 2018,0,0,0,0,
5.936,Mon Jul 02 10:44:50.913 2018,0,0,0,0,
5.944,Mon Jul 02 10:44:50.920 2018,0,0,0,0,
5.953,Mon Jul 02 10:44:50.929 2018,0,0,0,0,
5.966,Mon Jul 02 10:44:50.943 2018,0,0,0,0,
5.974,Mon Jul 02 10:44:50.951 2018,0,0,0,0,
5.984,Mon Jul 02 10:44:50.960 2018,0,0,0,0,
5.995,Mon Jul 02 10:44:50.971 2018,0,0,0,0,
6.005,Mon Jul 02 10:44:50.981 2018,0,0,0,0,
6.014,Mon Jul 02 10:44:50.990 2018,0,0,0,0,
6.024,Mon Jul 02 10:44:51.000 2018,0,0,0,0,
6.038,Mon Jul 02 10:44:51.013 2018,0,0,0,0,
6.047,Mon Jul 02 10:44:51.023 2018,0,0,0,0,
6.056,Mon Jul 02 10:44:51.032 2018,0,0,0,0,
6.066,Mon Jul 02 10:44:51.042 2018,0,0,0,0,
6.075,Mon Jul 02 10:44:51.051 2018,0,0,0,0,
6.086,Mon Jul 02 10:44:51.062 2018,0,0,0,0,
6.098,Mon Jul 02 10:44:51.074 2018,0,0,0,0,
6.106,Mon Jul 02 10:44:51.082 2018,0,0,0,0,
6.116,Mon Jul 02 10:44:51.092 2018,0,0,0,0,
6.126,Mon Jul 02 10:44:51.102 2018,0,0,0,0,
6.143,Mon Jul 02 10:44:51.119 2018,0,0,0,0,
6.146,Mon Jul 02 10:44:51.122 2018,0,0,0,0,
6.169,Mon Jul 02 10:44:51.145 2018,0,0,0,0,
6.174,Mon Jul 02 10:44:51.150 2018,0,0,0,0,
6.199,Mon Jul 02 10:44:51.175 2018,0,0,0,0,
6.211,Mon Jul 02 10:44:51.188 2018,0,0,0,0,
6.214,Mon Jul 02 10:44:51.191 2018,0,0,0,0,
6.218,Mon Jul 02 10:44:51.195 2018,0,0,0,0,
6.221,Mon Jul 02 10:44:51.198 2018,0,0,0,0,
6.231,Mon Jul 02 10:44:51.208 2018,0,0,0,0,
6.243,Mon Jul 02 10:44:51.219 2018,0,0,0,0,
6.251,Mon Jul 02 10:44:51.228 2018,0,0,0,0,
6.261,Mon Jul 02 10:44:51.238 2018,0,0,0,0,
6.28,Mon Jul 02 10:44:51.257 2018,0,0,0,0,
6.284,Mon Jul 02 10:44:51.260 2018,0,0,0,0,
6.299,Mon Jul 02 10:44:51.275 2018,0,0,0,0,
6.305,Mon Jul 02 10:44:51.282 2018,0,0,0,0,
6.315,Mon Jul 02 10:44:51.292 2018,0,0,0,0,
6.325,Mon Jul 02 10:44:51.302 2018,0,0,0,0,
6.335,Mon Jul 02 10:44:51.312 2018,0,0,0,0,
6.356,Mon Jul 02 10:44:51.333 2018,0,0,0,0,
6.36,Mon Jul 02 10:44:51.337 2018,0,0,0,0,
6.373,Mon Jul 02 10:44:51.348 2018,0,0,0,0,
6.376,Mon Jul 02 10:44:51.351 2018,0,0,0,0,
6.39,Mon Jul 02 10:44:51.366 2018,0,0,0,0,
6.394,Mon Jul 02 10:44:51.370 2018,0,0,0,0,
6.411,Mon Jul 02 10:44:51.387 2018,0,0,0,0,
6.414,Mon Jul 02 10:44:51.390 2018,0,0,0,0,
6.427,Mon Jul 02 10:44:51.403 2018,0,0,0,0,
6.437,Mon Jul 02 10:44:51.413 2018,0,0,0,0,
6.448,Mon Jul 02 10:44:51.424 2018,0,0,0,0,
6.457,Mon Jul 02 10:44:51.433 2018,0,0,0,0,
6.47,Mon Jul 02 10:44:51.446 2018,0,0,0,0,
6.481,Mon Jul 02 10:44:51.457 2018,0,0,0,0,
6.489,Mon Jul 02 10:44:51.465 2018,0,0,0,0,
6.499,Mon Jul 02 10:44:51.475 2018,0,0,0,0,
6.53,Mon Jul 02 10:44:51.506 2018,0,0,0,0,
6.534,Mon Jul 02 10:44:51.510 2018,0,0,0,0,
6.54,Mon Jul 02 10:44:51.516 2018,0,0,0,0,
6.546,Mon Jul 02 10:44:51.522 2018,0,0,0,0,
6.558,Mon Jul 02 10:44:51.534 2018,0,0,0,0,
6.561,Mon Jul 02 10:44:51.537 2018,0,0,0,0,
6.583,Mon Jul 02 10:44:51.559 2018,0,0,0,0,
6.588,Mon Jul 02 10:44:51.565 2018,0,0,0,0,
6.592,Mon Jul 02 10:44:51.568 2018,0,0,0,0,
6.601,Mon Jul 02 10:44:51.578 2018,0,0,0,0,
6.611,Mon Jul 02 10:44:51.588 2018,0,0,0,0,
6.622,Mon Jul 02 10:44:51.599 2018,0,0,0,0,
6.634,Mon Jul 02 10:44:51.610 2018,0,0,0,0,
6.644,Mon Jul 02 10:44:51.620 2018,0,0,0,0,
6.656,Mon Jul 02 10:44:51.632 2018,0,0,0,0,
6.661,Mon Jul 02 10:44:51.638 2018,0,0,0,0,
6.69,Mon Jul 02 10:44:51.667 2018,0,0,0,0,
6.695,Mon Jul 02 10:44:51.672 2018,0,0,0,0,
6.699,Mon Jul 02 10:44:51.675 2018,0,0,0,0,
6.705,Mon Jul 02 10:44:51.682 2018,0,0,0,0,
6.712,Mon Jul 02 10:44:51.689 2018,0,0,0,0,
6.724,Mon Jul 02 10:44:51.700 2018,0,0,0,0,
6.734,Mon Jul 02 10:44:51.709 2018,0,0,0,0,
6.744,Mon Jul 02 10:44:51.719 2018,0,0,0,0,
6.754,Mon Jul 02 10:44:51.729 2018,0,0,0,0,
6.766,Mon Jul 02 10:44:51.742 2018,0,0,0,0,
6.775,Mon Jul 02 10:44:51.751 2018,0,0,0,0,
6.786,Mon Jul 02 10:44:51.762 2018,0,0,0,0,
6.815,Mon Jul 02 10:44:51.791 2018,0,0,0,0,
6.819,Mon Jul 02 10:44:51.795 2018,0,0,0,0,
6.823,Mon Jul 02 10:44:51.799 2018,0,0,0,0,
6.848,Mon Jul 02 10:44:51.824 2018,0,0,0,0,
6.852,Mon Jul 02 10:44:51.828 2018,0,0,0,0,
6.857,Mon Jul 02 10:44:51.833 2018,0,0,0,0,
6.86,Mon Jul 02 10:44:51.837 2018,0,0,0,0,
6.872,Mon Jul 02 10:44:51.848 2018,0,0,0,0,
6.892,Mon Jul 02 10:44:51.869 2018,0,0,0,0,
6.899,Mon Jul 02 10:44:51.875 2018,0,0,0,0,
6.949,Mon Jul 02 10:44:51.925 2018,0,0,0,0,
6.96,Mon Jul 02 10:44:51.937 2018,0,0,0,0,
7.003,Mon Jul 02 10:44:51.980 2018,0,0,0,0,
7.007,Mon Jul 02 10:44:51.984 2018,0,0,0,0,
7.011,Mon Jul 02 10:44:51.987 2018,0,0,0,0,
7.016,Mon Jul 02 10:44:51.992 2018,0,0,0,0,
7.021,Mon Jul 02 10:44:51.998 2018,0,0,0,0,
7.034,Mon Jul 02 10:44:52.010 2018,0,0,0,0,
7.038,Mon Jul 02 10:44:52.014 2018,0,0,0,0,
7.041,Mon Jul 02 10:44:52.018 2018,0,0,0,0,
7.046,Mon Jul 02 10:44:52.023 2018,0,0,0,0,
7.074,Mon Jul 02 10:44:52.050 2018,0,0,0,0,
7.078,Mon Jul 02 10:44:52.054 2018,0,0,0,0,
7.081,Mon Jul 02 10:44:52.058 2018,0,0,0,0,
7.084,Mon Jul 02 10:44:52.061 2018,0,0,0,0,
7.088,Mon Jul 02 10:44:52.064 2018,0,0,0,0,
7.093,Mon Jul 02 10:44:52.069 2018,0,0,0,0,
7.096,Mon Jul 02 10:44:52.073 2018,0,0,0,0,
7.099,Mon Jul 02 10:44:52.076 2018,0,0,0,0,
7.106,Mon Jul 02 10:44:52.081 2018,0,0,0,0,
7.112,Mon Jul 02 10:44:52.087 2018,0,0,0,0,
7.116,Mon Jul 02 10:44:52.092 2018,0,0,0,0,
7.129,Mon Jul 02 10:44:52.105 2018,0,0,0,0,
7.14,Mon Jul 02 10:44:52.116 2018,0,0,0,0,
7.189,Mon Jul 02 10:44:52.165 2018,0,0,0,0,
7.192,Mon Jul 02 10:44:52.168 2018,0,0,0,0,
7.195,Mon Jul 02 10:44:52.171 2018,0,0,0,0,
7.2,Mon Jul 02 10:44:52.176 2018,0,0,0,0,
7.211,Mon Jul 02 10:44:52.187 2018,0,0,0,0,
7.223,Mon Jul 02 10:44:52.199 2018,0,0,0,0,
7.237,Mon Jul 02 10:44:52.213 2018,0,0,0,0,
7.257,Mon Jul 02 10:44:52.233 2018,0,0,0,0,
7.267,Mon Jul 02 10:44:52.244 2018,0,0,0,0,
7.271,Mon Jul 02 10:44:52.247 2018,0,0,0,0,
7.275,Mon Jul 02 10:44:52.251 2018,0,0,0,0,
7.279,Mon Jul 02 10:44:52.255 2018,0,0,0,0,
7.285,Mon Jul 02 10:44:52.262 2018,0,0,0,0,
7.289,Mon Jul 02 10:44:52.265 2018,0,0,0,0,
7.293,Mon Jul 02 10:44:52.269 2018,0,0,0,0,
7.301,Mon Jul 02 10:44:52.277 2018,0,0,0,0,
7.314,Mon Jul 02 10:44:52.290 2018,0,0,0,0,
7.321,Mon Jul 02 10:44:52.297 2018,0,0,0,0,
7.33,Mon Jul 02 10:44:52.306 2018,0,0,0,0,
7.341,Mon Jul 02 10:44:52.318 2018,0,0,0,0,
7.355,Mon Jul 02 10:44:52.331 2018,0,0,0,0,
7.361,Mon Jul 02 10:44:52.338 2018,0,0,0,0,
7.372,Mon Jul 02 10:44:52.348 2018,0,0,0,0,
7.38,Mon Jul 02 10:44:52.357 2018,0,0,0,0,
7.391,Mon Jul 02 10:44:52.368 2018,0,0,0,0,
7.404,Mon Jul 02 10:44:52.380 2018,0,0,0,0,
7.417,Mon Jul 02 10:44:52.394 2018,0,0,0,0,
7.425,Mon Jul 02 10:44:52.401 2018,0,0,0,0,
7.437,Mon Jul 02 10:44:52.414 2018,0,0,0,0,
7.449,Mon Jul 02 10:44:52.426 2018,0,0,0,0,
7.5,Mon Jul 02 10:44:52.476 2018,0,0,0,0,
7.504,Mon Jul 02 10:44:52.480 2018,0,0,0,0,
7.507,Mon Jul 02 10:44:52.483 2018,0,0,0,0,
7.51,Mon Jul 02 10:44:52.486 2018,0,0,0,0,
7.515,Mon Jul 02 10:44:52.490 2018,0,0,0,0,
7.536,Mon Jul 02 10:44:52.512 2018,0,0,0,0,
7.583,Mon Jul 02 10:44:52.559 2018,0,0,0,0,
7.587,Mon Jul 02 10:44:52.563 2018,0,0,0,0,
7.591,Mon Jul 02 10:44:52.567 2018,0,0,0,0,
7.595,Mon Jul 02 10:44:52.571 2018,0,0,0,0,
7.6,Mon Jul 02 10:44:52.576 2018,0,0,0,0,
7.605,Mon Jul 02 10:44:52.581 2018,0,0,0,0,
7.611,Mon Jul 02 10:44:52.587 2018,0,0,0,0,
7.614,Mon Jul 02 10:44:52.590 2018,0,0,0,0,
7.618,Mon Jul 02 10:44:52.594 2018,0,0,0,0,
7.622,Mon Jul 02 10:44:52.598 2018,0,0,0,0,
7.626,Mon Jul 02 10:44:52.602 2018,0,0,0,0,
7.631,Mon Jul 02 10:44:52.608 2018,0,0,0,0,
7.637,Mon Jul 02 10:44:52.614 2018,0,0,0,0,
7.647,Mon Jul 02 10:44:52.624 2018,0,0,0,0,
7.657,Mon Jul 02 10:44:52.634 2018,0,0,0,0,
7.667,Mon Jul 02 10:44:52.644 2018,0,0,0,0,
7.677,Mon Jul 02 10:44:52.654 2018,0,0,0,0,
7.687,Mon Jul 02 10:44:52.664 2018,0,0,0,0,
7.719,Mon Jul 02 10:44:52.695 2018,0,0,0,0,
7.727,Mon Jul 02 10:44:52.704 2018,0,0,0,0,
7.731,Mon Jul 02 10:44:52.708 2018,0,0,0,0,
7.734,Mon Jul 02 10:44:52.711 2018,0,0,0,0,
7.74,Mon Jul 02 10:44:52.716 2018,0,0,0,0,
7.754,Mon Jul 02 10:44:52.730 2018,0,0,0,0,
7.762,Mon Jul 02 10:44:52.738 2018,0,0,0,0,
7.775,Mon Jul 02 10:44:52.752 2018,0,0,0,0,
7.832,Mon Jul 02 10:44:52.809 2018,0,0,0,0,
7.837,Mon Jul 02 10:44:52.814 2018,0,0,0,0,
7.843,Mon Jul 02 10:44:52.820 2018,0,0,0,0,
7.851,Mon Jul 02 10:44:52.827 2018,0,0,0,0,
7.864,Mon Jul 02 10:44:52.839 2018,0,0,0,0,
7.872,Mon Jul 02 10:44:52.847 2018,0,0,0,0,
7.878,Mon Jul 02 10:44:52.854 2018,0,0,0,0,
7.881,Mon Jul 02 10:44:52.857 2018,0,0,0,0,
7.891,Mon Jul 02 10:44:52.867 2018,0,0,0,0,
7.895,Mon Jul 02 10:44:52.871 2018,0,0,0,0,
7.901,Mon Jul 02 10:44:52.876 2018,0,0,0,0,
7.914,Mon Jul 02 10:44:52.889 2018,0,0,0,0,
7.919,Mon Jul 02 10:44:52.895 2018,0,0,0,0,
7.935,Mon Jul 02 10:44:52.911 2018,0,0,0,0,
7.938,Mon Jul 02 10:44:52.914 2018,0,0,0,0,
7.942,Mon Jul 02 10:44:52.918 2018,0,0,0,0,
7.953,Mon Jul 02 10:44:52.929 2018,0,0,0,0,
7.958,Mon Jul 02 10:44:52.934 2018,0,0,0,0,
7.972,Mon Jul 02 10:44:52.948 2018,0,0,0,0,
7.977,Mon Jul 02 10:44:52.953 2018,0,0,0,0,
7.987,Mon Jul 02 10:44:52.963 2018,0,0,0,0,
7.995,Mon Jul 02 10:44:52.971 2018,0,0,0,0,
8.021,Mon Jul 02 10:44:52.997 2018,0,0,0,0,
8.031,Mon Jul 02 10:44:53.007 2018,0,0,0,0,
8.036,Mon Jul 02 10:44:53.012 2018,0,0,0,0,
8.043,Mon Jul 02 10:44:53.019 2018,0,0,0,0,
8.052,Mon Jul 02 10:44:53.029 2018,0,0,0,0,
8.061,Mon Jul 02 10:44:53.037 2018,0,0,0,0,
8.073,Mon Jul 02 10:44:53.050 2018,0,0,0,0,
8.084,Mon Jul 02 10:44:53.060 2018,0,0,0,0,
8.092,Mon Jul 02 10:44:53.068 2018,0,0,0,0,
8.1,Mon Jul 02 10:44:53.076 2018,0,0,0,0,
8.125,Mon Jul 02 10:44:53.102 2018,0,0,0,0,
8.134,Mon Jul 02 10:44:53.110 2018,0,0,0,0,
8.142,Mon Jul 02 10:44:53.119 2018,0,0,0,0,
8.147,Mon Jul 02 10:44:53.124 2018,0,0,0,0,
8.157,Mon Jul 02 10:44:53.133 2018,0,0,0,0,
8.163,Mon Jul 02 10:44:53.140 2018,0,0,0,0,
8.179,Mon Jul 02 10:44:53.156 2018,0,0,0,0,
8.185,Mon Jul 02 10:44:53.161 2018,0,0,0,0,
8.207,Mon Jul 02 10:44:53.184 2018,0,0,0,0,
8.213,Mon Jul 02 10:44:53.190 2018,0,0,0,0,
8.224,Mon Jul 02 10:44:53.200 2018,0,0,0,0,
8.24,Mon Jul 02 10:44:53.216 2018,0,0,0,0,
8.253,Mon Jul 02 10:44:53.229 2018,0,0,0,0,
8.264,Mon Jul 02 10:44:53.240 2018,0,0,0,0,
8.28,Mon Jul 02 10:44:53.256 2018,0,0,0,0,
8.3,Mon Jul 02 10:44:53.276 2018,0,0,0,0,
8.305,Mon Jul 02 10:44:53.281 2018,0,0,0,0,
8.309,Mon Jul 02 10:44:53.285 2018,0,0,0,0,
8.331,Mon Jul 02 10:44:53.307 2018,0,0,0,0,
8.334,Mon Jul 02 10:44:53.310 2018,0,0,0,0,
8.339,Mon Jul 02 10:44:53.315 2018,0,0,0,0,
8.348,Mon Jul 02 10:44:53.324 2018,0,0,0,0,
8.353,Mon Jul 02 10:44:53.329 2018,0,0,0,0,
8.381,Mon Jul 02 10:44:53.357 2018,0,0,0,0,
8.385,Mon Jul 02 10:44:53.361 2018,0,0,0,0,
8.391,Mon Jul 02 10:44:53.367 2018,0,0,0,0,
8.395,Mon Jul 02 10:44:53.371 2018,0,0,0,0,
8.403,Mon Jul 02 10:44:53.379 2018,0,0,0,0,
8.407,Mon Jul 02 10:44:53.384 2018,0,0,0,0,
8.415,Mon Jul 02 10:44:53.391 2018,0,0,0,0,
8.422,Mon Jul 02 10:44:53.398 2018,0,0,0,0,
8.431,Mon Jul 02 10:44:53.407 2018,0,0,0,0,
8.437,Mon Jul 02 10:44:53.413 2018,0,0,0,0,
8.447,Mon Jul 02 10:44:53.424 2018,0,0,0,0,
8.465,Mon Jul 02 10:44:53.441 2018,0,0,0,0,
8.489,Mon Jul 02 10:44:53.465 2018,0,0,0,0,
8.502,Mon Jul 02 10:44:53.478 2018,0,0,0,0,
8.513,Mon Jul 02 10:44:53.489 2018,0,0,0,0,
8.517,Mon Jul 02 10:44:53.494 2018,0,0,0,0,
8.522,Mon Jul 02 10:44:53.499 2018,0,0,0,0,
8.534,Mon Jul 02 10:44:53.511 2018,0,0,0,0,
8.542,Mon Jul 02 10:44:53.518 2018,0,0,0,0,
8.555,Mon Jul 02 10:44:53.532 2018,0,0,0,0,
8.56,Mon Jul 02 10:44:53.537 2018,0,0,0,0,
8.584,Mon Jul 02 10:44:53.560 2018,0,0,0,0,
8.594,Mon Jul 02 10:44:53.570 2018,0,0,0,0,
8.602,Mon Jul 02 10:44:53.578 2018,0,0,0,0,
8.614,Mon Jul 02 10:44:53.589 2018,0,0,0,0,
8.631,Mon Jul 02 10:44:53.607 2018,0,0,0,0,
8.638,Mon Jul 02 10:44:53.614 2018,0,0,0,0,
8.642,Mon Jul 02 10:44:53.618 2018,0,0,0,0,
8.664,Mon Jul 02 10:44:53.640 2018,0,0,0,0,
8.671,Mon Jul 02 10:44:53.647 2018,0,0,0,0,
8.7,Mon Jul 02 10:44:53.676 2018,0,0,0,0,
8.706,Mon Jul 02 10:44:53.682 2018,0,0,0,0,
8.71,Mon Jul 02 10:44:53.686 2018,0,0,0,0,
8.715,Mon Jul 02 10:44:53.691 2018,0,0,0,0,
8.725,Mon Jul 02 10:44:53.701 2018,0,0,0,0,
8.739,Mon Jul 02 10:44:53.715 2018,0,0,0,0,
8.775,Mon Jul 02 10:44:53.751 2018,0,0,0,0,
8.78,Mon Jul 02 10:44:53.756 2018,0,0,0,0,
8.787,Mon Jul 02 10:44:53.763 2018,0,0,0,0,
8.793,Mon Jul 02 10:44:53.769 2018,0,0,0,0,
8.8,Mon Jul 02 10:44:53.776 2018,0,0,0,0,
8.809,Mon Jul 02 10:44:53.785 2018,0,0,0,0,
8.817,Mon Jul 02 10:44:53.794 2018,0,0,0,0,
8.871,Mon Jul 02 10:44:53.848 2018,0,0,0,0,
8.877,Mon Jul 02 10:44:53.853 2018,0,0,0,0,
8.881,Mon Jul 02 10:44:53.858 2018,0,0,0,0,
8.896,Mon Jul 02 10:44:53.872 2018,0,0,0,0,
8.927,Mon Jul 02 10:44:53.903 2018,0,0,0,0,
8.979,Mon Jul 02 10:44:53.955 2018,0,0,0,0,
8.983,Mon Jul 02 10:44:53.959 2018,0,0,0,0,
8.988,Mon Jul 02 10:44:53.963 2018,0,0,0,0,
8.992,Mon Jul 02 10:44:53.968 2018,0,0,0,0,
8.999,Mon Jul 02 10:44:53.975 2018,0,0,0,0,
9.004,Mon Jul 02 10:44:53.980 2018,0,0,0,0,
9.009,Mon Jul 02 10:44:53.985 2018,0,0,0,0,
9.018,Mon Jul 02 10:44:53.994 2018,0,0,0,0,
9.067,Mon Jul 02 10:44:54.043 2018,0,0,0,0,
9.084,Mon Jul 02 10:44:54.060 2018,0,0,0,0,
9.098,Mon Jul 02 10:44:54.074 2018,0,0,0,0,
9.117,Mon Jul 02 10:44:54.093 2018,0,0,0,0,
9.134,Mon Jul 02 10:44:54.111 2018,0,0,0,0,
9.148,Mon Jul 02 10:44:54.124 2018,0,0,0,0,
9.169,Mon Jul 02 10:44:54.145 2018,0,0,0,0,
9.188,Mon Jul 02 10:44:54.164 2018,0,0,0,0,
9.197,Mon Jul 02 10:44:54.173 2018,0,0,0,0,
9.224,Mon Jul 02 10:44:54.201 2018,0,0,0,0,
9.242,Mon Jul 02 10:44:54.218 2018,0,0,0,0,
