Frame#,Time,Timestamp,Perspiration
0,0,Fri Jun 29 02:03:09.693 2018,0.003458055
1,0.0279255,Fri Jun 29 02:03:09.721 2018,0.003458055
2,0.0578458,Fri Jun 29 02:03:09.751 2018,0.003586276
3,0.0887627,Fri Jun 29 02:03:09.782 2018,0.00314287
4,0.1266612,Fri Jun 29 02:03:09.819 2018,0.00390402
5,0.1565814,Fri Jun 29 02:03:09.849 2018,0.004325932
6,0.1894935,Fri Jun 29 02:03:09.882 2018,0.004412157
7,0.2234029,Fri Jun 29 02:03:09.916 2018,0.004194638
8,0.2553171,Fri Jun 29 02:03:09.948 2018,0.003957924
9,0.2932157,Fri Jun 29 02:03:09.986 2018,0.00461176
10,0.3221389,Fri Jun 29 02:03:10.015 2018,0.003611454
11,0.3560479,Fri Jun 29 02:03:10.049 2018,0.003789487
12,0.3909543,Fri Jun 29 02:03:10.084 2018,0.003161009
13,0.4228693,Fri Jun 29 02:03:10.116 2018,0.002895298
14,0.472736,Fri Jun 29 02:03:10.166 2018,0.002694804
15,0.5016593,Fri Jun 29 02:03:10.194 2018,0.002964779
16,0.5305811,Fri Jun 29 02:03:10.223 2018,0.00337302
17,0.570474,Fri Jun 29 02:03:10.263 2018,0.003600054
18,0.5964055,Fri Jun 29 02:03:10.289 2018,0.004433403
19,0.6452744,Fri Jun 29 02:03:10.338 2018,0.004280066
20,0.6981325,Fri Jun 29 02:03:10.391 2018,0.004874386
21,0.7380262,Fri Jun 29 02:03:10.431 2018,0.003243227
22,0.7669491,Fri Jun 29 02:03:10.460 2018,0.00358918
23,0.7988637,Fri Jun 29 02:03:10.492 2018,0.004218162
24,0.8422549,Fri Jun 29 02:03:10.535 2018,0.003460467
25,0.9120688,Fri Jun 29 02:03:10.605 2018,0.003160015
26,0.9629322,Fri Jun 29 02:03:10.656 2018,0.004899957
27,1.026762,Fri Jun 29 02:03:10.720 2018,0.004040017
28,1.081615,Fri Jun 29 02:03:10.774 2018,0.004129054
29,1.153423,Fri Jun 29 02:03:10.846 2018,0.005131048
30,1.191322,Fri Jun 29 02:03:10.884 2018,0.004307655
31,1.230218,Fri Jun 29 02:03:10.923 2018,0.00328887
32,1.260138,Fri Jun 29 02:03:10.953 2018,0.004509076
33,1.295045,Fri Jun 29 02:03:10.988 2018,0.004472696
34,1.33793,Fri Jun 29 02:03:11.031 2018,0.004571413
35,1.371839,Fri Jun 29 02:03:11.065 2018,0.004000023
37,1.424698,Fri Jun 29 02:03:11.117 2018,0.003978363
