#KeystrokeID,Time,Timestamp,IsKeyDown,Key
0,158.055,Sat Aug 04 13:44:31.476 2018,0,TAB
1,158.15,Sat Aug 04 13:44:31.572 2018,1,TAB
2,159.726,Sat Aug 04 13:44:33.148 2018,0,SPACE
3,159.91,Sat Aug 04 13:44:33.331 2018,1,SPACE
4,160.286,Sat Aug 04 13:44:33.707 2018,0,SPACE
5,160.786,Sat Aug 04 13:44:34.208 2018,0,SPACE
6,160.819,Sat Aug 04 13:44:34.241 2018,0,SPACE
7,160.852,Sat Aug 04 13:44:34.274 2018,0,SPACE
8,160.885,Sat Aug 04 13:44:34.307 2018,0,SPACE
9,160.918,Sat Aug 04 13:44:34.340 2018,0,SPACE
10,160.951,Sat Aug 04 13:44:34.372 2018,0,SPACE
11,160.958,Sat Aug 04 13:44:34.379 2018,1,SPACE
12,164.494,Sat Aug 04 13:44:37.916 2018,0,LSHIFT
13,164.67,Sat Aug 04 13:44:38.092 2018,0,KEY_I
14,164.758,Sat Aug 04 13:44:38.179 2018,1,KEY_I
15,164.782,Sat Aug 04 13:44:38.203 2018,1,LSHIFT
16,164.87,Sat Aug 04 13:44:38.292 2018,0,KEY_N
17,165.006,Sat Aug 04 13:44:38.428 2018,1,KEY_N
18,165.07,Sat Aug 04 13:44:38.491 2018,0,SPACE
19,165.15,Sat Aug 04 13:44:38.571 2018,1,SPACE
20,165.31,Sat Aug 04 13:44:38.732 2018,0,KEY_S
21,165.446,Sat Aug 04 13:44:38.867 2018,1,KEY_S
22,165.449,Sat Aug 04 13:44:38.870 2018,0,KEY_O
23,165.534,Sat Aug 04 13:44:38.955 2018,1,KEY_O
24,167.702,Sat Aug 04 13:44:41.123 2018,0,KEY_C
25,167.83,Sat Aug 04 13:44:41.252 2018,1,KEY_C
26,167.918,Sat Aug 04 13:44:41.340 2018,0,KEY_I
27,168.014,Sat Aug 04 13:44:41.436 2018,1,KEY_I
28,168.038,Sat Aug 04 13:44:41.460 2018,0,KEY_E
29,168.158,Sat Aug 04 13:44:41.579 2018,1,KEY_E
30,168.334,Sat Aug 04 13:44:41.756 2018,0,KEY_T
31,168.406,Sat Aug 04 13:44:41.828 2018,1,KEY_T
32,168.478,Sat Aug 04 13:44:41.899 2018,0,KEY_Y
33,168.542,Sat Aug 04 13:44:41.963 2018,1,KEY_Y
34,168.918,Sat Aug 04 13:44:42.340 2018,0,OEM_COMMA
35,168.998,Sat Aug 04 13:44:42.420 2018,1,OEM_COMMA
36,169.118,Sat Aug 04 13:44:42.540 2018,0,SPACE
37,169.198,Sat Aug 04 13:44:42.619 2018,1,SPACE
38,169.494,Sat Aug 04 13:44:42.916 2018,0,KEY_I
39,169.582,Sat Aug 04 13:44:43.003 2018,1,KEY_I
40,169.638,Sat Aug 04 13:44:43.059 2018,0,KEY_T
41,169.726,Sat Aug 04 13:44:43.148 2018,1,KEY_T
42,169.838,Sat Aug 04 13:44:43.260 2018,0,SPACE
43,169.926,Sat Aug 04 13:44:43.347 2018,1,SPACE
44,170.414,Sat Aug 04 13:44:43.836 2018,0,KEY_I
45,170.526,Sat Aug 04 13:44:43.948 2018,1,KEY_I
46,170.529,Sat Aug 04 13:44:43.951 2018,0,KEY_S
47,170.606,Sat Aug 04 13:44:44.028 2018,1,KEY_S
48,170.702,Sat Aug 04 13:44:44.123 2018,0,SPACE
49,170.798,Sat Aug 04 13:44:44.220 2018,1,SPACE
50,174.83,Sat Aug 04 13:44:48.251 2018,0,BACK
51,174.942,Sat Aug 04 13:44:48.364 2018,1,BACK
52,175.054,Sat Aug 04 13:44:48.476 2018,0,BACK
53,175.11,Sat Aug 04 13:44:48.532 2018,1,BACK
54,175.654,Sat Aug 04 13:44:49.076 2018,0,BACK
55,175.75,Sat Aug 04 13:44:49.172 2018,1,BACK
56,176.286,Sat Aug 04 13:44:49.707 2018,0,KEY_H
57,176.382,Sat Aug 04 13:44:49.803 2018,1,KEY_H
58,176.385,Sat Aug 04 13:44:49.806 2018,0,KEY_A
59,176.462,Sat Aug 04 13:44:49.884 2018,0,KEY_S
60,176.518,Sat Aug 04 13:44:49.940 2018,1,KEY_A
61,176.598,Sat Aug 04 13:44:50.020 2018,1,KEY_S
62,176.601,Sat Aug 04 13:44:50.023 2018,0,SPACE
63,176.678,Sat Aug 04 13:44:50.099 2018,1,SPACE
64,176.838,Sat Aug 04 13:44:50.260 2018,0,KEY_C
65,176.942,Sat Aug 04 13:44:50.364 2018,1,KEY_C
66,176.966,Sat Aug 04 13:44:50.388 2018,0,KEY_O
67,177.038,Sat Aug 04 13:44:50.459 2018,1,KEY_O
68,177.15,Sat Aug 04 13:44:50.572 2018,0,KEY_M
69,177.246,Sat Aug 04 13:44:50.668 2018,1,KEY_M
70,177.249,Sat Aug 04 13:44:50.671 2018,0,KEY_E
71,177.326,Sat Aug 04 13:44:50.748 2018,1,KEY_E
72,177.398,Sat Aug 04 13:44:50.819 2018,0,SPACE
73,177.486,Sat Aug 04 13:44:50.907 2018,1,SPACE
74,178.062,Sat Aug 04 13:44:51.484 2018,0,KEY_T
75,178.198,Sat Aug 04 13:44:51.619 2018,1,KEY_T
76,179.078,Sat Aug 04 13:44:52.500 2018,0,KEY_O
77,179.206,Sat Aug 04 13:44:52.628 2018,1,KEY_O
78,179.398,Sat Aug 04 13:44:52.820 2018,0,SPACE
79,179.494,Sat Aug 04 13:44:52.916 2018,1,SPACE
80,179.582,Sat Aug 04 13:44:53.004 2018,0,KEY_T
81,179.662,Sat Aug 04 13:44:53.083 2018,1,KEY_T
82,179.665,Sat Aug 04 13:44:53.086 2018,0,KEY_H
83,179.758,Sat Aug 04 13:44:53.180 2018,1,KEY_H
84,179.782,Sat Aug 04 13:44:53.204 2018,0,KEY_E
85,179.878,Sat Aug 04 13:44:53.300 2018,1,KEY_E
86,179.881,Sat Aug 04 13:44:53.303 2018,0,SPACE
87,179.966,Sat Aug 04 13:44:53.388 2018,1,SPACE
88,180.006,Sat Aug 04 13:44:53.428 2018,0,KEY_W
89,180.11,Sat Aug 04 13:44:53.531 2018,1,KEY_W
90,180.113,Sat Aug 04 13:44:53.535 2018,0,KEY_O
91,180.198,Sat Aug 04 13:44:53.620 2018,1,KEY_O
92,180.201,Sat Aug 04 13:44:53.623 2018,0,KEY_R
93,180.27,Sat Aug 04 13:44:53.692 2018,1,KEY_R
94,180.326,Sat Aug 04 13:44:53.748 2018,0,KEY_L
95,180.406,Sat Aug 04 13:44:53.827 2018,1,KEY_L
96,180.47,Sat Aug 04 13:44:53.891 2018,0,KEY_D
97,180.558,Sat Aug 04 13:44:53.980 2018,1,KEY_D
98,180.702,Sat Aug 04 13:44:54.124 2018,0,OEM_7
99,180.798,Sat Aug 04 13:44:54.219 2018,1,OEM_7
100,180.854,Sat Aug 04 13:44:54.275 2018,0,KEY_S
101,180.942,Sat Aug 04 13:44:54.364 2018,1,KEY_S
102,180.966,Sat Aug 04 13:44:54.388 2018,0,SPACE
103,181.046,Sat Aug 04 13:44:54.468 2018,1,SPACE
104,181.174,Sat Aug 04 13:44:54.595 2018,0,KEY_A
105,181.246,Sat Aug 04 13:44:54.667 2018,1,KEY_A
106,181.39,Sat Aug 04 13:44:54.812 2018,0,KEY_T
107,181.454,Sat Aug 04 13:44:54.876 2018,1,KEY_T
108,181.51,Sat Aug 04 13:44:54.931 2018,0,KEY_T
109,181.582,Sat Aug 04 13:44:55.003 2018,1,KEY_T
110,181.638,Sat Aug 04 13:44:55.060 2018,0,KEY_E
111,181.71,Sat Aug 04 13:44:55.132 2018,1,KEY_E
112,181.758,Sat Aug 04 13:44:55.180 2018,0,KEY_N
113,181.83,Sat Aug 04 13:44:55.252 2018,1,KEY_N
114,181.886,Sat Aug 04 13:44:55.307 2018,0,KEY_T
115,181.958,Sat Aug 04 13:44:55.379 2018,1,KEY_T
116,182.03,Sat Aug 04 13:44:55.452 2018,0,KEY_I
117,182.126,Sat Aug 04 13:44:55.548 2018,1,KEY_I
118,182.222,Sat Aug 04 13:44:55.644 2018,0,KEY_O
119,182.302,Sat Aug 04 13:44:55.723 2018,1,KEY_O
120,182.398,Sat Aug 04 13:44:55.820 2018,0,KEY_N
121,182.478,Sat Aug 04 13:44:55.900 2018,1,KEY_N
122,182.558,Sat Aug 04 13:44:55.980 2018,0,SPACE
123,182.63,Sat Aug 04 13:44:56.052 2018,1,SPACE
124,182.633,Sat Aug 04 13:44:56.054 2018,0,KEY_T
125,182.694,Sat Aug 04 13:44:56.115 2018,1,KEY_T
126,182.75,Sat Aug 04 13:44:56.171 2018,0,KEY_H
127,182.846,Sat Aug 04 13:44:56.268 2018,1,KEY_H
128,182.886,Sat Aug 04 13:44:56.308 2018,0,KEY_A
129,182.998,Sat Aug 04 13:44:56.420 2018,1,KEY_A
130,183.001,Sat Aug 04 13:44:56.423 2018,0,KEY_T
131,183.094,Sat Aug 04 13:44:56.515 2018,1,KEY_T
132,183.518,Sat Aug 04 13:44:56.940 2018,0,BACK
133,184.018,Sat Aug 04 13:44:57.440 2018,0,BACK
134,184.051,Sat Aug 04 13:44:57.473 2018,0,BACK
135,184.084,Sat Aug 04 13:44:57.506 2018,0,BACK
136,184.117,Sat Aug 04 13:44:57.539 2018,0,BACK
137,184.15,Sat Aug 04 13:44:57.571 2018,0,BACK
138,184.182,Sat Aug 04 13:44:57.604 2018,0,BACK
139,184.215,Sat Aug 04 13:44:57.637 2018,0,BACK
140,184.248,Sat Aug 04 13:44:57.670 2018,0,BACK
141,184.282,Sat Aug 04 13:44:57.704 2018,0,BACK
142,184.315,Sat Aug 04 13:44:57.737 2018,0,BACK
143,184.348,Sat Aug 04 13:44:57.770 2018,0,BACK
144,184.381,Sat Aug 04 13:44:57.803 2018,0,BACK
145,184.414,Sat Aug 04 13:44:57.836 2018,0,BACK
146,184.447,Sat Aug 04 13:44:57.869 2018,0,BACK
147,184.48,Sat Aug 04 13:44:57.902 2018,0,BACK
148,184.513,Sat Aug 04 13:44:57.934 2018,0,BACK
149,184.546,Sat Aug 04 13:44:57.967 2018,0,BACK
150,184.578,Sat Aug 04 13:44:58.000 2018,0,BACK
151,184.611,Sat Aug 04 13:44:58.033 2018,0,BACK
152,184.644,Sat Aug 04 13:44:58.066 2018,0,BACK
153,184.678,Sat Aug 04 13:44:58.100 2018,0,BACK
154,184.711,Sat Aug 04 13:44:58.133 2018,0,BACK
155,184.744,Sat Aug 04 13:44:58.166 2018,0,BACK
156,184.777,Sat Aug 04 13:44:58.199 2018,0,BACK
157,184.81,Sat Aug 04 13:44:58.232 2018,0,BACK
158,184.843,Sat Aug 04 13:44:58.265 2018,0,BACK
159,184.876,Sat Aug 04 13:44:58.298 2018,0,BACK
160,184.908,Sat Aug 04 13:44:58.330 2018,0,BACK
