1529684047.000000, 1529684047.000000, 1529684047.000000
32.000000, 32.000000, 32.000000
-21,-41,-43
-20,-41,-44
-19,-41,-45
-19,-42,-44
-21,-41,-45
-18,-41,-48
-18,-41,-43
-19,-41,-43
-18,-41,-45
-19,-39,-45
-19,-41,-47
-18,-41,-49
-18,-42,-51
-18,-46,-49
-15,-41,-50
-17,-40,-48
-18,-42,-49
-18,-40,-47
-16,-44,-47
-14,-29,-52
-18,-37,-44
-18,-38,-46
-19,-38,-47
-19,-37,-49
-18,-38,-53
-17,-38,-49
-15,-40,-48
-16,-40,-46
-17,-39,-49
-17,-38,-49
-17,-39,-47
-16,-40,-48
-17,-40,-49
-16,-40,-51
-17,-40,-51
-16,-39,-52
-15,-38,-51
-17,-38,-51
-15,-39,-49
-15,-40,-47
-17,-39,-48
-17,-39,-47
-18,-39,-48
-18,-39,-48
-17,-39,-49
-16,-39,-50
-14,-40,-48
-15,-41,-48
-17,-38,-47
-16,-39,-48
-17,-38,-48
-16,-37,-46
-16,-36,-49
-17,-39,-49
-11,-40,-49
-11,-39,-51
-11,-39,-52
-13,-38,-52
-12,-39,-54
-12,-38,-51
-11,-41,-49
-10,-37,-50
-9,-38,-51
-13,-37,-48
-9,-38,-52
-9,-38,-56
-9,-37,-53
-7,-37,-53
-7,-36,-54
-8,-37,-53
-7,-39,-48
-8,-35,-50
-9,-37,-52
-8,-37,-48
-8,-34,-51
-7,-35,-56
-7,-34,-53
-8,-35,-53
-20,-19,-59
-7,-32,-55
-6,-33,-59
-5,-35,-56
-5,-37,-58
-5,-36,-57
-5,-38,-55
-4,-36,-51
-5,-36,-55
-6,-33,-59
-5,-37,-56
-5,-34,-59
-3,-35,-59
-6,-34,-52
-12,-33,-45
-10,-33,-46
-8,-33,-53
-6,-36,-55
-10,-36,-53
-8,-36,-54
-7,-36,-53
-11,-34,-53
-10,-35,-53
-11,-35,-53
-9,-34,-54
-8,-36,-53
-6,-35,-49
-6,-35,-49
