Frame#,Time,Perspiration
0,0,0.003422174
2,0.1087106,0.003422174
3,0.2443463,0.00545302
4,0.3809817,0.006698664
5,0.5216054,0.006428695
6,0.6412846,0.006527989
7,0.778918,0.005336921
8,1.274591,0.005217182
9,1.356372,0.005775698
10,1.452116,0.007485225
11,1.60371,0.007359955
13,1.711423,0.006283921
14,1.848057,0.004848963
15,1.975715,0.007052057
16,2.10936,0.006898342
17,2.243999,0.006688044
18,2.376643,0.008319872
19,2.517271,0.004853526
20,2.64692,0.006775165
21,2.777572,0.007012066
22,2.917206,0.005574216
23,3.045853,0.006233806
24,3.176504,0.005489059
25,3.315136,0.004222568
26,3.447779,0.003525181
27,3.583416,0.008116672
28,3.723042,0.005820282
29,3.845715,0.005787109
30,3.979356,0.00551471
31,4.113997,0.01100005
32,4.245646,0.00836855
33,4.378289,0.007964021
34,4.51293,0.009937682
35,4.645576,0.01034418
36,4.779217,0.007488058
37,4.917846,0.007527074
38,5.046504,0.00882553
39,5.180145,0.003945536
40,5.314785,0.004158015
41,5.446433,0.005275437
42,5.580075,0.00977741
43,5.715712,0.00493948
44,5.848357,0.007430878
45,5.980006,0.008452026
46,6.115643,0.008181156
47,6.246293,0.00836233
48,6.381931,0.007785195
49,6.514575,0.006249372
50,6.649215,0.004682509
51,6.781861,0.004146086
52,6.918495,0.005570566
53,7.047151,0.005850997
54,7.182788,0.005641193
55,7.315434,0.006360275
56,7.449077,0.007020463
57,7.589699,0.007518079
58,7.715364,0.006702379
59,7.849006,0.01044542
60,7.988633,0.007780434
61,8.116291,0.006665532
62,8.248939,0.007114599
63,8.387566,0.007516119
64,8.5242,0.005659504
65,8.649864,0.008180117
66,8.78251,0.01040529
67,8.917151,0.00865447
68,9.050792,0.008417279
69,9.183437,0.003556546
70,9.31708,0.005000797
71,9.450723,0.004345522
72,9.584365,0.003922598
73,9.72399,0.008244627
74,9.861623,0.005270631
75,9.984295,0.005849353
76,10.11794,0.005615843
77,10.25158,0.005452031
78,10.38822,0.004747143
79,10.52684,0.006007133
80,10.65251,0.00732425
81,10.78416,0.005327805
82,10.9188,0.005201958
83,11.05144,0.0048509
84,11.18508,0.005519338
85,11.31873,0.005525136
86,11.45237,0.005146758
87,11.58701,0.005647927
88,11.72065,0.008788662
89,11.85429,0.007962442
90,11.98594,0.008902349
91,12.12058,0.01036266
92,12.25323,0.007162708
93,12.38587,0.01009222
94,12.52251,0.008347341
95,12.65415,0.004128045
96,12.7858,0.005602479
97,12.92044,0.007671162
98,13.05309,0.004524554
99,13.18773,0.004923887
100,13.32037,0.004384511
101,13.45501,0.008001755
102,13.59065,0.007353967
105,13.7213,0.008270969
106,13.85494,0.006520128
107,13.99956,0.005258271
108,14.12323,0.002298509
110,14.25587,0.002981545
111,14.38852,0.00285493
112,14.53712,0.003481072
113,14.6558,0.004870799
114,14.78944,0.006519497
115,14.92209,0.004423618
116,15.05773,0.004555098
117,15.19037,0.008003245
118,15.32401,0.004540822
119,15.45666,0.006741296
120,15.59529,0.009293478
121,15.72394,0.005725568
122,15.85759,0.00499272
123,15.99223,0.00700799
124,16.12587,0.007362131
125,16.25955,0.007053453
126,16.39216,0.01157897
127,16.5268,0.005532105
128,16.65645,0.004370486
129,16.79209,0.005639025
130,16.92573,0.004371533
131,17.05837,0.006483849
132,17.19102,0.007519374
133,17.32466,0.005540595
134,17.4593,0.008088229
135,17.59095,0.006214727
136,17.72559,0.005448638
137,17.85823,0.006263603
138,17.99188,0.00751714
139,18.12552,0.00728388
140,18.26016,0.008151045
141,18.39281,0.007010537
142,18.52744,0.005798793
143,18.66707,0.004529719
144,18.79273,0.007167088
145,18.92638,0.008505092
146,19.06202,0.01019993
147,19.19566,0.005093249
148,19.33628,0.00377167
149,19.46394,0.00545099
151,19.59659,0.004775525
152,19.72724,0.004567758
153,19.86188,0.005293221
154,19.99552,0.007029585
155,20.13215,0.009329027
156,20.2618,0.008440803
157,20.39545,0.005239302
158,20.52809,0.004592304
159,20.66174,0.007043245
160,20.79938,0.006069365
161,20.93302,0.006981457
162,21.06466,0.007261591
163,21.19931,0.005829718
164,21.32796,0.009273892
165,21.47057,0.01152473
166,21.59624,0.009316738
167,21.72888,0.008685084
168,21.88546,0.006366586
172,22.0221,0.006366586
174,22.12981,0.008729946
175,22.26445,0.006500808
176,22.39709,0.008465636
177,22.52974,0.006577784
178,22.67036,0.008814546
179,22.80401,0.007574221
180,22.93067,0.006400022
181,23.06331,0.004765441
182,23.19795,0.006732317
183,23.33658,0.006913282
184,23.47322,0.006457303
185,23.59788,0.005621642
186,23.73153,0.00471229
187,23.86617,0.005899935
188,24.00579,0.004338126
189,24.13245,0.005525914
190,24.26809,0.005473082
191,24.39874,0.004733089
192,24.53238,0.006565625
193,24.67799,0.005391764
195,24.80066,0.006429459
196,24.93331,0.004923329
197,25.07094,0.009879264
199,25.2006,0.008832084
200,25.33324,0.007446265
201,25.47087,0.004932183
202,25.6125,0.007501821
203,25.73417,0.008825817
204,25.86681,0.0059444
206,26.00145,0.01240211
