"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session","EDA","HR"
2018-07-17 15:44:44,60,"0.00392771222209423","0.00271602866666667",81,20.9,"RestingBaseline",0.01312725,76.98
2018-07-17 15:44:45,61,"0.00391510835995358","0.002775923",81,20.9,"RestingBaseline",0.01312725,76.97
2018-07-17 15:44:46,62,"0.00390285415626124","0.002799534",82,20.9,"RestingBaseline",0.01312725,76.93
2018-07-17 15:44:47,63,"0.00389096651430216","0.00316991373333333",82,20.9,"RestingBaseline",0.0134475,76.83
2018-07-17 15:44:48,64,"0.00388002055483222","0.00267409018518519",81,20.9,"RestingBaseline",0.01312725,76.83
2018-07-17 15:44:49,65,"0.00386924643753403","0.00249112232258065",80,20.9,"RestingBaseline",0.0121665,76.85
2018-07-17 15:44:50,66,"0.00385829972379588","0.0030040902",80,20.9,"RestingBaseline",0.01248675,76.87
2018-07-17 15:44:51,67,"0.00384842807647944","0.00241785911111111",79,20.9,"RestingBaseline",0.012807,76.9
2018-07-17 15:44:52,68,"0.00383890363738649","0.00313252963333333",78,20.9,"RestingBaseline",0.012807,76.97
2018-07-17 15:44:53,69,"0.00382923363446137","0.0041784886",77,20.9,"RestingBaseline",0.012807,77.05
2018-07-17 15:44:54,70,"0.00381991848563391","0.00342184026666667",77,20.6,"RestingBaseline",0.0137675,77.13
2018-07-17 15:44:55,71,"0.0038109422622256","0.0028259474",76,20.6,"RestingBaseline",0.0121665,77.22
2018-07-17 15:44:56,72,"0.00380242814098513","0.00293825772413793",76,20.4,"RestingBaseline",0.01312725,77.35
2018-07-17 15:44:57,73,"0.00379461740537814","0.00569968459259259",77,20.4,"RestingBaseline",0.012807,77.42
2018-07-17 15:44:58,74,"0.00378719013540258","0.00480667189285714",77,20.1,"RestingBaseline",0.012807,77.47
2018-07-17 15:44:59,75,"0.00377960192475209","0.0029488699",78,20.1,"RestingBaseline",0.0121665,77.52
2018-07-17 15:45:00,76,"0.00377199705359418","0.0026319025",79,19.9,"RestingBaseline",0.01376775,77.53
2018-07-17 15:45:01,77,"0.00376462701589737","0.00329633233333333",80,19.9,"RestingBaseline",0.0134475,77.55
2018-07-17 15:45:02,78,"0.00375747799742067","0.00477384476666667",81,19.7,"RestingBaseline",0.01376775,77.58
2018-07-17 15:45:03,79,"0.00375053886062512","0.0028021762",82,19.7,"RestingBaseline",0.0134475,77.6
2018-07-17 15:45:04,80,"0.00374380150252632","0.0028913214",82,19.3,"RestingBaseline",0.01376775,77.83
2018-07-17 15:45:05,81,"0.00373758193015784","0.0026253537037037",83,19.3,"RestingBaseline",0.01312725,78.05
2018-07-17 15:45:06,82,"0.00373164580273717","0.00288457613793103",84,18.8,"RestingBaseline",0.0134475,78.27
2018-07-17 15:45:07,83,"0.00372557689238369","0.0121914259",83,18.8,"RestingBaseline",0.0134475,78.42
2018-07-17 15:45:08,84,"0.00371960473222253","0.00264081593333333",81,18.5,"RestingBaseline",0.0134475,78.48
2018-07-17 15:45:09,85,"0.00371384220481306","0.00267655713333333",79,18.5,"RestingBaseline",0.01376775,78.57
2018-07-17 15:45:10,86,"0.00370829981098506","0.00376587996666667",79,18.1,"RestingBaseline",0.0137675,78.67
2018-07-17 15:45:11,87,"0.00370299027088365","0.00320247533333333",79,18.1,"RestingBaseline",0.01408775,78.77
2018-07-17 15:45:12,88,"0.00369792797973286","0.00258304266666667",78,17.8,"RestingBaseline",0.0121665,78.85
2018-07-17 15:45:13,89,"0.00369312839934147","0.00310950946666667",77,17.8,"RestingBaseline",0.01376775,78.93
2018-07-17 15:45:14,90,"0.00368860740839939","0.00336595663333333",78,17.5,"RestingBaseline",0.01408775,78.95
2018-07-17 15:45:15,91,"0.00368438063562173","0.00279688076666667",79,17.5,"RestingBaseline",0.0134475,78.97
2018-07-17 15:45:16,92,"0.00368046279949907","0.0034378903",78,17.3,"RestingBaseline",0.0134475,78.92
2018-07-17 15:45:17,93,"0.00367686707697181","0.00320819383333333",78,17.3,"RestingBaseline",0.012807,78.85
