"Time","NR_Perspiration","CovertedTime","Perspiration","Session"
10,0.00556632910834315,2018-07-17 13:49:45,0.004755848,"RestingBaseline"
11,0.00557207381130569,2018-07-17 13:49:46,0.00424933875,"RestingBaseline"
12,0.00558003208525846,2018-07-17 13:49:47,0.00533408314285714,"RestingBaseline"
13,0.00559022124209319,2018-07-17 13:49:48,0.004467470625,"RestingBaseline"
14,0.00560239553379178,2018-07-17 13:49:49,0.00498000228571429,"RestingBaseline"
15,0.00561642116528056,2018-07-17 13:49:50,0.005246702375,"RestingBaseline"
16,0.00563194860091499,2018-07-17 13:49:51,0.00504174057142857,"RestingBaseline"
17,0.00564871919418359,2018-07-17 13:49:52,0.005887061,"RestingBaseline"
18,0.00566633837462677,2018-07-17 13:49:53,0.00544779657142857,"RestingBaseline"
19,0.00568447648622559,2018-07-17 13:49:54,0.004475698875,"RestingBaseline"
20,0.00570276463846554,2018-07-17 13:49:55,0.00602865885714286,"RestingBaseline"
21,0.00572087205092088,2018-07-17 13:49:56,0.0065092945,"RestingBaseline"
22,0.00573852137162023,2018-07-17 13:49:57,0.006536097,"RestingBaseline"
23,0.00575544605844081,2018-07-17 13:49:58,0.00642462525,"RestingBaseline"
24,0.0057714975428018,2018-07-17 13:49:59,0.00578474157142857,"RestingBaseline"
25,0.00578650754188344,2018-07-17 13:50:00,0.0064020625,"RestingBaseline"
26,0.00580044993777712,2018-07-17 13:50:01,0.00601782842857143,"RestingBaseline"
27,0.00581324957987686,2018-07-17 13:50:02,0.00552036575,"RestingBaseline"
28,0.00582496764645848,2018-07-17 13:50:03,0.00599615157142857,"RestingBaseline"
29,0.00583559892336001,2018-07-17 13:50:04,0.00696224925,"RestingBaseline"
30,0.00584525619737231,2018-07-17 13:50:05,0.00643851271428571,"RestingBaseline"
31,0.00585398271692239,2018-07-17 13:50:06,0.006470194875,"RestingBaseline"
32,0.00586191399258815,2018-07-17 13:50:07,0.00535798485714286,"RestingBaseline"
33,0.00586911700291801,2018-07-17 13:50:08,0.006290858375,"RestingBaseline"
34,0.00587571618125771,2018-07-17 13:50:09,0.00658447714285714,"RestingBaseline"
35,0.00588176382200503,2018-07-17 13:50:10,0.005773118625,"RestingBaseline"
36,0.00588733458665081,2018-07-17 13:50:11,0.00471666271428571,"RestingBaseline"
37,0.00589242469110961,2018-07-17 13:50:12,0.007124051625,"RestingBaseline"
38,0.00589703632277713,2018-07-17 13:50:13,0.00696953128571429,"RestingBaseline"
39,0.00590109174310352,2018-07-17 13:50:14,0.004871553875,"RestingBaseline"
40,0.00590453467311818,2018-07-17 13:50:15,0.00475280357142857,"RestingBaseline"
41,0.00590723652502968,2018-07-17 13:50:16,0.0068611845,"RestingBaseline"
42,0.00590913159193486,2018-07-17 13:50:17,0.00759059571428571,"RestingBaseline"
43,0.00591009400073099,2018-07-17 13:50:18,0.006920438875,"RestingBaseline"
44,0.00591010221481829,2018-07-17 13:50:19,0.00561186428571429,"RestingBaseline"
45,0.00590907919903598,2018-07-17 13:50:20,0.00620549625,"RestingBaseline"
46,0.00590706678428961,2018-07-17 13:50:21,0.00721414,"RestingBaseline"
47,0.00590404291268795,2018-07-17 13:50:22,0.0062173675,"RestingBaseline"
48,0.00590009000208771,2018-07-17 13:50:23,0.00482001885714286,"RestingBaseline"
49,0.00589521521852747,2018-07-17 13:50:24,0.006399726625,"RestingBaseline"
50,0.00588950859376362,2018-07-17 13:50:25,0.00623261157142857,"RestingBaseline"
51,0.00588298478359088,2018-07-17 13:50:26,0.0057262255,"RestingBaseline"
52,0.00587573053799904,2018-07-17 13:50:27,0.00586956614285714,"RestingBaseline"
53,0.00586777040791749,2018-07-17 13:50:28,0.00676845475,"RestingBaseline"
54,0.00585919728632022,2018-07-17 13:50:29,0.00619930914285714,"RestingBaseline"
55,0.00585005738111982,2018-07-17 13:50:30,0.0070089945,"RestingBaseline"
56,0.00584045366616356,2018-07-17 13:50:31,0.00456145514285714,"RestingBaseline"
57,0.00583045178195227,2018-07-17 13:50:32,0.005540005125,"RestingBaseline"
58,0.00582015293181873,2018-07-17 13:50:33,0.00635669728571429,"RestingBaseline"
59,0.00580962982375694,2018-07-17 13:50:34,0.005651962875,"RestingBaseline"
60,0.00579897345335191,2018-07-17 13:50:35,0.00557583771428571,"RestingBaseline"
61,0.00578897793928238,2018-07-17 13:50:36,0.00567327614285714,"RestingBaseline"
62,0.00577830469777595,2018-07-17 13:50:37,0.00564845025,"RestingBaseline"
63,0.00576707270193358,2018-07-17 13:50:38,0.007152875875,"RestingBaseline"
64,0.00575680565920038,2018-07-17 13:50:39,0.00599839557142857,"RestingBaseline"
65,0.0057475766539685,2018-07-17 13:50:40,0.00587820628571429,"RestingBaseline"
66,0.00573820284197526,2018-07-17 13:50:41,0.00481331175,"RestingBaseline"
67,0.00572947503843802,2018-07-17 13:50:42,0.00484410771428571,"RestingBaseline"
68,0.00572155660825135,2018-07-17 13:50:43,0.006087409625,"RestingBaseline"
69,0.00571452496079779,2018-07-17 13:50:44,0.00541445585714286,"RestingBaseline"
70,0.00570851484124871,2018-07-17 13:50:45,0.005140560875,"RestingBaseline"
71,0.00570354606371223,2018-07-17 13:50:46,0.00588310457142857,"RestingBaseline"
72,0.0056997015969233,2018-07-17 13:50:47,0.005470063125,"RestingBaseline"
73,0.00569693473892906,2018-07-17 13:50:48,0.006199886,"RestingBaseline"
74,0.00569526062258245,2018-07-17 13:50:49,0.004171414125,"RestingBaseline"
75,0.00569456548522165,2018-07-17 13:50:50,0.005301405,"RestingBaseline"
