"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session","EDA","HR"
2018-07-17 13:49:45,10,0.00556632910834315,0.004755848,91,16,"RestingBaseline",0.729238,89.28
2018-07-17 13:49:46,11,0.00557207381130569,0.00424933875,90,16,"RestingBaseline",0.724114,89.12
2018-07-17 13:49:47,12,0.00558003208525846,0.00533408314285714,87,16,"RestingBaseline",0.71802925,89.02
2018-07-17 13:49:48,13,0.00559022124209319,0.004467470625,87,16,"RestingBaseline",0.71162325,88.95
2018-07-17 13:49:49,14,0.00560239553379178,0.00498000228571429,88,16,"RestingBaseline",0.713225,88.88
2018-07-17 13:49:50,15,0.00561642116528056,0.005246702375,89,16,"RestingBaseline",0.718029,88.75
2018-07-17 13:49:51,16,0.00563194860091499,0.00504174057142857,90,16,"RestingBaseline",0.71834875,88.63
2018-07-17 13:49:52,17,0.00564871919418359,0.005887061,94,16,"RestingBaseline",0.86983025,88.53
2018-07-17 13:49:53,18,0.00566633837462677,0.00544779657142857,89,16,"RestingBaseline",0.9707105,88.38
2018-07-17 13:49:54,19,0.00568447648622559,0.004475698875,91,16,"RestingBaseline",0.9406065,88.23
2018-07-17 13:49:55,20,0.00570276463846554,0.00602865885714286,91,16,"RestingBaseline",0.874954,88.08
2018-07-17 13:49:56,21,0.00572087205092088,0.0065092945,91,15,"RestingBaseline",0.841968,87.98
2018-07-17 13:49:57,22,0.00573852137162023,0.006536097,90,15,"RestingBaseline",0.82627525,88.02
2018-07-17 13:49:58,23,0.00575544605844081,0.00642462525,89,15,"RestingBaseline",0.815066,88.1
2018-07-17 13:49:59,24,0.0057714975428018,0.00578474157142857,89,15,"RestingBaseline",0.8067395,88.15
2018-07-17 13:50:00,25,0.00578650754188344,0.0064020625,89,15,"RestingBaseline",0.8028965,88.15
2018-07-17 13:50:01,26,0.00580044993777712,0.00601782842857143,89,15,"RestingBaseline",0.7990535,88.17
2018-07-17 13:50:02,27,0.00581324957987686,0.00552036575,90,15,"RestingBaseline",0.79040675,88.17
2018-07-17 13:50:03,28,0.00582496764645848,0.00599615157142857,90,15,"RestingBaseline",0.788165,88.17
2018-07-17 13:50:04,29,0.00583559892336001,0.00696224925,89,15,"RestingBaseline",0.7888055,88.17
2018-07-17 13:50:05,30,0.00584525619737231,0.00643851271428571,89,15,"RestingBaseline",0.7824005,88.15
2018-07-17 13:50:06,31,0.00585398271692239,0.006470194875,89,15,"RestingBaseline",0.766387,88.17
2018-07-17 13:50:07,32,0.00586191399258815,0.00535798485714286,89,15,"RestingBaseline",0.7593415,88.17
2018-07-17 13:50:08,33,0.00586911700291801,0.006290858375,90,16,"RestingBaseline",0.749734,88.17
2018-07-17 13:50:09,34,0.00587571618125771,0.00658447714285714,90,16,"RestingBaseline",0.74877325,88.18
2018-07-17 13:50:10,35,0.00588176382200503,0.005773118625,90,16,"RestingBaseline",0.751015,88.22
2018-07-17 13:50:11,36,0.00588733458665081,0.00471666271428571,91,16,"RestingBaseline",0.748453,88.25
2018-07-17 13:50:12,37,0.00589242469110961,0.007124051625,91,16,"RestingBaseline",0.74364925,88.27
2018-07-17 13:50:13,38,0.00589703632277713,0.00696953128571429,91,16,"RestingBaseline",0.738205,88.3
2018-07-17 13:50:14,39,0.00590109174310352,0.004871553875,91,16,"RestingBaseline",0.73596325,88.3
2018-07-17 13:50:15,40,0.00590453467311818,0.00475280357142857,90,16,"RestingBaseline",0.73212025,88.33
2018-07-17 13:50:16,41,0.00590723652502968,0.0068611845,91,16,"RestingBaseline",0.72763675,88.35
2018-07-17 13:50:17,42,0.00590913159193486,0.00759059571428571,92,16,"RestingBaseline",0.727957,88.37
2018-07-17 13:50:18,43,0.00591009400073099,0.006920438875,94,16,"RestingBaseline",0.72123175,88.38
2018-07-17 13:50:19,44,0.00591010221481829,0.00561186428571429,94,16,"RestingBaseline",0.714826,88.4
2018-07-17 13:50:20,45,0.00590907919903598,0.00620549625,93,17,"RestingBaseline",0.71066275,88.45
2018-07-17 13:50:21,46,0.00590706678428961,0.00721414,91,17,"RestingBaseline",0.7042575,88.5
2018-07-17 13:50:22,47,0.00590404291268795,0.0062173675,90,17,"RestingBaseline",0.70009425,88.55
2018-07-17 13:50:23,48,0.00590009000208771,0.00482001885714286,90,17,"RestingBaseline",0.69561075,88.62
2018-07-17 13:50:24,49,0.00589521521852747,0.006399726625,89,17,"RestingBaseline",0.6888855,88.72
2018-07-17 13:50:25,50,0.00588950859376362,0.00623261157142857,90,17,"RestingBaseline",0.683121,88.82
2018-07-17 13:50:26,51,0.00588298478359088,0.0057262255,90,17,"RestingBaseline",0.675435,88.95
2018-07-17 13:50:27,52,0.00587573053799904,0.00586956614285714,91,17,"RestingBaseline",0.67063125,89.07
2018-07-17 13:50:28,53,0.00586777040791749,0.00676845475,92,17,"RestingBaseline",0.67703625,89.18
2018-07-17 13:50:29,54,0.00585919728632022,0.00619930914285714,92,17,"RestingBaseline",0.683121,89.3
