#KeystrokeID,Time,Timestamp,IsKeyDown,Key
0,431.907,Fri Jul 13 15:46:03.634 2018,0,CAPITAL
1,432.002,Fri Jul 13 15:46:03.729 2018,1,CAPITAL
2,432.034,Fri Jul 13 15:46:03.761 2018,0,KEY_I
3,432.106,Fri Jul 13 15:46:03.833 2018,1,KEY_I
4,432.11,Fri Jul 13 15:46:03.838 2018,0,CAPITAL
5,432.169,Fri Jul 13 15:46:03.897 2018,1,CAPITAL
6,432.281,Fri Jul 13 15:46:04.009 2018,0,SPACE
7,432.362,Fri Jul 13 15:46:04.089 2018,1,SPACE
8,432.49,Fri Jul 13 15:46:04.217 2018,0,KEY_A
9,432.617,Fri Jul 13 15:46:04.344 2018,1,KEY_A
10,432.641,Fri Jul 13 15:46:04.368 2018,0,KEY_G
11,432.713,Fri Jul 13 15:46:04.440 2018,1,KEY_G
12,432.849,Fri Jul 13 15:46:04.576 2018,0,KEY_R
13,432.914,Fri Jul 13 15:46:04.641 2018,1,KEY_R
14,433.002,Fri Jul 13 15:46:04.728 2018,0,KEY_E
15,433.057,Fri Jul 13 15:46:04.784 2018,1,KEY_E
16,433.137,Fri Jul 13 15:46:04.864 2018,0,KEY_E
17,433.226,Fri Jul 13 15:46:04.953 2018,1,KEY_E
18,433.281,Fri Jul 13 15:46:05.009 2018,0,SPACE
19,433.354,Fri Jul 13 15:46:05.081 2018,1,SPACE
20,433.409,Fri Jul 13 15:46:05.137 2018,0,KEY_W
21,433.521,Fri Jul 13 15:46:05.249 2018,1,KEY_W
22,433.577,Fri Jul 13 15:46:05.305 2018,0,KEY_I
23,433.601,Fri Jul 13 15:46:05.329 2018,1,KEY_I
24,433.785,Fri Jul 13 15:46:05.513 2018,0,KEY_T
25,433.857,Fri Jul 13 15:46:05.585 2018,1,KEY_T
26,433.977,Fri Jul 13 15:46:05.705 2018,0,KEY_H
27,434.041,Fri Jul 13 15:46:05.769 2018,1,KEY_H
28,434.153,Fri Jul 13 15:46:05.881 2018,0,SPACE
29,434.225,Fri Jul 13 15:46:05.953 2018,1,SPACE
30,434.402,Fri Jul 13 15:46:06.128 2018,0,KEY_T
31,434.457,Fri Jul 13 15:46:06.184 2018,1,KEY_T
32,434.577,Fri Jul 13 15:46:06.304 2018,0,KEY_H
33,434.674,Fri Jul 13 15:46:06.400 2018,1,KEY_H
34,434.785,Fri Jul 13 15:46:06.512 2018,0,KEY_E
35,434.873,Fri Jul 13 15:46:06.601 2018,1,KEY_E
36,434.938,Fri Jul 13 15:46:06.665 2018,0,SPACE
37,435.009,Fri Jul 13 15:46:06.737 2018,1,SPACE
38,435.218,Fri Jul 13 15:46:06.945 2018,0,KEY_I
39,435.322,Fri Jul 13 15:46:07.049 2018,1,KEY_I
40,435.409,Fri Jul 13 15:46:07.137 2018,0,KEY_D
41,435.497,Fri Jul 13 15:46:07.225 2018,1,KEY_D
42,435.593,Fri Jul 13 15:46:07.321 2018,0,KEY_E
43,435.673,Fri Jul 13 15:46:07.401 2018,1,KEY_E
44,435.721,Fri Jul 13 15:46:07.449 2018,0,KEY_A
45,435.817,Fri Jul 13 15:46:07.545 2018,1,KEY_A
46,435.905,Fri Jul 13 15:46:07.632 2018,0,SPACE
47,435.977,Fri Jul 13 15:46:07.704 2018,1,SPACE
48,436.249,Fri Jul 13 15:46:07.976 2018,0,KEY_P
49,436.345,Fri Jul 13 15:46:08.072 2018,1,KEY_P
50,436.506,Fri Jul 13 15:46:08.233 2018,0,KEY_R
51,436.577,Fri Jul 13 15:46:08.305 2018,1,KEY_R
52,436.737,Fri Jul 13 15:46:08.465 2018,0,KEY_O
53,436.849,Fri Jul 13 15:46:08.577 2018,1,KEY_O
54,438.066,Fri Jul 13 15:46:09.793 2018,0,KEY_P
55,438.137,Fri Jul 13 15:46:09.864 2018,1,KEY_P
56,438.249,Fri Jul 13 15:46:09.977 2018,0,KEY_O
57,438.337,Fri Jul 13 15:46:10.065 2018,1,KEY_O
58,438.817,Fri Jul 13 15:46:10.545 2018,0,KEY_S
59,438.897,Fri Jul 13 15:46:10.625 2018,1,KEY_S
60,438.929,Fri Jul 13 15:46:10.657 2018,0,KEY_E
61,439.017,Fri Jul 13 15:46:10.745 2018,1,KEY_E
62,439.121,Fri Jul 13 15:46:10.849 2018,0,KEY_D
63,439.185,Fri Jul 13 15:46:10.913 2018,1,KEY_D
64,439.321,Fri Jul 13 15:46:11.048 2018,0,SPACE
65,439.377,Fri Jul 13 15:46:11.104 2018,1,SPACE
66,439.729,Fri Jul 13 15:46:11.456 2018,0,KEY_T
67,439.809,Fri Jul 13 15:46:11.537 2018,1,KEY_T
68,439.937,Fri Jul 13 15:46:11.665 2018,0,KEY_H
69,440.017,Fri Jul 13 15:46:11.745 2018,1,KEY_H
70,440.041,Fri Jul 13 15:46:11.769 2018,0,KEY_A
71,440.129,Fri Jul 13 15:46:11.857 2018,1,KEY_A
72,440.177,Fri Jul 13 15:46:11.905 2018,0,KEY_T
73,440.233,Fri Jul 13 15:46:11.961 2018,1,KEY_T
74,440.409,Fri Jul 13 15:46:12.137 2018,0,SPACE
75,440.413,Fri Jul 13 15:46:12.140 2018,0,KEY_B
76,440.449,Fri Jul 13 15:46:12.177 2018,1,SPACE
77,440.453,Fri Jul 13 15:46:12.180 2018,1,KEY_B
78,441.49,Fri Jul 13 15:46:13.217 2018,0,BACK
79,441.577,Fri Jul 13 15:46:13.305 2018,1,BACK
80,442.241,Fri Jul 13 15:46:13.969 2018,0,KEY_T
81,442.297,Fri Jul 13 15:46:14.025 2018,1,KEY_T
82,442.441,Fri Jul 13 15:46:14.169 2018,0,KEY_H
83,442.513,Fri Jul 13 15:46:14.240 2018,1,KEY_H
84,442.617,Fri Jul 13 15:46:14.344 2018,0,KEY_E
85,442.721,Fri Jul 13 15:46:14.448 2018,1,KEY_E
86,443.106,Fri Jul 13 15:46:14.833 2018,0,SPACE
87,443.201,Fri Jul 13 15:46:14.929 2018,1,SPACE
88,444.585,Fri Jul 13 15:46:16.312 2018,0,KEY_W
89,444.673,Fri Jul 13 15:46:16.401 2018,1,KEY_W
90,444.793,Fri Jul 13 15:46:16.521 2018,0,KEY_A
91,444.873,Fri Jul 13 15:46:16.601 2018,1,KEY_A
92,445.161,Fri Jul 13 15:46:16.889 2018,0,SPACE
93,445.249,Fri Jul 13 15:46:16.977 2018,1,SPACE
94,445.313,Fri Jul 13 15:46:17.041 2018,0,KEY_T
95,445.409,Fri Jul 13 15:46:17.137 2018,1,KEY_T
96,445.569,Fri Jul 13 15:46:17.297 2018,0,KEY_O
97,445.649,Fri Jul 13 15:46:17.377 2018,1,KEY_O
98,445.873,Fri Jul 13 15:46:17.600 2018,0,SPACE
99,445.985,Fri Jul 13 15:46:17.712 2018,1,SPACE
100,447.706,Fri Jul 13 15:46:19.433 2018,0,BACK
101,447.761,Fri Jul 13 15:46:19.488 2018,1,BACK
102,447.841,Fri Jul 13 15:46:19.568 2018,0,BACK
103,447.913,Fri Jul 13 15:46:19.640 2018,1,BACK
104,447.985,Fri Jul 13 15:46:19.712 2018,0,BACK
105,448.041,Fri Jul 13 15:46:19.768 2018,1,BACK
106,448.113,Fri Jul 13 15:46:19.841 2018,0,BACK
107,448.185,Fri Jul 13 15:46:19.913 2018,1,BACK
108,449.065,Fri Jul 13 15:46:20.792 2018,0,KEY_Y
109,449.153,Fri Jul 13 15:46:20.880 2018,1,KEY_Y
110,449.185,Fri Jul 13 15:46:20.912 2018,0,SPACE
111,449.281,Fri Jul 13 15:46:21.008 2018,1,SPACE
112,449.529,Fri Jul 13 15:46:21.256 2018,0,KEY_T
113,449.625,Fri Jul 13 15:46:21.352 2018,1,KEY_T
114,449.63,Fri Jul 13 15:46:21.357 2018,0,KEY_O
115,449.681,Fri Jul 13 15:46:21.409 2018,1,KEY_O
116,449.809,Fri Jul 13 15:46:21.537 2018,0,SPACE
117,449.881,Fri Jul 13 15:46:21.609 2018,1,SPACE
118,450.041,Fri Jul 13 15:46:21.769 2018,0,KEY_I
119,450.105,Fri Jul 13 15:46:21.833 2018,1,KEY_I
120,450.249,Fri Jul 13 15:46:21.977 2018,0,KEY_N
121,450.321,Fri Jul 13 15:46:22.049 2018,1,KEY_N
122,452.353,Fri Jul 13 15:46:24.080 2018,0,BACK
123,452.465,Fri Jul 13 15:46:24.192 2018,1,BACK
124,452.545,Fri Jul 13 15:46:24.272 2018,0,BACK
125,452.649,Fri Jul 13 15:46:24.376 2018,1,BACK
126,453.433,Fri Jul 13 15:46:25.161 2018,0,KEY_P
127,453.545,Fri Jul 13 15:46:25.273 2018,1,KEY_P
128,453.633,Fri Jul 13 15:46:25.361 2018,0,KEY_E
129,453.721,Fri Jul 13 15:46:25.449 2018,1,KEY_E
130,454.105,Fri Jul 13 15:46:25.832 2018,0,BACK
131,454.217,Fri Jul 13 15:46:25.944 2018,1,BACK
132,454.221,Fri Jul 13 15:46:25.948 2018,0,KEY_R
133,454.305,Fri Jul 13 15:46:26.032 2018,1,KEY_R
134,454.449,Fri Jul 13 15:46:26.176 2018,0,KEY_E
135,454.529,Fri Jul 13 15:46:26.256 2018,1,KEY_E
136,454.761,Fri Jul 13 15:46:26.489 2018,0,KEY_P
137,454.849,Fri Jul 13 15:46:26.577 2018,1,KEY_P
138,454.853,Fri Jul 13 15:46:26.581 2018,0,KEY_A
139,454.937,Fri Jul 13 15:46:26.665 2018,1,KEY_A
140,455.081,Fri Jul 13 15:46:26.809 2018,0,KEY_T
141,455.161,Fri Jul 13 15:46:26.889 2018,1,KEY_T
142,455.217,Fri Jul 13 15:46:26.945 2018,0,KEY_E
143,455.289,Fri Jul 13 15:46:27.017 2018,1,KEY_E
144,455.361,Fri Jul 13 15:46:27.089 2018,0,SPACE
145,455.465,Fri Jul 13 15:46:27.193 2018,1,SPACE
146,456.705,Fri Jul 13 15:46:28.433 2018,0,KEY_Y
147,456.793,Fri Jul 13 15:46:28.521 2018,1,KEY_Y
148,456.961,Fri Jul 13 15:46:28.689 2018,0,KEY_O
149,457.049,Fri Jul 13 15:46:28.777 2018,1,KEY_O
150,457.161,Fri Jul 13 15:46:28.889 2018,0,KEY_U
151,457.241,Fri Jul 13 15:46:28.969 2018,1,KEY_U
152,457.369,Fri Jul 13 15:46:29.096 2018,0,KEY_N
153,457.449,Fri Jul 13 15:46:29.176 2018,1,KEY_N
154,457.633,Fri Jul 13 15:46:29.360 2018,0,KEY_F
155,457.697,Fri Jul 13 15:46:29.424 2018,1,KEY_F
156,457.969,Fri Jul 13 15:46:29.697 2018,0,BACK
157,458.081,Fri Jul 13 15:46:29.809 2018,1,BACK
158,458.085,Fri Jul 13 15:46:29.812 2018,0,KEY_G
159,458.161,Fri Jul 13 15:46:29.889 2018,1,KEY_G
160,458.241,Fri Jul 13 15:46:29.969 2018,0,SPACE
161,458.321,Fri Jul 13 15:46:30.049 2018,1,SPACE
162,458.753,Fri Jul 13 15:46:30.481 2018,0,KEY_P
163,458.841,Fri Jul 13 15:46:30.569 2018,1,KEY_P
164,458.889,Fri Jul 13 15:46:30.617 2018,0,KEY_E
165,458.977,Fri Jul 13 15:46:30.704 2018,1,KEY_E
166,459.009,Fri Jul 13 15:46:30.736 2018,0,KEY_O
167,459.105,Fri Jul 13 15:46:30.833 2018,1,KEY_O
168,459.201,Fri Jul 13 15:46:30.928 2018,0,KEY_P
169,459.273,Fri Jul 13 15:46:31.001 2018,1,KEY_P
170,459.369,Fri Jul 13 15:46:31.096 2018,0,KEY_L
171,459.473,Fri Jul 13 15:46:31.200 2018,1,KEY_L
172,459.477,Fri Jul 13 15:46:31.205 2018,0,KEY_E
173,459.569,Fri Jul 13 15:46:31.297 2018,1,KEY_E
174,459.633,Fri Jul 13 15:46:31.361 2018,0,SPACE
175,459.737,Fri Jul 13 15:46:31.465 2018,1,SPACE
176,461.665,Fri Jul 13 15:46:33.393 2018,0,KEY_F
177,461.745,Fri Jul 13 15:46:33.473 2018,1,KEY_F
178,461.801,Fri Jul 13 15:46:33.529 2018,0,KEY_O
179,461.897,Fri Jul 13 15:46:33.625 2018,1,KEY_O
180,461.905,Fri Jul 13 15:46:33.633 2018,0,KEY_R
181,461.985,Fri Jul 13 15:46:33.713 2018,1,KEY_R
182,462.065,Fri Jul 13 15:46:33.793 2018,0,SPACE
183,462.137,Fri Jul 13 15:46:33.865 2018,1,SPACE
184,462.385,Fri Jul 13 15:46:34.112 2018,0,KEY_L
185,462.569,Fri Jul 13 15:46:34.296 2018,1,KEY_L
186,462.573,Fri Jul 13 15:46:34.301 2018,0,KEY_E
187,462.665,Fri Jul 13 15:46:34.392 2018,1,KEY_E
188,462.825,Fri Jul 13 15:46:34.552 2018,0,KEY_A
189,462.929,Fri Jul 13 15:46:34.657 2018,1,KEY_A
190,463.073,Fri Jul 13 15:46:34.801 2018,0,KEY_D
191,463.153,Fri Jul 13 15:46:34.881 2018,1,KEY_D
192,463.289,Fri Jul 13 15:46:35.017 2018,0,KEY_E
193,463.377,Fri Jul 13 15:46:35.105 2018,1,KEY_E
194,463.457,Fri Jul 13 15:46:35.185 2018,0,KEY_R
195,463.529,Fri Jul 13 15:46:35.257 2018,1,KEY_R
196,463.681,Fri Jul 13 15:46:35.409 2018,0,KEY_S
197,463.801,Fri Jul 13 15:46:35.529 2018,1,KEY_S
198,463.833,Fri Jul 13 15:46:35.560 2018,0,KEY_H
199,463.905,Fri Jul 13 15:46:35.632 2018,1,KEY_H
200,464.097,Fri Jul 13 15:46:35.824 2018,0,KEY_I
201,464.217,Fri Jul 13 15:46:35.944 2018,1,KEY_I
202,464.337,Fri Jul 13 15:46:36.064 2018,0,KEY_P
203,464.457,Fri Jul 13 15:46:36.185 2018,1,KEY_P
204,464.705,Fri Jul 13 15:46:36.433 2018,0,SPACE
205,464.801,Fri Jul 13 15:46:36.529 2018,1,SPACE
206,465.097,Fri Jul 13 15:46:36.825 2018,0,KEY_I
207,465.169,Fri Jul 13 15:46:36.897 2018,1,KEY_I
208,465.306,Fri Jul 13 15:46:37.034 2018,0,KEY_S
209,465.425,Fri Jul 13 15:46:37.153 2018,1,KEY_S
210,465.553,Fri Jul 13 15:46:37.280 2018,0,SPACE
211,465.641,Fri Jul 13 15:46:37.368 2018,1,SPACE
212,466.049,Fri Jul 13 15:46:37.777 2018,0,KEY_T
213,466.121,Fri Jul 13 15:46:37.849 2018,1,KEY_T
214,466.249,Fri Jul 13 15:46:37.977 2018,0,KEY_H
215,466.329,Fri Jul 13 15:46:38.057 2018,1,KEY_H
216,466.505,Fri Jul 13 15:46:38.233 2018,0,KEY_R
217,466.609,Fri Jul 13 15:46:38.337 2018,1,KEY_R
218,466.665,Fri Jul 13 15:46:38.393 2018,0,KEY_O
219,466.761,Fri Jul 13 15:46:38.489 2018,1,KEY_O
220,466.906,Fri Jul 13 15:46:38.634 2018,0,KEY_U
221,466.977,Fri Jul 13 15:46:38.705 2018,1,KEY_U
222,467.313,Fri Jul 13 15:46:39.040 2018,0,KEY_H
223,467.361,Fri Jul 13 15:46:39.088 2018,1,KEY_H
224,467.497,Fri Jul 13 15:46:39.224 2018,0,SPACE
225,467.585,Fri Jul 13 15:46:39.312 2018,1,SPACE
226,467.697,Fri Jul 13 15:46:39.425 2018,0,KEY_C
227,467.809,Fri Jul 13 15:46:39.537 2018,1,KEY_C
228,467.889,Fri Jul 13 15:46:39.617 2018,0,KEY_O
229,467.977,Fri Jul 13 15:46:39.705 2018,1,KEY_O
230,468.105,Fri Jul 13 15:46:39.833 2018,0,KEY_P
231,468.201,Fri Jul 13 15:46:39.929 2018,1,KEY_P
232,468.353,Fri Jul 13 15:46:40.081 2018,0,KEY_E
233,468.457,Fri Jul 13 15:46:40.185 2018,1,KEY_E
234,468.553,Fri Jul 13 15:46:40.281 2018,0,KEY_R
235,468.625,Fri Jul 13 15:46:40.353 2018,1,KEY_R
236,468.897,Fri Jul 13 15:46:40.624 2018,0,KEY_A
237,469.009,Fri Jul 13 15:46:40.736 2018,1,KEY_A
238,470.345,Fri Jul 13 15:46:42.073 2018,0,BACK
239,470.441,Fri Jul 13 15:46:42.168 2018,1,BACK
240,470.553,Fri Jul 13 15:46:42.280 2018,0,BACK
241,470.673,Fri Jul 13 15:46:42.400 2018,1,BACK
242,470.777,Fri Jul 13 15:46:42.504 2018,0,BACK
243,470.873,Fri Jul 13 15:46:42.600 2018,1,BACK
244,471.193,Fri Jul 13 15:46:42.921 2018,0,BACK
245,471.289,Fri Jul 13 15:46:43.017 2018,1,BACK
246,473.745,Fri Jul 13 15:46:45.472 2018,0,KEY_O
247,473.801,Fri Jul 13 15:46:45.528 2018,1,KEY_O
248,473.897,Fri Jul 13 15:46:45.624 2018,0,KEY_P
249,473.961,Fri Jul 13 15:46:45.688 2018,1,KEY_P
250,474.193,Fri Jul 13 15:46:45.920 2018,0,KEY_E
251,474.257,Fri Jul 13 15:46:45.984 2018,1,KEY_E
252,474.361,Fri Jul 13 15:46:46.089 2018,0,KEY_R
253,474.425,Fri Jul 13 15:46:46.153 2018,1,KEY_R
254,474.441,Fri Jul 13 15:46:46.169 2018,0,KEY_A
255,474.521,Fri Jul 13 15:46:46.249 2018,1,KEY_A
256,474.617,Fri Jul 13 15:46:46.345 2018,0,KEY_T
257,474.705,Fri Jul 13 15:46:46.433 2018,1,KEY_T
258,474.945,Fri Jul 13 15:46:46.673 2018,0,KEY_I
259,475.025,Fri Jul 13 15:46:46.753 2018,1,KEY_I
260,475.121,Fri Jul 13 15:46:46.849 2018,0,KEY_O
261,475.217,Fri Jul 13 15:46:46.945 2018,1,KEY_O
262,475.361,Fri Jul 13 15:46:47.088 2018,0,KEY_N
263,475.433,Fri Jul 13 15:46:47.160 2018,1,KEY_N
264,475.705,Fri Jul 13 15:46:47.433 2018,0,OEM_PERIOD
265,475.769,Fri Jul 13 15:46:47.496 2018,1,OEM_PERIOD
266,475.921,Fri Jul 13 15:46:47.648 2018,0,SPACE
267,475.985,Fri Jul 13 15:46:47.713 2018,1,SPACE
268,476.137,Fri Jul 13 15:46:47.865 2018,0,CAPITAL
269,476.241,Fri Jul 13 15:46:47.969 2018,1,CAPITAL
270,476.273,Fri Jul 13 15:46:48.001 2018,0,KEY_T
271,476.345,Fri Jul 13 15:46:48.073 2018,1,KEY_T
272,476.349,Fri Jul 13 15:46:48.077 2018,0,CAPITAL
273,476.441,Fri Jul 13 15:46:48.169 2018,1,CAPITAL
274,476.601,Fri Jul 13 15:46:48.329 2018,0,KEY_O
275,476.681,Fri Jul 13 15:46:48.409 2018,1,KEY_O
276,476.929,Fri Jul 13 15:46:48.657 2018,0,KEY_D
277,477.009,Fri Jul 13 15:46:48.736 2018,1,KEY_D
278,477.097,Fri Jul 13 15:46:48.824 2018,0,KEY_A
279,477.209,Fri Jul 13 15:46:48.936 2018,1,KEY_A
280,477.553,Fri Jul 13 15:46:49.280 2018,0,KEY_Y
281,477.633,Fri Jul 13 15:46:49.361 2018,1,KEY_Y
282,478.009,Fri Jul 13 15:46:49.737 2018,0,OEM_7
283,478.105,Fri Jul 13 15:46:49.833 2018,1,OEM_7
284,478.161,Fri Jul 13 15:46:49.889 2018,0,KEY_S
285,478.265,Fri Jul 13 15:46:49.993 2018,1,KEY_S
286,478.337,Fri Jul 13 15:46:50.065 2018,0,SPACE
287,478.449,Fri Jul 13 15:46:50.177 2018,1,SPACE
288,478.537,Fri Jul 13 15:46:50.265 2018,0,KEY_W
289,478.657,Fri Jul 13 15:46:50.384 2018,1,KEY_W
290,478.817,Fri Jul 13 15:46:50.544 2018,0,KEY_O
291,478.945,Fri Jul 13 15:46:50.672 2018,1,KEY_O
292,479.129,Fri Jul 13 15:46:50.856 2018,0,KEY_R
293,479.225,Fri Jul 13 15:46:50.952 2018,1,KEY_R
294,479.409,Fri Jul 13 15:46:51.137 2018,0,KEY_L
295,479.505,Fri Jul 13 15:46:51.233 2018,1,KEY_L
296,479.673,Fri Jul 13 15:46:51.401 2018,0,KEY_S
297,479.761,Fri Jul 13 15:46:51.489 2018,1,KEY_S
298,480.049,Fri Jul 13 15:46:51.777 2018,0,BACK
299,480.153,Fri Jul 13 15:46:51.881 2018,1,BACK
300,480.193,Fri Jul 13 15:46:51.921 2018,0,KEY_D
301,480.281,Fri Jul 13 15:46:52.008 2018,1,KEY_D
302,480.393,Fri Jul 13 15:46:52.120 2018,0,SPACE
303,480.402,Fri Jul 13 15:46:52.129 2018,0,KEY_M
304,480.449,Fri Jul 13 15:46:52.176 2018,1,SPACE
305,480.453,Fri Jul 13 15:46:52.181 2018,1,KEY_M
306,481.673,Fri Jul 13 15:46:53.401 2018,0,BACK
307,481.769,Fri Jul 13 15:46:53.497 2018,1,BACK
308,482.489,Fri Jul 13 15:46:54.217 2018,0,KEY_I
309,482.585,Fri Jul 13 15:46:54.313 2018,1,KEY_I
310,482.673,Fri Jul 13 15:46:54.401 2018,0,KEY_S
311,482.777,Fri Jul 13 15:46:54.505 2018,1,KEY_S
312,482.809,Fri Jul 13 15:46:54.537 2018,0,SPACE
313,482.897,Fri Jul 13 15:46:54.625 2018,1,SPACE
314,482.953,Fri Jul 13 15:46:54.681 2018,0,KEY_S
315,483.057,Fri Jul 13 15:46:54.785 2018,1,KEY_S
316,483.201,Fri Jul 13 15:46:54.929 2018,0,KEY_E
317,483.273,Fri Jul 13 15:46:55.001 2018,1,KEY_E
318,483.345,Fri Jul 13 15:46:55.073 2018,0,KEY_E
319,483.441,Fri Jul 13 15:46:55.169 2018,1,KEY_E
320,483.497,Fri Jul 13 15:46:55.225 2018,0,KEY_I
321,483.609,Fri Jul 13 15:46:55.336 2018,1,KEY_I
322,483.737,Fri Jul 13 15:46:55.464 2018,0,KEY_N
323,483.833,Fri Jul 13 15:46:55.560 2018,1,KEY_N
324,483.993,Fri Jul 13 15:46:55.720 2018,0,KEY_G
325,484.057,Fri Jul 13 15:46:55.785 2018,1,KEY_G
326,484.145,Fri Jul 13 15:46:55.873 2018,0,SPACE
327,484.233,Fri Jul 13 15:46:55.961 2018,1,SPACE
328,484.489,Fri Jul 13 15:46:56.217 2018,0,KEY_A
329,484.609,Fri Jul 13 15:46:56.337 2018,1,KEY_A
330,484.665,Fri Jul 13 15:46:56.393 2018,0,SPACE
331,484.753,Fri Jul 13 15:46:56.481 2018,1,SPACE
332,484.929,Fri Jul 13 15:46:56.657 2018,0,KEY_L
333,485.017,Fri Jul 13 15:46:56.745 2018,1,KEY_L
334,485.113,Fri Jul 13 15:46:56.841 2018,0,KEY_O
335,485.217,Fri Jul 13 15:46:56.944 2018,1,KEY_O
336,485.377,Fri Jul 13 15:46:57.104 2018,0,KEY_T
337,485.473,Fri Jul 13 15:46:57.200 2018,1,KEY_T
338,485.545,Fri Jul 13 15:46:57.272 2018,0,SPACE
339,485.641,Fri Jul 13 15:46:57.368 2018,1,SPACE
340,485.817,Fri Jul 13 15:46:57.545 2018,0,KEY_O
341,485.937,Fri Jul 13 15:46:57.665 2018,1,KEY_O
342,486.161,Fri Jul 13 15:46:57.889 2018,0,KEY_F
343,486.233,Fri Jul 13 15:46:57.961 2018,1,KEY_F
344,486.489,Fri Jul 13 15:46:58.217 2018,0,SPACE
345,486.585,Fri Jul 13 15:46:58.313 2018,1,SPACE
346,487.425,Fri Jul 13 15:46:59.152 2018,0,KEY_D
347,487.513,Fri Jul 13 15:46:59.241 2018,1,KEY_D
348,487.817,Fri Jul 13 15:46:59.545 2018,0,KEY_I
349,487.937,Fri Jul 13 15:46:59.665 2018,1,KEY_I
350,487.977,Fri Jul 13 15:46:59.705 2018,0,KEY_S
351,488.081,Fri Jul 13 15:46:59.809 2018,1,KEY_S
352,488.225,Fri Jul 13 15:46:59.953 2018,0,KEY_C
353,488.321,Fri Jul 13 15:47:00.049 2018,1,KEY_C
354,488.521,Fri Jul 13 15:47:00.248 2018,0,KEY_P
355,488.641,Fri Jul 13 15:47:00.368 2018,1,KEY_P
356,489.001,Fri Jul 13 15:47:00.729 2018,0,BACK
357,489.121,Fri Jul 13 15:47:00.849 2018,1,BACK
358,489.273,Fri Jul 13 15:47:01.001 2018,0,KEY_I
359,489.369,Fri Jul 13 15:47:01.097 2018,1,KEY_I
360,489.585,Fri Jul 13 15:47:01.313 2018,0,KEY_P
361,489.657,Fri Jul 13 15:47:01.385 2018,1,KEY_P
362,489.769,Fri Jul 13 15:47:01.497 2018,0,KEY_L
363,489.865,Fri Jul 13 15:47:01.593 2018,1,KEY_L
364,490.017,Fri Jul 13 15:47:01.745 2018,0,KEY_I
365,490.081,Fri Jul 13 15:47:01.809 2018,1,KEY_I
366,490.233,Fri Jul 13 15:47:01.960 2018,0,KEY_N
367,490.353,Fri Jul 13 15:47:02.080 2018,1,KEY_N
368,490.358,Fri Jul 13 15:47:02.086 2018,0,KEY_E
369,490.441,Fri Jul 13 15:47:02.168 2018,1,KEY_E
370,490.585,Fri Jul 13 15:47:02.312 2018,0,KEY_S
371,490.689,Fri Jul 13 15:47:02.417 2018,1,KEY_S
372,490.793,Fri Jul 13 15:47:02.521 2018,0,SPACE
373,490.881,Fri Jul 13 15:47:02.609 2018,1,SPACE
374,491.073,Fri Jul 13 15:47:02.801 2018,0,KEY_C
375,491.209,Fri Jul 13 15:47:02.937 2018,1,KEY_C
376,491.213,Fri Jul 13 15:47:02.941 2018,0,KEY_O
377,491.305,Fri Jul 13 15:47:03.033 2018,1,KEY_O
378,491.417,Fri Jul 13 15:47:03.145 2018,0,KEY_M
379,491.521,Fri Jul 13 15:47:03.249 2018,1,KEY_M
380,491.593,Fri Jul 13 15:47:03.321 2018,0,KEY_E
381,491.705,Fri Jul 13 15:47:03.433 2018,1,KEY_E
382,491.737,Fri Jul 13 15:47:03.465 2018,0,SPACE
383,491.841,Fri Jul 13 15:47:03.568 2018,1,SPACE
384,491.937,Fri Jul 13 15:47:03.664 2018,0,KEY_T
385,492.033,Fri Jul 13 15:47:03.760 2018,1,KEY_T
386,492.713,Fri Jul 13 15:47:04.441 2018,0,KEY_O
387,492.825,Fri Jul 13 15:47:04.553 2018,1,KEY_O
388,493.113,Fri Jul 13 15:47:04.841 2018,0,KEY_G
389,493.201,Fri Jul 13 15:47:04.929 2018,1,KEY_G
390,493.329,Fri Jul 13 15:47:05.057 2018,0,KEY_T
391,493.401,Fri Jul 13 15:47:05.128 2018,1,KEY_T
392,493.497,Fri Jul 13 15:47:05.224 2018,0,KEY_E
393,493.585,Fri Jul 13 15:47:05.312 2018,1,KEY_E
394,493.865,Fri Jul 13 15:47:05.592 2018,0,BACK
395,493.985,Fri Jul 13 15:47:05.712 2018,1,BACK
396,494.137,Fri Jul 13 15:47:05.865 2018,0,KEY_E
397,494.233,Fri Jul 13 15:47:05.961 2018,1,KEY_E
398,494.337,Fri Jul 13 15:47:06.065 2018,0,KEY_T
399,494.409,Fri Jul 13 15:47:06.137 2018,1,KEY_T
400,494.561,Fri Jul 13 15:47:06.289 2018,0,KEY_H
401,494.625,Fri Jul 13 15:47:06.353 2018,1,KEY_H
402,494.729,Fri Jul 13 15:47:06.457 2018,0,KEY_E
403,494.817,Fri Jul 13 15:47:06.545 2018,1,KEY_E
404,495.465,Fri Jul 13 15:47:07.192 2018,0,BACK
405,495.561,Fri Jul 13 15:47:07.288 2018,1,BACK
406,496.385,Fri Jul 13 15:47:08.113 2018,0,BACK
407,496.449,Fri Jul 13 15:47:08.177 2018,1,BACK
408,496.553,Fri Jul 13 15:47:08.281 2018,0,BACK
409,496.625,Fri Jul 13 15:47:08.353 2018,1,BACK
410,496.729,Fri Jul 13 15:47:08.456 2018,0,BACK
411,496.809,Fri Jul 13 15:47:08.536 2018,1,BACK
