Frame#,Time,Perspiration
0,0,0.005123251
3,0.1303455,0.005123251
5,0.2626976,0.004465612
6,0.3963423,0.004240956
7,0.5288038,0.005339761
8,0.665178,0.004365444
9,0.8118997,0.004430751
10,0.9312215,0.005078278
11,1.065073,0.004329361
13,1.198427,0.003657136
14,1.331281,0.002886362
15,1.464648,0.002783631
16,1.59849,0.004260392
17,1.73061,0.004764167
18,1.864965,0.005301355
19,1.997325,0.005005979
20,2.133022,0.005568661
21,2.264585,0.003685439
22,2.40997,0.003801796
23,2.532389,0.002991265
24,2.665239,0.003954253
25,2.799646,0.003867901
26,2.934797,0.004396419
27,3.066548,0.00456932
28,3.199904,0.004912369
29,3.331251,0.005656188
30,3.466629,0.00400005
31,3.597995,0.005580042
32,3.733456,0.0057455
33,3.866822,0.006286851
34,4.000314,0.005529818
35,4.133482,0.005276058
36,4.266335,0.00384706
37,4.400207,0.003801598
38,4.534564,0.004417072
39,4.666928,0.007012129
40,4.801271,0.004618924
41,4.942423,0.004880721
42,5.069209,0.004706607
43,5.20208,0.004824297
44,5.334914,0.005460938
45,5.480912,0.004894174
46,5.601228,0.004489413
47,5.736588,0.00448636
49,5.867435,0.005953299
50,6.020844,0.004260892
51,6.136149,0.004314643
52,6.269088,0.004990866
54,6.403986,0.005370637
55,6.538948,0.005281307
56,6.555995,0.004276437
58,6.671299,0.004276437
61,6.805285,0.00441132
62,6.808293,0.004694382
64,6.936795,0.004694382
66,7.068645,0.003624119
67,7.205509,0.003792634
68,7.3519,0.004074406
69,7.470713,0.004432162
70,7.604568,0.004458367
71,7.738925,0.004198018
72,7.871277,0.005289733
73,8.005319,0.004114358
74,8.150691,0.003306737
75,8.272103,0.004363691
76,8.403462,0.0037524
77,8.53781,0.004183103
78,8.670663,0.003392544
79,8.805161,0.004550655
80,8.939519,0.003781896
81,9.071872,0.003902039
82,9.205225,0.003492333
83,9.339787,0.004533341
84,9.492692,0.004384066
85,9.606495,0.003674138
86,9.737844,0.002836387
87,9.871699,0.003634147
88,10.00725,0.004276401
89,10.15721,0.004146711
90,10.27301,0.003141299
