Time,Timestamp,X,Y,Type
5.84,Thu Jun 21 12:43:35.805 2018,678,1027, 0
5.847,Thu Jun 21 12:43:35.812 2018,682,1031, 0
5.856,Thu Jun 21 12:43:35.820 2018,686,1034, 0
5.863,Thu Jun 21 12:43:35.828 2018,688,1035, 0
5.879,Thu Jun 21 12:43:35.844 2018,689,1036, 0
5.895,Thu Jun 21 12:43:35.860 2018,689,1036, 0
5.903,Thu Jun 21 12:43:35.868 2018,690,1036, 0
5.912,Thu Jun 21 12:43:35.876 2018,690,1036, 0
5.919,Thu Jun 21 12:43:35.884 2018,691,1036, 0
5.951,Thu Jun 21 12:43:35.916 2018,692,1036, 0
5.959,Thu Jun 21 12:43:35.924 2018,692,1035, 0
5.967,Thu Jun 21 12:43:35.932 2018,693,1035, 0
5.975,Thu Jun 21 12:43:35.940 2018,694,1035, 0
5.983,Thu Jun 21 12:43:35.948 2018,695,1034, 0
5.991,Thu Jun 21 12:43:35.956 2018,698,1033, 0
5.999,Thu Jun 21 12:43:35.964 2018,700,1032, 0
6.007,Thu Jun 21 12:43:35.972 2018,702,1030, 0
6.015,Thu Jun 21 12:43:35.980 2018,705,1029, 0
6.023,Thu Jun 21 12:43:35.988 2018,709,1026, 0
6.031,Thu Jun 21 12:43:35.996 2018,713,1022, 0
6.039,Thu Jun 21 12:43:36.004 2018,718,1019, 0
6.047,Thu Jun 21 12:43:36.012 2018,726,1012, 0
6.055,Thu Jun 21 12:43:36.020 2018,733,1005, 0
6.063,Thu Jun 21 12:43:36.028 2018,742,997, 0
6.071,Thu Jun 21 12:43:36.036 2018,752,988, 0
6.079,Thu Jun 21 12:43:36.044 2018,764,977, 0
6.087,Thu Jun 21 12:43:36.052 2018,784,959, 0
6.095,Thu Jun 21 12:43:36.060 2018,809,940, 0
6.103,Thu Jun 21 12:43:36.068 2018,834,920, 0
6.111,Thu Jun 21 12:43:36.076 2018,867,900, 0
6.119,Thu Jun 21 12:43:36.084 2018,903,882, 0
6.127,Thu Jun 21 12:43:36.091 2018,948,865, 0
6.135,Thu Jun 21 12:43:36.099 2018,997,849, 0
6.143,Thu Jun 21 12:43:36.107 2018,1059,830, 0
6.151,Thu Jun 21 12:43:36.115 2018,1116,814, 0
6.159,Thu Jun 21 12:43:36.123 2018,1167,798, 0
6.167,Thu Jun 21 12:43:36.131 2018,1214,783, 0
6.175,Thu Jun 21 12:43:36.139 2018,1248,765, 0
6.183,Thu Jun 21 12:43:36.147 2018,1269,753, 0
6.191,Thu Jun 21 12:43:36.155 2018,1279,746, 0
6.199,Thu Jun 21 12:43:36.163 2018,1285,743, 0
6.207,Thu Jun 21 12:43:36.171 2018,1289,741, 0
6.215,Thu Jun 21 12:43:36.179 2018,1292,741, 0
6.263,Thu Jun 21 12:43:36.227 2018,1293,741, 0
6.271,Thu Jun 21 12:43:36.235 2018,1294,741, 0
6.279,Thu Jun 21 12:43:36.243 2018,1299,745, 0
6.287,Thu Jun 21 12:43:36.251 2018,1306,755, 0
6.295,Thu Jun 21 12:43:36.259 2018,1315,765, 0
6.303,Thu Jun 21 12:43:36.267 2018,1322,773, 0
6.312,Thu Jun 21 12:43:36.275 2018,1327,779, 0
6.319,Thu Jun 21 12:43:36.283 2018,1331,782, 0
6.328,Thu Jun 21 12:43:36.291 2018,1335,784, 0
6.335,Thu Jun 21 12:43:36.299 2018,1337,784, 0
6.343,Thu Jun 21 12:43:36.307 2018,1338,783, 0
6.351,Thu Jun 21 12:43:36.315 2018,1339,781, 0
6.359,Thu Jun 21 12:43:36.323 2018,1339,777, 0
6.367,Thu Jun 21 12:43:36.331 2018,1337,771, 0
6.375,Thu Jun 21 12:43:36.339 2018,1333,763, 0
6.383,Thu Jun 21 12:43:36.347 2018,1328,754, 0
6.391,Thu Jun 21 12:43:36.355 2018,1323,745, 0
6.399,Thu Jun 21 12:43:36.363 2018,1320,737, 0
6.407,Thu Jun 21 12:43:36.371 2018,1316,727, 0
6.415,Thu Jun 21 12:43:36.379 2018,1314,720, 0
6.423,Thu Jun 21 12:43:36.387 2018,1311,711, 0
6.431,Thu Jun 21 12:43:36.395 2018,1306,701, 0
6.439,Thu Jun 21 12:43:36.403 2018,1300,691, 0
6.447,Thu Jun 21 12:43:36.411 2018,1291,682, 0
6.455,Thu Jun 21 12:43:36.419 2018,1281,674, 0
6.463,Thu Jun 21 12:43:36.427 2018,1266,664, 0
6.471,Thu Jun 21 12:43:36.435 2018,1248,654, 0
6.479,Thu Jun 21 12:43:36.443 2018,1223,647, 0
6.487,Thu Jun 21 12:43:36.451 2018,1199,641, 0
6.495,Thu Jun 21 12:43:36.459 2018,1174,635, 0
6.503,Thu Jun 21 12:43:36.467 2018,1158,629, 0
6.511,Thu Jun 21 12:43:36.475 2018,1148,625, 0
6.519,Thu Jun 21 12:43:36.483 2018,1141,620, 0
6.527,Thu Jun 21 12:43:36.491 2018,1134,614, 0
6.535,Thu Jun 21 12:43:36.499 2018,1131,609, 0
6.543,Thu Jun 21 12:43:36.507 2018,1129,603, 0
6.551,Thu Jun 21 12:43:36.515 2018,1128,597, 0
6.559,Thu Jun 21 12:43:36.523 2018,1128,593, 0
6.567,Thu Jun 21 12:43:36.531 2018,1128,589, 0
6.575,Thu Jun 21 12:43:36.539 2018,1128,586, 0
6.583,Thu Jun 21 12:43:36.547 2018,1131,582, 0
6.591,Thu Jun 21 12:43:36.555 2018,1135,579, 0
6.599,Thu Jun 21 12:43:36.563 2018,1141,574, 0
6.607,Thu Jun 21 12:43:36.571 2018,1148,570, 0
6.615,Thu Jun 21 12:43:36.579 2018,1158,564, 0
6.623,Thu Jun 21 12:43:36.587 2018,1172,558, 0
6.631,Thu Jun 21 12:43:36.595 2018,1189,552, 0
6.639,Thu Jun 21 12:43:36.603 2018,1204,545, 0
6.647,Thu Jun 21 12:43:36.611 2018,1219,539, 0
6.655,Thu Jun 21 12:43:36.619 2018,1231,534, 0
6.663,Thu Jun 21 12:43:36.627 2018,1243,530, 0
6.671,Thu Jun 21 12:43:36.635 2018,1256,527, 0
6.679,Thu Jun 21 12:43:36.643 2018,1265,525, 0
6.687,Thu Jun 21 12:43:36.651 2018,1271,524, 0
6.695,Thu Jun 21 12:43:36.659 2018,1275,524, 0
6.703,Thu Jun 21 12:43:36.667 2018,1277,524, 0
6.712,Thu Jun 21 12:43:36.676 2018,1278,524, 0
6.72,Thu Jun 21 12:43:36.684 2018,1280,524, 0
6.727,Thu Jun 21 12:43:36.691 2018,1281,524, 0
6.735,Thu Jun 21 12:43:36.699 2018,1283,524, 0
6.743,Thu Jun 21 12:43:36.707 2018,1286,524, 0
6.751,Thu Jun 21 12:43:36.715 2018,1289,524, 0
6.759,Thu Jun 21 12:43:36.723 2018,1292,524, 0
6.767,Thu Jun 21 12:43:36.731 2018,1296,524, 0
6.775,Thu Jun 21 12:43:36.739 2018,1301,524, 0
6.783,Thu Jun 21 12:43:36.747 2018,1307,524, 0
6.791,Thu Jun 21 12:43:36.755 2018,1313,523, 0
6.799,Thu Jun 21 12:43:36.763 2018,1318,522, 0
6.807,Thu Jun 21 12:43:36.771 2018,1326,521, 0
6.815,Thu Jun 21 12:43:36.779 2018,1335,519, 0
6.823,Thu Jun 21 12:43:36.787 2018,1343,517, 0
6.831,Thu Jun 21 12:43:36.795 2018,1350,516, 0
6.839,Thu Jun 21 12:43:36.803 2018,1359,514, 0
6.847,Thu Jun 21 12:43:36.811 2018,1369,511, 0
6.855,Thu Jun 21 12:43:36.819 2018,1380,509, 0
6.863,Thu Jun 21 12:43:36.827 2018,1389,507, 0
6.871,Thu Jun 21 12:43:36.835 2018,1399,505, 0
6.879,Thu Jun 21 12:43:36.843 2018,1409,503, 0
