Frame#,Time,Timestamp,Perspiration
0,0,Mon Jun 18 11:45:15.170 2018,0.002958193
1,0.1316472,Mon Jun 18 11:45:15.302 2018,0.002958193
2,0.2034552,Mon Jun 18 11:45:15.373 2018,0.002777812
3,0.3005668,Mon Jun 18 11:45:15.470 2018,0.002619262
4,0.3564164,Mon Jun 18 11:45:15.526 2018,0.002308384
5,0.4404173,Mon Jun 18 11:45:15.610 2018,0.002273686
6,0.5396859,Mon Jun 18 11:45:15.710 2018,0.002291873
7,0.6518942,Mon Jun 18 11:45:15.822 2018,0.002781204
8,0.7885486,Mon Jun 18 11:45:15.958 2018,0.002356044
9,0.8453967,Mon Jun 18 11:45:16.015 2018,0.003097464
10,0.9351568,Mon Jun 18 11:45:16.105 2018,0.00317537
11,1.091739,Mon Jun 18 11:45:16.262 2018,0.002537163
12,1.204438,Mon Jun 18 11:45:16.374 2018,0.002800019
13,1.309184,Mon Jun 18 11:45:16.479 2018,0.003082359
14,1.475738,Mon Jun 18 11:45:16.646 2018,0.003173816
15,1.619864,Mon Jun 18 11:45:16.790 2018,0.002687593
16,1.701644,Mon Jun 18 11:45:16.872 2018,0.00266663
17,1.811371,Mon Jun 18 11:45:16.981 2018,0.002251131
18,1.889184,Mon Jun 18 11:45:17.059 2018,0.002468593
19,1.974471,Mon Jun 18 11:45:17.144 2018,0.002374549
20,2.040303,Mon Jun 18 11:45:17.210 2018,0.002421621
21,2.100135,Mon Jun 18 11:45:17.270 2018,0.00249598
22,2.168951,Mon Jun 18 11:45:17.339 2018,0.002590462
23,2.233779,Mon Jun 18 11:45:17.404 2018,0.002499998
24,2.344994,Mon Jun 18 11:45:17.515 2018,0.002290893
25,2.460685,Mon Jun 18 11:45:17.631 2018,0.002437589
26,2.569394,Mon Jun 18 11:45:17.739 2018,0.002727474
27,2.69805,Mon Jun 18 11:45:17.868 2018,0.002285732
28,2.820858,Mon Jun 18 11:45:17.991 2018,0.002316424
29,2.983422,Mon Jun 18 11:45:18.153 2018,0.002311132
30,3.143657,Mon Jun 18 11:45:18.314 2018,0.00273047
31,3.271474,Mon Jun 18 11:45:18.441 2018,0.002264876
32,3.424815,Mon Jun 18 11:45:18.595 2018,0.002299269
33,3.560512,Mon Jun 18 11:45:18.730 2018,0.00296083
34,3.702132,Mon Jun 18 11:45:18.872 2018,0.002408401
35,3.865721,Mon Jun 18 11:45:19.036 2018,0.003528663
36,4.004351,Mon Jun 18 11:45:19.174 2018,0.002839606
37,4.168025,Mon Jun 18 11:45:19.338 2018,0.002421621
38,4.32278,Mon Jun 18 11:45:19.493 2018,0.002478879
39,4.472406,Mon Jun 18 11:45:19.642 2018,0.00267292
40,4.559175,Mon Jun 18 11:45:19.729 2018,0.002045366
41,4.633975,Mon Jun 18 11:45:19.804 2018,0.002367989
42,4.708284,Mon Jun 18 11:45:19.878 2018,0.002000001
43,4.785079,Mon Jun 18 11:45:19.955 2018,0.002101953
44,4.91174,Mon Jun 18 11:45:20.082 2018,0.002239953
45,5.073946,Mon Jun 18 11:45:20.244 2018,0.002203175
46,5.229599,Mon Jun 18 11:45:20.400 2018,0.002381447
47,5.372217,Mon Jun 18 11:45:20.542 2018,0.002485038
48,5.538772,Mon Jun 18 11:45:20.709 2018,0.002110583
49,5.691363,Mon Jun 18 11:45:20.861 2018,0.002177362
50,5.807561,Mon Jun 18 11:45:20.977 2018,0.002538685
51,5.962699,Mon Jun 18 11:45:21.133 2018,0.00309139
52,6.112785,Mon Jun 18 11:45:21.283 2018,0.0025793
53,6.219015,Mon Jun 18 11:45:21.389 2018,0.002232152
54,6.337714,Mon Jun 18 11:45:21.508 2018,0.00271915
55,6.503163,Mon Jun 18 11:45:21.673 2018,0.0023611
56,6.669719,Mon Jun 18 11:45:21.840 2018,0.002243747
57,6.780442,Mon Jun 18 11:45:21.950 2018,0.002582403
58,6.876184,Mon Jun 18 11:45:22.046 2018,0.00226304
59,7.010889,Mon Jun 18 11:45:22.181 2018,0.002822504
60,7.097658,Mon Jun 18 11:45:22.268 2018,0.002582384
61,7.173455,Mon Jun 18 11:45:22.343 2018,0.002971386
62,7.243268,Mon Jun 18 11:45:22.413 2018,0.003115747
63,7.315077,Mon Jun 18 11:45:22.485 2018,0.003199983
64,7.386884,Mon Jun 18 11:45:22.557 2018,0.002893538
65,7.464679,Mon Jun 18 11:45:22.635 2018,0.002555061
66,7.523519,Mon Jun 18 11:45:22.693 2018,0.002140844
67,7.592335,Mon Jun 18 11:45:22.762 2018,0.003548724
68,7.668638,Mon Jun 18 11:45:22.839 2018,0.00290301
69,7.72748,Mon Jun 18 11:45:22.897 2018,0.002628565
