Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
18/07/2018 10:30:50.432,65,8.1,-3276.8,89,0.10,0.16,4.162,93,6248.000,65535.000,255,0.000000,0.000000,0,65535,0,65535,1,2,-0.03,0.02,0.85,0.97,-0.54,-0.43,24.9,528,255,-128,-128,6553.5,414,419,496
18/07/2018 10:30:51.432,65,8.1,-3276.8,89,0.06,0.10,4.162,93,5590.000,65535.000,255,0.000000,0.000040,0,65535,0,65535,1,3,-0.06,0.01,0.87,0.96,-0.53,-0.43,24.9,528,255,-128,-128,6553.5,413,419,496
18/07/2018 10:30:52.432,65,7.3,-3276.8,89,0.03,0.06,4.162,93,4919.000,65535.000,255,0.000760,0.000040,0,65535,0,65535,1,4,-0.07,0.01,0.87,0.96,-0.51,-0.43,24.9,528,255,-128,-128,6553.5,414,419,496
18/07/2018 10:30:53.432,65,7.3,-3276.8,88,0.03,0.06,4.162,93,4235.000,65535.000,255,0.000760,0.000040,0,65535,0,65535,1,5,-0.06,0.00,0.89,0.97,-0.50,-0.42,24.9,528,255,-128,-128,6553.5,413,418,496
18/07/2018 10:30:54.432,65,7.6,-3276.8,87,0.11,0.20,4.162,93,3765.000,65535.000,255,0.000160,0.000040,0,65535,0,65535,1,6,-0.16,0.02,0.86,1.04,-0.50,-0.22,24.7,528,254,0,12,6553.5,413,419,495
18/07/2018 10:30:55.432,65,7.6,-3276.8,86,0.10,0.20,4.162,93,3425.000,65535.000,255,0.000160,0.000040,0,65535,0,65535,1,7,-0.18,0.06,0.89,1.09,-0.39,-0.20,24.7,528,254,5,12,6553.5,400,397,470
18/07/2018 10:30:56.432,65,7.8,-3276.8,88,0.09,0.21,4.162,93,3040.000,65535.000,255,0.000080,0.000040,0,65535,0,65535,1,8,-0.14,0.18,0.90,1.03,-0.40,-0.27,24.7,528,254,0,12,6553.5,413,419,496
18/07/2018 10:30:57.432,0,7.8,-3276.8,91,0.09,0.21,4.162,93,2633.000,65535.000,255,0.000800,0.000040,0,65535,0,65535,1,9,-0.01,0.20,0.95,1.04,-0.39,-0.20,24.7,528,254,0,12,6553.5,421,429,503
18/07/2018 10:30:58.432,0,8.0,-3276.8,89,0.17,0.28,4.162,93,2295.000,65535.000,255,0.000800,0.000040,0,65535,0,65535,3,0,-0.21,0.21,0.84,1.08,-0.59,-0.22,24.7,528,254,0,12,6553.5,414,420,495
18/07/2018 10:30:59.432,0,8.0,-3276.8,86,0.14,0.55,4.162,93,2003.000,65535.000,255,0.000800,0.000040,0,65535,0,65535,3,1,-0.63,-0.01,0.61,1.15,-0.75,-0.20,24.7,528,254,0,12,6553.5,360,374,476
18/07/2018 10:31:00.432,0,8.2,-3276.8,83,0.09,0.16,4.162,93,1832.000,65535.000,255,0.000800,0.000040,0,65535,0,65535,3,2,-0.25,-0.09,0.86,1.08,-0.48,-0.25,24.7,528,254,0,12,6553.5,404,419,496
18/07/2018 10:31:01.432,0,8.2,-3276.8,83,0.08,1.34,4.162,93,1633.000,65535.000,255,0.000800,0.000040,0,65535,0,65535,3,3,-0.25,1.89,0.44,1.55,-1.03,-0.13,24.7,528,254,0,12,6553.5,361,379,489
18/07/2018 10:31:02.432,0,8.3,-3276.8,79,0.43,0.59,4.162,93,1442.000,65535.000,255,0.000800,0.000040,0,65535,0,65535,3,4,-0.60,0.04,0.74,1.13,-0.14,0.32,24.7,528,254,0,12,6553.5,414,418,496
